date,CE01ISSM,CE02SHSM,CE07SHSM,CP03ISSM,GA01SUMO,GI03FLMA
2015-04-27 02:00:00,NaN,30.3702,31.1096,NaN,34.4847,34.8232
2015-04-27 03:00:00,NaN,30.4009,31.0635,NaN,34.483,34.8697
2015-04-27 04:00:00,NaN,30.4463,31.067,NaN,34.4806,34.8029
2015-04-27 05:00:00,NaN,30.5311,31.0209,NaN,34.4798,34.801
2015-04-27 06:00:00,NaN,30.5544,31.0235,NaN,34.4795,34.801
2015-04-27 07:00:00,NaN,30.5829,31.0645,NaN,34.4797,34.7998
2015-04-27 08:00:00,NaN,30.6154,31.0262,NaN,34.4785,34.8051
2015-04-27 09:00:00,NaN,30.5867,30.9507,NaN,34.4788,34.8366
2015-04-27 10:00:00,NaN,30.551,30.7558,NaN,34.478,34.8183
2015-04-27 11:00:00,NaN,30.646,30.7201,NaN,34.4781,34.8495
2015-04-27 12:00:00,NaN,30.7026,30.7472,NaN,34.4769,34.8319
2015-04-27 13:00:00,NaN,30.749,30.7544,NaN,34.479,34.8247
2015-04-27 14:00:00,NaN,30.7709,30.7544,NaN,34.4819,34.8498
2015-04-27 15:00:00,NaN,30.71,30.7628,NaN,34.4846,34.8225
2015-04-27 16:00:00,NaN,30.8082,30.7628,NaN,34.4856,34.835
2015-04-27 17:00:00,NaN,30.6486,30.7587,NaN,34.4856,34.8413
2015-04-27 18:00:00,NaN,30.6337,30.7578,NaN,34.4868,34.8567
2015-04-27 19:00:00,NaN,30.686,30.7663,NaN,34.4878,34.8563
2015-04-27 20:00:00,NaN,30.8554,30.7753,NaN,34.4893,34.8546
2015-04-27 21:00:00,NaN,30.9679,30.7968,NaN,34.4903,34.8529
2015-04-27 22:00:00,NaN,30.991,30.8017,NaN,34.4913,34.8575
2015-04-27 23:00:00,NaN,30.8491,30.808,NaN,34.4925,34.8649
2015-04-28 00:00:00,NaN,30.915,30.8538,NaN,34.4944,34.8667
2015-04-28 01:00:00,NaN,30.9343,30.934,NaN,34.4965,34.8647
2015-04-28 02:00:00,NaN,30.9592,31.005,NaN,34.5091,34.8664
2015-04-28 03:00:00,NaN,30.9967,30.885,NaN,34.5164,34.8649
2015-04-28 04:00:00,NaN,31.0009,30.8316,NaN,34.5161,34.8623
2015-04-28 05:00:00,NaN,31.0279,30.8232,NaN,34.5227,34.8591
2015-04-28 06:00:00,NaN,31.0437,30.8057,NaN,34.5308,34.8745
2015-04-28 07:00:00,NaN,31.1772,30.8027,NaN,34.5319,34.8758
2015-04-28 08:00:00,NaN,31.0826,30.8184,NaN,34.534,34.8705
2015-04-28 09:00:00,NaN,31.0656,30.845,NaN,34.5371,34.8716
2015-04-28 10:00:00,NaN,31.0194,30.9212,NaN,34.5382,34.8776
2015-04-28 11:00:00,NaN,31.0178,30.96,NaN,34.5411,34.8754
2015-04-28 12:00:00,NaN,30.9832,31.1913,NaN,34.5377,34.8744
2015-04-28 13:00:00,NaN,30.9011,31.2403,NaN,34.5292,34.8744
2015-04-28 14:00:00,NaN,30.8807,31.3023,NaN,34.5312,34.8736
2015-04-28 15:00:00,NaN,30.8555,31.2274,NaN,34.5358,34.8749
2015-04-28 16:00:00,NaN,31.598,31.1536,NaN,34.5502,34.8718
2015-04-28 17:00:00,NaN,31.8845,31.3319,NaN,34.554,34.8728
2015-04-28 18:00:00,NaN,31.0436,31.3687,NaN,34.5736,34.8672
2015-04-28 19:00:00,NaN,30.8527,31.3575,NaN,34.5946,34.8529
2015-04-28 20:00:00,NaN,30.9881,31.3892,NaN,34.6075,34.8017
2015-04-28 21:00:00,NaN,31.3761,31.059,NaN,34.6265,34.8245
2015-04-28 22:00:00,NaN,31.7614,31.0709,NaN,34.636,34.8224
2015-04-28 23:00:00,NaN,32.1574,31.0697,NaN,34.6237,34.848
2015-04-29 00:00:00,NaN,32.2457,30.9938,NaN,34.6239,34.8481
2015-04-29 01:00:00,NaN,32.2715,30.9217,NaN,34.6342,34.8225
2015-04-29 02:00:00,NaN,32.3198,30.7891,NaN,34.6378,34.8302
2015-04-29 03:00:00,NaN,32.4001,30.8818,NaN,34.6314,34.823
2015-04-29 04:00:00,NaN,32.3013,30.9523,NaN,34.6236,34.8695
2015-04-29 05:00:00,NaN,32.4359,30.8678,NaN,34.62,34.8664
2015-04-29 06:00:00,NaN,32.5192,30.8972,NaN,34.6194,34.8674
2015-04-29 07:00:00,NaN,32.4519,30.969,NaN,34.6268,34.8373
2015-04-29 08:00:00,NaN,32.6681,30.8441,NaN,34.6315,34.8213
2015-04-29 09:00:00,NaN,32.6382,30.79,NaN,34.6313,34.7896
2015-04-29 10:00:00,NaN,32.5151,30.791,NaN,34.6009,34.8076
2015-04-29 11:00:00,NaN,32.4424,30.8211,NaN,34.5849,34.8408
2015-04-29 12:00:00,NaN,32.2512,30.7618,NaN,34.5928,34.8314
2015-04-29 13:00:00,NaN,32.4796,30.8553,NaN,34.5611,34.8154
2015-04-29 14:00:00,NaN,32.3701,31.0495,NaN,34.5471,34.8075
2015-04-29 15:00:00,NaN,31.7554,31.1804,NaN,34.5679,34.8124
2015-04-29 16:00:00,NaN,31.2088,31.3015,NaN,34.5801,34.8096
2015-04-29 17:00:00,NaN,31.0772,31.3686,NaN,34.5823,34.8557
2015-04-29 18:00:00,NaN,31.9352,31.2044,NaN,34.5744,34.8724
2015-04-29 19:00:00,NaN,32.3206,31.154,NaN,34.6056,34.8975
2015-04-29 20:00:00,NaN,32.4372,31.2917,NaN,34.6288,34.9056
2015-04-29 21:00:00,NaN,32.6304,30.9466,NaN,34.6307,34.8454
2015-04-29 22:00:00,NaN,32.5525,31.0076,NaN,34.6162,34.9056
2015-04-29 23:00:00,NaN,32.4414,30.9464,NaN,34.6181,34.9089
2015-04-30 00:00:00,NaN,31.2588,31.1252,NaN,34.621,34.9095
2015-04-30 01:00:00,NaN,31.2132,30.8496,NaN,34.6247,34.9083
2015-04-30 02:00:00,NaN,30.9225,30.9503,NaN,34.6334,34.9072
2015-04-30 03:00:00,NaN,30.7455,31.1675,NaN,34.6044,34.9019
2015-04-30 04:00:00,NaN,30.5596,30.9953,NaN,34.5824,34.8987
2015-04-30 05:00:00,NaN,30.6117,31.3143,NaN,34.604,34.8961
2015-04-30 06:00:00,NaN,30.6194,31.3527,NaN,34.6181,34.8959
2015-04-30 07:00:00,NaN,30.6268,31.3319,NaN,34.589,34.8953
2015-04-30 08:00:00,NaN,30.6515,31.3679,NaN,34.5668,34.8958
2015-04-30 09:00:00,NaN,30.6917,31.3363,NaN,34.5702,34.8899
2015-04-30 10:00:00,NaN,30.6737,31.3716,NaN,34.5742,34.8998
2015-04-30 11:00:00,NaN,30.6825,31.3753,NaN,34.5796,34.8954
2015-04-30 12:00:00,NaN,30.7005,31.3429,NaN,34.5802,34.8948
2015-04-30 13:00:00,NaN,30.7219,31.4291,NaN,34.6131,34.9017
2015-04-30 14:00:00,NaN,30.7782,31.1804,NaN,34.6118,34.9032
2015-04-30 15:00:00,NaN,30.8155,30.8121,NaN,34.6041,34.8986
2015-04-30 16:00:00,NaN,30.8489,30.785,NaN,34.5988,34.8958
2015-04-30 17:00:00,NaN,30.8764,30.7091,NaN,34.591,34.8993
2015-04-30 18:00:00,NaN,30.9066,30.4738,NaN,34.5913,34.8993
2015-04-30 19:00:00,NaN,30.979,30.4618,NaN,34.5887,34.8985
2015-04-30 20:00:00,NaN,30.8973,30.2937,NaN,34.5921,34.8987
2015-04-30 21:00:00,NaN,30.8883,30.3564,NaN,34.5945,34.9005
2015-04-30 22:00:00,NaN,30.9064,30.3797,NaN,34.604,34.9012
2015-04-30 23:00:00,NaN,30.9362,30.6598,NaN,34.6099,34.9009
2015-05-01 00:00:00,NaN,30.9919,30.7827,NaN,34.5802,34.9011
2015-05-01 01:00:00,NaN,30.9987,30.9307,NaN,34.5501,34.9002
2015-05-01 02:00:00,NaN,31.0183,30.5279,NaN,34.5476,34.899
2015-05-01 03:00:00,NaN,31.0327,30.7038,NaN,34.5506,34.8983
2015-05-01 04:00:00,NaN,31.1269,30.7284,NaN,34.5579,34.8987
2015-05-01 05:00:00,NaN,31.17,30.6657,NaN,34.5705,34.9048
2015-05-01 06:00:00,NaN,31.1925,30.6276,NaN,34.5586,34.9067
2015-05-01 07:00:00,NaN,31.2135,30.5542,NaN,34.5506,34.9065
2015-05-01 08:00:00,NaN,31.2485,30.6015,NaN,34.5472,34.9081
2015-05-01 09:00:00,NaN,31.3726,30.7736,NaN,34.548,34.9071
2015-05-01 10:00:00,NaN,31.3573,30.6364,NaN,34.548,34.9071
2015-05-01 11:00:00,NaN,31.3425,31.0775,NaN,34.5484,34.9049
2015-05-01 12:00:00,NaN,31.3424,31.2373,NaN,34.5485,34.9045
2015-05-01 13:00:00,NaN,31.3014,31.2673,NaN,34.5487,34.9022
2015-05-01 14:00:00,NaN,31.3424,31.2347,NaN,34.5494,34.9044
2015-05-01 15:00:00,NaN,31.3468,31.3075,NaN,34.5558,34.9018
2015-05-01 16:00:00,NaN,31.3416,31.2712,NaN,34.574,34.9009
2015-05-01 17:00:00,NaN,31.3259,31.2651,NaN,34.5869,34.9007
2015-05-01 18:00:00,NaN,31.3278,31.253,NaN,34.5814,34.9021
2015-05-01 19:00:00,NaN,31.3173,31.3084,NaN,34.5753,34.9012
2015-05-01 20:00:00,NaN,31.3699,31.4282,NaN,34.5737,34.8999
2015-05-01 21:00:00,NaN,31.3575,31.4516,NaN,34.5795,34.9014
2015-05-01 22:00:00,NaN,31.4362,31.3727,NaN,34.5844,34.9009
2015-05-01 23:00:00,NaN,31.544,31.344,NaN,34.5926,34.901
2015-05-02 00:00:00,NaN,31.4864,31.3589,NaN,34.5686,34.9018
2015-05-02 01:00:00,NaN,31.4064,31.3422,NaN,34.5462,34.905
2015-05-02 02:00:00,NaN,31.5242,31.1216,NaN,34.5528,34.8963
2015-05-02 03:00:00,NaN,31.4746,30.3612,NaN,34.5666,34.8983
2015-05-02 04:00:00,NaN,31.5189,30.0938,NaN,34.6016,34.9082
2015-05-02 05:00:00,NaN,31.5826,30.118,NaN,34.6084,34.8976
2015-05-02 06:00:00,NaN,31.669,30.0889,NaN,34.6004,34.8976
2015-05-02 07:00:00,NaN,31.7307,29.8355,NaN,34.5637,34.8967
2015-05-02 08:00:00,NaN,31.7859,29.1322,NaN,34.5499,34.8875
2015-05-02 09:00:00,NaN,31.8875,28.6705,NaN,34.558,34.8942
2015-05-02 10:00:00,NaN,32.0148,29.3282,NaN,34.5846,34.8953
2015-05-02 11:00:00,NaN,32.1198,29.2562,NaN,34.5921,34.9005
2015-05-02 12:00:00,NaN,32.1533,29.0299,NaN,34.595,34.8794
2015-05-02 13:00:00,NaN,32.1642,29.0593,NaN,34.6009,34.8975
2015-05-02 14:00:00,NaN,32.114,29.1036,NaN,34.6046,34.9
2015-05-02 15:00:00,NaN,32.0121,29.0648,NaN,34.5991,34.901
2015-05-02 16:00:00,NaN,32.0098,29.0485,NaN,34.6028,34.897
2015-05-02 17:00:00,NaN,31.9488,28.8845,NaN,34.6048,34.9009
2015-05-02 18:00:00,NaN,31.9525,28.7769,NaN,34.6045,34.9009
2015-05-02 19:00:00,NaN,32.1094,29.4277,NaN,34.6068,34.867
2015-05-02 20:00:00,NaN,32.156,29.0474,NaN,34.6118,34.8655
2015-05-02 21:00:00,NaN,32.2333,30.2375,NaN,34.6128,34.8447
2015-05-02 22:00:00,NaN,32.1423,29.8737,NaN,34.6135,34.8223
2015-05-02 23:00:00,NaN,32.1853,30.1933,NaN,34.6141,34.8938
2015-05-03 00:00:00,NaN,32.1059,30.577,NaN,34.6113,34.8952
2015-05-03 01:00:00,NaN,31.9802,30.8212,NaN,34.6101,34.6077
2015-05-03 02:00:00,NaN,31.9695,30.8558,NaN,34.6136,34.8985
2015-05-03 03:00:00,NaN,32.0314,31.003,NaN,34.6195,34.6396
2015-05-03 04:00:00,NaN,32.1245,30.9905,NaN,34.6324,34.6411
2015-05-03 05:00:00,NaN,32.0394,30.7586,NaN,34.6767,34.6151
2015-05-03 06:00:00,NaN,32.0292,30.9065,NaN,34.6855,34.8509
2015-05-03 07:00:00,NaN,32.1576,30.92,NaN,34.6827,34.7002
2015-05-03 08:00:00,NaN,32.2303,31.072,NaN,34.6789,34.9334
2015-05-03 09:00:00,NaN,32.3242,31.0746,NaN,34.602,34.9306
2015-05-03 10:00:00,NaN,32.3816,31.1742,NaN,34.605,34.8799
2015-05-03 11:00:00,NaN,32.4228,31.2331,NaN,34.6188,34.7314
2015-05-03 12:00:00,NaN,32.4093,31.2422,NaN,34.6279,34.7762
2015-05-03 13:00:00,NaN,32.3779,31.2594,NaN,34.612,34.8358
2015-05-03 14:00:00,NaN,32.3192,31.2729,NaN,34.6069,34.7904
2015-05-03 15:00:00,NaN,32.2481,31.3566,NaN,34.6149,34.794
2015-05-03 16:00:00,NaN,32.179,31.3445,NaN,34.6159,34.7967
2015-05-03 17:00:00,NaN,32.1217,31.3556,NaN,34.6172,34.7966
2015-05-03 18:00:00,NaN,32.1046,31.3552,NaN,34.6156,34.8105
2015-05-03 19:00:00,NaN,32.049,31.3391,NaN,34.6174,34.822
2015-05-03 20:00:00,NaN,31.9727,31.4026,NaN,34.5951,34.8078
2015-05-03 21:00:00,NaN,31.96,31.3687,NaN,34.5458,34.7901
2015-05-03 22:00:00,NaN,31.9682,31.3489,NaN,34.5438,34.7751
2015-05-03 23:00:00,NaN,32.0051,31.4412,NaN,34.5611,34.753
2015-05-04 00:00:00,NaN,32.0246,31.4012,NaN,34.5077,34.7598
2015-05-04 01:00:00,NaN,31.9527,31.3475,NaN,34.5025,34.7388
2015-05-04 02:00:00,NaN,31.7196,31.4342,NaN,34.4931,34.7518
2015-05-04 03:00:00,NaN,31.8109,31.2126,NaN,34.4958,34.7631
2015-05-04 04:00:00,NaN,31.6803,31.2758,NaN,34.4939,34.7052
2015-05-04 05:00:00,NaN,31.6481,31.375,NaN,34.5021,34.8429
2015-05-04 06:00:00,NaN,31.8756,31.3124,NaN,34.5051,34.7713
2015-05-04 07:00:00,NaN,31.7572,31.2834,NaN,34.5106,34.8374
2015-05-04 08:00:00,NaN,31.7783,31.3262,NaN,34.5164,34.8744
2015-05-04 09:00:00,NaN,31.8293,31.3224,NaN,34.5255,34.8787
2015-05-04 10:00:00,NaN,31.8043,31.4186,NaN,34.5288,34.8834
2015-05-04 11:00:00,NaN,31.8679,31.4904,NaN,34.5268,34.8871
2015-05-04 12:00:00,NaN,31.8846,31.4861,NaN,34.5217,34.8773
2015-05-04 13:00:00,NaN,31.8138,31.4513,NaN,34.5196,34.8752
2015-05-04 14:00:00,NaN,31.773,31.5149,NaN,34.516,34.8844
2015-05-04 15:00:00,NaN,31.566,31.4908,NaN,34.5056,34.8502
2015-05-04 16:00:00,NaN,31.5306,31.4657,NaN,34.4992,34.8589
2015-05-04 17:00:00,NaN,31.5923,31.4695,NaN,34.5006,34.8487
2015-05-04 18:00:00,NaN,31.5467,31.444,NaN,34.5,34.8827
2015-05-04 19:00:00,NaN,31.4863,31.4044,NaN,34.5,34.8561
2015-05-04 20:00:00,NaN,31.3989,31.2253,NaN,34.4995,34.8734
2015-05-04 21:00:00,NaN,31.4867,30.8696,NaN,34.4983,34.7695
2015-05-04 22:00:00,NaN,31.174,30.8815,NaN,34.5002,34.8713
2015-05-04 23:00:00,NaN,31.1344,30.7477,NaN,34.5048,34.8879
2015-05-05 00:00:00,NaN,31.116,30.8713,NaN,34.5117,34.8783
2015-05-05 01:00:00,NaN,31.2402,31.2432,NaN,34.5191,34.8906
2015-05-05 02:00:00,NaN,31.2845,31.1135,NaN,34.5321,34.8488
2015-05-05 03:00:00,NaN,31.3175,31.2033,NaN,34.5423,34.7694
2015-05-05 04:00:00,NaN,31.2609,30.5433,NaN,34.5413,34.8184
2015-05-05 05:00:00,NaN,31.2365,30.5697,NaN,34.5394,34.8382
2015-05-05 06:00:00,NaN,31.3442,30.5909,NaN,34.5381,34.8388
2015-05-05 07:00:00,NaN,30.9186,30.8342,NaN,34.5389,34.8331
2015-05-05 08:00:00,NaN,30.9652,30.7397,NaN,34.5388,34.8428
2015-05-05 09:00:00,NaN,30.8626,30.769,NaN,34.524,34.8266
2015-05-05 10:00:00,NaN,30.8226,30.7826,NaN,34.5237,34.8376
2015-05-05 11:00:00,NaN,30.6956,30.823,NaN,34.5161,34.8567
2015-05-05 12:00:00,NaN,30.5649,30.8728,NaN,34.5029,34.8478
2015-05-05 13:00:00,NaN,30.7492,30.8712,NaN,34.5057,34.7994
2015-05-05 14:00:00,NaN,30.4765,31.0664,NaN,34.5073,34.7985
2015-05-05 15:00:00,NaN,30.5531,31.394,NaN,34.5068,34.8203
2015-05-05 16:00:00,NaN,30.7812,31.162,NaN,34.511,34.8972
2015-05-05 17:00:00,NaN,31.0581,31.086,NaN,34.5138,34.8424
2015-05-05 18:00:00,NaN,30.9167,30.9919,NaN,34.5384,34.8553
2015-05-05 19:00:00,NaN,30.8538,30.9957,NaN,34.5488,34.8563
2015-05-05 20:00:00,NaN,30.7808,30.9761,NaN,34.5489,34.8644
2015-05-05 21:00:00,NaN,30.8728,30.9514,NaN,34.552,34.8876
2015-05-05 22:00:00,NaN,30.9951,30.9477,NaN,34.5511,34.8873
2015-05-05 23:00:00,NaN,30.997,30.8921,NaN,34.5503,34.8854
2015-05-06 00:00:00,NaN,31.0769,31.0685,NaN,34.5503,34.8741
2015-05-06 01:00:00,NaN,30.8559,30.9182,NaN,34.5503,34.8733
2015-05-06 02:00:00,NaN,31.0973,31.1933,NaN,34.5499,34.8847
2015-05-06 03:00:00,NaN,30.8015,30.9118,NaN,34.5459,34.8828
2015-05-06 04:00:00,NaN,30.7058,30.8838,NaN,34.535,34.898
2015-05-06 05:00:00,NaN,30.2462,31.0527,NaN,34.5241,34.9046
2015-05-06 06:00:00,NaN,30.1688,31.107,NaN,34.5203,34.9121
2015-05-06 07:00:00,NaN,30.3306,31.0206,NaN,34.5184,34.8668
2015-05-06 08:00:00,NaN,30.3166,31.0017,NaN,34.5181,34.9286
2015-05-06 09:00:00,NaN,30.32,30.8938,NaN,34.5193,34.89
2015-05-06 10:00:00,NaN,30.2479,31.0511,NaN,34.5221,34.8225
2015-05-06 11:00:00,NaN,30.4736,31.1811,NaN,34.5179,34.8613
2015-05-06 12:00:00,NaN,30.1952,31.281,NaN,34.5176,34.9014
2015-05-06 13:00:00,NaN,30.982,30.7906,NaN,34.5167,34.9058
2015-05-06 14:00:00,NaN,31.0576,30.7765,NaN,34.5292,34.8989
2015-05-06 15:00:00,NaN,31.2618,30.775,NaN,34.5442,34.9195
2015-05-06 16:00:00,NaN,31.3133,30.777,NaN,34.5424,34.8871
2015-05-06 17:00:00,NaN,31.3028,31.5323,NaN,34.5232,34.8941
2015-05-06 18:00:00,NaN,30.9844,30.999,NaN,34.5146,34.8742
2015-05-06 19:00:00,NaN,30.7505,30.9815,NaN,34.5234,34.8907
2015-05-06 20:00:00,NaN,30.1427,30.9564,NaN,34.5249,34.8704
2015-05-06 21:00:00,NaN,30.2629,30.7168,NaN,34.5273,34.8683
2015-05-06 22:00:00,NaN,30.5726,30.793,NaN,34.5284,34.8559
2015-05-06 23:00:00,NaN,29.3503,30.9415,NaN,34.5306,34.8745
2015-05-07 00:00:00,NaN,29.6267,31.1079,NaN,34.5298,34.8734
2015-05-07 01:00:00,NaN,29.5775,31.1076,NaN,34.5307,34.8764
2015-05-07 02:00:00,NaN,30.2058,31.0644,NaN,34.5305,34.8821
2015-05-07 03:00:00,NaN,30.4353,31.0341,NaN,34.5288,34.8252
2015-05-07 04:00:00,NaN,30.6976,31.0571,NaN,34.5291,34.8715
2015-05-07 05:00:00,NaN,30.2721,31.0711,NaN,34.5295,34.7912
2015-05-07 06:00:00,NaN,30.3515,31.0744,NaN,34.5358,34.8215
2015-05-07 07:00:00,NaN,30.2185,31.0834,NaN,34.5403,34.8343
2015-05-07 08:00:00,NaN,30.3761,31.0872,NaN,34.4905,34.8525
2015-05-07 09:00:00,NaN,30.5509,31.1128,NaN,34.4602,34.8739
2015-05-07 10:00:00,NaN,30.7226,31.1321,NaN,34.4506,34.8812
2015-05-07 11:00:00,NaN,30.8457,31.1262,NaN,34.4503,34.8804
2015-05-07 12:00:00,NaN,30.9515,31.0662,NaN,34.459,34.8537
2015-05-07 13:00:00,NaN,30.9791,31.0627,NaN,34.461,34.8855
2015-05-07 14:00:00,NaN,30.9605,31.0751,NaN,34.4604,34.8792
2015-05-07 15:00:00,NaN,31.1948,31.0375,NaN,34.459,34.8033
2015-05-07 16:00:00,NaN,31.1023,31.0579,NaN,34.4586,34.788
2015-05-07 17:00:00,NaN,31.2066,31.0997,NaN,34.4623,34.8105
2015-05-07 18:00:00,NaN,31.1399,31.1158,NaN,34.4583,34.8264
2015-05-07 19:00:00,NaN,31.0684,31.1162,NaN,34.4601,34.8803
2015-05-07 20:00:00,NaN,31.1391,31.0326,NaN,34.4634,34.8822
2015-05-07 21:00:00,NaN,31.0995,31.0039,NaN,34.4653,34.8878
2015-05-07 22:00:00,NaN,31.0418,31.0214,NaN,34.4656,34.8872
2015-05-07 23:00:00,NaN,31.0767,31.034,NaN,34.4667,34.8489
2015-05-08 00:00:00,NaN,31.1542,31.0608,NaN,34.4682,34.8138
2015-05-08 01:00:00,NaN,31.2422,31.0839,NaN,34.4713,34.818
2015-05-08 02:00:00,NaN,31.2148,31.0923,NaN,34.4731,34.8095
2015-05-08 03:00:00,NaN,31.2889,31.0191,NaN,34.4717,34.7687
2015-05-08 04:00:00,NaN,31.3472,30.9918,NaN,34.4714,34.7486
2015-05-08 05:00:00,NaN,31.4024,31.0321,NaN,34.4717,34.6988
2015-05-08 06:00:00,NaN,31.4742,31.0475,NaN,34.472,34.6823
2015-05-08 07:00:00,NaN,31.622,31.0443,NaN,34.4748,34.6817
2015-05-08 08:00:00,NaN,31.7277,31.0737,NaN,34.4805,34.7107
2015-05-08 09:00:00,NaN,31.6761,31.0806,NaN,34.4844,34.6779
2015-05-08 10:00:00,NaN,31.5631,31.0738,NaN,34.4818,34.7452
2015-05-08 11:00:00,NaN,31.5864,31.1411,NaN,34.4819,34.6804
2015-05-08 12:00:00,NaN,31.5221,31.072,NaN,34.4731,34.6652
2015-05-08 13:00:00,NaN,31.6248,31.1281,NaN,34.4701,34.8167
2015-05-08 14:00:00,NaN,31.6281,31.1376,NaN,34.4727,34.754
2015-05-08 15:00:00,NaN,31.6484,31.2195,NaN,34.4748,34.7385
2015-05-08 16:00:00,NaN,31.7591,31.2532,NaN,34.4742,34.7315
2015-05-08 17:00:00,NaN,31.7529,31.2954,NaN,34.4727,34.7227
2015-05-08 18:00:00,NaN,31.834,31.2994,NaN,34.4706,34.7129
2015-05-08 19:00:00,NaN,31.8012,31.3126,NaN,34.4676,34.7905
2015-05-08 20:00:00,NaN,31.7489,31.2239,NaN,34.4637,34.8399
2015-05-08 21:00:00,NaN,31.692,31.19,NaN,34.4683,34.9332
2015-05-08 22:00:00,NaN,31.6025,31.2448,NaN,34.4693,34.9149
2015-05-08 23:00:00,NaN,31.4493,31.3007,NaN,34.4702,34.9352
2015-05-09 00:00:00,NaN,31.5195,31.2952,NaN,34.4715,34.9055
2015-05-09 01:00:00,NaN,31.6914,31.2545,33.3311,34.4696,34.8102
2015-05-09 02:00:00,NaN,31.5465,31.3319,33.3369,34.469,34.6563
2015-05-09 03:00:00,NaN,31.5844,31.4501,33.3402,34.4695,34.7373
2015-05-09 04:00:00,NaN,31.6009,31.4208,33.3501,34.4698,34.7883
2015-05-09 05:00:00,NaN,31.616,31.3925,33.3767,34.4705,34.6894
2015-05-09 06:00:00,NaN,31.5307,31.4177,33.3775,34.4709,34.7326
2015-05-09 07:00:00,NaN,31.6441,31.3939,33.3733,34.4721,34.7513
2015-05-09 08:00:00,NaN,31.4753,31.4365,33.372,34.4737,34.6741
2015-05-09 09:00:00,NaN,31.4385,31.4281,33.3848,34.4777,34.6978
2015-05-09 10:00:00,NaN,31.3112,31.328,33.3682,34.4904,34.7016
2015-05-09 11:00:00,NaN,31.3127,31.3305,33.3709,34.489,34.8634
2015-05-09 12:00:00,NaN,31.4275,31.3248,33.3894,34.4972,34.8475
2015-05-09 13:00:00,NaN,31.4854,31.3205,33.3555,34.4856,34.8447
2015-05-09 14:00:00,NaN,31.4516,31.3284,33.3488,34.4762,34.7715
2015-05-09 15:00:00,NaN,31.6545,31.4794,33.3906,34.4739,34.772
2015-05-09 16:00:00,NaN,31.7247,31.3635,33.3802,34.4705,34.7674
2015-05-09 17:00:00,NaN,31.6379,31.3713,33.3821,34.4679,34.8008
2015-05-09 18:00:00,NaN,31.7842,31.4334,33.3793,34.4669,34.7476
2015-05-09 19:00:00,NaN,31.8887,31.4678,33.4045,34.4668,34.8174
2015-05-09 20:00:00,NaN,31.5253,31.4996,33.5034,34.4665,34.85
2015-05-09 21:00:00,NaN,31.4851,31.3228,33.512,34.4674,34.8666
2015-05-09 22:00:00,NaN,31.19,31.4714,33.4155,34.4675,34.8874
2015-05-09 23:00:00,NaN,31.3947,31.4319,33.3788,34.4706,34.8118
2015-05-10 00:00:00,NaN,31.3666,31.3718,33.6651,34.4714,34.8821
2015-05-10 01:00:00,NaN,31.3886,31.4041,33.7664,34.4759,34.8814
2015-05-10 02:00:00,NaN,31.231,31.4483,33.8114,34.4796,34.8559
2015-05-10 03:00:00,NaN,31.343,31.4883,33.9452,34.4797,34.8681
2015-05-10 04:00:00,NaN,31.3468,31.5049,33.9635,34.4827,34.816
2015-05-10 05:00:00,NaN,31.3684,31.4412,33.9598,34.4804,34.8958
2015-05-10 06:00:00,NaN,31.3655,31.5455,33.9145,34.4753,34.9039
2015-05-10 07:00:00,NaN,31.4314,31.579,33.8616,34.4706,34.8809
2015-05-10 08:00:00,NaN,31.4185,31.4988,33.8671,34.4627,34.8697
2015-05-10 09:00:00,NaN,31.3943,31.4759,33.937,34.4612,34.8916
2015-05-10 10:00:00,NaN,31.2306,31.4353,33.8815,34.4618,34.8967
2015-05-10 11:00:00,NaN,31.3537,31.4324,33.867,34.4616,34.8866
2015-05-10 12:00:00,NaN,31.494,31.4246,33.9122,34.4623,34.9166
2015-05-10 13:00:00,NaN,31.5431,31.4035,33.8163,34.4644,34.9258
2015-05-10 14:00:00,NaN,31.7379,31.454,33.8114,34.4791,34.935
2015-05-10 15:00:00,NaN,31.6504,31.4275,33.9212,34.4856,34.9319
2015-05-10 16:00:00,NaN,31.6395,31.2896,33.9354,34.487,34.9302
2015-05-10 17:00:00,NaN,31.6152,31.4394,33.9526,34.4816,34.927
2015-05-10 18:00:00,NaN,31.6851,31.4125,33.946,34.4778,34.9271
2015-05-10 19:00:00,NaN,31.593,31.475,33.9427,34.4653,34.9113
2015-05-10 20:00:00,NaN,31.4807,31.5067,33.9598,34.4676,34.9017
2015-05-10 21:00:00,NaN,31.4978,31.4593,33.9799,34.466,34.897
2015-05-10 22:00:00,NaN,31.1712,31.477,33.9535,34.4632,34.8735
2015-05-10 23:00:00,NaN,31.1959,31.4487,33.951,34.4646,34.8909
2015-05-11 00:00:00,NaN,31.2354,31.4224,33.9442,34.4675,34.9332
2015-05-11 01:00:00,NaN,31.2751,31.4236,33.9703,34.4679,34.9069
2015-05-11 02:00:00,NaN,31.2394,31.4245,34.068,34.4679,34.9289
2015-05-11 03:00:00,NaN,31.4982,31.5154,34.0052,34.4675,34.9211
2015-05-11 04:00:00,NaN,31.5061,31.5083,33.9816,34.4675,34.9419
2015-05-11 05:00:00,NaN,31.6148,31.5364,33.9563,34.4675,34.93
2015-05-11 06:00:00,NaN,31.694,31.4527,34.0134,34.4676,34.9257
2015-05-11 07:00:00,NaN,31.6555,31.415,33.9863,34.4682,34.9178
