date,CE02SHSM pCO2,CE02SHSM pH,CE07SHSM pCO2,CE07SHSM pH,GS01SUMO pCO2, GS01SUMO pH
2015-12-05 20:00:00,411.436,8.02878,389.055,8.04584,NaN,NaN
2015-12-05 21:00:00,398.561,7.95852,382.247,8.05379,NaN,NaN
2015-12-05 22:00:00,400.305,7.99889,374.105,8.07412,NaN,NaN
2015-12-05 23:00:00,400.83,7.98176,372.716,8.0731,NaN,NaN
2015-12-06 00:00:00,413.396,8.0423,373.993,8.07351,NaN,NaN
2015-12-06 01:00:00,420.397,7.98028,376.534,8.07438,NaN,NaN
2015-12-06 02:00:00,413.54,8.02125,379.148,8.06867,NaN,NaN
2015-12-06 03:00:00,415.965,7.98404,386.913,8.05841,NaN,NaN
2015-12-06 04:00:00,418.991,7.98292,385.338,8.05972,NaN,NaN
2015-12-06 05:00:00,422.626,7.9647,385.277,8.06506,NaN,NaN
2015-12-06 06:00:00,424.922,7.98472,403.765,8.05648,NaN,NaN
2015-12-06 07:00:00,417.672,7.95213,396.429,8.04783,NaN,NaN
2015-12-06 08:00:00,422.26,7.97578,384.699,8.04899,NaN,NaN
2015-12-06 09:00:00,444.025,7.97047,392.302,8.05718,NaN,NaN
2015-12-06 10:00:00,436.915,7.96487,395.629,8.04993,NaN,NaN
2015-12-06 11:00:00,431.926,7.96477,398.855,8.05292,NaN,NaN
2015-12-06 12:00:00,428.056,7.94283,395.432,8.05578,NaN,NaN
2015-12-06 13:00:00,426.36,7.96133,390.825,8.061,NaN,NaN
2015-12-06 14:00:00,422.038,7.95639,386.755,8.05929,NaN,NaN
2015-12-06 15:00:00,419.675,8.026,385.293,8.06344,NaN,NaN
2015-12-06 16:00:00,416.72,7.95194,384.71,8.05763,NaN,NaN
2015-12-06 17:00:00,414.763,7.98649,384.998,8.06656,NaN,NaN
2015-12-06 18:00:00,414.962,8.00155,385.283,8.06169,NaN,NaN
2015-12-06 19:00:00,415.241,8.0171,385.185,8.06858,NaN,NaN
2015-12-06 20:00:00,414.945,8.0316,380.834,8.05668,NaN,NaN
2015-12-06 21:00:00,409.818,8.03926,388.524,8.05715,NaN,NaN
2015-12-06 22:00:00,414.952,7.98653,391.902,8.0584,NaN,NaN
2015-12-06 23:00:00,415.327,8.00077,388.32,8.05891,NaN,NaN
2015-12-07 00:00:00,415.645,7.99317,392.349,8.05328,NaN,NaN
2015-12-07 01:00:00,416.073,7.97308,389.888,8.05833,NaN,NaN
2015-12-07 02:00:00,415.775,7.96484,398.484,8.05541,NaN,NaN
2015-12-07 03:00:00,415.426,8.02894,396.986,8.05334,NaN,NaN
2015-12-07 04:00:00,412.521,8.03528,394.441,8.05265,NaN,NaN
2015-12-07 05:00:00,411.178,7.99317,392.849,8.05445,NaN,NaN
2015-12-07 06:00:00,410.898,7.97606,393.496,8.05602,NaN,NaN
2015-12-07 07:00:00,409.754,7.97683,391.82,8.05325,NaN,NaN
2015-12-07 08:00:00,409.01,8.00329,383.346,8.05469,NaN,NaN
2015-12-07 09:00:00,404.329,8.04823,390.182,8.05776,NaN,NaN
2015-12-07 10:00:00,410.024,8.00819,389.918,8.05625,NaN,NaN
2015-12-07 11:00:00,410.393,7.9849,391.212,8.0608,NaN,NaN
2015-12-07 12:00:00,406.457,8.0072,391.565,8.05605,NaN,NaN
2015-12-07 13:00:00,403.456,8.04161,391.34,8.05239,NaN,NaN
2015-12-07 14:00:00,400.682,7.99828,389.85,8.04736,NaN,NaN
2015-12-07 15:00:00,403.953,7.9956,389.487,8.05803,NaN,NaN
2015-12-07 16:00:00,405.938,7.98838,389.329,8.05803,NaN,NaN
2015-12-07 17:00:00,406.878,7.98766,389.688,8.05715,NaN,NaN
2015-12-07 18:00:00,407.713,7.99238,388.907,8.05142,NaN,NaN
2015-12-07 19:00:00,407.763,7.98401,387.49,8.05936,NaN,NaN
2015-12-07 20:00:00,406.312,7.9781,380.006,8.05847,NaN,NaN
2015-12-07 21:00:00,400.604,7.97376,388.699,8.06002,NaN,NaN
2015-12-07 22:00:00,406.669,7.98982,390.314,8.06138,NaN,NaN
2015-12-07 23:00:00,406.917,8.00196,393.75,8.05545,NaN,NaN
2015-12-08 00:00:00,407.209,7.97647,395.126,8.05775,NaN,NaN
2015-12-08 01:00:00,406.662,8.00563,393.324,8.05453,NaN,NaN
2015-12-08 02:00:00,404.682,8.05581,393.431,8.05546,NaN,NaN
2015-12-08 03:00:00,405.578,7.96312,390.81,8.05553,NaN,NaN
2015-12-08 04:00:00,406.846,7.99013,390.135,8.05304,NaN,NaN
2015-12-08 05:00:00,406.627,8.03378,390.144,8.05877,NaN,NaN
2015-12-08 06:00:00,406.617,8.03864,394.347,8.05274,NaN,NaN
2015-12-08 07:00:00,406.697,8.00705,391.519,8.05418,NaN,NaN
2015-12-08 08:00:00,407.479,7.97058,384.749,8.05787,NaN,NaN
2015-12-08 09:00:00,402.801,7.98822,394.769,8.05123,NaN,NaN
2015-12-08 10:00:00,407.743,8.00023,396.063,8.0455,NaN,NaN
2015-12-08 11:00:00,407.553,7.99639,397.544,8.05117,NaN,NaN
2015-12-08 12:00:00,404.934,7.99515,397.681,8.04885,NaN,NaN
2015-12-08 13:00:00,402.744,7.99535,397.485,8.04689,NaN,NaN
2015-12-08 14:00:00,401.479,8.0264,396.801,8.05319,NaN,NaN
2015-12-08 15:00:00,399.686,8.02419,396.87,8.06041,NaN,NaN
2015-12-08 16:00:00,399.405,8.00552,396.166,8.05098,NaN,NaN
2015-12-08 17:00:00,399.418,8.00748,396.86,8.05469,NaN,NaN
2015-12-08 18:00:00,399.798,7.99268,397.085,8.05366,NaN,NaN
2015-12-08 19:00:00,400.324,7.98343,396.84,8.05021,NaN,NaN
2015-12-08 20:00:00,400.812,8.00699,388.674,8.04747,NaN,NaN
2015-12-08 21:00:00,396.365,8.02729,396.183,8.05066,NaN,NaN
2015-12-08 22:00:00,401.13,8.00833,395.989,8.05262,NaN,NaN
2015-12-08 23:00:00,399.322,8.00101,397.632,8.04885,NaN,NaN
2015-12-09 00:00:00,399.858,8.0411,396.615,8.05034,NaN,NaN
2015-12-09 01:00:00,399.074,8.04144,393.638,8.04892,NaN,NaN
2015-12-09 02:00:00,397.525,8.05719,392.528,8.05272,NaN,NaN
2015-12-09 03:00:00,396.91,8.00499,392.394,8.0563,NaN,NaN
2015-12-09 04:00:00,397.068,8.05399,392.366,8.05674,NaN,NaN
2015-12-09 05:00:00,396.723,8.06742,393.689,8.05792,NaN,NaN
2015-12-09 06:00:00,397.497,8.00403,397.568,8.05637,NaN,NaN
2015-12-09 07:00:00,399.213,8.05084,399.308,8.05387,NaN,NaN
2015-12-09 08:00:00,400.929,7.98965,393.602,8.04274,NaN,NaN
2015-12-09 09:00:00,396.654,7.998,401.367,8.04456,NaN,NaN
2015-12-09 10:00:00,401.097,8.05119,400.785,8.04152,NaN,NaN
2015-12-09 11:00:00,401.169,8.00983,399.567,8.04833,NaN,NaN
2015-12-09 12:00:00,400.821,8.00048,399.602,8.04662,NaN,NaN
2015-12-09 13:00:00,400.305,8.04113,398.954,8.04664,NaN,NaN
2015-12-09 14:00:00,400.156,8.01628,398.379,8.05309,NaN,NaN
2015-12-09 15:00:00,400.912,8.03812,399.83,8.0467,NaN,NaN
2015-12-09 16:00:00,400.574,7.95997,400.801,8.04367,NaN,NaN
2015-12-09 17:00:00,398.952,7.97724,394.117,8.04993,NaN,NaN
2015-12-09 18:00:00,398.378,8.04501,400.657,8.0463,NaN,NaN
2015-12-09 19:00:00,397.994,8.05181,399.503,8.04891,NaN,NaN
2015-12-09 20:00:00,397.665,7.98773,391.244,8.04837,NaN,NaN
2015-12-09 21:00:00,392.325,8.00834,400.514,8.0516,NaN,NaN
2015-12-09 22:00:00,397.127,8.01024,400.406,8.04599,NaN,NaN
2015-12-09 23:00:00,396.714,7.97229,400.092,8.05141,NaN,NaN
2015-12-10 00:00:00,396.654,8.05378,401.495,8.05368,NaN,NaN
2015-12-10 01:00:00,396.757,8.045,405.697,8.04166,NaN,NaN
2015-12-10 02:00:00,396.976,8.04669,404.276,8.04071,NaN,NaN
2015-12-10 03:00:00,397.456,7.9838,402.351,8.04223,NaN,NaN
2015-12-10 04:00:00,397.666,7.99435,402.028,8.04431,NaN,NaN
2015-12-10 05:00:00,398.229,8.01963,401.173,8.04575,NaN,NaN
2015-12-10 06:00:00,398.855,7.99547,402.273,8.04568,NaN,NaN
2015-12-10 07:00:00,399.239,8.01799,405.67,8.04309,NaN,NaN
2015-12-10 08:00:00,398.639,7.99487,397.708,8.03901,NaN,NaN
2015-12-10 09:00:00,395.628,8.0475,400.418,8.05101,NaN,NaN
2015-12-10 10:00:00,396.793,8.05337,401.645,8.04494,NaN,NaN
2015-12-10 11:00:00,392.818,8.02873,401.116,8.04873,NaN,NaN
2015-12-10 12:00:00,392.572,8.02395,401.818,8.05094,NaN,NaN
2015-12-10 13:00:00,393.131,8.05805,402.249,8.04155,NaN,NaN
2015-12-10 14:00:00,394.687,8.05757,403.512,8.04291,NaN,NaN
2015-12-10 15:00:00,395.112,8.0536,405.343,8.04458,NaN,NaN
2015-12-10 16:00:00,394.443,8.03685,406.502,8.04636,NaN,NaN
2015-12-10 17:00:00,393.871,7.9841,407.125,8.04515,NaN,NaN
2015-12-10 18:00:00,393.527,8.05122,409.344,8.04343,NaN,NaN
2015-12-10 19:00:00,392.767,8.00987,409.068,8.03709,NaN,NaN
2015-12-10 20:00:00,390.674,8.06883,402.324,8.03227,NaN,NaN
2015-12-10 21:00:00,385.413,8.01169,407.494,8.03891,NaN,NaN
2015-12-10 22:00:00,388.607,8.01578,405.937,8.04244,NaN,NaN
2015-12-10 23:00:00,387.94,8.0012,403.867,8.04157,NaN,NaN
2015-12-11 00:00:00,388.196,8.01577,403.515,8.04118,NaN,NaN
2015-12-11 01:00:00,387.821,8.0127,403.945,8.04478,NaN,NaN
2015-12-11 02:00:00,387.397,8.07326,406.174,8.04513,NaN,NaN
2015-12-11 03:00:00,387.249,8.02203,406.462,8.03942,NaN,NaN
2015-12-11 04:00:00,386.499,8.06099,406.229,8.04234,NaN,NaN
2015-12-11 05:00:00,386.469,8.066,406.281,8.04075,NaN,NaN
2015-12-11 06:00:00,386.125,8.01573,408.936,8.03921,NaN,NaN
2015-12-11 07:00:00,386.273,8.01962,412.36,8.03584,NaN,NaN
2015-12-11 08:00:00,385.907,8.02291,405.575,8.03484,NaN,NaN
2015-12-11 09:00:00,381.991,7.99233,414.897,8.03615,NaN,NaN
2015-12-11 10:00:00,386.184,8.02487,415.46,8.03555,NaN,NaN
2015-12-11 11:00:00,386.678,8.07984,416.286,8.03191,NaN,NaN
2015-12-11 12:00:00,386.607,8.00242,417.373,8.03275,NaN,NaN
2015-12-11 13:00:00,386.467,8.03018,418.432,8.0313,NaN,NaN
2015-12-11 14:00:00,386.579,8.02703,418.686,8.03224,NaN,NaN
2015-12-11 15:00:00,386.637,8.02186,417.334,8.03176,NaN,NaN
2015-12-11 16:00:00,386.528,8.02866,417.71,8.02896,NaN,NaN
2015-12-11 17:00:00,386.45,8.06086,417.278,8.02376,NaN,NaN
2015-12-11 18:00:00,386.103,8.02001,416.392,8.03091,NaN,NaN
2015-12-11 19:00:00,385.649,8.00731,416.431,8.03187,NaN,NaN
2015-12-11 20:00:00,385.809,8.06475,411.025,8.032,NaN,NaN
2015-12-11 21:00:00,380.818,8.02503,420.143,8.0298,NaN,NaN
2015-12-11 22:00:00,385.828,8.01656,417.829,8.02692,NaN,NaN
2015-12-11 23:00:00,386.649,8.01875,405.339,8.03214,NaN,NaN
2015-12-12 00:00:00,386.489,8.00772,410.487,8.02384,NaN,NaN
2015-12-12 01:00:00,386.697,8.01512,410.265,8.0252,NaN,NaN
2015-12-12 02:00:00,387.097,8.02898,419.201,8.02583,NaN,NaN
2015-12-12 03:00:00,386.912,8.02616,419.593,8.02671,NaN,NaN
2015-12-12 04:00:00,387.114,8.01594,412.818,8.02217,NaN,NaN
2015-12-12 05:00:00,387.008,8.01815,412.897,8.03267,NaN,NaN
2015-12-12 06:00:00,386.984,8.07598,413.977,8.02636,NaN,NaN
2015-12-12 07:00:00,387.024,8.07804,415.479,8.02608,NaN,NaN
2015-12-12 08:00:00,387.034,8.02847,409.631,8.02152,NaN,NaN
2015-12-12 09:00:00,382.189,8.01033,423.23,8.01779,NaN,NaN
2015-12-12 10:00:00,387.189,8.00586,424.233,8.01871,NaN,NaN
2015-12-12 11:00:00,387.343,8.01472,425.284,8.01881,NaN,NaN
2015-12-12 12:00:00,387.362,8.02997,425.314,8.02121,NaN,NaN
2015-12-12 13:00:00,387.343,8.07005,425.147,8.02268,NaN,NaN
2015-12-12 14:00:00,387.624,8.02195,424.009,8.02296,NaN,NaN
2015-12-12 15:00:00,387.701,8.02525,424.68,8.02273,NaN,NaN
2015-12-12 16:00:00,387.217,8.07207,424.154,8.02477,NaN,NaN
2015-12-12 17:00:00,387.515,8.02942,424.538,8.02148,NaN,NaN
2015-12-12 18:00:00,386.842,8.06942,424.041,8.02305,NaN,NaN
2015-12-12 19:00:00,387.003,8.07433,426.022,8.02586,NaN,NaN
2015-12-12 20:00:00,386.717,7.99754,418.196,8.02407,NaN,NaN
2015-12-12 21:00:00,381.759,8.0271,427.504,8.01983,NaN,NaN
2015-12-12 22:00:00,386.639,8.05854,427.08,8.02499,NaN,NaN
2015-12-12 23:00:00,386.797,8.01409,423.014,8.01669,NaN,NaN
2015-12-13 00:00:00,386.728,8.03123,424.96,8.02207,NaN,NaN
2015-12-13 01:00:00,386.866,8.06049,424.175,8.02088,NaN,NaN
2015-12-13 02:00:00,387.004,7.99985,424.569,8.02033,NaN,NaN
2015-12-13 03:00:00,387.053,8.01403,423.905,8.02644,NaN,NaN
2015-12-13 04:00:00,386.985,8.06595,423.093,8.02245,NaN,NaN
2015-12-13 05:00:00,386.658,8.02134,422.629,8.02182,NaN,NaN
2015-12-13 06:00:00,386.955,8.067,421.803,8.02495,NaN,NaN
2015-12-13 07:00:00,386.678,8.06308,421.092,8.02728,NaN,NaN
2015-12-13 08:00:00,387.114,8.06946,413.389,8.02448,NaN,NaN
2015-12-13 09:00:00,382.359,8.10205,421.595,8.02554,NaN,NaN
2015-12-13 10:00:00,387.114,8.00222,422.055,8.02388,NaN,NaN
2015-12-13 11:00:00,386.282,8.07002,421.675,8.02838,NaN,NaN
2015-12-13 12:00:00,386.5,8.05788,420.506,8.02947,NaN,NaN
2015-12-13 13:00:00,386.698,8.0058,420.815,8.02307,NaN,NaN
2015-12-13 14:00:00,386.846,8.02723,420.367,8.02935,NaN,NaN
2015-12-13 15:00:00,386.697,8.06863,420.143,8.02799,NaN,NaN
2015-12-13 16:00:00,386.715,8.02482,419.002,8.02436,NaN,NaN
2015-12-13 17:00:00,386.339,8.02293,419.055,8.02759,NaN,NaN
2015-12-13 18:00:00,386.048,8.05,418.726,8.02911,NaN,NaN
2015-12-13 19:00:00,385.909,8.00855,418.433,8.02719,NaN,NaN
2015-12-13 20:00:00,385.706,8.03215,410.972,8.02735,NaN,NaN
2015-12-13 21:00:00,380.059,8.05867,419.025,8.02741,NaN,NaN
2015-12-13 22:00:00,385.796,8.06816,418.976,8.02959,NaN,NaN
2015-12-13 23:00:00,385.691,8.06622,418.486,8.02623,NaN,NaN
2015-12-14 00:00:00,385.572,8.06981,418.671,8.03143,NaN,NaN
2015-12-14 01:00:00,385.855,8.01378,418.443,8.03062,NaN,NaN
2015-12-14 02:00:00,385.148,8.06011,418.401,8.02671,NaN,NaN
2015-12-14 03:00:00,385.652,8.06246,418.249,8.0335,NaN,NaN
2015-12-14 04:00:00,385.933,8.07353,418.579,8.02991,NaN,NaN
2015-12-14 05:00:00,386.223,8.02149,416.274,8.03128,NaN,NaN
2015-12-14 06:00:00,386.205,8.02447,417.086,8.02995,NaN,NaN
2015-12-14 07:00:00,386.435,8.06106,412.788,8.02686,NaN,NaN
2015-12-14 08:00:00,386.815,8.0687,405.011,8.031,NaN,NaN
2015-12-14 09:00:00,382.034,8.04915,411.534,8.02756,NaN,NaN
2015-12-14 10:00:00,386.974,8.06039,409.079,8.0298,NaN,NaN
2015-12-14 11:00:00,387.754,8.02349,407.733,8.03722,NaN,NaN
2015-12-14 12:00:00,388.177,7.9755,407.169,8.0289,NaN,NaN
2015-12-14 13:00:00,387.894,8.062,407.327,8.0334,NaN,NaN
2015-12-14 14:00:00,388.139,8.03148,403.671,8.03203,NaN,NaN
2015-12-14 15:00:00,388.397,8.05778,400.998,8.03103,NaN,NaN
2015-12-14 16:00:00,388.397,8.00939,397.676,8.0323,NaN,NaN
2015-12-14 17:00:00,388.054,8.07466,397.219,8.03067,NaN,NaN
2015-12-14 18:00:00,387.954,7.99977,396.89,8.0351,NaN,NaN
2015-12-14 19:00:00,388.074,8.02575,395.937,8.03161,NaN,NaN
2015-12-14 20:00:00,388.347,8.0128,388.539,8.0344,332.048,NaN
2015-12-14 21:00:00,382.806,8.05615,394.973,8.03945,332.215,8.07709
2015-12-14 22:00:00,387.899,7.99998,393.319,8.03823,332.115,8.06922
2015-12-14 23:00:00,388.722,8.01767,391.302,8.03419,332.519,8.06666
2015-12-15 00:00:00,381.202,8.006,389.938,8.03612,331.975,8.0641
2015-12-15 01:00:00,378.506,8.05978,388.849,8.03575,331.511,8.08266
2015-12-15 02:00:00,378.044,8.02386,386.397,8.03413,331.221,8.0729
2015-12-15 03:00:00,379.139,8.0092,387.029,8.0354,331.863,8.07982
2015-12-15 04:00:00,377.106,8.02081,384.973,8.03016,334.971,8.07
2015-12-15 05:00:00,374.153,8.00178,383.516,8.02997,332.373,8.07275
2015-12-15 06:00:00,372.86,7.98667,385.054,8.03463,330.723,8.07331
2015-12-15 07:00:00,372.689,7.98619,381.878,8.02972,330.752,8.07352
2015-12-15 08:00:00,373.316,8.01689,376.233,8.03298,330.895,8.07302
2015-12-15 09:00:00,368.862,8.02838,383.037,8.03044,330.628,8.07319
2015-12-15 10:00:00,380.205,8.02281,381.77,8.03471,330.667,8.07355
2015-12-15 11:00:00,381.184,8.05013,381.788,8.02953,332.314,8.06934
2015-12-15 12:00:00,380.881,8.05046,381.549,8.03667,331.967,8.06915
2015-12-15 13:00:00,380.851,8.02018,382.288,8.03111,332.68,8.07636
2015-12-15 14:00:00,380.982,8.01654,384.895,8.03024,329.742,8.07713
2015-12-15 15:00:00,380.599,8.06053,385.554,8.02733,330.378,8.08368
2015-12-15 16:00:00,379.307,8.04841,385.913,8.03713,331.578,8.04802
2015-12-15 17:00:00,377.512,8.06139,386.103,8.0304,331.63,8.07278
2015-12-15 18:00:00,376.145,8.00984,386.543,8.03039,331.175,8.07594
2015-12-15 19:00:00,374.118,8.01088,386.575,8.03098,331.434,8.06887
2015-12-15 20:00:00,374.519,8.07491,379.956,8.03426,333.354,8.08038
2015-12-15 21:00:00,369.233,8.01822,387.437,8.03349,336.423,8.08126
2015-12-15 22:00:00,374.782,8.07687,385.064,8.02888,338.89,8.0692
2015-12-15 23:00:00,374.486,8.0107,378.847,8.02568,336.501,8.07068
2015-12-16 00:00:00,375.364,8.03737,382.648,8.02786,336.84,8.06918
2015-12-16 01:00:00,376.04,8.07458,384.096,8.02911,336.641,8.0716
2015-12-16 02:00:00,375.202,8.07507,385.931,8.03449,335.733,8.07169
2015-12-16 03:00:00,375.505,8.03781,386.25,8.03013,336.005,8.06939
2015-12-16 04:00:00,374.291,8.025,385.858,8.03434,334.806,8.07007
2015-12-16 05:00:00,376.371,8.0217,386.546,8.03705,333.618,8.07138
2015-12-16 06:00:00,374.539,8.08929,387.134,8.02897,334.017,8.07081
2015-12-16 07:00:00,374.086,8.06143,387.154,8.02936,336.654,NaN
2015-12-16 08:00:00,374.106,8.08044,380.433,8.03711,333.308,8.08081
2015-12-16 09:00:00,370.118,8.01384,387.836,8.03112,333.448,8.06472
2015-12-16 10:00:00,375.455,8.02873,388.255,8.03513,331.762,NaN
2015-12-16 11:00:00,374.775,8.05961,388.275,8.03651,332.61,NaN
2015-12-16 12:00:00,374.212,8.00491,388.895,8.03617,332.32,8.07462
2015-12-16 13:00:00,374.704,8.01436,387.412,8.04097,332.131,NaN
2015-12-16 14:00:00,374.714,8.01153,386,8.03568,330.546,8.03049
2015-12-16 15:00:00,374.085,8.02566,385.671,8.0406,330.028,8.0699
2015-12-16 16:00:00,374.312,8.03034,385.247,8.03226,333.317,8.06942
2015-12-16 17:00:00,374.347,8.02064,385.586,8.02833,330.468,8.07037
2015-12-16 18:00:00,373.743,8.10627,385.171,8.03001,329.323,8.07278
2015-12-16 19:00:00,372.092,8.01508,385.702,8.03199,329.104,8.07145
2015-12-16 20:00:00,371.79,8.04853,376.957,8.03855,327.564,8.07126
2015-12-16 21:00:00,366.634,8.06318,389.693,8.03617,327.922,8.07126
2015-12-16 22:00:00,371.537,8.00645,388.356,8.03122,328.539,8.06881
2015-12-16 23:00:00,373.552,7.99385,388.762,8.02689,327.564,8.07345
2015-12-17 00:00:00,374.926,8.06486,386.875,8.03228,327.076,8.07506
2015-12-17 01:00:00,375.944,7.99393,384.156,8.03185,330.627,8.07123
2015-12-17 02:00:00,377.07,8.00582,385.388,8.03117,327.969,8.06952
2015-12-17 03:00:00,379.299,8.07628,386.931,8.0295,329.353,8.06582
2015-12-17 04:00:00,379.474,8.01814,388.222,8.03248,332.559,8.06011
2015-12-17 05:00:00,379.604,8.00905,389.235,8.03314,330.946,8.06682
2015-12-17 06:00:00,380.471,8.03785,390.562,8.02774,330.05,8.06858
2015-12-17 07:00:00,381.202,8.01619,390.757,8.03149,329.592,8.06495
2015-12-17 08:00:00,382.707,8.06525,382.364,8.02809,328.191,8.05583
2015-12-17 09:00:00,377.922,8.06562,391.485,8.03111,328.947,8.0432
2015-12-17 10:00:00,384.373,8.05522,392.46,8.02693,332.536,8.07179
2015-12-17 11:00:00,386.452,8.02901,394.611,8.0272,328.551,8.06813
2015-12-17 12:00:00,388.308,8.07436,394.955,8.03217,328.076,8.07591
2015-12-17 13:00:00,388.419,8.02519,397.161,8.03064,327.718,8.06786
2015-12-17 14:00:00,388.698,8.00647,399.528,8.02867,326.04,8.05156
2015-12-17 15:00:00,388.599,8.00141,399.373,8.03133,327.48,8.06623
2015-12-17 16:00:00,389.146,8.04747,399.542,8.03553,327.531,8.07782
2015-12-17 17:00:00,389.066,8.0377,400.553,8.03555,325.786,8.06513
2015-12-17 18:00:00,389.403,8.00024,401.249,8.03363,325.776,8.06744
2015-12-17 19:00:00,389.781,8.0066,401.24,8.03448,330.428,8.06341
2015-12-17 20:00:00,390.516,8.09088,393.348,8.03533,326.609,8.09035
2015-12-17 21:00:00,385.641,8.01968,400.778,8.03763,326.304,8.06952
2015-12-17 22:00:00,391.206,8.08386,400.266,8.03738,325.997,8.06661
2015-12-17 23:00:00,392.053,8.03187,400.4,8.03737,326.284,8.06906
2015-12-18 00:00:00,392.632,8.06603,400.993,8.0375,325.838,8.0668
2015-12-18 01:00:00,394.056,7.9745,402.136,8.042,324.996,8.06906
2015-12-18 02:00:00,391.915,7.98193,401.007,8.0312,326.046,8.06685
2015-12-18 03:00:00,391.425,8.10541,399.861,8.03488,325.583,8.06846
2015-12-18 04:00:00,390.159,8.01292,402.016,8.03526,329.424,8.07098
2015-12-18 05:00:00,389.579,8.00909,402.836,8.03817,325.772,8.07123
2015-12-18 06:00:00,389.299,8.00751,403.099,8.03497,325.961,8.06496
2015-12-18 07:00:00,389.237,8.0066,401.942,8.03449,326.554,8.06402
2015-12-18 08:00:00,389.655,7.99708,389.849,8.03232,326.158,8.06439
2015-12-18 09:00:00,384.226,8.06976,397.118,8.03805,327.006,8.07394
2015-12-18 10:00:00,390.364,8.00762,406.131,8.03033,326.601,8.06483
2015-12-18 11:00:00,389.767,7.99436,405.789,8.03296,326.964,8.06358
2015-12-18 12:00:00,390.76,8.00379,407.349,8.03092,327.18,8.06977
2015-12-18 13:00:00,390.869,8.06857,408.33,8.03312,329.653,8.07273
2015-12-18 14:00:00,390.633,8.05728,407.97,8.03253,325.417,8.06341
2015-12-18 15:00:00,391.119,8.01899,407.52,8.03497,326.146,8.06603
2015-12-18 16:00:00,392.385,8.01545,407.657,8.03362,326.008,8.06872
2015-12-18 17:00:00,392.581,8.06383,405.846,8.02963,326.462,8.07063
2015-12-18 18:00:00,392.303,8.01177,397.767,8.02993,327.589,8.07011
2015-12-18 19:00:00,392.005,8.00406,395.408,8.03248,326.129,8.06943
2015-12-18 20:00:00,391.916,8.06759,382.186,8.03347,326.158,8.06994
2015-12-18 21:00:00,386.572,8.05702,391.224,8.03427,326.098,8.05796
2015-12-18 22:00:00,391.321,8.05442,399.304,8.03757,330.639,8.07475
2015-12-18 23:00:00,391.34,8.08466,397.806,8.03597,325.803,8.07409
2015-12-19 00:00:00,391.072,8.03344,401.219,8.03618,324.757,8.04659
2015-12-19 01:00:00,391.28,8.01375,401.268,8.03206,322.724,8.07358
2015-12-19 02:00:00,391.421,8.07237,399.624,8.0371,321.757,8.06804
2015-12-19 03:00:00,390.973,8.05335,401.083,8.036,322.224,8.0562
2015-12-19 04:00:00,391.172,8.05426,402.519,8.03029,323.141,8.06589
2015-12-19 05:00:00,391.59,8.00276,402.46,8.0316,323.949,8.04166
2015-12-19 06:00:00,392.265,7.98786,401.526,8.03054,324.619,8.06207
2015-12-19 07:00:00,393.249,7.99561,400.542,8.03831,328.971,8.06363
2015-12-19 08:00:00,395.038,8.07142,389.912,8.02997,324.648,8.06031
2015-12-19 09:00:00,390.384,8.01189,399.699,8.0356,325.033,8.07708
2015-12-19 10:00:00,397.354,7.99357,400.155,8.03714,325.931,8.08216
2015-12-19 11:00:00,398.697,8.06411,394.866,8.03773,326,8.04792
2015-12-19 12:00:00,395.853,8.01056,391.054,8.04033,326.197,8.06586
2015-12-19 13:00:00,394.714,8.06059,389.094,8.03812,325.132,8.06879
2015-12-19 14:00:00,393.905,8.06264,387.942,8.03659,323.516,8.05649
2015-12-19 15:00:00,392.108,8.00533,390.01,8.03254,325.27,8.05458
2015-12-19 16:00:00,391.382,8.06024,392.808,8.03021,329.091,8.06824
2015-12-19 17:00:00,391.222,8.08849,393.733,8.02937,324.856,8.07061
2015-12-19 18:00:00,391.322,8.01262,394.265,8.03212,325.142,8.06944
2015-12-19 19:00:00,391.262,8.07496,393.92,8.03672,323.32,8.06814
2015-12-19 20:00:00,391.202,7.99909,386.698,8.04095,323.497,8.07029
2015-12-19 21:00:00,386.111,8.04165,395.582,8.03663,324.137,8.06269
2015-12-19 22:00:00,391.381,8.04994,395.573,8.03874,323.586,8.07183
2015-12-19 23:00:00,391.969,8.08568,393.929,8.03315,321.736,8.07236
2015-12-20 00:00:00,391.978,7.97258,393.487,8.03603,321.608,8.07189
2015-12-20 01:00:00,392.317,8.04467,394.48,8.03411,326.609,8.06901
2015-12-20 02:00:00,391.899,8.0584,393.861,8.04383,321.618,8.06472
2015-12-20 03:00:00,392.366,8.05828,396.104,8.03571,322.11,8.06227
2015-12-20 04:00:00,392.287,8.07478,397.053,8.03884,322.218,8.06328
2015-12-20 05:00:00,392.106,8.08495,397.784,8.04388,322.346,8.06261
2015-12-20 06:00:00,392.216,8.05375,404.055,8.03673,324.196,8.05103
2015-12-20 07:00:00,392.663,8.05939,405.432,8.03392,324.019,8.06614
2015-12-20 08:00:00,392.754,8.09001,401.042,8.0365,322.573,8.06672
2015-12-20 09:00:00,387.692,7.97422,412.135,8.03455,324.107,8.0654
2015-12-20 10:00:00,393.037,8.0662,414.755,8.03098,328.186,8.06261
2015-12-20 11:00:00,395.232,8.06331,419.061,8.02778,323.447,8.04471
2015-12-20 12:00:00,395.424,8.0948,419.56,8.01886,323.762,8.061
2015-12-20 13:00:00,395.011,8.00815,419.885,8.02301,323.171,8.06052
