date,Coastal Endurance,Coastal Pioneer,Global Irminger Sea,Global Station Papa
2015-10-06 17:00:00,4.6464,1.9602,1.4641,1.1979
2015-10-06 18:00:00,4.3318,2.0449,1.4399,1.2584
2015-10-06 19:00:00,3.9446,1.8392,1.452,1.6335
2015-10-06 20:00:00,3.2912,2.0691,1.5488,1.6456
2015-10-06 21:00:00,3.8357,2.2264,1.7061,1.573
2015-10-06 22:00:00,4.5012,2.178,1.7666,2.8072
2015-10-06 23:00:00,3.4848,2.1538,1.815,2.6015
2015-10-07 00:00:00,3.5574,2.0933,1.7908,1.936
2015-10-07 01:00:00,3.0613,2.0933,1.8271,1.4399
2015-10-07 02:00:00,4.84,2.0328,1.7545,1.3552
2015-10-07 03:00:00,4.5859,2.0449,1.7787,1.9481
2015-10-07 04:00:00,5.0941,1.9723,1.8029,1.573
2015-10-07 05:00:00,5.0457,2.0328,1.7182,1.4278
2015-10-07 06:00:00,4.477,2.0086,1.7424,1.5609
2015-10-07 07:00:00,3.8841,1.9844,1.7182,1.4762
2015-10-07 08:00:00,4.0656,2.0328,1.815,1.4278
2015-10-07 09:00:00,4.7432,2.0328,1.6819,1.573
2015-10-07 10:00:00,4.1261,1.9602,1.7061,1.3673
2015-10-07 11:00:00,3.8357,1.936,1.7303,1.4399
2015-10-07 12:00:00,3.6179,2.0207,1.5246,1.4883
2015-10-07 13:00:00,3.7994,2.0086,1.8029,1.452
2015-10-07 14:00:00,3.4001,1.815,1.7666,1.2826
2015-10-07 15:00:00,3.1823,1.9481,1.7787,1.5125
2015-10-07 16:00:00,3.025,1.7908,1.8271,1.452
2015-10-07 17:00:00,3.2307,1.8755,1.8997,1.2826
2015-10-07 18:00:00,2.9524,1.9844,1.7787,1.3794
2015-10-07 19:00:00,3.4485,2.2385,1.8029,1.452
2015-10-07 20:00:00,3.2912,2.3837,1.7666,1.5246
2015-10-07 21:00:00,3.6058,2.4926,1.8271,1.6698
2015-10-07 22:00:00,3.6905,2.3232,1.5488,1.7061
2015-10-07 23:00:00,3.9446,2.3474,1.21,2.3474
2015-10-08 00:00:00,NaN,2.2748,1.1132,1.7303
2015-10-08 01:00:00,6.2194,2.2506,1.2826,1.6335
2015-10-08 02:00:00,7.2237,2.2506,1.1374,1.7303
2015-10-08 03:00:00,6.2315,2.2385,1.4641,1.4399
2015-10-08 04:00:00,6.3888,2.2627,1.6456,1.5488
2015-10-08 05:00:00,6.6913,2.2627,1.6093,1.6698
2015-10-08 06:00:00,4.4044,2.3111,1.5246,1.8271
2015-10-08 07:00:00,5.324,2.3595,1.452,2.5047
2015-10-08 08:00:00,6.4372,2.0328,1.452,1.7545
2015-10-08 09:00:00,6.8607,1.9844,1.3915,1.7545
2015-10-08 10:00:00,6.5824,2.057,1.3552,1.5004
2015-10-08 11:00:00,6.4493,2.0086,1.5367,1.9723
2015-10-08 12:00:00,7.1511,2.057,1.5609,1.6577
2015-10-08 13:00:00,7.4899,2.0207,1.5004,1.7303
2015-10-08 14:00:00,7.139,2.0207,1.4762,2.1417
2015-10-08 15:00:00,6.7397,1.9239,1.5609,1.6698
2015-10-08 16:00:00,6.3283,1.9239,1.5851,1.8513
2015-10-08 17:00:00,5.0094,2.0933,1.6335,1.6698
2015-10-08 18:00:00,6.292,2.057,1.7908,1.7908
2015-10-08 19:00:00,5.2877,2.3595,1.6093,1.7182
2015-10-08 20:00:00,6.0258,2.3837,1.5972,1.5488
2015-10-08 21:00:00,4.8037,2.42,1.452,1.7061
2015-10-08 22:00:00,6.05,2.3232,1.5004,1.8876
2015-10-08 23:00:00,8.6636,2.42,1.6456,1.7303
2015-10-09 00:00:00,7.986,2.42,1.3552,1.815
2015-10-09 01:00:00,7.3447,2.4321,1.4641,1.5972
2015-10-09 02:00:00,6.5703,2.3958,1.5488,2.2022
2015-10-09 03:00:00,5.9653,2.3958,1.4036,1.694
2015-10-09 04:00:00,6.3767,2.3958,1.5246,2.3958
2015-10-09 05:00:00,6.5824,2.2385,1.8997,2.0691
2015-10-09 06:00:00,5.5297,2.2143,1.8755,1.9239
2015-10-09 07:00:00,5.2272,2.1901,1.7424,3.0129
2015-10-09 08:00:00,5.3845,2.1417,1.8634,2.3111
2015-10-09 09:00:00,5.0578,2.0812,1.8513,1.815
2015-10-09 10:00:00,5.3845,2.0812,1.936,1.8392
2015-10-09 11:00:00,4.3681,2.1054,1.815,2.2506
2015-10-09 12:00:00,5.4813,2.2869,1.6456,1.694
2015-10-09 13:00:00,5.445,2.3474,1.9239,1.5851
2015-10-09 14:00:00,5.3966,2.3111,1.1011,1.6698
2015-10-09 15:00:00,4.8037,2.1054,1.0043,1.8876
2015-10-09 16:00:00,4.719,2.0691,1.936,1.4762
2015-10-09 17:00:00,5.1667,2.1901,1.9481,2.0449
2015-10-09 18:00:00,4.6101,2.2869,1.7424,1.8029
2015-10-09 19:00:00,5.0215,2.3716,1.9844,1.8755
2015-10-09 20:00:00,6.2799,2.6015,1.9239,1.9965
2015-10-09 21:00:00,6.3525,2.6015,2.0086,1.5004
2015-10-09 22:00:00,6.413,2.42,1.9844,1.5488
2015-10-09 23:00:00,7.0422,2.3474,1.9118,1.8634
2015-10-10 00:00:00,7.0059,2.3837,1.9239,1.6214
2015-10-10 01:00:00,7.3326,2.2627,1.694,1.5004
2015-10-10 02:00:00,6.5582,2.3474,1.8755,1.7545
2015-10-10 03:00:00,6.1226,2.2748,1.8634,1.5851
2015-10-10 04:00:00,5.7717,2.2264,1.8997,1.7303
2015-10-10 05:00:00,5.4692,2.2264,1.9118,1.9118
2015-10-10 06:00:00,5.5418,2.2264,1.8997,2.2143
2015-10-10 07:00:00,5.3119,2.2264,1.815,1.936
2015-10-10 08:00:00,5.1667,1.694,1.8271,1.8755
2015-10-10 09:00:00,5.2151,1.8634,1.8271,2.2143
2015-10-10 10:00:00,5.0699,1.7787,1.815,1.9481
2015-10-10 11:00:00,4.9005,1.7061,1.8029,2.2385
2015-10-10 12:00:00,4.8884,1.694,1.3673,1.9965
2015-10-10 13:00:00,4.719,1.8029,1.6819,2.0086
2015-10-10 14:00:00,4.719,1.6577,1.9239,1.8271
2015-10-10 15:00:00,4.7432,1.7061,1.7908,1.8513
2015-10-10 16:00:00,4.8642,1.6698,1.8755,1.8392
2015-10-10 17:00:00,4.719,1.8392,1.8876,1.6456
2015-10-10 18:00:00,4.8279,1.8029,1.8029,3.3154
2015-10-10 19:00:00,5.0336,2.0691,1.815,1.9723
2015-10-10 20:00:00,4.7432,2.1901,1.8876,2.0691
2015-10-10 21:00:00,4.5738,2.2506,1.9239,1.8755
2015-10-10 22:00:00,4.9489,2.1901,1.9602,1.8997
2015-10-10 23:00:00,5.1183,2.0691,1.8271,1.7787
2015-10-11 00:00:00,5.4571,2.0328,1.5367,1.7666
2015-10-11 01:00:00,5.5539,1.9844,1.7061,1.936
2015-10-11 02:00:00,4.7311,1.9602,1.7787,1.9239
2015-10-11 03:00:00,4.8279,1.9239,1.694,2.1538
2015-10-11 04:00:00,4.8037,1.8997,1.5488,2.7951
2015-10-11 05:00:00,4.1382,1.936,1.7303,2.2022
2015-10-11 06:00:00,3.9688,1.8755,1.7545,2.9645
2015-10-11 07:00:00,4.4165,1.8634,1.694,1.9239
2015-10-11 08:00:00,4.1382,1.9602,1.7061,2.3595
2015-10-11 09:00:00,4.0414,1.9844,1.7424,2.3232
2015-10-11 10:00:00,3.993,1.8392,1.6335,2.2022
2015-10-11 11:00:00,4.2229,1.8392,1.5609,2.1659
2015-10-11 12:00:00,4.235,2.0933,1.6335,2.2022
2015-10-11 13:00:00,4.0898,2.1901,1.3068,2.0207
2015-10-11 14:00:00,3.9083,1.7545,1.7182,1.9965
2015-10-11 15:00:00,3.9567,1.8513,1.8392,2.1054
2015-10-11 16:00:00,3.8841,1.8997,1.8755,2.0449
2015-10-11 17:00:00,3.872,2.0328,1.8392,1.4278
2015-10-11 18:00:00,4.3923,2.0086,1.7787,1.4399
2015-10-11 19:00:00,4.84,1.9602,1.694,1.2221
2015-10-11 20:00:00,4.4649,1.8634,1.6214,1.21
2015-10-11 21:00:00,4.6343,2.0691,1.7182,1.4157
2015-10-11 22:00:00,4.6101,2.2506,1.7182,1.3431
2015-10-11 23:00:00,4.5254,1.9239,1.6335,1.5488
2015-10-12 00:00:00,4.8642,2.1054,1.7182,1.7303
2015-10-12 01:00:00,4.4528,2.057,1.6335,2.6983
2015-10-12 02:00:00,4.4407,2.0328,1.6577,1.7908
2015-10-12 03:00:00,4.3681,2.0086,1.7061,1.815
2015-10-12 04:00:00,3.9325,1.7424,1.6577,2.1175
2015-10-12 05:00:00,3.993,1.7787,1.5609,2.2143
2015-10-12 06:00:00,3.7026,2.1296,1.5851,2.0691
2015-10-12 07:00:00,3.8962,2.1417,1.6214,2.1901
2015-10-12 08:00:00,3.7994,2.3716,1.573,1.9118
2015-10-12 09:00:00,4.1624,2.1175,1.4883,1.7061
2015-10-12 10:00:00,4.0172,2.2022,1.5246,1.5851
2015-10-12 11:00:00,4.0051,2.3353,1.4883,1.5125
2015-10-12 12:00:00,3.3033,2.2022,1.5367,1.452
2015-10-12 13:00:00,3.1702,2.3595,1.5246,1.2947
2015-10-12 14:00:00,3.751,2.057,1.4641,1.452
2015-10-12 15:00:00,3.8478,1.9602,1.4157,1.4278
2015-10-12 16:00:00,3.63,1.8997,1.4036,1.5972
2015-10-12 17:00:00,3.2307,2.1054,1.4036,1.4036
2015-10-12 18:00:00,3.1823,2.178,1.5004,1.3673
2015-10-12 19:00:00,3.1097,2.3232,1.4399,1.5367
2015-10-12 20:00:00,3.1702,2.3232,1.3794,1.5004
2015-10-12 21:00:00,3.388,2.0933,1.4641,1.6214
2015-10-12 22:00:00,3.4485,1.9481,1.452,1.4641
2015-10-12 23:00:00,3.5574,2.2869,1.4762,2.2143
2015-10-13 00:00:00,3.5816,1.9965,1.4399,1.331
2015-10-13 01:00:00,3.3033,1.936,1.4762,1.7787
2015-10-13 02:00:00,3.4969,2.0691,1.4278,1.5246
2015-10-13 03:00:00,3.2912,2.0086,1.3794,1.2826
2015-10-13 04:00:00,2.6378,1.8634,1.3915,1.6093
2015-10-13 05:00:00,2.6378,2.2022,1.3673,1.4157
2015-10-13 06:00:00,2.6499,1.8271,1.3068,1.5972
2015-10-13 07:00:00,2.6136,1.7666,1.2342,1.5488
2015-10-13 08:00:00,2.6983,2.1659,1.2221,1.7545
2015-10-13 09:00:00,2.5289,1.6456,1.1979,1.5972
2015-10-13 10:00:00,2.42,2.0691,1.1858,1.5972
2015-10-13 11:00:00,2.8193,1.9602,1.1495,1.6214
2015-10-13 12:00:00,2.6862,1.9118,1.1616,1.5972
2015-10-13 13:00:00,2.6378,2.0812,1.21,1.694
2015-10-13 14:00:00,2.3958,2.2869,1.21,1.7061
2015-10-13 15:00:00,2.3595,2.2385,1.331,1.5125
2015-10-13 16:00:00,2.3111,1.9844,1.3189,1.2947
2015-10-13 17:00:00,2.4563,1.8271,1.2221,1.2584
2015-10-13 18:00:00,2.4079,1.8029,1.3068,1.2221
2015-10-13 19:00:00,2.299,1.7787,1.2705,1.1495
2015-10-13 20:00:00,2.4079,2.0691,1.2705,1.4036
2015-10-13 21:00:00,2.6741,1.8271,1.2584,1.2947
2015-10-13 22:00:00,0,1.9723,1.2826,1.9602
2015-10-13 23:00:00,2.3716,1.8271,1.2705,1.3068
2015-10-14 00:00:00,2.42,1.8876,1.3068,1.6819
2015-10-14 01:00:00,3.0492,1.8876,1.3189,1.573
2015-10-14 02:00:00,2.7027,1.9844,1.2342,1.5488
2015-10-14 03:00:00,2.5623,2.4684,1.2584,1.6577
2015-10-14 04:00:00,2.3751,2.4079,1.1616,1.8029
2015-10-14 05:00:00,2.2698,2.7951,1.1737,1.8392
2015-10-14 06:00:00,2.2464,2.7467,1.1979,1.8029
2015-10-14 07:00:00,2.3283,2.4442,1.2221,2.541
2015-10-14 08:00:00,2.4453,2.4805,1.1858,1.7303
2015-10-14 09:00:00,2.3751,2.7225,1.2705,2.9403
2015-10-14 10:00:00,2.0592,2.6015,1.2463,1.6335
2015-10-14 11:00:00,2.1762,2.8798,1.1495,1.8876
2015-10-14 12:00:00,2.0826,3.0129,1.3068,2.662
2015-10-14 13:00:00,2.106,3.3154,1.2826,1.5004
2015-10-14 14:00:00,2.0826,3.388,1.2463,1.4399
2015-10-14 15:00:00,2.106,3.1339,1.2584,1.4883
2015-10-14 16:00:00,2.2815,3.2065,1.3189,1.6214
2015-10-14 17:00:00,2.5506,3.1339,1.3673,1.6214
2015-10-14 18:00:00,2.4921,3.2065,1.1737,1.6698
2015-10-14 19:00:00,2.4687,3.1702,1.331,1.5246
2015-10-14 20:00:00,2.3868,3.8357,1.3068,1.5125
2015-10-14 21:00:00,2.5506,3.5574,1.3431,1.3552
2015-10-14 22:00:00,2.4453,3.4001,1.2463,1.815
2015-10-14 23:00:00,2.2464,3.3396,1.1737,1.5972
2015-10-15 00:00:00,2.1879,3.1339,1.2705,1.5004
2015-10-15 01:00:00,2.2815,2.8919,1.2826,1.4762
2015-10-15 02:00:00,2.4336,2.7104,1.2705,1.5488
2015-10-15 03:00:00,2.223,2.8435,1.2463,1.4883
2015-10-15 04:00:00,2.3634,3.1218,1.2584,1.573
2015-10-15 05:00:00,2.5272,3.1581,1.1616,1.8029
2015-10-15 06:00:00,2.3985,2.9887,1.2342,2.1175
2015-10-15 07:00:00,2.4453,2.9766,1.1858,1.9118
2015-10-15 08:00:00,2.4336,2.178,1.1616,2.3837
2015-10-15 09:00:00,2.3166,1.9965,1.1495,1.5972
2015-10-15 10:00:00,2.3283,1.8634,1.1495,1.6819
2015-10-15 11:00:00,2.34,1.5125,1.1858,1.452
2015-10-15 12:00:00,2.5974,2.0691,1.1616,1.6093
2015-10-15 13:00:00,2.5272,2.2627,1.1616,1.7424
2015-10-15 14:00:00,2.0709,1.9602,1.1858,1.4036
2015-10-15 15:00:00,2.1294,1.7908,1.2584,1.8271
2015-10-15 16:00:00,2.2464,1.8876,1.2463,1.452
2015-10-15 17:00:00,2.4336,1.9481,1.1495,1.3431
2015-10-15 18:00:00,2.5272,1.8997,1.1616,2.057
2015-10-15 19:00:00,2.5038,0,1.2463,1.2826
2015-10-15 20:00:00,2.7612,2.6741,1.1858,1.4278
2015-10-15 21:00:00,2.7846,17.7265,1.2221,1.4762
2015-10-15 22:00:00,2.7144,2.2506,1.1737,1.6214
2015-10-15 23:00:00,2.5974,2.4442,1.1132,1.7787
2015-10-16 00:00:00,2.7261,18.1621,1.089,1.7908
2015-10-16 01:00:00,3.1239,18.1258,1.1374,1.7545
2015-10-16 02:00:00,3.0771,18.1863,1.1616,1.6214
2015-10-16 03:00:00,2.9952,18.2105,1.1374,1.7182
2015-10-16 04:00:00,2.808,2.299,0.8591,1.6456
2015-10-16 05:00:00,2.7495,2.3837,0.9801,1.5609
2015-10-16 06:00:00,2.5623,2.3111,1.1374,1.9239
2015-10-16 07:00:00,2.6091,2.2022,0.9559,1.694
2015-10-16 08:00:00,2.7729,2.2869,0.9801,1.7424
2015-10-16 09:00:00,2.7495,2.4321,0.8833,1.5609
2015-10-16 10:00:00,2.5155,18.2468,1.0043,1.9965
2015-10-16 11:00:00,2.5272,2.6378,0.8833,1.7424
2015-10-16 12:00:00,2.5038,2.4805,0.9075,1.7303
2015-10-16 13:00:00,2.457,3.2186,1.1737,1.9118
2015-10-16 14:00:00,2.1762,2.8072,1.2221,1.8876
2015-10-16 15:00:00,2.457,0,1.2947,1.8392
2015-10-16 16:00:00,2.2932,2.6015,1.1979,1.6698
2015-10-16 17:00:00,2.3283,2.8798,1.2342,1.8271
2015-10-16 18:00:00,2.2581,2.9282,1.1616,1.3915
2015-10-16 19:00:00,2.3751,2.9645,1.1011,1.1858
2015-10-16 20:00:00,2.1996,3.4848,1.1858,1.1979
2015-10-16 21:00:00,2.5272,3.4485,1.0769,1.3431
2015-10-16 22:00:00,2.5038,3.3033,1.1737,1.4157
2015-10-16 23:00:00,2.7144,2.9887,1.1495,1.4157
2015-10-17 00:00:00,2.6091,2.8677,1.2221,1.3915
2015-10-17 01:00:00,2.7378,2.6136,1.0043,1.3673
2015-10-17 02:00:00,2.4453,2.7104,0.9922,1.452
2015-10-17 03:00:00,2.457,2.6862,1.0406,1.7061
2015-10-17 04:00:00,2.34,2.5652,0.9559,1.7545
2015-10-17 05:00:00,2.7729,2.5773,0.9922,1.6698
2015-10-17 06:00:00,2.3985,2.4926,0.8228,2.3111
2015-10-17 07:00:00,2.4453,2.8919,1.089,1.9239
2015-10-17 08:00:00,2.4453,2.4684,1.0406,1.7182
2015-10-17 09:00:00,2.3985,2.299,1.0285,1.7061
2015-10-17 10:00:00,2.2464,2.3474,1.0285,1.6577
2015-10-17 11:00:00,2.5623,2.299,1.1253,1.5367
2015-10-17 12:00:00,2.5155,2.5168,1.0406,1.8271
2015-10-17 13:00:00,2.3166,2.4926,1.0648,1.4157
2015-10-17 14:00:00,2.1411,2.4321,1.0527,2.1054
2015-10-17 15:00:00,2.4219,2.7588,1.0527,1.4036
2015-10-17 16:00:00,2.3166,2.5894,1.0648,1.4883
2015-10-17 17:00:00,2.8314,2.6741,1.1011,1.4278
2015-10-17 18:00:00,2.1528,2.6862,1.089,1.6577
2015-10-17 19:00:00,2.1762,2.6983,1.1132,1.3794
2015-10-17 20:00:00,2.0124,2.9282,1.0043,1.2947
2015-10-17 21:00:00,2.1645,2.9524,1.0164,1.4278
2015-10-17 22:00:00,2.5155,2.7709,1.0285,1.5125
2015-10-17 23:00:00,2.6676,2.6378,1.0285,1.4278
2015-10-18 00:00:00,3.2058,2.5652,1.0527,1.6819
2015-10-18 01:00:00,2.7261,2.4563,1.0285,1.5367
2015-10-18 02:00:00,2.5623,2.6499,1.0527,1.4762
2015-10-18 03:00:00,2.5155,2.5289,1.1374,1.5972
2015-10-18 04:00:00,2.2932,2.3716,1.0527,1.6819
2015-10-18 05:00:00,2.4102,2.1538,1.0648,1.7182
2015-10-18 06:00:00,2.1762,2.2748,1.0769,1.8755
2015-10-18 07:00:00,2.1411,2.1175,1.1011,2.0691
2015-10-18 08:00:00,1.8603,2.1175,1.0527,1.7061
2015-10-18 09:00:00,1.8837,2.3232,1.0769,1.8392
2015-10-18 10:00:00,1.8486,2.2022,1.0527,1.5367
2015-10-18 11:00:00,2.0358,2.0328,1.0527,2.1417
2015-10-18 12:00:00,2.5623,2.2022,1.1011,2.4442
2015-10-18 13:00:00,2.5623,2.0086,1.089,1.9723
2015-10-18 14:00:00,2.3634,2.0086,1.0406,1.7182
2015-10-18 15:00:00,2.4219,1.9481,1.0769,1.815
2015-10-18 16:00:00,2.5038,2.2264,1.1132,2.1901
2015-10-18 17:00:00,2.5623,1.936,1.1253,1.3189
2015-10-18 18:00:00,2.5389,2.2264,1.1616,1.2342
2015-10-18 19:00:00,2.1645,2.3595,1.0527,1.4157
2015-10-18 20:00:00,2.3985,2.4563,1.0164,1.3552
2015-10-18 21:00:00,1.9422,2.4805,0.9559,1.3915
2015-10-18 22:00:00,2.6208,2.4684,1.0043,1.3552
2015-10-18 23:00:00,2.6091,2.541,1.0406,1.4278
2015-10-19 00:00:00,2.8314,2.42,0.9317,1.2584
2015-10-19 01:00:00,2.8548,2.2143,0.9801,1.4399
2015-10-19 02:00:00,2.457,2.0086,1.0406,1.8513
2015-10-19 03:00:00,2.5857,1.9239,1.0406,1.4157
2015-10-19 04:00:00,2.6325,1.9723,1.089,1.5609
2015-10-19 05:00:00,2.1411,1.8392,1.0164,1.8755
2015-10-19 06:00:00,2.4102,1.8513,1.0527,1.815
2015-10-19 07:00:00,2.3985,1.7545,1.0043,1.8513
2015-10-19 08:00:00,2.3166,1.936,1.0164,1.8271
2015-10-19 09:00:00,2.4453,2.1296,0.9559,1.573
2015-10-19 10:00:00,2.4336,1.815,0.9196,1.694
2015-10-19 11:00:00,2.1294,1.7787,0.9196,1.6819
2015-10-19 12:00:00,2.9367,1.7545,0.9922,1.7061
2015-10-19 13:00:00,2.7027,1.8755,0.9196,1.5125
2015-10-19 14:00:00,2.2347,2.0449,0.9075,1.7182
2015-10-19 15:00:00,2.6208,1.8513,1.0043,1.5004
2015-10-19 16:00:00,2.6091,2.1296,1.1011,1.5851
2015-10-19 17:00:00,2.8782,1.8392,1.0769,1.7182
2015-10-19 18:00:00,2.925,2.0207,1.0406,1.7545
2015-10-19 19:00:00,2.8548,18.3194,0.9801,2.0328
2015-10-19 20:00:00,3.0186,2.2143,0.8954,1.8997
2015-10-19 21:00:00,3.2526,2.0812,0.9196,1.4399
2015-10-19 22:00:00,3.4866,2.5289,0.9438,1.815
2015-10-19 23:00:00,2.9601,2.1296,1.1011,1.7182
2015-10-20 00:00:00,2.8548,2.0812,1.0527,1.8029
2015-10-20 01:00:00,2.8197,2.1659,0.9438,1.7908
2015-10-20 02:00:00,2.2113,2.2264,0.9922,1.573
2015-10-20 03:00:00,2.2698,2.1054,1.0285,1.815
2015-10-20 04:00:00,2.4102,2.1054,1.0043,1.8513
2015-10-20 05:00:00,2.4921,2.178,0.9317,1.7061
2015-10-20 06:00:00,2.4921,1.9602,0.968,1.8876
2015-10-20 07:00:00,2.4102,1.9965,0.847,2.1538
2015-10-20 08:00:00,2.2932,1.8271,0.9196,1.815
2015-10-20 09:00:00,2.34,1.9723,0.9196,1.6093
2015-10-20 10:00:00,2.3868,2.0812,0.9075,2.541
2015-10-20 11:00:00,2.457,1.936,0.8349,2.3716
2015-10-20 12:00:00,2.3517,1.9239,0.8712,1.7424
2015-10-20 13:00:00,2.3166,2.0328,0.968,1.6456
2015-10-20 14:00:00,2.3283,1.8513,0.9801,1.8997
2015-10-20 15:00:00,2.3049,18.0048,0.968,1.694
2015-10-20 16:00:00,2.3166,17.8475,1.0769,1.694
2015-10-20 17:00:00,2.3634,17.9201,1.0648,1.694
2015-10-20 18:00:00,2.4921,2.1538,1.0285,1.573
2015-10-20 19:00:00,2.4102,17.9322,0.9801,1.6335
2015-10-20 20:00:00,2.4687,17.8475,0.968,1.3915
2015-10-20 21:00:00,2.5155,2.0328,0.9438,1.4762
2015-10-20 22:00:00,2.7027,17.8475,0.9922,1.8997
2015-10-20 23:00:00,2.5389,17.666,0.968,1.5004
2015-10-21 00:00:00,2.6325,17.7628,0.9438,1.5851
2015-10-21 01:00:00,3.2292,1.5972,0.9801,1.5851
2015-10-21 02:00:00,3.0771,17.7144,1.0043,1.5851
2015-10-21 03:00:00,2.5038,1.7182,1.0648,1.7061
2015-10-21 04:00:00,2.7729,1.7061,1.0164,1.9723
2015-10-21 05:00:00,2.808,1.8634,0.9438,2.4805
2015-10-21 06:00:00,2.6559,1.6214,0.9801,2.1175
2015-10-21 07:00:00,2.7612,1.6577,0.9801,2.0933
2015-10-21 08:00:00,2.574,17.6902,0.968,1.6819
2015-10-21 09:00:00,2.6208,17.6539,0.968,1.573
2015-10-21 10:00:00,2.5857,17.666,0.9196,1.8755
2015-10-21 11:00:00,2.5389,17.6539,0.8833,1.7545
2015-10-21 12:00:00,2.8665,0.0363,0.9317,1.5851
2015-10-21 13:00:00,2.7144,2.2022,0.9559,1.6214
2015-10-21 14:00:00,2.9835,2.2869,1.0527,1.4278
2015-10-21 15:00:00,2.5623,2.299,0.9438,1.5125
2015-10-21 16:00:00,2.5272,0.0847,1.0527,1.331
2015-10-21 17:00:00,2.5155,2.3111,0.9922,1.5609
2015-10-21 18:00:00,2.691,2.7467,1.0285,1.2463
2015-10-21 19:00:00,2.5857,1.6456,1.0406,1.5972
2015-10-21 20:00:00,2.7729,1.5609,1.1858,1.5246
2015-10-21 21:00:00,2.7144,1.1858,1.0406,1.5488
2015-10-21 22:00:00,2.7495,0.9801,0.9317,1.3794
2015-10-21 23:00:00,3.0888,1.0043,0.9559,1.5246
2015-10-22 00:00:00,3.2994,0.8833,0.8228,1.573
2015-10-22 01:00:00,3.5568,0.726,0.7623,1.3552
2015-10-22 02:00:00,3.3111,0.9196,0.7018,1.5488
2015-10-22 03:00:00,3.3111,0.8591,0.7139,1.4157
2015-10-22 04:00:00,3.3111,0.7139,0.7381,1.573
2015-10-22 05:00:00,3.6387,0.8712,0.7139,1.5488
2015-10-22 06:00:00,3.3579,1.1132,0.7623,1.5851
2015-10-22 07:00:00,3.3696,0.8228,0.6897,1.9239
2015-10-22 08:00:00,3.1356,0.9075,0.7986,1.6093
2015-10-22 09:00:00,2.9484,0.9922,0.6897,1.8029
2015-10-22 10:00:00,2.808,0.847,0.9438,1.6456
2015-10-22 11:00:00,2.9718,0.9196,0.8349,1.9481
2015-10-22 12:00:00,2.7846,0.8349,0.8833,1.8029
2015-10-22 13:00:00,2.9484,0.9075,1.0648,1.5851
2015-10-22 14:00:00,2.1294,0.8954,1.0285,1.6456
2015-10-22 15:00:00,3.2175,0.7986,1.0043,1.7908
2015-10-22 16:00:00,3.042,0.7623,1.0769,1.5367
2015-10-22 17:00:00,3.2175,1.3431,0.9922,1.5488
2015-10-22 18:00:00,3.4164,1.2826,1.0648,1.452
2015-10-22 19:00:00,3.0888,0.847,0.9922,1.3794
2015-10-22 20:00:00,3.276,0.8712,0.9559,1.452
2015-10-22 21:00:00,3.6738,0.7502,0.9559,1.4278
2015-10-22 22:00:00,3.5334,0.726,0.9438,1.5125
2015-10-22 23:00:00,3.3813,0.7744,0.968,1.4883
2015-10-23 00:00:00,3.2409,0.8349,0.9559,2.299
2015-10-23 01:00:00,3.3813,0.7865,0.968,1.5125
2015-10-23 02:00:00,3.0186,0.8833,0.9075,1.8876
2015-10-23 03:00:00,2.9601,0.7139,0.9317,1.7061
2015-10-23 04:00:00,2.9016,0.847,0.9438,1.936
2015-10-23 05:00:00,3.0654,0.6897,0.9075,1.9118
2015-10-23 06:00:00,3.0537,0.726,0.968,1.7908
2015-10-23 07:00:00,3.042,0.7018,0.9438,1.8634
2015-10-23 08:00:00,3.0888,0.6897,0.9438,1.7908
2015-10-23 09:00:00,3.1824,0.7502,0.9801,2.0207
2015-10-23 10:00:00,3.3696,0.8954,0.9438,1.8271
2015-10-23 11:00:00,3.1005,0.9196,0.9196,1.694
2015-10-23 12:00:00,2.9016,1.1737,0.9196,1.8271
2015-10-23 13:00:00,3.2409,1.1858,1.089,1.5246
2015-10-23 14:00:00,3.1473,1.2221,1.0406,1.6577
2015-10-23 15:00:00,3.1707,1.2463,0.9559,1.573
2015-10-23 16:00:00,3.4164,1.3552,0.9438,1.6335
2015-10-23 17:00:00,3.1356,1.2947,1.1011,1.7787
2015-10-23 18:00:00,3.276,1.6093,1.0406,1.4641
2015-10-23 19:00:00,3.4749,1.2705,0.9922,1.5972
2015-10-23 20:00:00,3.8961,1.2584,0.9317,1.5004
2015-10-23 21:00:00,3.0069,1.1858,0.9559,2.0449
2015-10-23 22:00:00,2.691,0.9801,0.9801,1.5246
2015-10-23 23:00:00,2.6559,1.0527,0.9438,1.5488
2015-10-24 00:00:00,2.8548,1.089,0.8712,1.5851
2015-10-24 01:00:00,3.0186,0.9559,0.9196,1.6577
2015-10-24 02:00:00,2.7378,0.968,0.968,2.1296
2015-10-24 03:00:00,3.2877,1.2584,1.089,1.7061
2015-10-24 04:00:00,3.1824,1.7424,1.0406,1.8392
2015-10-24 05:00:00,3.0537,1.7424,1.0527,1.9602
2015-10-24 06:00:00,2.9718,1.7545,1.0769,1.9118
2015-10-24 07:00:00,2.8782,1.8876,0.8712,1.7666
2015-10-24 08:00:00,2.9718,2.0328,0.8107,1.9965
2015-10-24 09:00:00,3.1707,1.8997,0.7865,1.9844
2015-10-24 10:00:00,3.1356,1.6819,0.847,2.6983
2015-10-24 11:00:00,3.6036,2.0449,0.8591,2.1175
2015-10-24 12:00:00,3.5217,1.9118,1.0164,1.9602
