date,Chlorophyll-a,CDOM,OBS,Temperature,Salinity
2015-06-20 19:00:00,4.3216,2.896,0.00866809,11.4584,32.9731
2015-06-20 20:00:00,7.4387,3.3485,0.00915139,11.3324,32.9561
2015-06-20 21:00:00,3.6792,3.077,0.00791218,12.0105,32.9818
2015-06-20 22:00:00,4.7523,2.896,0.00854421,12.2194,32.981
2015-06-20 23:00:00,5.183,3.3485,0.00870529,11.7862,32.9471
2015-06-21 00:00:00,5.7305,2.8055,0.00845746,12.2351,32.9977
2015-06-21 01:00:00,10.2346,3.439,0.012014,11.2505,32.9004
2015-06-21 02:00:00,15.1475,3.439,0.0142198,9.7986,32.8669
2015-06-21 03:00:00,8.2344,3.1675,0.00963471,11.7442,32.9472
2015-06-21 04:00:00,9.1323,3.077,0.0105146,11.4863,32.9694
2015-06-21 05:00:00,11.2493,3.439,0.0132532,9.47,32.9325
2015-06-21 06:00:00,7.811,3.258,0.0101675,10.9915,32.9816
2015-06-21 07:00:00,7.7964,3.1675,0.00949836,11.0984,33.0154
2015-06-21 08:00:00,7.1102,3.077,0.0105145,11.0611,33.0485
2015-06-21 09:00:00,7.5774,3.1675,0.010403,10.8332,33.0648
2015-06-21 10:00:00,8.1833,3.1675,0.0110226,10.7608,33.1003
2015-06-21 11:00:00,7.1905,2.9865,0.00964705,10.8194,33.0745
2015-06-21 12:00:00,5.9933,3.1675,0.00962227,10.8698,33.0288
2015-06-21 13:00:00,8.4899,3.3485,0.0106137,10.8857,32.9808
2015-06-21 14:00:00,8.1833,3.1675,0.0111713,10.6231,33.0006
2015-06-21 15:00:00,8.2417,3.077,0.01075,10.5949,33.0262
2015-06-21 16:00:00,8.8914,3.258,0.0101923,10.6781,33.0759
2015-06-21 17:00:00,9.271,3.077,0.0111961,10.9251,33.1429
2015-06-21 18:00:00,11.4026,2.9865,0.0119148,10.6834,33.1363
2015-06-21 19:00:00,9.5995,2.9865,0.0109482,10.8716,33.18
2015-06-21 20:00:00,9.636,2.9865,0.0119148,10.8142,33.179
2015-06-21 21:00:00,10.3733,3.258,0.0128319,10.902,33.1974
2015-06-21 22:00:00,9.8842,2.9865,0.0113324,10.928,33.2177
2015-06-21 23:00:00,5.7816,2.715,0.0127452,11.2859,33.1774
2015-06-22 00:00:00,8.0446,3.1675,0.0113076,11.2269,33.0706
2015-06-22 01:00:00,8.2636,3.077,0.0105269,11.449,32.9955
2015-06-22 02:00:00,10.0959,3.3485,0.0115679,10.9241,32.9903
2015-06-22 03:00:00,6.7014,3.077,0.00949835,11.2182,33.1254
2015-06-22 04:00:00,7.3365,2.9865,0.00987012,11.2019,33.1672
2015-06-22 05:00:00,5.8619,3.077,0.00930007,11.261,33.1601
2015-06-22 06:00:00,9.0958,3.258,0.0111837,10.701,33.1409
2015-06-22 07:00:00,9.636,3.077,0.0120511,10.7065,33.1864
2015-06-22 08:00:00,10.8697,3.1675,0.0153227,10.3209,33.2744
2015-06-22 09:00:00,5.7816,3.077,0.00856887,10.4352,33.2522
2015-06-22 10:00:00,5.1027,3.3485,0.0083582,10.3662,33.1862
2015-06-22 11:00:00,6.0298,2.9865,0.0101303,10.3645,33.1568
2015-06-22 12:00:00,8.833,2.896,0.0113324,11.7291,33.2487
2015-06-22 13:00:00,5.4239,3.077,0.00752796,11.1335,33.1503
2015-06-22 14:00:00,5.9276,2.9865,0.00830867,11.1174,33.1848
2015-06-22 15:00:00,7.3365,2.896,0.00974618,10.9912,33.1936
2015-06-22 16:00:00,9.3075,2.9865,0.0120264,10.7226,33.192
2015-06-22 17:00:00,10.8478,3.258,0.0122246,10.3759,33.1814
2015-06-22 18:00:00,11.6727,3.077,0.0123857,10.5229,33.25
2015-06-22 19:00:00,7.4095,2.896,0.0104773,10.9659,33.2599
2015-06-22 20:00:00,7.8256,3.077,0.0116174,10.48,33.2626
2015-06-22 21:00:00,5.9495,3.1675,0.00757748,10.4453,33.2601
2015-06-22 22:00:00,2.8032,3.258,0.00834581,10.4979,33.2385
2015-06-22 23:00:00,6.3364,2.9865,0.00967183,11.0343,33.2173
2015-06-23 00:00:00,6.9423,3.077,0.00911417,10.8346,33.1571
2015-06-23 01:00:00,5.3509,2.715,0.00911422,12.0828,33.2301
2015-06-23 02:00:00,6.5043,2.715,0.00969664,11.7109,33.2356
2015-06-23 03:00:00,6.9934,2.896,0.00952317,11.95,33.1949
2015-06-23 04:00:00,7.4679,2.8055,0.00882917,11.5519,33.2249
2015-06-23 05:00:00,7.4387,2.9865,0.00939918,10.8859,33.2724
2015-06-23 06:00:00,8.9863,3.258,0.0120759,10.6218,33.2824
2015-06-23 07:00:00,7.0007,2.9865,0.0107252,10.6857,33.2595
2015-06-23 08:00:00,6.0298,3.258,0.00949829,10.2678,33.2106
2015-06-23 09:00:00,4.3654,2.896,0.00812276,10.6271,33.192
2015-06-23 10:00:00,3.9858,3.077,0.00757751,10.9791,33.2179
2015-06-23 11:00:00,5.5699,2.9865,0.00819713,11.0177,33.2394
2015-06-23 12:00:00,4.6793,2.9865,0.00832107,11.3521,33.2129
2015-06-23 13:00:00,5.5261,2.896,0.00818475,11.3511,33.2532
2015-06-23 14:00:00,6.6357,3.258,0.00923811,11.3652,33.2499
2015-06-23 15:00:00,8.1906,3.077,0.0104278,11.2833,33.1907
2015-06-23 16:00:00,5.7889,3.1675,0.00833346,11.1435,33.1863
2015-06-23 17:00:00,8.5118,2.715,0.0100064,11.0355,33.1951
2015-06-23 18:00:00,7.446,3.1675,0.00912656,11.0065,33.2308
2015-06-23 19:00:00,6.789,2.896,0.00939918,10.8763,33.2484
2015-06-23 20:00:00,7.5628,2.896,0.00927525,10.8007,33.2594
2015-06-23 21:00:00,5.5115,2.9865,0.00875478,10.883,33.2562
2015-06-23 22:00:00,5.5042,3.077,0.0092257,11.0342,33.2228
2015-06-23 23:00:00,3.9931,3.077,0.0089407,11.4936,33.2204
2015-06-24 00:00:00,4.6063,2.9865,0.00912661,11.8128,33.1884
2015-06-24 01:00:00,7.665,3.5295,0.0112332,10.2508,33.0164
2015-06-24 02:00:00,6.6284,3.7105,0.0113448,10.0865,32.967
2015-06-24 03:00:00,4.9786,3.5295,0.00860605,10.0454,32.9757
2015-06-24 04:00:00,3.1974,3.439,0.00720578,11.3756,33.0511
2015-06-24 05:00:00,4.8545,2.896,0.00793694,11.7498,33.1409
2015-06-24 06:00:00,6.3437,3.1675,0.0097338,11.0167,33.1325
2015-06-24 07:00:00,8.1687,3.258,0.0102666,10.7636,33.237
2015-06-24 08:00:00,7.9278,3.1675,0.0107251,10.2995,33.2217
2015-06-24 09:00:00,6.9569,3.258,0.00931244,10.9669,33.2459
2015-06-24 10:00:00,4.9932,2.896,0.0089283,11.4894,33.2432
2015-06-24 11:00:00,5.5991,3.077,0.00931246,11.1818,33.2007
2015-06-24 12:00:00,5.3363,2.9865,0.00890352,11.3637,33.165
2015-06-24 13:00:00,4.2486,2.9865,0.00757757,11.9817,33.1478
2015-06-24 14:00:00,4.7596,3.1675,0.00749081,11.7289,33.2006
2015-06-24 15:00:00,6.3218,3.3485,0.00917614,11.2271,33.2431
2015-06-24 16:00:00,4.8764,2.9865,0.00776342,11.3875,33.2329
2015-06-24 17:00:00,5.4166,3.077,0.00749076,10.9037,33.2253
2015-06-24 18:00:00,5.3071,3.3485,0.00762706,10.5961,33.2156
2015-06-24 19:00:00,5.2195,3.5295,0.00894064,10.4009,33.2023
2015-06-24 20:00:00,4.7815,3.439,0.00789967,10.1759,33.1768
2015-06-24 21:00:00,3.0222,3.1675,0.00635068,11.2066,33.229
2015-06-24 22:00:00,2.9784,2.896,0.00628876,12.0801,33.2164
2015-06-24 23:00:00,2.9127,2.896,0.00706948,12.0032,33.2128
2015-06-25 00:00:00,3.2047,2.896,0.00710668,12.533,33.2058
2015-06-25 01:00:00,3.4456,2.8055,0.0067473,12.4636,33.202
2015-06-25 02:00:00,4.1975,3.077,0.00740406,11.6731,33.2075
2015-06-25 03:00:00,3.6135,3.1675,0.00698274,12.1675,33.1812
2015-06-25 04:00:00,4.5625,3.077,0.00962227,11.3121,33.208
2015-06-25 05:00:00,3.358,3.439,0.00636309,11.4492,33.1925
2015-06-25 06:00:00,4.0077,3.439,0.00695791,11.3432,33.199
2015-06-25 07:00:00,3.5989,3.258,0.00646222,11.318,33.1941
2015-06-25 08:00:00,3.2996,3.3485,0.00607805,11.2563,33.1844
2015-06-25 09:00:00,3.5478,3.258,0.00685876,11.0599,33.1917
2015-06-25 10:00:00,3.0076,2.9865,0.00699514,12.0796,33.0609
2015-06-25 11:00:00,2.8178,3.077,0.00695797,12.1735,33.0242
2015-06-25 12:00:00,2.2776,3.258,0.00671013,12.1488,33.0085
2015-06-25 13:00:00,2.9565,2.9865,0.00701993,11.9387,33.0121
2015-06-25 14:00:00,2.7229,3.1675,0.00675969,11.957,33.0045
2015-06-25 15:00:00,3.2923,3.258,0.00692073,11.1265,33.1458
2015-06-25 16:00:00,2.8981,3.439,0.00602848,10.8973,33.0783
2015-06-25 17:00:00,2.8251,3.5295,0.00618958,10.8757,33.0764
2015-06-25 18:00:00,2.0148,3.3485,0.00667291,11.4961,33.0613
2015-06-25 19:00:00,2.117,3.3485,0.00585499,11.117,33.1212
2015-06-25 20:00:00,2.0805,3.258,0.00545842,10.8594,33.1458
2015-06-25 21:00:00,2.0513,3.5295,0.0056939,11.2833,33.1287
2015-06-25 22:00:00,2.1097,3.3485,0.00594176,11.6372,33.1331
2015-06-25 23:00:00,2.3068,2.8055,0.00661096,11.8723,33.1483
2015-06-26 00:00:00,1.8907,2.9865,0.00601614,12.047,33.1024
2015-06-26 01:00:00,1.9783,2.9865,0.00570632,11.834,33.0826
2015-06-26 02:00:00,2.3433,2.715,0.00635076,12.4424,33.0568
2015-06-26 03:00:00,1.8834,2.9865,0.00605333,12.0851,33.0302
2015-06-26 04:00:00,2.2046,2.896,0.00604097,12.5062,32.9126
2015-06-26 05:00:00,2.4236,2.896,0.00612773,12.5836,32.7651
2015-06-26 06:00:00,1.9856,2.9865,0.00569394,11.8,32.9287
2015-06-26 07:00:00,2.0878,3.5295,0.0059294,11.6888,32.8819
2015-06-26 08:00:00,1.9199,3.439,0.00566916,11.7177,32.8608
2015-06-26 09:00:00,2.6645,3.077,0.0058675,12.5199,32.6346
2015-06-26 10:00:00,2.3579,3.1675,0.00610291,11.87,32.7624
2015-06-26 11:00:00,3.0514,3.3485,0.00580556,12.6432,32.529
2015-06-26 12:00:00,2.9638,3.5295,0.00558248,12.4264,32.543
2015-06-26 13:00:00,3.4237,3.3485,0.00511157,12.3476,32.5355
2015-06-26 14:00:00,3.0733,3.1675,0.00557008,12.2187,32.5366
2015-06-26 15:00:00,3.2193,3.62,0.00545855,12.1298,32.5419
2015-06-26 16:00:00,3.2412,3.258,0.00570639,12.1035,32.5497
2015-06-26 17:00:00,2.5039,3.1675,0.00602859,12.1326,32.5561
2015-06-26 18:00:00,2.8616,3.258,0.00571878,12.1494,32.5617
2015-06-26 19:00:00,2.4017,3.3485,0.00547094,12.1769,32.5618
2015-06-26 20:00:00,2.1389,3.258,0.00626405,12.1186,32.5711
2015-06-26 21:00:00,2.3725,3.258,0.00532222,12.0923,32.5892
2015-06-26 22:00:00,2.7156,3.3485,0.00537179,11.9769,32.5924
2015-06-26 23:00:00,2.4017,3.077,0.00543375,12.0078,32.5814
2015-06-27 00:00:00,3.3872,3.1675,0.00605336,12.0246,32.638
2015-06-27 01:00:00,4.0661,3.1675,0.00596661,12.0086,32.6655
2015-06-27 02:00:00,3.8836,3.258,0.00631359,11.8594,32.6975
2015-06-27 03:00:00,4.6866,3.1675,0.00617727,11.8572,32.7337
2015-06-27 04:00:00,4.672,2.9865,0.00652424,11.7015,32.7866
2015-06-27 05:00:00,4.2997,3.258,0.0069084,11.6467,32.8264
2015-06-27 06:00:00,4.1099,3.258,0.00628877,11.5601,32.8761
2015-06-27 07:00:00,4.0515,3.077,0.00616485,11.6753,32.8954
2015-06-27 08:00:00,3.8471,3.1675,0.00580547,11.6162,32.9149
2015-06-27 09:00:00,2.847,2.896,0.00547087,11.8175,33.0303
2015-06-27 10:00:00,2.8105,2.8055,0.00540891,12.0509,33.1262
2015-06-27 11:00:00,2.8543,2.715,0.00570633,12.0606,33.1504
2015-06-27 12:00:00,2.9784,2.896,0.00579307,12.1491,33.1839
2015-06-27 13:00:00,2.9492,2.9865,0.00518584,12.1204,33.1917
2015-06-27 14:00:00,2.92,2.9865,0.00672251,12.1991,33.1632
2015-06-27 15:00:00,2.7375,2.9865,0.0054213,12.0709,33.167
2015-06-27 16:00:00,2.4893,2.896,0.00560718,11.9754,33.2006
2015-06-27 17:00:00,2.263,2.896,0.00526019,11.9709,33.2276
2015-06-27 18:00:00,2.5769,2.8055,0.00601612,12.0154,33.2497
2015-06-27 19:00:00,2.2338,2.8055,0.00549565,12.0883,33.2475
2015-06-27 20:00:00,3.3361,2.896,0.00607809,12.1073,33.2416
2015-06-27 21:00:00,2.5477,2.715,0.00614006,12.1835,33.2301
2015-06-27 22:00:00,2.117,2.896,0.00590461,12.245,33.2076
2015-06-27 23:00:00,2.4528,3.1675,0.00604093,12.2798,33.1971
2015-06-28 00:00:00,2.19,2.896,0.00561959,12.3618,33.1855
2015-06-28 01:00:00,2.3068,2.896,0.00616486,12.5632,33.1788
2015-06-28 02:00:00,2.7375,2.715,0.0062764,12.6081,33.1628
2015-06-28 03:00:00,3.0149,2.896,0.00591702,12.4512,33.1485
2015-06-28 04:00:00,3.3361,3.077,0.00618965,12.2505,33.0736
2015-06-28 05:00:00,3.1609,2.896,0.00755281,12.1113,32.9567
2015-06-28 06:00:00,2.6791,3.077,0.00651185,12.0251,32.9262
2015-06-28 07:00:00,4.2121,3.1675,0.00725539,11.8044,32.8766
2015-06-28 08:00:00,5.7524,3.258,0.00861855,11.7693,32.8499
2015-06-28 09:00:00,5.0151,3.3485,0.00806088,11.4387,32.8317
2015-06-28 10:00:00,5.2487,3.62,0.00839548,11.4993,32.8374
2015-06-28 11:00:00,5.8035,3.1675,0.00890358,11.9623,32.8827
2015-06-28 12:00:00,4.7377,3.3485,0.00808566,11.2339,32.8151
2015-06-28 13:00:00,6.2561,3.1675,0.00868052,11.9511,32.8504
2015-06-28 14:00:00,4.8618,3.439,0.00856895,11.1873,32.8383
2015-06-28 15:00:00,3.7741,3.3485,0.00747844,11.4958,32.8501
2015-06-28 16:00:00,6.2853,3.62,0.00915143,11.926,32.8384
2015-06-28 17:00:00,7.5117,3.1675,0.00866812,11.9744,32.9324
2015-06-28 18:00:00,6.5992,3.1675,0.0083831,12.0282,32.9347
2015-06-28 19:00:00,7.3803,3.077,0.00998172,11.7944,32.7937
2015-06-28 20:00:00,8.4607,3.439,0.00853181,11.7002,32.7611
2015-06-28 21:00:00,8.7746,3.439,0.0088788,11.8179,32.8282
2015-06-28 22:00:00,7.0956,3.077,0.00853181,12.0341,32.9361
2015-06-28 23:00:00,7.1832,3.077,0.00882922,11.901,32.9695
2015-06-29 00:00:00,5.8546,3.258,0.00845744,11.7686,32.9743
2015-06-29 01:00:00,5.7889,3.1675,0.00793699,12.3795,32.97
2015-06-29 02:00:00,5.6137,3.258,0.00844507,12.31,32.9605
2015-06-29 03:00:00,6.278,3.077,0.00812288,12.4378,32.9666
2015-06-29 04:00:00,5.7816,3.1675,0.00880446,12.3444,32.9304
2015-06-29 05:00:00,5.475,3.258,0.0127824,12.3492,32.9518
2015-06-29 06:00:00,6.0955,3.439,0.00846986,12.3181,32.9063
2015-06-29 07:00:00,5.2998,3.258,0.00767674,12.022,32.8655
2015-06-29 08:00:00,7.7672,3.439,0.00869292,11.9861,32.775
2015-06-29 09:00:00,3.4967,3.439,0.00692073,10.3691,32.7784
2015-06-29 10:00:00,4.5625,3.62,0.0073049,10.5641,32.8125
2015-06-29 11:00:00,5.1319,3.5295,0.00880441,11.297,32.8599
2015-06-29 12:00:00,4.1537,3.439,0.0081476,11.2152,32.9208
2015-06-29 13:00:00,5.621,3.3485,0.00796177,12.169,32.8677
2015-06-29 14:00:00,5.8181,3.5295,0.00788741,11.9106,32.8229
2015-06-29 15:00:00,5.1465,3.62,0.00742888,11.5764,32.8112
2015-06-29 16:00:00,6.6211,3.7105,0.0090275,11.2764,32.6517
2015-06-29 17:00:00,3.9201,3.62,0.00845743,11.153,32.7238
2015-06-29 18:00:00,8.0811,3.801,0.00771391,11.4409,32.6311
2015-06-29 19:00:00,3.4091,3.801,0.00794934,11.0977,32.7647
2015-06-29 20:00:00,3.2558,3.7105,0.0067101,11.2617,32.8258
2015-06-29 21:00:00,3.9055,3.62,0.00683403,11.1787,32.7381
2015-06-29 22:00:00,4.7377,3.62,0.00837069,11.1887,32.726
2015-06-29 23:00:00,3.4164,3.7105,0.00699514,11.6219,32.8461
2015-06-30 00:00:00,3.8909,3.62,0.0070695,11.5911,32.8066
2015-06-30 01:00:00,6.5189,3.62,0.00827159,11.8886,32.6633
2015-06-30 02:00:00,5.9568,3.439,0.0082468,11.8742,32.6696
2015-06-30 03:00:00,4.4384,3.7105,0.00669772,11.2909,32.7733
2015-06-30 04:00:00,3.8033,3.5295,0.00673489,11.2281,32.7708
2015-06-30 05:00:00,5.4823,3.7105,0.0101304,11.756,32.7836
2015-06-30 06:00:00,3.8106,3.801,0.00773872,11.9677,32.6885
2015-06-30 07:00:00,3.4675,3.7105,0.00700756,11.8674,32.7207
2015-06-30 08:00:00,2.6426,3.62,0.00690842,11.8803,32.7422
2015-06-30 09:00:00,4.234,3.3485,0.00726779,11.8663,32.8666
2015-06-30 10:00:00,4.1537,3.439,0.00700755,11.9576,32.8865
2015-06-30 11:00:00,5.7086,3.5295,0.00742885,10.9789,32.7413
2015-06-30 12:00:00,3.2047,3.439,0.00695796,11.4391,32.8037
2015-06-30 13:00:00,4.3581,3.62,0.0070695,11.4627,32.7853
2015-06-30 14:00:00,4.3581,3.7105,0.00731736,11.7293,32.7499
2015-06-30 15:00:00,3.8836,3.5295,0.00693318,11.555,32.8404
2015-06-30 16:00:00,4.5917,3.62,0.00786267,12.222,32.5124
2015-06-30 17:00:00,5.5042,4.0725,0.00833356,11.8303,32.5219
2015-06-30 18:00:00,4.4603,3.7105,0.00718111,12.3156,32.3944
2015-06-30 19:00:00,9.7601,3.982,0.0102048,11.2828,32.7375
2015-06-30 20:00:00,4.4895,3.801,0.0080733,11.6115,32.61
2015-06-30 21:00:00,5.7962,3.801,0.00804856,12.0573,32.4524
2015-06-30 22:00:00,4.7158,3.62,0.00791228,12.5018,32.2548
2015-06-30 23:00:00,4.4676,3.8915,0.0120266,12.6287,32.2398
2015-07-01 00:00:00,4.0515,3.8915,0.00716873,12.2613,32.2923
2015-07-01 01:00:00,5.2779,3.801,0.00725548,12.5505,32.3501
2015-07-01 02:00:00,6.2123,3.8915,0.00783788,11.9454,32.4666
2015-07-01 03:00:00,5.8546,3.62,0.00755289,12.4704,32.3926
2015-07-01 04:00:00,7.0956,3.801,0.00767681,12.3652,32.3985
2015-07-01 05:00:00,7.3511,3.801,0.00985786,12.0623,32.3658
2015-07-01 06:00:00,9.7455,3.8915,0.00901516,11.8256,32.3707
2015-07-01 07:00:00,8.8841,3.8915,0.00866818,12.0071,32.4057
2015-07-01 08:00:00,9.5995,3.982,0.00933737,12.0126,32.426
2015-07-01 09:00:00,9.0374,3.8915,0.00853187,12.0476,32.4154
2015-07-01 10:00:00,9.7455,3.982,0.00865579,12.1029,32.4245
2015-07-01 11:00:00,8.8184,3.8915,0.00965957,12.0735,32.4532
2015-07-01 12:00:00,7.7964,3.801,0.00767679,12.0474,32.4695
2015-07-01 13:00:00,7.8256,3.801,0.00788745,12.0378,32.4741
2015-07-01 14:00:00,10.2054,3.8915,0.00838315,11.955,32.466
2015-07-01 15:00:00,9.1688,3.8915,0.00777593,12.0485,32.46
2015-07-01 16:00:00,13.8773,4.163,0.00999416,11.9823,32.4195
2015-07-01 17:00:00,9.8331,4.2535,0.00948608,12.0398,32.3885
2015-07-01 18:00:00,10.6288,3.982,0.0104031,11.9028,32.3607
2015-07-01 19:00:00,6.9642,3.8915,0.00902758,12.27,32.3529
2015-07-01 20:00:00,9.2929,3.7105,0.0117415,12.1664,32.3675
2015-07-01 21:00:00,12.0742,4.0725,0.0116671,11.6172,32.4553
2015-07-01 22:00:00,17.885,4.0725,0.0120389,11.1314,32.5119
2015-07-01 23:00:00,18.0529,3.8915,0.0109483,11.1871,32.5655
2015-07-02 00:00:00,8.5775,3.8915,0.0104279,12.1102,32.4571
2015-07-02 01:00:00,11.7238,3.801,0.0110227,12.2202,32.4566
2015-07-02 02:00:00,13.9941,3.3485,0.0112458,12.2207,32.4577
2015-07-02 03:00:00,11.8406,3.62,0.00928781,12.3902,32.4323
2015-07-02 04:00:00,12.2713,3.801,0.00979591,12.4274,32.3762
2015-07-02 05:00:00,11.4537,3.982,0.00964721,12.546,32.3406
2015-07-02 06:00:00,14.2277,3.7105,0.0109732,12.5276,32.3356
2015-07-02 07:00:00,14.3664,3.801,0.0108864,12.5565,32.3331
2015-07-02 08:00:00,25.1339,4.0725,0.0152981,11.5987,32.3867
2015-07-02 09:00:00,28.7255,4.344,0.0154591,10.8601,32.4486
2015-07-02 10:00:00,10.8478,3.7105,0.00958523,12.3427,32.4006
2015-07-02 11:00:00,11.607,3.62,0.00886647,12.2849,32.401
2015-07-02 12:00:00,13.943,3.8915,0.0104527,12.3997,32.3998
2015-07-02 13:00:00,16.9579,3.7105,0.0109856,12.3874,32.4294
2015-07-02 14:00:00,27.2801,3.7105,0.0232044,11.9909,32.4476
2015-07-02 15:00:00,25.6376,3.7105,0.0149263,12.0897,32.4619
2015-07-02 16:00:00,26.6523,3.62,0.0152609,12.1084,32.4596
2015-07-02 17:00:00,26.864,3.62,0.0153229,12.0688,32.4463
2015-07-02 18:00:00,22.557,3.8915,0.0132534,12.2505,32.4216
2015-07-02 19:00:00,16.7462,3.801,0.0120761,12.3614,32.3309
2015-07-02 20:00:00,11.9866,3.7105,0.00983309,12.5471,32.3529
2015-07-02 21:00:00,10.1032,3.801,0.0110475,12.2637,32.3098
2015-07-02 22:00:00,5.7159,3.982,0.00943655,12.6624,32.3058
2015-07-02 23:00:00,16.717,3.62,0.0133525,12.6333,32.4134
2015-07-03 00:00:00,23.4257,3.8915,0.013873,11.8308,32.4836
2015-07-03 01:00:00,29.8132,3.982,0.0196229,10.1248,32.5037
2015-07-03 02:00:00,22.9804,3.5295,0.0150006,11.7146,32.607
2015-07-03 03:00:00,19.2063,3.62,0.0151741,11.7961,32.695
2015-07-03 04:00:00,18.5785,3.62,0.0133525,11.8181,32.7311
2015-07-03 05:00:00,15.0672,3.3485,0.012076,11.6258,32.7399
2015-07-03 06:00:00,14.6073,3.439,0.0128072,11.7826,32.7574
2015-07-03 07:00:00,12.6874,3.62,0.0120884,12.0986,32.7615
2015-07-03 08:00:00,11.5559,3.439,0.0139969,12.1882,32.7278
2015-07-03 09:00:00,11.1544,3.3485,0.0114069,12.2326,32.6907
2015-07-03 10:00:00,9.3513,3.3485,0.0102668,12.1146,32.6412
2015-07-03 11:00:00,12.2348,3.5295,0.014096,11.8014,32.6021
2015-07-03 12:00:00,12.9575,3.5295,0.0118778,11.92,32.5315
2015-07-03 13:00:00,12.118,3.5295,0.0100064,9.8939,32.6819
2015-07-03 14:00:00,13.6583,3.439,0.0114812,11.5317,32.7951
2015-07-03 15:00:00,12.3589,3.1675,0.0103783,11.7074,32.8876
2015-07-03 16:00:00,7.9278,2.896,0.00881683,12.0346,32.9523
2015-07-03 17:00:00,10.3295,2.9865,0.00994453,11.8809,32.9601
2015-07-03 18:00:00,10.7748,3.1675,0.00991974,11.573,32.905
2015-07-03 19:00:00,7.5774,3.077,0.00944885,12.0822,32.9237
2015-07-03 20:00:00,13.3371,3.258,0.0117291,12.022,32.7709
2015-07-03 21:00:00,19.6516,3.62,0.0124602,11.493,32.6066
2015-07-03 22:00:00,10.2784,3.258,0.0100065,12.3673,32.6995
2015-07-03 23:00:00,10.5777,3.258,0.00926298,12.0988,32.7308
2015-07-04 00:00:00,9.0885,3.439,0.00884164,12.0256,32.777
2015-07-04 01:00:00,6.3948,3.439,0.00866816,12.3519,32.7723
2015-07-04 02:00:00,14.9869,3.439,0.0102667,11.5376,32.7062
2015-07-04 03:00:00,16.9944,3.801,0.0115927,10.55,32.6069
2015-07-04 04:00:00,8.249,3.62,0.00808557,9.524,32.6947
2015-07-04 05:00:00,12.9721,3.439,0.0106261,10.3414,32.6645
2015-07-04 06:00:00,20.0312,3.62,0.0164629,10.5643,32.642
2015-07-04 07:00:00,10.1689,3.3485,0.0115184,12.4108,32.7077
2015-07-04 08:00:00,14.0817,3.3485,0.0139969,12.1421,32.6701
2015-07-04 09:00:00,12.2786,3.258,0.0116423,12.5068,32.7023
2015-07-04 10:00:00,9.6287,3.258,0.0105023,12.7735,32.7657
2015-07-04 11:00:00,14.2277,3.439,0.0129435,11.5194,32.6406
2015-07-04 12:00:00,11.5121,3.5295,0.0119768,10.6295,32.6978
2015-07-04 13:00:00,10.5996,3.5295,0.0101799,9.5156,32.7522
2015-07-04 14:00:00,21.5058,3.439,0.0142074,9.6097,32.754
2015-07-04 15:00:00,7.4533,3.077,0.00877968,12.4904,32.91
2015-07-04 16:00:00,10.7894,3.3485,0.0103535,12.1859,32.8938
2015-07-04 17:00:00,11.9063,3.1675,0.0112829,12.047,32.8883
2015-07-04 18:00:00,19.1114,3.5295,0.0126336,10.2603,32.8035
2015-07-04 19:00:00,15.1694,3.077,0.0126708,10.6515,32.781
2015-07-04 20:00:00,3.5478,3.1675,0.00834596,12.7509,32.9398
2015-07-04 21:00:00,6.6868,3.258,0.00884163,12.1277,32.8553
2015-07-04 22:00:00,4.9786,3.3485,0.00804854,12.5383,32.8827
2015-07-04 23:00:00,13.0524,3.3485,0.0107748,11.8843,32.8462
2015-07-05 00:00:00,9.7309,3.258,0.0106261,11.5843,32.8565
2015-07-05 01:00:00,9.7455,3.3485,0.0110722,11.9063,32.9209
2015-07-05 02:00:00,6.4897,3.077,0.00949843,12.2871,32.9452
2015-07-05 03:00:00,10.7237,3.3485,0.00993211,11.2298,32.9068
2015-07-05 04:00:00,11.2347,3.3485,0.0106755,8.8204,32.7871
2015-07-05 05:00:00,12.2786,3.5295,0.0121503,10.1938,32.8639
2015-07-05 06:00:00,6.132,3.3485,0.00911422,11.4623,32.9895
2015-07-05 07:00:00,12.7969,3.5295,0.0119396,10.0739,32.9914
2015-07-05 08:00:00,3.1244,3.1675,0.00889124,13.3753,33.0162
2015-07-05 09:00:00,3.4602,3.258,0.00853186,13.1973,32.9289
2015-07-05 10:00:00,3.8471,3.1675,0.00884164,12.5905,33.0007
2015-07-05 11:00:00,3.4821,3.077,0.00765205,13.986,32.8338
2015-07-05 12:00:00,3.3507,3.258,0.00770155,12.9308,33.0516
2015-07-05 13:00:00,3.3945,3.258,0.00768912,12.1422,33.0567
2015-07-05 14:00:00,3.4018,3.258,0.00768912,12.1693,33.0764
2015-07-05 15:00:00,5.8692,3.5295,0.00920097,11.6111,33.0264
2015-07-05 16:00:00,4.4092,3.439,0.00884158,11.6537,33.1049
2015-07-05 17:00:00,5.8765,3.5295,0.0116794,10.9888,33.0621
2015-07-05 18:00:00,1.2629,3.258,0.00773869,12.3816,33.1333
2015-07-05 19:00:00,1.4016,3.1675,0.00731738,12.8328,33.1115
2015-07-05 20:00:00,1.2629,3.077,0.00741655,13.5403,33.0908
2015-07-05 21:00:00,1.5841,3.1675,0.00718112,13.9973,33.0464
2015-07-05 22:00:00,1.4746,2.534,0.00827164,13.87,33.0295
2015-07-05 23:00:00,1.2702,3.3485,0.00934973,12.5314,32.9732
