date,North Atlantic,North Pacific,South Pacific
2016-01-09 16:00:00,0.121,1.0527,NaN
2016-01-09 20:00:00,0.1089,1.1253,NaN
2016-01-10 00:00:00,0.0968,1.1011,NaN
2016-01-10 04:00:00,0.121,1.1011,NaN
2016-01-10 08:00:00,0.121,1.1979,NaN
2016-01-10 12:00:00,0.121,1.0285,NaN
2016-01-10 16:00:00,0.1452,1.0406,NaN
2016-01-10 20:00:00,0.1089,1.1253,NaN
2016-01-11 00:00:00,0.1089,1.331,NaN
2016-01-11 04:00:00,0.121,1.1374,NaN
2016-01-11 08:00:00,0.1331,1.089,NaN
2016-01-11 12:00:00,0.121,1.2221,NaN
2016-01-11 16:00:00,0.1089,1.089,NaN
2016-01-11 20:00:00,0.121,1.1979,NaN
2016-01-12 00:00:00,0.1331,1.1858,NaN
2016-01-12 04:00:00,0.121,1.2463,NaN
2016-01-12 08:00:00,0.1573,1.1374,NaN
2016-01-12 12:00:00,0.1089,1.1616,NaN
2016-01-12 16:00:00,0.1331,1.21,NaN
2016-01-12 20:00:00,0.1089,1.1737,NaN
2016-01-13 00:00:00,0.0968,1.3673,NaN
2016-01-13 04:00:00,0.1452,1.331,NaN
2016-01-13 08:00:00,0.1573,1.089,NaN
2016-01-13 12:00:00,0.1331,1.2947,NaN
2016-01-13 16:00:00,0.1331,1.2463,NaN
2016-01-13 20:00:00,0.121,1.1132,NaN
2016-01-14 00:00:00,0.1331,1.21,NaN
2016-01-14 04:00:00,0.0968,1.2342,NaN
2016-01-14 08:00:00,0.1452,1.2342,NaN
2016-01-14 12:00:00,0.1573,1.1374,NaN
2016-01-14 16:00:00,0.1331,1.1011,NaN
2016-01-14 20:00:00,0.121,1.1979,NaN
2016-01-15 00:00:00,0.1573,1.1858,NaN
2016-01-15 04:00:00,0.121,1.2584,NaN
2016-01-15 08:00:00,0.1452,1.1495,NaN
2016-01-15 12:00:00,0.1089,1.2463,NaN
2016-01-15 16:00:00,0.1573,1.1495,NaN
2016-01-15 20:00:00,0.1331,1.3915,NaN
2016-01-16 00:00:00,0.1089,1.2221,NaN
2016-01-16 04:00:00,0.1452,1.1616,NaN
2016-01-16 08:00:00,0.121,1.2221,NaN
2016-01-16 12:00:00,0.1331,1.2221,NaN
2016-01-16 16:00:00,0.1452,1.3189,NaN
2016-01-16 20:00:00,0.121,1.2705,NaN
2016-01-17 00:00:00,0.1331,1.3431,NaN
2016-01-17 04:00:00,0.121,1.2342,NaN
2016-01-17 08:00:00,0.1089,1.2463,NaN
2016-01-17 12:00:00,0.1331,1.21,NaN
2016-01-17 16:00:00,0.1331,1.3431,NaN
2016-01-17 20:00:00,0.0726,1.2584,NaN
2016-01-18 00:00:00,0.0968,1.4762,NaN
2016-01-18 04:00:00,0.121,1.3552,NaN
2016-01-18 08:00:00,0.121,1.5125,NaN
2016-01-18 12:00:00,0.121,1.2705,NaN
2016-01-18 16:00:00,0.1089,1.3431,NaN
2016-01-18 20:00:00,0.0968,1.2826,NaN
2016-01-19 00:00:00,0.121,1.3431,NaN
2016-01-19 04:00:00,0.121,1.4157,NaN
2016-01-19 08:00:00,0.0968,1.4278,NaN
2016-01-19 12:00:00,0.1452,1.573,NaN
2016-01-19 16:00:00,0.1331,1.2947,NaN
2016-01-19 20:00:00,0.121,1.3794,NaN
2016-01-20 00:00:00,0.1452,1.3794,NaN
2016-01-20 04:00:00,0.1089,1.452,NaN
2016-01-20 08:00:00,0.1089,1.5246,NaN
2016-01-20 12:00:00,0.0968,1.4278,NaN
2016-01-20 16:00:00,0.121,1.3189,NaN
2016-01-20 20:00:00,0.0847,1.2826,NaN
2016-01-21 00:00:00,0.1452,1.5246,NaN
2016-01-21 04:00:00,NaN,1.452,NaN
2016-01-21 08:00:00,NaN,1.3915,NaN
2016-01-21 12:00:00,NaN,1.3794,NaN
2016-01-21 16:00:00,NaN,1.4157,NaN
2016-01-21 20:00:00,NaN,1.3794,NaN
2016-01-22 00:00:00,NaN,1.3915,NaN
2016-01-22 04:00:00,NaN,1.3915,NaN
2016-01-22 08:00:00,NaN,1.4641,NaN
2016-01-22 12:00:00,NaN,1.4641,NaN
2016-01-22 16:00:00,NaN,1.3673,NaN
2016-01-22 20:00:00,NaN,1.3673,NaN
2016-01-23 00:00:00,NaN,1.4399,NaN
2016-01-23 04:00:00,NaN,1.5004,NaN
2016-01-23 08:00:00,NaN,1.3915,NaN
2016-01-23 12:00:00,NaN,1.3794,NaN
2016-01-23 16:00:00,NaN,1.4762,NaN
2016-01-23 20:00:00,NaN,1.331,NaN
2016-01-24 00:00:00,NaN,1.4399,NaN
2016-01-24 04:00:00,NaN,1.452,NaN
2016-01-24 08:00:00,NaN,1.3673,NaN
2016-01-24 12:00:00,NaN,1.4762,NaN
2016-01-24 16:00:00,NaN,1.8513,NaN
2016-01-24 20:00:00,NaN,1.4399,NaN
2016-01-25 00:00:00,NaN,1.5125,NaN
2016-01-25 04:00:00,NaN,1.6698,NaN
2016-01-25 08:00:00,NaN,1.452,NaN
2016-01-25 12:00:00,NaN,1.4036,NaN
2016-01-25 16:00:00,NaN,1.4399,NaN
2016-01-25 20:00:00,NaN,1.5004,NaN
2016-01-26 00:00:00,NaN,1.5004,NaN
2016-01-26 04:00:00,NaN,1.452,NaN
2016-01-26 08:00:00,NaN,1.5488,NaN
2016-01-26 12:00:00,NaN,1.5246,NaN
2016-01-26 16:00:00,NaN,1.5125,NaN
2016-01-26 20:00:00,NaN,1.4399,NaN
2016-01-27 00:00:00,NaN,1.3915,NaN
2016-01-27 04:00:00,NaN,1.4762,NaN
2016-01-27 08:00:00,NaN,1.5246,NaN
2016-01-27 12:00:00,NaN,1.3673,NaN
2016-01-27 16:00:00,NaN,1.3794,NaN
2016-01-27 20:00:00,NaN,1.331,NaN
2016-01-28 00:00:00,NaN,1.3431,NaN
2016-01-28 04:00:00,NaN,1.3794,NaN
2016-01-28 08:00:00,NaN,1.3431,NaN
2016-01-28 12:00:00,NaN,1.3068,NaN
2016-01-28 16:00:00,NaN,1.3673,NaN
2016-01-28 20:00:00,NaN,1.3068,NaN
2016-01-29 00:00:00,NaN,1.5246,NaN
2016-01-29 04:00:00,NaN,1.5004,NaN
2016-01-29 08:00:00,NaN,1.4278,NaN
2016-01-29 12:00:00,NaN,1.5609,NaN
2016-01-29 16:00:00,NaN,1.4762,NaN
2016-01-29 20:00:00,NaN,1.3794,NaN
2016-01-30 00:00:00,NaN,1.5246,NaN
2016-01-30 04:00:00,NaN,1.4399,NaN
2016-01-30 08:00:00,NaN,1.4278,NaN
2016-01-30 12:00:00,NaN,1.6577,NaN
2016-01-30 16:00:00,NaN,1.4883,NaN
2016-01-30 20:00:00,NaN,1.4036,NaN
2016-01-31 00:00:00,NaN,1.5609,NaN
2016-01-31 04:00:00,NaN,1.4762,NaN
2016-01-31 08:00:00,NaN,1.3552,NaN
2016-01-31 12:00:00,NaN,1.3431,NaN
2016-01-31 16:00:00,NaN,1.4036,NaN
2016-01-31 20:00:00,NaN,1.4157,NaN
2016-02-01 00:00:00,NaN,1.5125,NaN
