date,Inshore Pacific,Offshore Pacific,Inshore Atlantic,Offshore Atlantic
2015-12-01 06:00:00,NaN,1.7061,1.3068,0.7198
2015-12-01 07:00:00,NaN,1.573,1.331,0.7076
2015-12-01 08:00:00,NaN,2.0449,1.331,0.7686
2015-12-01 09:00:00,NaN,1.7787,1.7787,0.7198
2015-12-01 10:00:00,NaN,2.0328,1.573,0.8784
2015-12-01 11:00:00,NaN,2.0328,1.5125,0.8052
2015-12-01 12:00:00,NaN,1.9481,1.3794,0.9516
2015-12-01 13:00:00,NaN,1.8755,1.694,0.8662
2015-12-01 14:00:00,NaN,1.8755,1.6577,0.915
2015-12-01 15:00:00,NaN,1.7666,1.2584,0.9272
2015-12-01 16:00:00,NaN,1.7424,1.6093,0.8784
2015-12-01 17:00:00,NaN,1.694,1.5972,0.9516
2015-12-01 18:00:00,NaN,1.6698,1.694,0.7686
2015-12-01 19:00:00,NaN,1.7545,1.3431,0.793
2015-12-01 20:00:00,NaN,1.6577,1.6335,0.7564
2015-12-01 21:00:00,NaN,1.694,1.2463,0.8418
2015-12-01 22:00:00,NaN,1.5851,1.331,0.5978
2015-12-01 23:00:00,NaN,1.5367,0.9801,0.5856
2015-12-02 00:00:00,NaN,1.4278,0.5687,0.6466
2015-12-02 01:00:00,2.3049,1.3673,0.5929,0.549
2015-12-02 02:00:00,NaN,1.3673,1.0164,0.4758
2015-12-02 03:00:00,NaN,1.3552,0.8107,0.8784
2015-12-02 04:00:00,NaN,1.3552,0.7986,0.8662
2015-12-02 05:00:00,NaN,1.3189,0.847,0.7808
2015-12-02 06:00:00,NaN,1.4036,0.7502,0.8296
2015-12-02 07:00:00,NaN,1.5367,0.7018,0.8296
2015-12-02 08:00:00,NaN,1.573,0.6413,0.7564
2015-12-02 09:00:00,NaN,1.6214,0.8107,0.6466
2015-12-02 10:00:00,NaN,1.5972,0.6655,0.7442
2015-12-02 11:00:00,NaN,1.5972,0.6776,0.6954
2015-12-02 12:00:00,NaN,1.5367,0.605,0.7076
2015-12-02 13:00:00,NaN,1.4641,1.0648,0.7076
2015-12-02 14:00:00,NaN,1.5004,0.8107,0.6954
2015-12-02 15:00:00,NaN,1.452,0.9438,0.7442
2015-12-02 16:00:00,NaN,1.5125,0.9922,0.9028
2015-12-02 17:00:00,NaN,1.5488,0.8833,0.8784
2015-12-02 18:00:00,NaN,1.6214,0.9559,0.854
2015-12-02 19:00:00,NaN,1.7182,0.8833,1.1346
2015-12-02 20:00:00,NaN,1.815,0.9922,1.1102
2015-12-02 21:00:00,NaN,1.9844,0.9317,1.0126
2015-12-02 22:00:00,NaN,2.2264,0.847,1.159
2015-12-02 23:00:00,NaN,2.2748,1.0769,1.0736
2015-12-03 00:00:00,NaN,2.1538,0.8954,0.9882
2015-12-03 01:00:00,2.3166,1.9965,0.7623,0.9638
2015-12-03 02:00:00,NaN,2.1296,0.8349,0.9638
2015-12-03 03:00:00,NaN,2.3111,0.8591,1.1468
2015-12-03 04:00:00,NaN,2.3232,0.8349,1.0736
2015-12-03 05:00:00,NaN,2.1417,0.7018,0.9638
2015-12-03 06:00:00,NaN,2.2264,0.7623,0.915
2015-12-03 07:00:00,NaN,2.3111,0.7018,0.8906
2015-12-03 08:00:00,NaN,2.2748,0.7381,0.9028
2015-12-03 09:00:00,NaN,2.0812,0.9196,0.7808
2015-12-03 10:00:00,NaN,1.8876,0.9075,0.8052
2015-12-03 11:00:00,NaN,1.6577,0.7381,0.7686
2015-12-03 12:00:00,NaN,1.6214,0.8228,0.915
2015-12-03 13:00:00,NaN,1.5488,0.7623,0.8174
2015-12-03 14:00:00,NaN,1.7303,1.0285,0.793
2015-12-03 15:00:00,NaN,1.6456,0.8228,0.8296
2015-12-03 16:00:00,NaN,1.7545,0.8228,0.6588
2015-12-03 17:00:00,NaN,1.7061,0.6534,0.6222
2015-12-03 18:00:00,NaN,1.815,1.1495,0.793
2015-12-03 19:00:00,NaN,1.7666,0.8712,0.976
2015-12-03 20:00:00,NaN,1.7908,0.847,0.8906
2015-12-03 21:00:00,NaN,1.7182,0.7744,0.8418
2015-12-03 22:00:00,NaN,1.5609,0.8954,0.8296
2015-12-03 23:00:00,NaN,1.6577,0.5929,0.8418
2015-12-04 00:00:00,NaN,1.6214,0.5808,0.793
2015-12-04 01:00:00,1.9656,1.6093,0.6655,0.732
2015-12-04 02:00:00,NaN,1.6093,0.5808,0.671
2015-12-04 03:00:00,NaN,1.5125,0.605,0.5368
2015-12-04 04:00:00,NaN,1.6456,0.5445,0.427
2015-12-04 05:00:00,NaN,1.7424,0.5445,0.5002
2015-12-04 06:00:00,NaN,1.7545,0.6534,0.4514
2015-12-04 07:00:00,NaN,1.5972,0.5203,0.4392
2015-12-04 08:00:00,NaN,1.7424,0.8833,0.61
2015-12-04 09:00:00,NaN,1.8513,0.7865,0.793
2015-12-04 10:00:00,NaN,1.7303,0.9559,0.9516
2015-12-04 11:00:00,NaN,1.7545,0.968,0.8906
2015-12-04 12:00:00,NaN,1.6698,0.9317,1.037
2015-12-04 13:00:00,NaN,1.694,1.3431,0.9394
2015-12-04 14:00:00,NaN,1.6819,1.0527,0.8906
2015-12-04 15:00:00,NaN,1.8392,1.3189,0.9516
2015-12-04 16:00:00,NaN,1.7545,1.7666,1.2566
2015-12-04 17:00:00,NaN,1.6819,1.1737,1.0492
2015-12-04 18:00:00,NaN,1.7303,1.8392,1.0736
2015-12-04 19:00:00,NaN,1.7787,1.573,1.3054
2015-12-04 20:00:00,NaN,1.8755,2.8435,1.525
2015-12-04 21:00:00,NaN,1.8876,1.21,1.3908
2015-12-04 22:00:00,NaN,1.8271,1.1495,1.1346
2015-12-04 23:00:00,NaN,1.9239,1.0769,1.0736
2015-12-05 00:00:00,NaN,1.8513,1.1374,1.1346
2015-12-05 01:00:00,1.521,1.694,1.1132,0.8906
2015-12-05 02:00:00,NaN,1.7545,1.1011,1.0248
2015-12-05 03:00:00,NaN,1.7545,0.9438,1.2444
2015-12-05 04:00:00,NaN,1.7424,0.7744,1.708
2015-12-05 05:00:00,NaN,1.694,0.8349,1.7324
2015-12-05 06:00:00,NaN,1.6819,1.0043,1.2566
2015-12-05 07:00:00,NaN,1.694,0.9801,1.4396
2015-12-05 08:00:00,NaN,1.6335,0.9801,1.3298
2015-12-05 09:00:00,NaN,1.573,0.9922,1.4884
2015-12-05 10:00:00,NaN,1.5609,0.9559,1.5372
2015-12-05 11:00:00,NaN,1.5609,0.847,1.1956
2015-12-05 12:00:00,NaN,1.6456,0.7502,1.3542
2015-12-05 13:00:00,NaN,1.6456,1.3673,1.4518
2015-12-05 14:00:00,NaN,1.5367,1.0285,1.281
2015-12-05 15:00:00,NaN,1.5488,1.5125,1.342
2015-12-05 16:00:00,NaN,1.5488,1.3915,2.806
2015-12-05 17:00:00,NaN,1.5246,1.4399,1.5372
2015-12-05 18:00:00,NaN,1.5125,2.1175,1.5982
2015-12-05 19:00:00,NaN,1.4883,1.7908,1.8788
2015-12-05 20:00:00,NaN,1.5367,1.5125,1.769
2015-12-05 21:00:00,NaN,1.6456,2.057,1.5372
2015-12-05 22:00:00,NaN,1.6335,1.5367,2.0252
2015-12-05 23:00:00,NaN,1.6456,1.5488,1.647
2015-12-06 00:00:00,NaN,1.6698,1.573,1.281
2015-12-06 01:00:00,1.9305,1.6214,1.694,1.5372
2015-12-06 02:00:00,NaN,1.5367,1.5972,1.342
2015-12-06 03:00:00,NaN,1.452,1.7182,1.22
2015-12-06 04:00:00,NaN,1.4762,1.6093,1.342
2015-12-06 05:00:00,NaN,1.5367,1.5851,1.0614
2015-12-06 06:00:00,NaN,1.3915,1.8271,1.5494
2015-12-06 07:00:00,NaN,1.4278,1.2826,1.4274
2015-12-06 08:00:00,NaN,1.452,1.3915,1.708
2015-12-06 09:00:00,NaN,1.4278,1.4036,1.5006
2015-12-06 10:00:00,NaN,1.4883,1.4641,1.4884
2015-12-06 11:00:00,NaN,1.4883,1.21,1.2932
2015-12-06 12:00:00,NaN,1.4762,1.4762,1.1834
2015-12-06 13:00:00,NaN,1.5246,1.8755,1.5006
2015-12-06 14:00:00,NaN,1.5125,1.7182,1.1346
2015-12-06 15:00:00,NaN,1.5488,1.7787,1.708
2015-12-06 16:00:00,NaN,1.5367,1.9965,1.4152
2015-12-06 17:00:00,NaN,1.5488,1.6335,1.4152
2015-12-06 18:00:00,NaN,1.5125,2.1417,1.769
2015-12-06 19:00:00,NaN,1.6335,2.4926,1.8178
2015-12-06 20:00:00,NaN,1.6819,2.0812,1.7202
2015-12-06 21:00:00,NaN,1.6577,2.0933,1.6714
2015-12-06 22:00:00,NaN,1.5851,1.6698,1.708
2015-12-06 23:00:00,NaN,1.6214,1.5851,1.464
2015-12-07 00:00:00,NaN,1.5972,1.5125,1.769
2015-12-07 01:00:00,1.5093,1.5972,1.4399,1.8422
2015-12-07 02:00:00,NaN,1.5488,1.1979,1.3664
2015-12-07 03:00:00,NaN,1.5367,1.4641,1.4152
2015-12-07 04:00:00,NaN,1.5125,1.3068,1.6836
2015-12-07 05:00:00,NaN,1.5004,1.6093,1.8178
2015-12-07 06:00:00,NaN,1.5246,1.5488,1.9642
2015-12-07 07:00:00,NaN,1.4762,1.5609,2.196
2015-12-07 08:00:00,NaN,1.5125,1.6214,1.6836
2015-12-07 09:00:00,NaN,1.4883,1.4641,1.9886
2015-12-07 10:00:00,NaN,1.5246,1.2826,1.5616
2015-12-07 11:00:00,NaN,1.4762,1.3915,1.647
2015-12-07 12:00:00,NaN,1.4762,1.1253,1.5616
2015-12-07 13:00:00,NaN,1.4883,1.5972,1.2566
2015-12-07 14:00:00,NaN,1.5246,2.5773,1.7202
2015-12-07 15:00:00,NaN,1.5488,2.1175,1.3908
2015-12-07 16:00:00,NaN,1.5367,1.9723,1.5006
2015-12-07 17:00:00,NaN,1.5246,2.2506,1.1468
2015-12-07 18:00:00,NaN,1.5246,2.1538,1.8666
2015-12-07 19:00:00,NaN,1.5609,2.0449,2.0618
2015-12-07 20:00:00,NaN,1.5851,1.452,2.3058
2015-12-07 21:00:00,NaN,1.5488,1.4641,2.6718
2015-12-07 22:00:00,NaN,1.6214,1.8997,1.83
2015-12-07 23:00:00,NaN,1.5609,1.4399,2.2326
2015-12-08 00:00:00,NaN,1.4883,1.2342,1.6958
2015-12-08 01:00:00,1.3572,1.5004,1.2826,1.7568
2015-12-08 02:00:00,NaN,1.4641,1.3431,1.708
2015-12-08 03:00:00,NaN,1.4883,1.4036,1.6226
2015-12-08 04:00:00,NaN,1.4883,1.1858,1.5006
2015-12-08 05:00:00,NaN,1.4762,1.3673,1.6104
2015-12-08 06:00:00,NaN,1.452,1.815,2.3546
2015-12-08 07:00:00,NaN,1.4641,1.4641,1.281
2015-12-08 08:00:00,NaN,1.452,1.3431,1.6348
2015-12-08 09:00:00,NaN,1.4278,1.9602,1.769
2015-12-08 10:00:00,NaN,1.4399,1.2584,1.5616
2015-12-08 11:00:00,NaN,1.4157,1.4641,1.4274
2015-12-08 12:00:00,NaN,1.3794,1.4762,1.1956
2015-12-08 13:00:00,NaN,1.4036,1.3915,1.3786
2015-12-08 14:00:00,NaN,1.3552,1.3794,2.196
2015-12-08 15:00:00,NaN,1.3915,1.6335,2.44
2015-12-08 16:00:00,NaN,1.4157,1.6698,1.9764
2015-12-08 17:00:00,NaN,1.3794,1.3068,2.0496
2015-12-08 18:00:00,NaN,1.4641,1.4641,2.0984
2015-12-08 19:00:00,NaN,1.4278,1.4883,2.0008
2015-12-08 20:00:00,NaN,1.452,1.2584,2.4522
2015-12-08 21:00:00,NaN,1.452,1.0648,2.2936
2015-12-08 22:00:00,NaN,1.4762,1.5125,2.0862
2015-12-08 23:00:00,NaN,1.4278,1.2342,1.9886
2015-12-09 00:00:00,NaN,1.4641,1.7908,1.7446
2015-12-09 01:00:00,1.2987,1.4641,1.3552,1.5982
2015-12-09 02:00:00,NaN,1.4762,1.0527,1.3908
2015-12-09 03:00:00,NaN,1.4399,1.1374,1.647
2015-12-09 04:00:00,NaN,1.3915,1.1374,1.6226
2015-12-09 05:00:00,NaN,1.452,1.1374,1.4152
2015-12-09 06:00:00,NaN,1.3673,1.1495,1.3786
2015-12-09 07:00:00,NaN,1.3552,1.0769,2.0618
2015-12-09 08:00:00,NaN,1.2947,1.3189,1.6836
2015-12-09 09:00:00,NaN,1.3189,1.5609,1.8178
2015-12-09 10:00:00,NaN,1.3068,1.3189,2.135
2015-12-09 11:00:00,NaN,1.3431,1.7303,1.8788
2015-12-09 12:00:00,NaN,1.331,1.5851,1.7202
2015-12-09 13:00:00,NaN,1.3068,1.2947,2.3058
2015-12-09 14:00:00,NaN,1.3552,1.694,1.9642
2015-12-09 15:00:00,NaN,1.3431,1.8997,2.3424
2015-12-09 16:00:00,NaN,1.3552,1.6577,2.4766
2015-12-09 17:00:00,NaN,1.3189,1.7787,2.2692
2015-12-09 18:00:00,NaN,1.3431,2.1901,2.2082
2015-12-09 19:00:00,NaN,1.3068,1.9965,2.9768
2015-12-09 20:00:00,NaN,1.2826,1.7303,2.4522
2015-12-09 21:00:00,NaN,1.2584,1.7545,1.7934
2015-12-09 22:00:00,NaN,1.3915,1.6698,1.7202
2015-12-09 23:00:00,NaN,1.4036,1.573,1.8788
2015-12-10 00:00:00,NaN,1.3915,1.1132,1.6348
2015-12-10 01:00:00,1.2168,1.331,1.331,1.708
2015-12-10 02:00:00,NaN,1.3431,1.6335,1.6958
2015-12-10 03:00:00,NaN,1.3431,1.7545,1.7934
2015-12-10 04:00:00,NaN,1.3189,1.6698,1.4884
2015-12-10 05:00:00,NaN,1.3068,1.4278,1.8544
2015-12-10 06:00:00,NaN,1.3189,1.5851,2.013
2015-12-10 07:00:00,NaN,1.3068,2.1175,2.0618
2015-12-10 08:00:00,NaN,1.2947,1.6335,1.9154
2015-12-10 09:00:00,NaN,1.3673,1.5851,1.9764
2015-12-10 10:00:00,NaN,1.3431,1.089,1.8178
2015-12-10 11:00:00,NaN,1.3431,1.4883,1.9886
2015-12-10 12:00:00,NaN,1.3673,1.21,1.952
2015-12-10 13:00:00,NaN,1.2826,1.4278,2.1716
2015-12-10 14:00:00,NaN,1.2221,1.573,1.7812
2015-12-10 15:00:00,NaN,1.2463,1.4762,2.135
2015-12-10 16:00:00,NaN,1.3068,1.5004,1.83
2015-12-10 17:00:00,NaN,1.2463,1.5851,2.196
2015-12-10 18:00:00,NaN,1.2826,1.9239,2.2326
2015-12-10 19:00:00,NaN,1.2947,2.8798,2.3546
2015-12-10 20:00:00,NaN,1.1979,1.7908,2.44
2015-12-10 21:00:00,NaN,1.2826,1.7908,1.7812
2015-12-10 22:00:00,NaN,1.2705,1.5851,2.5376
2015-12-10 23:00:00,NaN,1.2826,1.5609,1.9276
2015-12-11 00:00:00,NaN,1.2826,1.7908,1.5738
2015-12-11 01:00:00,1.2168,1.2705,1.8634,1.8544
2015-12-11 02:00:00,NaN,1.3189,1.5367,1.8788
2015-12-11 03:00:00,NaN,1.2947,1.5367,1.8666
2015-12-11 04:00:00,NaN,1.2584,1.7666,1.2932
2015-12-11 05:00:00,NaN,1.2705,1.8029,1.7568
2015-12-11 06:00:00,NaN,1.3431,1.7908,1.1346
2015-12-11 07:00:00,NaN,1.3068,1.8876,2.3912
2015-12-11 08:00:00,NaN,1.3189,2.0328,2.9768
2015-12-11 09:00:00,NaN,1.331,2.2264,1.5006
2015-12-11 10:00:00,NaN,1.3552,1.9239,1.5738
2015-12-11 11:00:00,NaN,1.3189,1.7182,1.5372
2015-12-11 12:00:00,NaN,1.331,1.573,1.5494
2015-12-11 13:00:00,NaN,1.331,1.6093,1.891
2015-12-11 14:00:00,NaN,1.2826,1.4399,1.9886
2015-12-11 15:00:00,NaN,1.3189,1.7908,2.2448
2015-12-11 16:00:00,NaN,1.3189,2.0449,1.9764
2015-12-11 17:00:00,NaN,1.2826,1.936,2.5132
2015-12-11 18:00:00,NaN,1.2463,1.6214,3.8186
2015-12-11 19:00:00,NaN,1.2705,1.5851,2.3546
2015-12-11 20:00:00,NaN,1.2826,1.7061,2.8548
2015-12-11 21:00:00,NaN,1.3189,1.4278,2.3668
2015-12-11 22:00:00,NaN,1.331,1.9844,2.2814
2015-12-11 23:00:00,NaN,1.3915,2.1296,2.1228
2015-12-12 00:00:00,NaN,1.3552,1.7424,2.9158
2015-12-12 01:00:00,1.3689,1.3189,1.9723,2.4522
2015-12-12 02:00:00,NaN,1.331,1.9723,2.318
2015-12-12 03:00:00,NaN,1.3068,1.2584,2.0008
2015-12-12 04:00:00,NaN,1.3189,0.9075,2.44
2015-12-12 05:00:00,NaN,1.3068,1.1616,2.5254
2015-12-12 06:00:00,NaN,1.3068,1.2705,2.6962
2015-12-12 07:00:00,NaN,1.2584,1.5125,2.4766
2015-12-12 08:00:00,NaN,1.2705,1.9481,2.2448
2015-12-12 09:00:00,NaN,1.2826,1.5246,2.1716
2015-12-12 10:00:00,NaN,1.2584,1.4641,2.0496
2015-12-12 11:00:00,NaN,1.2705,1.5488,1.8422
2015-12-12 12:00:00,NaN,1.2705,1.9481,1.6226
2015-12-12 13:00:00,NaN,1.2584,1.452,1.5982
2015-12-12 14:00:00,NaN,1.2826,1.4036,2.2692
2015-12-12 15:00:00,NaN,1.2705,1.9481,2.8792
2015-12-12 16:00:00,NaN,1.2826,1.9239,2.5864
2015-12-12 17:00:00,NaN,1.2826,2.299,3.0378
2015-12-12 18:00:00,NaN,1.3189,2.0691,2.6108
2015-12-12 19:00:00,NaN,1.3189,1.9723,2.6474
2015-12-12 20:00:00,NaN,1.2826,2.2022,3.5258
2015-12-12 21:00:00,NaN,1.3189,1.8513,2.44
2015-12-12 22:00:00,NaN,1.331,1.936,3.4038
2015-12-12 23:00:00,NaN,1.2584,2.662,3.05
2015-12-13 00:00:00,NaN,1.3068,2.4684,2.4278
2015-12-13 01:00:00,1.3806,1.3552,1.5125,3.7576
2015-12-13 02:00:00,NaN,1.3189,1.7061,2.806
2015-12-13 03:00:00,NaN,1.2342,1.5972,2.9646
2015-12-13 04:00:00,NaN,1.2705,1.4883,2.0984
2015-12-13 05:00:00,NaN,1.2584,1.7787,2.2082
2015-12-13 06:00:00,NaN,1.2463,1.936,3.0134
2015-12-13 07:00:00,NaN,1.2826,1.5972,3.233
2015-12-13 08:00:00,NaN,1.2947,1.573,2.7816
2015-12-13 09:00:00,NaN,1.2705,1.7303,2.4156
2015-12-13 10:00:00,NaN,1.2463,2.2143,2.5498
2015-12-13 11:00:00,NaN,1.2221,2.3111,2.7572
2015-12-13 12:00:00,NaN,1.2947,2.5047,2.2448
2015-12-13 13:00:00,NaN,1.2705,2.0086,2.6962
2015-12-13 14:00:00,NaN,1.2463,2.3958,2.867
2015-12-13 15:00:00,NaN,1.2584,2.0812,2.684
2015-12-13 16:00:00,NaN,1.2463,2.3232,2.3058
2015-12-13 17:00:00,NaN,1.2584,2.5894,3.7942
2015-12-13 18:00:00,NaN,1.2584,3.3154,2.7084
2015-12-13 19:00:00,NaN,1.2826,2.9282,2.8792
2015-12-13 20:00:00,NaN,1.3673,2.3837,3.2086
2015-12-13 21:00:00,NaN,1.2705,2.4563,3.1476
2015-12-13 22:00:00,NaN,1.2826,2.1175,3.172
2015-12-13 23:00:00,NaN,1.331,1.8997,2.867
2015-12-14 00:00:00,NaN,1.3189,2.1538,3.2208
2015-12-14 01:00:00,1.5093,1.2705,1.6698,3.0012
2015-12-14 02:00:00,NaN,1.2584,1.6577,2.9524
2015-12-14 03:00:00,NaN,1.2826,1.7424,2.7938
2015-12-14 04:00:00,NaN,1.2463,1.9965,2.7694
2015-12-14 05:00:00,NaN,1.2584,2.1417,2.623
2015-12-14 06:00:00,NaN,1.2584,2.9161,2.5742
2015-12-14 07:00:00,NaN,1.3068,2.5894,2.257
2015-12-14 08:00:00,NaN,1.2947,2.5894,3.0988
2015-12-14 09:00:00,NaN,1.2947,2.4321,2.4034
2015-12-14 10:00:00,NaN,1.3431,2.3474,2.562
2015-12-14 11:00:00,NaN,1.3431,2.5894,2.4034
2015-12-14 12:00:00,NaN,1.3068,2.1296,2.6962
2015-12-14 13:00:00,NaN,1.331,2.4321,3.233
2015-12-14 14:00:00,NaN,1.3189,2.7346,3.6844
2015-12-14 15:00:00,NaN,1.2947,2.8798,2.9768
2015-12-14 16:00:00,NaN,1.3431,3.146,3.0744
2015-12-14 17:00:00,NaN,1.3552,3.0855,2.4278
2015-12-14 18:00:00,NaN,1.3552,3.6784,2.4522
2015-12-14 19:00:00,NaN,1.3794,3.5332,3.0012
2015-12-14 20:00:00,NaN,1.4157,2.5652,3.3306
2015-12-14 21:00:00,NaN,1.4641,3.267,2.6962
2015-12-14 22:00:00,NaN,1.4762,2.8193,2.4522
2015-12-14 23:00:00,NaN,1.4278,2.1901,2.2692
2015-12-15 00:00:00,NaN,1.4278,2.4321,2.2936
2015-12-15 01:00:00,1.3455,1.3915,2.3353,2.1594
2015-12-15 02:00:00,NaN,1.3794,2.3232,2.3912
2015-12-15 03:00:00,NaN,1.3915,2.4563,2.1594
2015-12-15 04:00:00,NaN,1.3794,1.9965,2.074
2015-12-15 05:00:00,NaN,1.4157,2.3353,2.7572
2015-12-15 06:00:00,NaN,1.3431,2.0328,2.2936
2015-12-15 07:00:00,NaN,1.3794,1.8392,2.318
2015-12-15 08:00:00,NaN,1.3189,1.9965,2.3424
2015-12-15 09:00:00,NaN,1.3552,1.8997,2.196
2015-12-15 10:00:00,NaN,1.3431,1.6577,1.8544
2015-12-15 11:00:00,NaN,1.3794,1.4157,2.074
2015-12-15 12:00:00,NaN,1.4278,1.6093,1.8422
2015-12-15 13:00:00,NaN,1.3552,1.9118,1.5982
2015-12-15 14:00:00,NaN,1.3552,1.936,1.769
2015-12-15 15:00:00,NaN,1.4157,2.299,1.8178
2015-12-15 16:00:00,NaN,1.3794,2.2385,1.6104
2015-12-15 17:00:00,NaN,1.3915,2.1054,2.2204
2015-12-15 18:00:00,NaN,1.3794,1.7787,1.83
2015-12-15 19:00:00,NaN,1.4157,2.0691,2.0984
2015-12-15 20:00:00,NaN,1.452,1.9481,2.2082
2015-12-15 21:00:00,NaN,1.5004,1.5972,2.1838
2015-12-15 22:00:00,NaN,1.452,2.5652,2.1838
2015-12-15 23:00:00,NaN,1.4641,1.4157,2.318
2015-12-16 00:00:00,NaN,1.5367,1.2221,2.4522
2015-12-16 01:00:00,1.5093,1.3673,1.3673,2.3668
2015-12-16 02:00:00,NaN,1.4641,1.2463,2.2814
2015-12-16 03:00:00,NaN,1.5004,1.2584,1.83
2015-12-16 04:00:00,NaN,1.5609,1.4278,1.2932
2015-12-16 05:00:00,NaN,1.5367,1.7182,1.4884
2015-12-16 06:00:00,NaN,1.5246,1.331,1.5982
2015-12-16 07:00:00,NaN,1.4399,1.4036,1.7934
2015-12-16 08:00:00,NaN,1.5609,1.2947,1.4396
2015-12-16 09:00:00,NaN,1.5609,1.3431,1.403
2015-12-16 10:00:00,NaN,1.573,1.4399,1.5494
2015-12-16 11:00:00,NaN,1.6093,1.3794,1.5006
2015-12-16 12:00:00,NaN,1.573,1.3552,2.0008
2015-12-16 13:00:00,NaN,1.5972,1.9965,1.5128
2015-12-16 14:00:00,NaN,1.5851,1.3673,1.769
2015-12-16 15:00:00,NaN,1.5609,1.3794,2.0252
2015-12-16 16:00:00,NaN,1.5125,1.694,1.6836
2015-12-16 17:00:00,NaN,1.5246,1.6819,1.7568
2015-12-16 18:00:00,NaN,1.5004,1.8513,2.0008
2015-12-16 19:00:00,NaN,1.7303,1.6577,2.2326
2015-12-16 20:00:00,NaN,1.815,1.6214,2.0618
2015-12-16 21:00:00,NaN,1.5851,1.694,1.403
2015-12-16 22:00:00,NaN,1.6577,1.6698,1.4884
2015-12-16 23:00:00,NaN,1.6214,1.6456,1.6958
2015-12-17 00:00:00,NaN,1.5609,1.3189,1.9276
2015-12-17 01:00:00,1.6965,1.6698,1.2826,1.5128
2015-12-17 02:00:00,NaN,1.5851,1.4157,1.8056
2015-12-17 03:00:00,NaN,1.5972,1.4762,1.5982
2015-12-17 04:00:00,NaN,1.6093,1.8271,2.9768
2015-12-17 05:00:00,NaN,1.5488,1.3915,1.9032
2015-12-17 06:00:00,NaN,1.5488,1.2705,2.0252
2015-12-17 07:00:00,NaN,1.5609,1.2221,2.4766
2015-12-17 08:00:00,NaN,1.5246,1.1737,1.2932
2015-12-17 09:00:00,NaN,1.5125,1.331,1.3176
2015-12-17 10:00:00,NaN,1.4641,1.6698,1.5372
2015-12-17 11:00:00,NaN,1.452,1.2705,1.9398
2015-12-17 12:00:00,NaN,1.5367,1.5004,1.4396
2015-12-17 13:00:00,NaN,1.5488,1.4399,1.6836
2015-12-17 14:00:00,NaN,1.5367,1.4036,1.83
2015-12-17 15:00:00,NaN,1.5488,1.3431,1.5128
2015-12-17 16:00:00,NaN,1.5609,1.4641,1.5616
2015-12-17 17:00:00,NaN,1.573,1.2947,2.0008
2015-12-17 18:00:00,NaN,1.6214,1.3673,1.891
2015-12-17 19:00:00,NaN,1.6093,1.6456,1.8178
2015-12-17 20:00:00,NaN,1.6456,1.331,1.4396
2015-12-17 21:00:00,NaN,1.7061,1.1616,1.7202
2015-12-17 22:00:00,NaN,1.7545,1.1495,2.2082
2015-12-17 23:00:00,NaN,1.8029,1.3068,1.6714
2015-12-18 00:00:00,NaN,1.7182,1.2342,1.5982
2015-12-18 01:00:00,1.521,1.7666,1.7303,1.6714
2015-12-18 02:00:00,NaN,1.7061,1.452,1.464
2015-12-18 03:00:00,NaN,1.6698,1.1979,1.5982
2015-12-18 04:00:00,NaN,1.6335,0.9922,1.3298
2015-12-18 05:00:00,NaN,1.6577,0.8591,1.5006
2015-12-18 06:00:00,NaN,1.6456,1.2947,1.9032
2015-12-18 07:00:00,NaN,1.6093,1.2826,1.2566
2015-12-18 08:00:00,NaN,1.6335,1.1374,1.2322
2015-12-18 09:00:00,NaN,1.6456,1.1011,1.22
2015-12-18 10:00:00,NaN,1.6335,1.3552,1.5616
2015-12-18 11:00:00,NaN,1.6093,1.1737,1.464
2015-12-18 12:00:00,NaN,1.6093,1.7666,1.586
2015-12-18 13:00:00,NaN,1.573,1.3068,1.586
2015-12-18 14:00:00,NaN,1.5488,1.2826,1.7446
2015-12-18 15:00:00,NaN,1.5609,1.1737,1.4396
2015-12-18 16:00:00,NaN,1.5488,1.4641,1.525
2015-12-18 17:00:00,NaN,1.6093,1.2826,1.8666
2015-12-18 18:00:00,NaN,1.6819,1.4883,2.1228
2015-12-18 19:00:00,NaN,1.6456,1.6698,1.5738
2015-12-18 20:00:00,NaN,1.6698,1.8513,1.8422
2015-12-18 21:00:00,NaN,1.7908,1.2584,1.7934
2015-12-18 22:00:00,NaN,1.8271,1.4883,1.6714
2015-12-18 23:00:00,NaN,1.6335,1.6214,1.5982
2015-12-19 00:00:00,NaN,1.6819,1.2342,1.2932
2015-12-19 01:00:00,1.4976,1.5972,1.2826,1.2078
2015-12-19 02:00:00,NaN,1.6214,1.1616,1.098
2015-12-19 03:00:00,NaN,1.6335,0.9922,1.1102
2015-12-19 04:00:00,NaN,1.5609,1.0769,1.0126
2015-12-19 05:00:00,NaN,1.5851,1.3915,1.2444
2015-12-19 06:00:00,NaN,1.5488,1.0043,0.9394
2015-12-19 07:00:00,NaN,1.5367,0.9317,1.3054
2015-12-19 08:00:00,NaN,1.573,0.9075,0.8296
2015-12-19 09:00:00,NaN,1.6093,1.2342,1.098
2015-12-19 10:00:00,NaN,1.5851,0.9559,1.2078
2015-12-19 11:00:00,NaN,1.6093,1.0043,1.2322
2015-12-19 12:00:00,NaN,1.5367,1.0648,1.22
2015-12-19 13:00:00,NaN,1.5367,1.3794,1.1956
2015-12-19 14:00:00,NaN,1.5125,1.4399,1.159
