time,Wind Speed,Current Speed,Barometric Pressure,Precipitation,Air Temperature,Rain,Max Wave Height,Peak Wave Period,Significant Wave Height,Significant Wave Period
2019-02-21T23:00:00Z,7.85,0.37,1014.559,31.48,6.65,0.04,3.71,9.5,2.51,7.6
2019-02-22T00:00:00Z,7.81,0.37,1015.499,31.46,7.10,0.01,3.9,10,2.46,7.4
2019-02-22T01:00:00Z,7.47,0.37,1016.404,31.43,7.40,0.04,4.25,9.1,2.48,7.8
2019-02-22T02:00:00Z,7.98,0.37,1017.047,31.39,7.87,0.14,3.76,10,2.36,7.6
2019-02-22T03:00:00Z,7.64,0.37,1017.309,31.35,7.92,0.01,3.45,9.5,2.26,7.6
2019-02-22T04:00:00Z,6.20,0.37,1017.786,31.28,7.22,0.05,3.59,9.1,2.15,7.6
2019-02-22T05:00:00Z,5.49,0.37,1018.948,31.17,6.92,0.05,3.27,9.1,1.93,7.4
2019-02-22T06:00:00Z,6.06,0.37,1019.493,31.15,6.67,0.02,2.95,8.3,1.73,7.5
2019-02-22T07:00:00Z,6.87,0.37,1020.394,31.12,6.42,0.03,2.72,9.1,1.71,7.4
2019-02-22T08:00:00Z,7.97,0.37,1021.067,31.18,6.21,0.12,2.47,9.5,1.65,7.4
2019-02-22T09:00:00Z,8.57,0.37,1021.326,31.14,5.93,0.05,2.59,9.1,1.62,7
2019-02-22T10:00:00Z,9.41,0.37,1021.850,31.03,5.69,0.03,2.47,9.1,1.54,6.8
2019-02-22T11:00:00Z,9.23,0.37,1022.690,31.05,5.64,0.05,2.51,9.1,1.53,5.6
2019-02-22T12:00:00Z,8.81,0.37,1023.366,31.02,5.49,0.05,2.4,9.1,1.46,5.7
2019-02-22T13:00:00Z,8.57,0.37,1024.031,30.94,5.26,0.06,2.19,4.8,1.45,5.7
2019-02-22T14:00:00Z,8.19,0.37,1024.893,30.91,5.30,0.04,2.1,5.4,1.45,5.3
2019-02-22T15:00:00Z,7.87,0.37,1025.439,30.84,5.24,0.05,2.41,5.3,1.43,5.5
2019-02-22T16:00:00Z,7.03,0.37,1026.002,30.78,5.11,0.04,1.82,5.1,1.29,5.5
2019-02-22T17:00:00Z,6.85,0.37,1025.580,30.79,4.79,0.06,2.27,5.3,1.29,5.5
2019-02-22T18:00:00Z,5.76,0.37,1025.301,30.83,4.81,0.08,2.39,5.6,1.28,5.7
2019-02-22T19:00:00Z,5.24,0.37,1025.459,30.81,4.80,0.06,1.82,5.4,1.16,5.3
2019-02-22T20:00:00Z,4.47,0.37,1026.186,30.84,4.72,0.10,1.68,5.6,1.1,5.3
2019-02-22T21:00:00Z,4.32,0.37,1026.766,30.83,4.68,0.09,1.59,4.9,1.03,5.4
2019-02-22T22:00:00Z,3.51,0.37,1026.823,30.78,4.64,0.07,1.4,5,0.96,5.6
2019-02-22T23:00:00Z,3.32,0.37,1027.603,30.78,4.75,0.05,1.73,4.8,0.99,5.4
2019-02-23T00:00:00Z,4.05,0.37,1028.442,30.78,4.88,0.09,1.36,4.7,0.93,5.2
2019-02-23T01:00:00Z,4.04,0.37,1028.560,30.73,4.95,0.04,1.32,7.7,0.86,5.4
2019-02-23T02:00:00Z,4.38,0.37,1028.881,30.72,5.15,0.10,1.35,7.1,0.82,5.4
2019-02-23T03:00:00Z,4.10,0.37,1028.823,30.73,5.29,0.09,1.12,5.7,0.76,5.4
2019-02-23T04:00:00Z,4.13,0.37,1028.720,30.72,5.34,0.01,1.19,4.5,0.77,5.2
2019-02-23T05:00:00Z,4.98,0.37,1029.105,30.71,5.25,0.06,1.37,4.3,0.76,5.2
2019-02-23T06:00:00Z,4.89,0.37,1029.584,30.70,5.10,0.04,1.15,7.1,0.73,4.9
2019-02-23T07:00:00Z,5.13,0.37,1029.989,30.71,5.14,0.05,1.21,4.2,0.79,5.1
2019-02-23T08:00:00Z,5.81,0.37,1030.207,30.69,5.26,0.06,1.23,4.4,0.84,4.9
2019-02-23T09:00:00Z,5.71,0.37,1030.186,30.67,5.15,0.04,1.23,4.3,0.79,4.8
2019-02-23T10:00:00Z,5.80,0.37,1030.158,30.66,4.98,0.07,1.47,4.3,0.87,5
2019-02-23T11:00:00Z,5.96,0.37,1030.495,30.69,4.67,0.06,1.31,7.7,0.86,5.2
2019-02-23T12:00:00Z,6.10,0.37,1030.599,30.69,4.32,0.04,1.54,7.7,0.85,5.1
2019-02-23T13:00:00Z,5.10,0.37,1030.849,30.69,4.57,0.07,1.3,7.1,0.81,4.9
2019-02-23T14:00:00Z,4.43,0.37,1031.212,30.64,4.63,0.03,1.3,6.9,0.78,5.4
2019-02-23T15:00:00Z,4.67,0.37,1030.993,30.60,4.65,0.06,1.11,4.5,0.75,5.1
2019-02-23T16:00:00Z,4.55,0.37,1030.472,30.55,4.61,0.05,1.34,7.4,0.81,5.5
2019-02-23T17:00:00Z,3.95,0.37,1029.802,30.53,4.54,0.05,1.18,4.1,0.72,5.8
2019-02-23T18:00:00Z,3.84,0.37,1028.978,30.52,4.67,0.03,1.1,7.7,0.71,5.6
2019-02-23T19:00:00Z,3.93,0.37,1028.716,30.51,4.78,0.06,1.12,6.9,0.67,5.5
2019-02-23T20:00:00Z,4.49,0.37,1028.531,30.48,4.99,0.05,1.04,6.1,0.62,5.4
2019-02-23T21:00:00Z,5.06,0.37,1028.437,30.49,5.20,0.07,0.91,9.5,0.61,5.2
2019-02-23T22:00:00Z,5.90,0.37,1027.676,30.50,5.33,0.07,1.03,6.7,0.63,5.4
2019-02-23T23:00:00Z,6.95,0.37,1026.686,30.47,5.64,0.05,1.1,13.3,0.65,5.1
2019-02-24T00:00:00Z,6.48,0.37,1026.060,30.45,6.46,0.05,1.15,10,0.71,4.8
2019-02-24T01:00:00Z,5.97,0.37,1025.606,30.37,7.17,0.00,1.19,8,0.79,4.4
2019-02-24T02:00:00Z,6.03,0.37,1024.966,30.34,7.26,0.06,1.24,3.3,0.8,4.4
2019-02-24T03:00:00Z,4.12,0.37,1023.898,30.32,7.90,0.03,1.21,9.5,0.82,4.5
2019-02-24T04:00:00Z,,0.37,1023.129,30.27,,0.00,1.23,9.1,0.79,4.8
2019-02-24T05:00:00Z,,0.37,1022.324,30.17,,0.01,1.61,3.9,0.87,4.4
2019-02-24T06:00:00Z,7.48,0.37,1021.389,30.08,8.09,0.01,1.95,4.3,1.04,4.3
2019-02-24T07:00:00Z,,0.37,1020.099,30.04,,0.04,2.22,4.5,1.35,4.5
2019-02-24T08:00:00Z,0.00,0.37,1018.321,29.99,,0.01,2.73,4.9,1.62,4.7
2019-02-24T09:00:00Z,,0.37,1016.489,29.98,,0.07,3.34,5.4,1.88,5.2
2019-02-24T10:00:00Z,,0.37,1014.214,29.94,,0.02,3.63,5.9,2.04,5.4
2019-02-24T11:00:00Z,11.59,0.37,1012.466,29.92,11.91,0.09,4.45,6.3,2.18,5.7
2019-02-24T12:00:00Z,11.56,0.37,1010.998,29.94,12.33,0.07,5.59,6.5,2.69,6.4
2019-02-24T13:00:00Z,11.56,0.37,1009.000,30.11,12.85,0.31,4.4,7.7,2.81,6.6
2019-02-24T14:00:00Z,10.99,0.37,1006.807,30.96,13.22,1.17,5.19,6.9,2.78,6.7
2019-02-24T15:00:00Z,11.71,0.37,1004.346,32.17,13.40,1.30,6.3,7.4,3.13,7.1
2019-02-24T16:00:00Z,8.81,0.37,1003.233,34.74,13.72,2.58,4.57,7.4,2.8,6.6
2019-02-24T17:00:00Z,9.05,0.37,1001.010,35.54,12.91,0.31,5.18,7.7,3.31,7.3
2019-02-24T18:00:00Z,6.64,0.37,999.573,35.73,12.24,0.19,4.17,8.3,2.93,7.5
2019-02-24T19:00:00Z,6.78,0.37,998.194,35.82,12.61,0.12,5.31,8,3.11,7.9
2019-02-24T20:00:00Z,7.92,0.37,997.108,35.86,12.74,0.02,5.84,8.3,3.55,7.9
2019-02-24T21:00:00Z,8.96,0.37,995.237,35.79,12.77,0.00,5.52,9.1,3.24,7.8
2019-02-24T22:00:00Z,10.83,0.37,994.523,35.73,13.07,0.03,4.9,9.1,3.48,7.7
2019-02-24T23:00:00Z,13.05,0.37,994.885,35.65,10.99,0.02,4.89,9.1,2.95,7.7
2019-02-25T00:00:00Z,11.21,0.37,994.964,35.65,9.40,0.05,5.14,8,3.59,7.5
2019-02-25T01:00:00Z,11.71,0.37,995.496,35.61,9.08,0.02,5.22,8.7,3.35,7.8
2019-02-25T02:00:00Z,11.18,0.37,995.730,35.55,8.75,0.01,4.89,8.3,2.97,7.5
2019-02-25T03:00:00Z,11.78,0.37,995.830,35.50,8.65,0.01,4.44,6.9,2.76,7.2
2019-02-25T04:00:00Z,13.61,0.37,996.131,35.36,8.51,0.00,4.47,8,3.03,7.2
2019-02-25T05:00:00Z,14.17,0.37,996.957,35.19,8.47,0.00,4.57,8.7,3.02,7.3
2019-02-25T06:00:00Z,13.26,0.37,997.572,35.10,8.25,0.02,5.18,8,3.68,7.1
2019-02-25T07:00:00Z,15.74,0.37,997.885,34.96,7.79,0.00,6.35,7.7,4.01,7.3
2019-02-25T08:00:00Z,16.71,0.37,998.576,34.85,7.56,0.00,8.22,8,4.3,7.4
2019-02-25T09:00:00Z,,0.37,999.313,34.79,,0.03,7.07,8.7,4.99,7.9
2019-02-25T10:00:00Z,,0.37,999.861,34.71,,0.00,9.58,8.3,5.65,8.3
2019-02-25T11:00:00Z,,0.37,1000.692,34.64,,0.01,7.87,9.5,6.07,9.2
2019-02-25T12:00:00Z,,0.37,1001.605,34.55,,0.01,7.88,10,5.63,9.2
2019-02-25T13:00:00Z,16.61,0.37,1002.707,34.44,5.22,0.00,9.57,10.5,5.93,9.5
2019-02-25T14:00:00Z,17.75,0.37,1003.637,34.34,4.69,0.01,9.72,9.5,5.76,9.6
2019-02-25T15:00:00Z,10.36,0.37,1004.145,34.24,4.27,0.01,10.22,10.5,5.4,9.4
2019-02-25T16:00:00Z,15.19,0.37,1004.857,34.17,4.18,0.00,10.9,10.5,6.88,9.6
2019-02-25T17:00:00Z,18.46,0.37,1005.411,34.08,4.02,0.01,8.89,10.5,5.49,9.2
2019-02-25T18:00:00Z,17.25,0.37,1006.278,34.00,4.05,0.00,9.41,10.5,6.68,10
2019-02-25T19:00:00Z,16.47,0.37,1006.717,33.90,,0.00,9.04,10.5,6.25,9.8
2019-02-25T20:00:00Z,15.83,0.37,1007.639,33.81,4.59,0.00,8.71,11.1,6.04,10.1
2019-02-25T21:00:00Z,,0.37,1008.745,33.73,,0.02,9.86,11.1,5.74,9.7
2019-02-25T22:00:00Z,15.04,0.37,1009.964,33.64,5.10,0.00,9.26,10,6.45,9.5
2019-02-25T23:00:00Z,15.58,0.37,1011.502,33.55,4.84,0.02,8.84,10.5,5.84,9.3
2019-02-26T00:00:00Z,16.64,0.37,1012.918,33.45,4.47,0.01,8.99,11.1,5.76,9.3
2019-02-26T01:00:00Z,15.28,0.37,1014.210,33.41,3.90,0.04,8.01,10,5.34,9.3
2019-02-26T02:00:00Z,15.47,0.37,1015.300,33.34,3.23,0.00,9.69,9.5,5.44,9.3
2019-02-26T03:00:00Z,14.90,0.37,1016.846,33.28,2.59,0.00,6.8,10.5,5.12,9.3
2019-02-26T04:00:00Z,14.35,0.37,1017.365,33.24,1.88,0.03,8.85,10,5.19,8.8
2019-02-26T05:00:00Z,13.82,0.37,1018.007,33.19,1.48,0.01,7.74,10,4.7,8.6
2019-02-26T06:00:00Z,12.95,0.37,1018.890,33.15,1.02,0.04,6.66,9.5,3.98,8.1
2019-02-26T07:00:00Z,12.45,0.37,1019.712,33.09,0.74,0.00,6.51,8.7,3.95,8
2019-02-26T08:00:00Z,12.57,0.37,1020.413,33.05,0.57,0.01,5.49,9.5,3.84,8.5
2019-02-26T09:00:00Z,13.29,0.37,1021.402,33.00,0.41,0.04,7.15,9.1,4.05,8
2019-02-26T10:00:00Z,13.10,0.37,1022.177,32.96,0.40,0.03,5.59,8.7,3.79,7.9
2019-02-26T11:00:00Z,12.11,0.37,1022.922,32.91,0.20,0.01,5.97,8.3,3.51,7.8
2019-02-26T12:00:00Z,12.04,0.37,1023.901,32.84,0.15,0.00,5.53,9.1,3.44,8
2019-02-26T13:00:00Z,11.64,0.37,1023.976,32.77,0.17,0.00,6.24,8.3,3.53,7.7
2019-02-26T14:00:00Z,10.65,0.37,1024.084,32.71,0.07,0.02,5.11,8,3.36,7.6
2019-02-26T15:00:00Z,9.52,0.37,1024.085,32.65,0.03,0.00,4.95,8.3,3.17,7.2
2019-02-26T16:00:00Z,9.62,0.37,1024.004,32.60,,0.02,3.95,8.3,2.88,7.5
2019-02-26T17:00:00Z,9.12,0.37,1023.539,32.56,0.08,0.04,4.45,8.3,2.76,7.1
2019-02-26T18:00:00Z,9.95,0.37,1023.458,32.52,0.33,0.01,4.49,7.7,2.66,7
2019-02-26T19:00:00Z,10.51,0.37,1023.273,32.49,0.52,0.05,4.87,7.7,2.65,6.8
2019-02-26T20:00:00Z,10.58,0.37,1023.614,32.47,0.70,0.03,5.14,7.4,2.51,6.5
2019-02-26T21:00:00Z,10.79,0.37,1023.703,32.42,1.04,0.01,3.68,7.1,2.69,6.7
2019-02-26T22:00:00Z,10.83,0.37,1024.017,32.35,1.70,0.01,3.85,7.7,2.43,6.6
2019-02-26T23:00:00Z,11.69,0.37,1024.910,32.29,2.26,0.00,4.28,7.4,2.5,6.6
2019-02-27T00:00:00Z,11.97,0.37,1025.872,32.23,1.97,0.04,5.58,7.4,2.76,6.6
2019-02-27T01:00:00Z,11.17,0.37,1026.456,32.19,1.48,0.05,4.77,7.4,2.75,6.5
2019-02-27T02:00:00Z,10.51,0.37,1027.165,32.17,0.52,0.02,4.31,7.4,2.67,6.3
2019-02-27T03:00:00Z,10.88,0.37,1027.812,32.13,-0.11,0.01,3.18,6.7,2.35,6.1
2019-02-27T04:00:00Z,11.85,0.37,1028.070,32.12,-1.01,0.05,4.2,6.9,2.33,6.2
2019-02-27T05:00:00Z,11.08,0.37,1028.546,32.10,-1.72,0.05,4.37,6.7,2.62,6.5
2019-02-27T06:00:00Z,9.80,0.37,1028.695,32.08,-2.04,0.03,4.41,7.4,2.79,6.9
2019-02-27T07:00:00Z,9.36,0.37,1028.456,32.06,-2.36,0.02,3.94,6.7,2.38,6.5
2019-02-27T08:00:00Z,9.50,0.37,1028.207,32.04,-2.60,0.02,4.31,7.1,2.41,6.2
2019-02-27T09:00:00Z,9.10,0.37,1028.204,32.02,-2.68,0.04,3.45,6.9,2.1,6.1
2019-02-27T10:00:00Z,8.35,0.37,1028.227,32.01,-2.90,0.05,3.34,6.5,2.01,6
2019-02-27T11:00:00Z,6.89,0.37,1028.810,32.00,-3.13,0.08,3.47,6.7,1.88,5.7
2019-02-27T12:00:00Z,5.70,0.37,1029.539,31.99,-3.19,0.01,2.69,5.9,1.71,5.7
2019-02-27T13:00:00Z,5.08,0.37,1029.952,31.94,-3.18,0.00,2.45,6.1,1.49,5.6
2019-02-27T14:00:00Z,3.84,0.37,1029.390,31.89,-3.31,0.01,1.96,5.7,1.23,5.6
2019-02-27T15:00:00Z,3.47,0.37,1028.606,31.88,-3.23,0.10,1.96,5.9,1.27,5.3
2019-02-27T16:00:00Z,2.77,0.37,1028.382,31.83,-3.18,0.03,1.68,5.4,1.07,5.4
2019-02-27T17:00:00Z,2.32,0.37,1027.364,31.78,-2.97,0.03,1.8,5.3,1.02,5.1
2019-02-27T18:00:00Z,1.17,0.37,1026.409,31.73,-2.65,0.03,1.56,4.9,0.95,5.3
2019-02-27T19:00:00Z,1.52,0.37,1025.475,31.69,-2.59,0.05,1.39,4.5,0.89,5.2
2019-02-27T20:00:00Z,1.81,0.37,1024.216,31.71,-2.49,0.07,1.28,4.3,0.78,5
2019-02-27T21:00:00Z,3.04,0.37,1022.964,31.83,-2.37,0.14,1.28,4.2,0.72,5.1
2019-02-27T22:00:00Z,3.62,0.37,1022.229,31.88,-2.06,0.08,1.04,4.2,0.66,5
2019-02-27T23:00:00Z,4.58,0.37,1021.796,31.87,-1.64,0.03,1.05,4.1,0.62,5.1
2019-02-28T00:00:00Z,5.13,0.37,1020.880,31.88,-1.20,0.09,0.93,8.3,0.58,5.1
2019-02-28T01:00:00Z,5.62,0.37,1019.747,31.86,-0.69,0.01,0.89,5.7,0.57,4.7
2019-02-28T02:00:00Z,6.46,0.37,1018.387,31.86,-0.31,0.06,0.92,2.7,0.6,4.3
2019-02-28T03:00:00Z,6.33,0.37,1017.201,31.82,-0.03,0.03,1.06,2.8,0.66,3.7
2019-02-28T04:00:00Z,7.24,0.37,1015.750,31.78,0.49,0.01,1.33,3.3,0.78,3.6
2019-02-28T05:00:00Z,7.89,0.37,1014.665,31.75,1.06,0.04,1.65,3.5,0.83,3.7
2019-02-28T06:00:00Z,7.98,0.37,1013.818,31.71,1.39,0.02,1.62,3.8,0.95,3.9
2019-02-28T07:00:00Z,8.23,0.37,1012.615,31.72,1.85,0.07,2.04,4.2,1.1,4.1
2019-02-28T08:00:00Z,7.76,0.37,1012.768,31.69,1.97,0.01,1.97,4.3,1.15,4.2
2019-02-28T09:00:00Z,8.26,0.37,1013.629,31.65,1.41,0.03,1.96,4.5,1.28,4.3
2019-02-28T10:00:00Z,7.50,0.37,1013.696,31.64,1.08,0.04,1.87,4.8,1.18,4.4
2019-02-28T11:00:00Z,6.59,0.37,1014.179,31.59,1.50,0.02,1.63,4.7,1.08,4.5
2019-02-28T12:00:00Z,6.67,0.37,1015.405,31.54,1.66,0.03,1.74,4.9,1.2,4.6
2019-02-28T13:00:00Z,5.83,0.37,1016.280,31.49,1.66,0.04,2.02,5.1,1.13,4.7
2019-02-28T14:00:00Z,6.74,0.37,1017.273,31.43,1.70,0.01,1.94,5.3,1.16,4.7
2019-02-28T15:00:00Z,5.41,0.37,1017.686,31.42,1.39,0.07,2.06,4.7,1.14,4.5
2019-02-28T16:00:00Z,5.40,0.37,1017.949,31.43,1.46,0.05,1.79,4.8,1.1,4.8
2019-02-28T17:00:00Z,7.13,0.37,1018.256,31.44,1.29,0.06,1.74,4.7,1.06,4.6
2019-02-28T18:00:00Z,8.65,0.37,1018.477,31.40,0.98,0.02,2.03,4.8,1.19,4.9
2019-02-28T19:00:00Z,9.29,0.37,1019.133,31.34,0.58,0.00,2.6,9.5,1.48,6.4
2019-02-28T20:00:00Z,8.51,0.37,1019.869,31.27,0.52,0.02,2.41,9.1,1.6,6.3
2019-02-28T21:00:00Z,7.42,0.37,1020.780,31.29,0.48,0.08,2.58,9.5,1.55,6.1
2019-02-28T22:00:00Z,7.32,0.37,1021.355,31.28,0.27,0.02,2.68,9.1,1.55,6.6
2019-02-28T23:00:00Z,7.14,0.37,1022.412,31.28,0.19,0.04,2.24,9.1,1.37,5.7
