date,Chlorophyll-a,CDOM,TVSC,OBS,TSCPS
2015-07-16 21:00:00,2.3725,2.8055,0.00093483,NaN,NaN
2015-07-16 22:00:00,2.2922,3.077,0.000929331,NaN,NaN
2015-07-16 23:00:00,2.5331,3.3485,0.00102831,NaN,NaN
2015-07-17 00:00:00,2.6353,3.1675,0.00102831,NaN,NaN
2015-07-17 01:00:00,2.7813,3.258,0.00106864,NaN,NaN
2015-07-17 02:00:00,2.5769,3.3485,0.000967824,NaN,NaN
2015-07-17 03:00:00,2.336,3.3485,0.000927498,NaN,NaN
2015-07-17 04:00:00,2.4455,3.439,0.00102648,NaN,NaN
2015-07-17 05:00:00,2.1827,3.3485,0.000921999,NaN,NaN
2015-07-17 06:00:00,2.2119,3.62,0.000905502,NaN,NaN
2015-07-17 07:00:00,2.2411,3.5295,0.000945828,NaN,NaN
2015-07-17 08:00:00,2.1973,3.3485,0.000874341,NaN,NaN
2015-07-17 09:00:00,3.0879,3.5295,0.00113279,NaN,NaN
2015-07-17 10:00:00,2.8689,3.62,0.00112729,NaN,NaN
2015-07-17 11:00:00,2.847,3.8915,0.0011163,NaN,NaN
2015-07-17 12:00:00,2.6572,3.7105,0.00103015,NaN,NaN
2015-07-17 13:00:00,2.5477,3.982,0.000980655,NaN,NaN
2015-07-17 14:00:00,2.5915,3.62,0.000986154,NaN,NaN
2015-07-17 15:00:00,2.5331,3.801,0.00098982,NaN,NaN
2015-07-17 16:00:00,2.7594,3.801,0.000997152,NaN,NaN
2015-07-17 17:00:00,2.5769,3.801,0.00102648,NaN,NaN
2015-07-17 18:00:00,2.8397,3.7105,0.0010723,NaN,NaN
2015-07-17 19:00:00,2.8032,3.801,0.0010723,NaN,NaN
2015-07-17 20:00:00,2.4893,3.62,0.000954993,NaN,NaN
2015-07-17 21:00:00,2.4309,3.7105,0.00105764,NaN,NaN
2015-07-17 22:00:00,2.1389,3.62,0.000932997,NaN,NaN
2015-07-17 23:00:00,2.3214,3.439,0.000920166,NaN,NaN
2015-07-18 00:00:00,2.5696,3.801,0.000967824,NaN,NaN
2015-07-18 01:00:00,3.0076,3.439,0.00112363,NaN,NaN
2015-07-18 02:00:00,3.3653,3.7105,0.000960492,NaN,NaN
2015-07-18 03:00:00,2.8689,3.801,0.00141508,NaN,NaN
2015-07-18 04:00:00,2.6499,3.801,0.00102648,NaN,NaN
2015-07-18 05:00:00,2.7229,3.62,0.00101915,NaN,NaN
2015-07-18 06:00:00,2.3652,3.801,0.00089817,NaN,NaN
2015-07-18 07:00:00,2.2995,3.7105,0.000951327,NaN,NaN
2015-07-18 08:00:00,2.4382,3.62,0.000949494,NaN,NaN
2015-07-18 09:00:00,2.3141,3.7105,0.000892671,NaN,NaN
2015-07-18 10:00:00,2.3506,3.8915,0.000925665,NaN,NaN
2015-07-18 11:00:00,2.2703,3.7105,0.000909168,NaN,NaN
2015-07-18 12:00:00,2.1389,3.7105,0.000837681,NaN,NaN
2015-07-18 13:00:00,2.3725,3.7105,0.000960492,NaN,NaN
2015-07-18 14:00:00,2.4601,3.8915,0.000973323,NaN,NaN
2015-07-18 15:00:00,2.6134,3.982,0.00097149,NaN,NaN
2015-07-18 16:00:00,2.5769,3.8915,0.000903669,NaN,NaN
2015-07-18 17:00:00,2.4382,3.8915,0.000841347,NaN,NaN
2015-07-18 18:00:00,2.2265,3.8915,0.00106131,NaN,NaN
2015-07-18 19:00:00,2.0586,3.62,0.000954993,NaN,NaN
2015-07-18 20:00:00,1.8688,3.62,0.000845013,NaN,NaN
2015-07-18 21:00:00,1.9199,3.7105,0.00087984,NaN,NaN
2015-07-18 22:00:00,1.9418,3.801,0.00098982,NaN,NaN
2015-07-18 23:00:00,2.0586,3.62,0.000947661,NaN,NaN
2015-07-19 00:00:00,2.0586,3.62,0.000896337,NaN,NaN
2015-07-19 01:00:00,2.3652,3.62,0.000819351,NaN,NaN
2015-07-19 02:00:00,2.1973,3.8915,0.000881673,NaN,NaN
2015-07-19 03:00:00,1.9637,3.801,0.000802854,NaN,NaN
2015-07-19 04:00:00,2.0659,3.62,0.00084318,NaN,NaN
2015-07-19 05:00:00,1.9929,3.7105,0.000834015,NaN,NaN
2015-07-19 06:00:00,2.0075,3.7105,0.000942162,NaN,NaN
2015-07-19 07:00:00,2.0294,3.5295,0.000887172,NaN,NaN
2015-07-19 08:00:00,1.8177,3.3485,0.000848679,NaN,NaN
2015-07-19 09:00:00,1.9199,3.3485,0.000808353,NaN,NaN
2015-07-19 10:00:00,1.9053,3.439,0.000991653,NaN,NaN
2015-07-19 11:00:00,2.0148,3.5295,0.000885339,NaN,NaN
2015-07-19 12:00:00,2.1754,3.62,0.000876174,NaN,NaN
2015-07-19 13:00:00,2.1681,3.5295,0.000883506,NaN,NaN
2015-07-19 14:00:00,2.1681,3.439,0.000912834,NaN,NaN
2015-07-19 15:00:00,2.1243,3.5295,0.000832182,NaN,NaN
2015-07-19 16:00:00,1.971,3.7105,0.000828516,NaN,NaN
2015-07-19 17:00:00,1.898,3.62,0.000819351,NaN,NaN
2015-07-19 18:00:00,2.1024,3.801,0.000856011,NaN,NaN
2015-07-19 19:00:00,1.9856,3.62,0.000925665,NaN,NaN
2015-07-19 20:00:00,1.6571,3.62,0.00084318,NaN,NaN
2015-07-19 21:00:00,1.9637,3.62,0.000850512,NaN,NaN
2015-07-19 22:00:00,2.0075,3.258,0.000887172,NaN,NaN
2015-07-19 23:00:00,2.044,3.5295,0.000874341,NaN,NaN
2015-07-20 00:00:00,2.2192,3.801,0.000911001,NaN,NaN
2015-07-20 01:00:00,2.0659,3.439,0.00089817,NaN,NaN
2015-07-20 02:00:00,2.2557,3.7105,0.000907335,NaN,NaN
2015-07-20 03:00:00,2.2995,3.5295,0.000901836,NaN,NaN
2015-07-20 04:00:00,2.2265,3.62,0.000868842,NaN,NaN
2015-07-20 05:00:00,2.3579,3.801,0.00089817,NaN,NaN
2015-07-20 06:00:00,2.0075,3.258,0.000956826,NaN,NaN
2015-07-20 07:00:00,2.0513,3.7105,0.000925665,NaN,NaN
2015-07-20 08:00:00,2.0732,3.5295,0.000903669,NaN,NaN
2015-07-20 09:00:00,1.8761,3.5295,0.000801021,NaN,NaN
2015-07-20 10:00:00,2.0805,3.801,0.000947661,NaN,NaN
2015-07-20 11:00:00,2.0951,3.3485,0.000969657,NaN,NaN
2015-07-20 12:00:00,2.0294,3.62,0.000848679,NaN,NaN
2015-07-20 13:00:00,2.0659,3.5295,0.000932997,NaN,NaN
2015-07-20 14:00:00,2.044,3.5295,0.000764361,NaN,NaN
2015-07-20 15:00:00,2.0659,3.439,0.000810186,NaN,NaN
2015-07-20 16:00:00,2.1316,3.62,0.000845013,NaN,NaN
2015-07-20 17:00:00,1.8907,2.9865,0.000835848,NaN,NaN
2015-07-20 18:00:00,2.0148,3.7105,0.000874341,NaN,NaN
2015-07-20 19:00:00,1.9564,3.3485,0.000927498,NaN,NaN
2015-07-20 20:00:00,1.8615,3.439,0.000830349,NaN,NaN
2015-07-20 21:00:00,1.9564,3.62,0.000837681,NaN,NaN
2015-07-20 22:00:00,1.8834,3.62,0.000967824,NaN,NaN
2015-07-20 23:00:00,1.9491,3.62,0.00087984,NaN,NaN
2015-07-21 00:00:00,1.898,3.5295,0.000810186,NaN,NaN
2015-07-21 01:00:00,1.9929,3.3485,0.00082485,NaN,NaN
2015-07-21 02:00:00,2.0294,2.9865,0.000852345,NaN,NaN
2015-07-21 03:00:00,2.0513,3.439,0.000835848,NaN,NaN
2015-07-21 04:00:00,1.9272,3.1675,0.000846846,NaN,NaN
2015-07-21 05:00:00,2.044,3.258,0.000804687,NaN,NaN
2015-07-21 06:00:00,1.9272,3.077,0.000771693,NaN,NaN
2015-07-21 07:00:00,1.9418,3.3485,0.000795522,NaN,NaN
2015-07-21 08:00:00,1.9637,3.3485,0.000850512,NaN,NaN
2015-07-21 09:00:00,2.1243,3.801,0.000782691,NaN,NaN
2015-07-21 10:00:00,1.7739,3.62,0.000819351,NaN,NaN
2015-07-21 11:00:00,1.825,3.1675,0.000854178,NaN,NaN
2015-07-21 12:00:00,1.8469,3.439,0.00080652,NaN,NaN
2015-07-21 13:00:00,1.8834,3.5295,0.000830349,NaN,NaN
2015-07-21 14:00:00,1.9199,3.258,0.000914667,NaN,NaN
2015-07-21 15:00:00,1.9856,3.439,0.000837681,NaN,NaN
2015-07-21 16:00:00,2.0221,3.439,0.000815685,NaN,NaN
2015-07-21 17:00:00,1.9856,3.258,0.000799188,NaN,NaN
2015-07-21 18:00:00,2.0002,3.258,0.000837681,NaN,NaN
2015-07-21 19:00:00,1.8761,3.3485,0.000797355,NaN,NaN
2015-07-21 20:00:00,2.2265,3.1675,0.000907335,NaN,NaN
2015-07-21 21:00:00,2.0805,3.1675,0.000909168,NaN,NaN
2015-07-21 22:00:00,1.8615,3.439,0.000874341,NaN,NaN
2015-07-21 23:00:00,2.0732,2.9865,0.000909168,NaN,NaN
2015-07-22 00:00:00,2.2411,3.1675,0.000901836,NaN,NaN
2015-07-22 01:00:00,2.117,3.1675,0.000912834,NaN,NaN
2015-07-22 02:00:00,2.1316,3.1675,0.000912834,NaN,NaN
2015-07-22 03:00:00,2.1097,3.077,0.000909168,NaN,NaN
2015-07-22 04:00:00,2.2411,2.9865,0.000940329,NaN,NaN
2015-07-22 05:00:00,2.2119,3.258,0.000929331,NaN,NaN
2015-07-22 06:00:00,2.263,3.258,0.000894504,NaN,NaN
2015-07-22 07:00:00,2.1389,3.3485,0.000883506,NaN,NaN
2015-07-22 08:00:00,1.9053,3.801,0.00113279,NaN,NaN
2015-07-22 09:00:00,2.0367,3.5295,0.000929331,NaN,NaN
2015-07-22 10:00:00,2.0002,3.62,0.000927498,NaN,NaN
2015-07-22 11:00:00,2.0221,3.3485,0.000865176,NaN,NaN
2015-07-22 12:00:00,2.0513,3.258,0.000854178,NaN,NaN
2015-07-22 13:00:00,2.0659,3.439,0.000876174,NaN,NaN
2015-07-22 14:00:00,2.0294,3.439,0.000868842,NaN,NaN
2015-07-22 15:00:00,2.0805,3.5295,0.000896337,NaN,NaN
2015-07-22 16:00:00,2.0732,3.439,0.000881673,NaN,NaN
2015-07-22 17:00:00,2.1243,3.3485,0.000885339,NaN,NaN
2015-07-22 18:00:00,2.117,3.258,0.00098982,NaN,NaN
2015-07-22 19:00:00,2.2995,3.258,0.00095316,NaN,NaN
2015-07-22 20:00:00,1.9491,3.258,0.00102648,NaN,NaN
2015-07-22 21:00:00,1.8761,3.1675,0.00097149,NaN,NaN
2015-07-22 22:00:00,1.9929,3.077,0.000954993,NaN,NaN
2015-07-22 23:00:00,1.8469,3.258,0.000920166,NaN,NaN
2015-07-23 00:00:00,1.9491,3.258,0.000942162,NaN,NaN
2015-07-23 01:00:00,2.1243,3.1675,0.00095316,NaN,NaN
2015-07-23 02:00:00,2.2484,3.258,0.000980655,NaN,NaN
2015-07-23 03:00:00,2.2776,3.439,0.00103381,NaN,NaN
2015-07-23 04:00:00,2.3944,3.5295,0.00103015,NaN,NaN
2015-07-23 05:00:00,2.4601,3.3485,0.00105214,NaN,NaN
2015-07-23 06:00:00,2.117,3.3485,0.00097149,NaN,NaN
2015-07-23 07:00:00,2.1097,3.3485,0.00109063,NaN,NaN
2015-07-23 08:00:00,2.117,3.5295,0.00100998,NaN,NaN
2015-07-23 09:00:00,2.0732,3.3485,0.000973323,NaN,NaN
2015-07-23 10:00:00,2.0367,3.8915,0.000956826,NaN,NaN
2015-07-23 11:00:00,2.0148,3.5295,0.000929331,NaN,NaN
2015-07-23 12:00:00,2.0002,3.258,0.00105947,NaN,NaN
2015-07-23 13:00:00,2.0586,3.258,0.0009165,NaN,NaN
2015-07-23 14:00:00,2.0075,3.439,0.000993486,NaN,NaN
2015-07-23 15:00:00,1.825,3.3485,0.00084318,NaN,NaN
2015-07-23 16:00:00,1.7155,3.3485,0.000758862,NaN,NaN
2015-07-23 17:00:00,1.7739,3.258,0.000762528,NaN,NaN
2015-07-23 18:00:00,1.7009,3.258,0.000746031,NaN,NaN
2015-07-23 19:00:00,1.5987,3.258,0.000720369,NaN,NaN
2015-07-23 20:00:00,1.6863,3.258,0.000841347,NaN,NaN
2015-07-23 21:00:00,1.606,3.1675,0.000839514,NaN,NaN
2015-07-23 22:00:00,1.6352,2.9865,0.00082485,NaN,NaN
2015-07-23 23:00:00,1.5914,2.896,0.000793689,NaN,NaN
2015-07-24 00:00:00,1.679,3.1675,0.000797355,NaN,NaN
2015-07-24 01:00:00,1.7958,3.1675,0.000859677,NaN,NaN
2015-07-24 02:00:00,1.8615,3.077,0.000830349,NaN,NaN
2015-07-24 03:00:00,1.7739,3.258,0.000742365,NaN,NaN
2015-07-24 04:00:00,1.9199,3.258,0.000766194,NaN,NaN
2015-07-24 05:00:00,2.1389,3.077,0.000911001,NaN,NaN
2015-07-24 06:00:00,2.0002,3.077,0.000931164,NaN,NaN
2015-07-24 07:00:00,1.9856,3.258,0.000911001,NaN,NaN
2015-07-24 08:00:00,1.9053,3.1675,0.000973323,NaN,NaN
2015-07-24 09:00:00,2.1097,3.439,0.000900003,NaN,NaN
2015-07-24 10:00:00,1.9491,3.439,0.000760695,NaN,NaN
2015-07-24 11:00:00,2.0951,3.5295,0.000887172,NaN,NaN
2015-07-24 12:00:00,2.044,3.077,0.000823017,NaN,NaN
2015-07-24 13:00:00,1.9564,3.077,0.00112546,NaN,NaN
2015-07-24 14:00:00,1.7301,2.9865,0.000856011,NaN,NaN
2015-07-24 15:00:00,1.825,3.258,0.000896337,NaN,NaN
2015-07-24 16:00:00,1.8104,2.9865,0.000901836,NaN,NaN
2015-07-24 17:00:00,1.7009,3.077,0.000775359,NaN,NaN
2015-07-24 18:00:00,1.7958,3.077,0.000889005,NaN,NaN
2015-07-24 19:00:00,1.971,3.077,0.000883506,NaN,NaN
2015-07-24 20:00:00,1.9783,2.896,0.000799188,NaN,NaN
2015-07-24 21:00:00,2.0075,3.258,0.000918333,NaN,NaN
2015-07-24 22:00:00,1.971,2.9865,0.000815685,NaN,NaN
2015-07-24 23:00:00,1.9053,2.9865,0.000804687,NaN,NaN
2015-07-25 00:00:00,1.9564,2.9865,0.000799188,NaN,NaN
2015-07-25 01:00:00,1.9783,3.258,0.000801021,NaN,NaN
2015-07-25 02:00:00,2.0659,3.1675,0.000965991,NaN,NaN
2015-07-25 03:00:00,2.1681,3.077,0.000870675,NaN,NaN
2015-07-25 04:00:00,2.117,3.258,0.00080652,NaN,NaN
2015-07-25 05:00:00,2.3944,3.077,0.00102465,NaN,NaN
2015-07-25 06:00:00,2.1754,3.3485,0.00103564,NaN,NaN
2015-07-25 07:00:00,2.0002,3.077,0.000802854,NaN,NaN
2015-07-25 08:00:00,2.0513,3.1675,0.000870675,NaN,NaN
2015-07-25 09:00:00,2.0367,3.258,0.000850512,NaN,NaN
2015-07-25 10:00:00,2.0732,3.077,0.000795522,NaN,NaN
2015-07-25 11:00:00,1.9564,3.077,0.000845013,NaN,NaN
2015-07-25 12:00:00,1.9491,3.1675,0.000812019,NaN,NaN
2015-07-25 13:00:00,1.9783,3.258,0.000753363,NaN,NaN
2015-07-25 14:00:00,2.0367,3.3485,0.000881673,NaN,NaN
2015-07-25 15:00:00,1.898,3.1675,0.00087984,NaN,NaN
2015-07-25 16:00:00,1.8104,3.439,0.000753363,NaN,NaN
2015-07-25 17:00:00,2.0002,3.1675,0.000799188,NaN,NaN
2015-07-25 18:00:00,1.9126,3.439,0.000777192,NaN,NaN
2015-07-25 19:00:00,1.8761,3.3485,0.000837681,NaN,NaN
2015-07-25 20:00:00,1.7958,3.3485,0.000757029,NaN,NaN
2015-07-25 21:00:00,1.7958,3.5295,0.000841347,NaN,NaN
2015-07-25 22:00:00,1.7082,3.258,0.000793689,NaN,NaN
2015-07-25 23:00:00,1.8104,3.258,0.000889005,NaN,NaN
2015-07-26 00:00:00,2.0221,3.258,0.000768027,NaN,NaN
2015-07-26 01:00:00,2.0732,3.1675,0.00084318,NaN,NaN
2015-07-26 02:00:00,2.2338,3.258,0.000850512,NaN,NaN
2015-07-26 03:00:00,2.2192,3.1675,0.000900003,NaN,NaN
2015-07-26 04:00:00,2.2849,3.1675,0.000921999,NaN,NaN
2015-07-26 05:00:00,2.3652,3.439,0.00095316,NaN,NaN
2015-07-26 06:00:00,2.2265,3.258,0.000923832,NaN,NaN
2015-07-26 07:00:00,2.1754,2.896,0.000967824,NaN,NaN
2015-07-26 08:00:00,2.2849,2.9865,0.00100265,NaN,NaN
2015-07-26 09:00:00,2.2265,2.896,0.000984321,NaN,NaN
2015-07-26 10:00:00,2.19,2.9865,0.000949494,NaN,NaN
2015-07-26 11:00:00,2.0732,3.3485,0.000856011,NaN,NaN
2015-07-26 12:00:00,2.0878,3.801,0.000841347,NaN,NaN
2015-07-26 13:00:00,2.1535,3.5295,0.000804687,NaN,NaN
2015-07-26 14:00:00,1.8688,3.1675,0.000804687,NaN,NaN
2015-07-26 15:00:00,1.7739,2.9865,0.000736866,NaN,NaN
2015-07-26 16:00:00,1.7885,3.258,0.000870675,NaN,NaN
2015-07-26 17:00:00,2.0294,3.077,0.000892671,NaN,NaN
2015-07-26 18:00:00,1.9199,2.9865,0.000932997,NaN,NaN
2015-07-26 19:00:00,1.7374,3.1675,0.000901836,NaN,NaN
2015-07-26 20:00:00,1.8104,3.3485,0.00110896,NaN,NaN
2015-07-26 21:00:00,1.8104,3.258,0.000967824,NaN,NaN
2015-07-26 22:00:00,1.7958,3.1675,0.000932997,NaN,NaN
2015-07-26 23:00:00,1.8469,3.3485,0.00123911,NaN,NaN
2015-07-27 00:00:00,1.971,3.258,0.00104848,NaN,NaN
2015-07-27 01:00:00,2.044,3.1675,0.000920166,NaN,NaN
2015-07-27 02:00:00,2.2849,3.3485,0.000967824,NaN,NaN
2015-07-27 03:00:00,2.5331,3.439,0.00103198,NaN,NaN
2015-07-27 04:00:00,2.1024,3.1675,0.000945828,NaN,NaN
2015-07-27 05:00:00,2.0951,3.077,0.0012611,NaN,NaN
2015-07-27 06:00:00,1.9491,3.439,0.000859677,NaN,NaN
2015-07-27 07:00:00,2.0148,2.896,0.000856011,NaN,NaN
2015-07-27 08:00:00,1.752,3.258,0.000742365,NaN,NaN
2015-07-27 09:00:00,1.7301,3.3485,0.000797355,NaN,NaN
2015-07-27 10:00:00,1.7374,3.258,0.000960492,NaN,NaN
2015-07-27 11:00:00,2.1681,3.7105,0.00086151,NaN,NaN
2015-07-27 12:00:00,1.679,2.896,0.000795522,NaN,NaN
2015-07-27 13:00:00,1.6936,2.9865,0.000839514,NaN,NaN
2015-07-27 14:00:00,1.7374,3.077,0.000815685,NaN,NaN
2015-07-27 15:00:00,1.9272,3.258,0.000758862,NaN,NaN
2015-07-27 16:00:00,1.6863,3.1675,0.000782691,NaN,NaN
2015-07-27 17:00:00,1.6717,3.258,0.000918333,NaN,NaN
2015-07-27 18:00:00,1.6863,3.258,0.000925665,NaN,NaN
2015-07-27 19:00:00,1.5622,3.258,0.000907335,NaN,NaN
2015-07-27 20:00:00,1.6498,2.9865,0.000905502,NaN,NaN
2015-07-27 21:00:00,1.6425,3.258,0.00100448,NaN,NaN
2015-07-27 22:00:00,1.6644,3.1675,0.000835848,NaN,NaN
2015-07-27 23:00:00,1.5768,3.077,0.000856011,NaN,NaN
2015-07-28 00:00:00,1.5695,3.258,0.000918333,NaN,NaN
2015-07-28 01:00:00,1.7666,3.077,0.000938496,NaN,NaN
2015-07-28 02:00:00,1.6206,3.258,0.000901836,NaN,NaN
2015-07-28 03:00:00,1.898,2.8055,0.000912834,NaN,NaN
2015-07-28 04:00:00,1.9637,2.896,0.000859677,NaN,NaN
2015-07-28 05:00:00,1.9272,2.896,0.000951327,NaN,NaN
2015-07-28 06:00:00,2.0732,3.077,0.000907335,NaN,NaN
2015-07-28 07:00:00,2.1681,3.439,0.000962325,NaN,NaN
2015-07-28 08:00:00,2.1681,3.1675,0.000885339,NaN,NaN
2015-07-28 09:00:00,1.9783,3.5295,0.000821184,NaN,NaN
2015-07-28 10:00:00,2.0294,3.439,0.000782691,NaN,NaN
2015-07-28 11:00:00,1.9053,3.3485,0.000837681,NaN,NaN
2015-07-28 12:00:00,1.971,3.439,0.000890838,NaN,NaN
2015-07-28 13:00:00,1.9856,3.3485,0.00087984,NaN,NaN
2015-07-28 14:00:00,1.9929,3.258,0.000914667,NaN,NaN
2015-07-28 15:00:00,1.8834,3.258,0.000923832,NaN,NaN
2015-07-28 16:00:00,1.8761,3.439,0.000890838,NaN,NaN
2015-07-28 17:00:00,1.7593,3.439,0.000923832,NaN,NaN
2015-07-28 18:00:00,1.7958,3.3485,0.000980655,NaN,NaN
2015-07-28 19:00:00,1.6352,3.62,0.000747864,NaN,NaN
2015-07-28 20:00:00,1.5987,3.3485,0.000768027,NaN,NaN
2015-07-28 21:00:00,1.6279,3.3485,0.000698373,NaN,NaN
2015-07-28 22:00:00,1.533,3.439,0.00158005,NaN,NaN
2015-07-28 23:00:00,1.4746,3.3485,0.000698373,NaN,NaN
2015-07-29 00:00:00,1.6279,3.3485,0.000703872,NaN,NaN
2015-07-29 01:00:00,1.8907,3.439,0.000813852,NaN,NaN
2015-07-29 02:00:00,1.9564,3.3485,0.000791856,NaN,NaN
2015-07-29 03:00:00,2.044,3.5295,0.000852345,NaN,NaN
2015-07-29 04:00:00,2.0951,3.439,0.00100448,NaN,NaN
2015-07-29 05:00:00,2.117,3.62,0.00087984,NaN,NaN
2015-07-29 06:00:00,2.1097,3.439,0.000940329,NaN,NaN
2015-07-29 07:00:00,2.0367,3.439,0.000964158,NaN,NaN
2015-07-29 08:00:00,2.0732,3.3485,0.000991653,NaN,NaN
2015-07-29 09:00:00,1.9929,3.62,0.00108697,NaN,NaN
2015-07-29 10:00:00,2.0732,3.258,0.000976989,NaN,NaN
2015-07-29 11:00:00,1.9053,3.1675,0.000980655,NaN,NaN
2015-07-29 12:00:00,2.0148,3.258,0.000964158,NaN,NaN
2015-07-29 13:00:00,1.9637,3.3485,0.000982488,NaN,NaN
2015-07-29 14:00:00,1.8542,3.258,0.000967824,NaN,NaN
2015-07-29 15:00:00,1.8031,3.3485,0.0011108,NaN,NaN
2015-07-29 16:00:00,1.8396,3.258,0.00105214,NaN,NaN
2015-07-29 17:00:00,1.6352,3.3485,0.000991653,NaN,NaN
2015-07-29 18:00:00,1.6863,3.439,0.00138758,NaN,NaN
2015-07-29 19:00:00,1.752,2.9865,0.00126844,NaN,NaN
2015-07-29 20:00:00,1.6352,2.9865,0.000876174,NaN,NaN
2015-07-29 21:00:00,1.7812,3.5295,0.000876174,NaN,NaN
2015-07-29 22:00:00,1.8323,3.077,0.00089817,NaN,NaN
2015-07-29 23:00:00,1.8615,3.1675,0.000901836,NaN,NaN
2015-07-30 00:00:00,1.8396,3.258,0.000892671,NaN,NaN
2015-07-30 01:00:00,1.7593,3.5295,0.00101731,NaN,NaN
2015-07-30 02:00:00,2.1462,3.5295,0.000870675,NaN,NaN
2015-07-30 03:00:00,2.0367,3.62,0.000736866,NaN,NaN
2015-07-30 04:00:00,1.5914,3.801,0.000658047,NaN,NaN
2015-07-30 05:00:00,1.5476,3.7105,0.000749697,NaN,NaN
2015-07-30 06:00:00,1.4819,3.801,0.000579228,NaN,NaN
2015-07-30 07:00:00,1.5184,3.62,0.000786357,NaN,NaN
2015-07-30 08:00:00,1.6498,3.7105,0.000610389,NaN,NaN
2015-07-30 09:00:00,1.7374,3.5295,0.000665379,NaN,NaN
2015-07-30 10:00:00,1.8031,3.5295,0.000643383,NaN,NaN
2015-07-30 11:00:00,1.9199,3.5295,0.000736866,NaN,NaN
2015-07-30 12:00:00,1.8761,3.5295,0.000837681,NaN,NaN
2015-07-30 13:00:00,1.8688,3.3485,0.000823017,NaN,NaN
2015-07-30 14:00:00,1.8177,3.258,0.000887172,NaN,NaN
2015-07-30 15:00:00,1.8688,3.439,0.00089817,NaN,NaN
2015-07-30 16:00:00,1.7666,3.1675,0.000857844,NaN,NaN
2015-07-30 17:00:00,1.7009,3.3485,0.000832182,NaN,NaN
2015-07-30 18:00:00,1.5257,3.258,0.000826683,NaN,NaN
2015-07-30 19:00:00,1.4892,3.077,0.000703872,NaN,NaN
2015-07-30 20:00:00,1.4673,3.1675,0.00075153,NaN,NaN
2015-07-30 21:00:00,1.4454,3.077,0.000786357,NaN,NaN
2015-07-30 22:00:00,1.6498,3.077,0.000960492,NaN,NaN
2015-07-30 23:00:00,1.5914,3.1675,0.000932997,NaN,NaN
2015-07-31 00:00:00,1.7374,3.1675,0.000887172,NaN,NaN
2015-07-31 01:00:00,1.7228,3.439,0.00109613,NaN,NaN
2015-07-31 02:00:00,1.971,3.439,0.000903669,NaN,NaN
2015-07-31 03:00:00,1.752,3.5295,0.000850512,NaN,NaN
2015-07-31 04:00:00,1.971,3.5295,0.000956826,NaN,NaN
2015-07-31 05:00:00,1.9491,3.3485,0.000912834,NaN,NaN
2015-07-31 06:00:00,1.9345,3.3485,0.000881673,NaN,NaN
2015-07-31 07:00:00,2.4163,3.5295,0.000912834,NaN,NaN
2015-07-31 08:00:00,2.5696,3.3485,0.00109613,NaN,NaN
2015-07-31 09:00:00,2.5477,3.3485,0.000945828,NaN,NaN
2015-07-31 10:00:00,2.2995,3.439,0.000951327,NaN,NaN
2015-07-31 11:00:00,2.4382,3.62,0.000964158,NaN,NaN
2015-07-31 12:00:00,2.2995,3.258,0.000943995,NaN,NaN
2015-07-31 13:00:00,2.555,3.258,0.000956826,NaN,NaN
2015-07-31 14:00:00,2.2922,3.439,0.000927498,NaN,NaN
2015-07-31 15:00:00,2.1608,3.439,0.000958659,NaN,NaN
2015-07-31 16:00:00,2.0513,3.62,0.000931164,NaN,NaN
2015-07-31 17:00:00,2.1316,3.3485,0.00097149,NaN,NaN
2015-07-31 18:00:00,1.9783,3.439,0.000954993,NaN,NaN
2015-07-31 19:00:00,1.8323,3.439,0.000973323,NaN,NaN
2015-07-31 20:00:00,1.7009,3.439,0.000929331,NaN,NaN
2015-07-31 21:00:00,1.7228,3.3485,0.000876174,NaN,NaN
2015-07-31 22:00:00,1.6644,3.439,0.000856011,NaN,NaN
2015-07-31 23:00:00,1.7228,3.1675,0.000889005,NaN,NaN
2015-08-01 00:00:00,1.7739,3.258,0.000870675,NaN,NaN
2015-08-01 01:00:00,1.971,3.5295,0.000780858,NaN,NaN
2015-08-01 02:00:00,1.8761,3.62,0.00097149,NaN,NaN
2015-08-01 03:00:00,1.8469,3.439,0.000832182,NaN,NaN
2015-08-01 04:00:00,2.1024,3.258,0.00076986,NaN,NaN
2015-08-01 05:00:00,2.1389,3.3485,0.000832182,NaN,NaN
2015-08-01 06:00:00,2.0148,3.1675,0.00082485,NaN,NaN
2015-08-01 07:00:00,2.0513,3.3485,0.000799188,NaN,NaN
2015-08-01 08:00:00,2.2557,3.258,0.000942162,NaN,NaN
2015-08-01 09:00:00,2.2849,3.258,0.000868842,NaN,NaN
2015-08-01 10:00:00,2.336,3.258,0.0009165,NaN,NaN
2015-08-01 11:00:00,2.336,3.439,0.000815685,NaN,NaN
2015-08-01 12:00:00,2.409,2.9865,0.00086151,NaN,NaN
2015-08-01 13:00:00,2.5039,3.1675,0.000914667,NaN,NaN
2015-08-01 14:00:00,2.2046,3.5295,0.00175052,NaN,NaN
2015-08-01 15:00:00,1.971,3.5295,0.000923832,NaN,NaN
2015-08-01 16:00:00,1.8323,3.077,0.000872508,NaN,NaN
2015-08-01 17:00:00,1.8104,3.1675,0.000997152,NaN,NaN
2015-08-01 18:00:00,1.5914,3.5295,0.000819351,NaN,NaN
2015-08-01 19:00:00,1.6863,3.5295,0.000826683,NaN,NaN
2015-08-01 20:00:00,1.679,3.3485,0.000876174,NaN,NaN
