date,Inshore Pacific,Offshore Pacific,Inshore Atlantic,Offshore Atlantic
2015-09-17 11:00:00,NaN,2.0075,NaN,0.0605
2015-09-17 12:00:00,NaN,1.8834,NaN,0.0726
2015-09-17 13:00:00,NaN,1.9272,NaN,0.0726
2015-09-17 14:00:00,NaN,1.9345,NaN,0.1089
2015-09-17 15:00:00,NaN,1.8834,NaN,0.0847
2015-09-17 16:00:00,NaN,1.8834,NaN,0.0242
2015-09-17 17:00:00,NaN,1.7082,NaN,0.0363
2015-09-17 18:00:00,NaN,1.5549,NaN,0.0484
2015-09-17 19:00:00,NaN,1.5257,NaN,0.0968
2015-09-17 20:00:00,NaN,1.5768,NaN,0.0726
2015-09-17 21:00:00,NaN,1.46,NaN,0.1089
2015-09-17 22:00:00,NaN,1.6936,NaN,0.0605
2015-09-17 23:00:00,NaN,1.7885,NaN,0.0484
2015-09-18 00:00:00,NaN,1.6279,NaN,0.0605
2015-09-18 01:00:00,5.1909,1.5987,NaN,0.0847
2015-09-18 02:00:00,NaN,1.5768,NaN,0.0605
2015-09-18 03:00:00,NaN,1.6133,NaN,0.0605
2015-09-18 04:00:00,NaN,1.5403,NaN,0.0847
2015-09-18 05:00:00,NaN,1.5914,NaN,0.0968
2015-09-18 06:00:00,NaN,1.6352,NaN,0.0847
2015-09-18 07:00:00,NaN,1.6863,NaN,0.0726
2015-09-18 08:00:00,NaN,1.6133,NaN,0.0968
2015-09-18 09:00:00,NaN,1.5111,NaN,0.0847
2015-09-18 10:00:00,NaN,1.5476,NaN,0.0726
2015-09-18 11:00:00,NaN,1.6936,NaN,0.0847
2015-09-18 12:00:00,NaN,1.6936,NaN,0.0726
2015-09-18 13:00:00,NaN,1.6717,NaN,0.121
2015-09-18 14:00:00,NaN,1.6498,NaN,0.1089
2015-09-18 15:00:00,NaN,1.5914,NaN,0.0726
2015-09-18 16:00:00,NaN,1.5695,NaN,0.0121
2015-09-18 17:00:00,NaN,1.6352,NaN,0.0242
2015-09-18 18:00:00,NaN,1.679,NaN,0.1452
2015-09-18 19:00:00,NaN,1.7374,NaN,0.0484
2015-09-18 20:00:00,NaN,1.8031,NaN,0.0726
2015-09-18 21:00:00,NaN,1.5622,NaN,-0.1452
2015-09-18 22:00:00,NaN,1.5841,NaN,0.0363
2015-09-18 23:00:00,NaN,1.6498,NaN,0.0726
2015-09-19 00:00:00,NaN,1.5841,NaN,0.0726
2015-09-19 01:00:00,5.2877,1.7228,NaN,0.0363
2015-09-19 02:00:00,NaN,1.8542,NaN,0.0605
2015-09-19 03:00:00,NaN,1.9929,NaN,0.0242
2015-09-19 04:00:00,NaN,1.9491,NaN,0.363
2015-09-19 05:00:00,NaN,1.9783,NaN,0.0605
2015-09-19 06:00:00,NaN,1.971,NaN,0.0363
2015-09-19 07:00:00,NaN,1.8542,NaN,0.0484
2015-09-19 08:00:00,NaN,1.9783,NaN,0.0363
2015-09-19 09:00:00,NaN,1.971,NaN,0.1089
2015-09-19 10:00:00,NaN,1.8834,NaN,0.0726
2015-09-19 11:00:00,NaN,1.8907,NaN,0.0605
2015-09-19 12:00:00,NaN,1.8031,NaN,0.0968
2015-09-19 13:00:00,NaN,1.8323,NaN,0.1089
2015-09-19 14:00:00,NaN,1.6498,NaN,0.121
2015-09-19 15:00:00,NaN,1.6352,NaN,-0.5324
2015-09-19 16:00:00,NaN,1.5257,NaN,-0.0363
2015-09-19 17:00:00,NaN,1.4673,NaN,0.0242
2015-09-19 18:00:00,NaN,1.4454,NaN,0.0484
2015-09-19 19:00:00,NaN,1.4454,NaN,0.0121
2015-09-19 20:00:00,NaN,1.4673,NaN,0.0847
2015-09-19 21:00:00,NaN,1.5184,NaN,0.121
2015-09-19 22:00:00,NaN,1.5695,NaN,0.121
2015-09-19 23:00:00,NaN,1.606,NaN,0.0605
2015-09-20 00:00:00,NaN,1.606,NaN,0.0968
2015-09-20 01:00:00,1.9723,1.5914,NaN,0.0605
2015-09-20 02:00:00,NaN,1.6425,NaN,0.0605
2015-09-20 03:00:00,NaN,1.6425,NaN,0.0484
2015-09-20 04:00:00,NaN,1.679,NaN,0.0726
2015-09-20 05:00:00,NaN,1.7009,NaN,0.0605
2015-09-20 06:00:00,NaN,1.6498,NaN,0.0847
2015-09-20 07:00:00,NaN,1.6717,NaN,0.0726
2015-09-20 08:00:00,NaN,1.5257,NaN,0.1452
2015-09-20 09:00:00,NaN,1.4965,NaN,0.0847
2015-09-20 10:00:00,NaN,1.4673,NaN,0.0726
2015-09-20 11:00:00,NaN,1.3943,NaN,0.7865
2015-09-20 12:00:00,NaN,1.4089,NaN,0.1331
2015-09-20 13:00:00,NaN,1.4308,NaN,0.1089
2015-09-20 14:00:00,NaN,1.4308,NaN,0.0726
2015-09-20 15:00:00,NaN,1.4527,NaN,0.0605
2015-09-20 16:00:00,NaN,1.4016,NaN,0.0605
2015-09-20 17:00:00,NaN,1.4819,NaN,0.0605
2015-09-20 18:00:00,NaN,1.4527,NaN,0.121
2015-09-20 19:00:00,NaN,1.4673,NaN,0.0968
2015-09-20 20:00:00,NaN,1.4892,NaN,0.0484
2015-09-20 21:00:00,NaN,1.5184,NaN,0.1089
2015-09-20 22:00:00,NaN,1.5768,NaN,0.1089
2015-09-20 23:00:00,NaN,1.606,NaN,0.0484
2015-09-21 00:00:00,NaN,1.679,NaN,0.0968
2015-09-21 01:00:00,4.0898,1.5841,NaN,0.0726
2015-09-21 02:00:00,NaN,1.606,NaN,0.0847
2015-09-21 03:00:00,NaN,1.6644,NaN,0.0968
2015-09-21 04:00:00,NaN,1.7155,NaN,0.0726
2015-09-21 05:00:00,NaN,1.6717,NaN,0.1089
2015-09-21 06:00:00,NaN,1.6425,NaN,0.0847
2015-09-21 07:00:00,NaN,1.6206,NaN,0.0847
2015-09-21 08:00:00,NaN,1.6717,NaN,0.0847
2015-09-21 09:00:00,NaN,1.6936,NaN,0.1089
2015-09-21 10:00:00,NaN,1.7155,NaN,0.0847
2015-09-21 11:00:00,NaN,1.6936,NaN,0.1452
2015-09-21 12:00:00,NaN,1.6863,NaN,0.1452
2015-09-21 13:00:00,NaN,1.7447,NaN,0.7139
2015-09-21 14:00:00,NaN,1.6863,NaN,-0.4114
2015-09-21 15:00:00,NaN,1.6425,NaN,1.0043
2015-09-21 16:00:00,NaN,1.6206,NaN,0.7865
2015-09-21 17:00:00,NaN,1.4454,NaN,3.3396
2015-09-21 18:00:00,NaN,1.3724,NaN,0.0847
2015-09-21 19:00:00,NaN,1.4016,NaN,0.1452
2015-09-21 20:00:00,NaN,1.4089,NaN,0.1815
2015-09-21 21:00:00,NaN,1.3432,NaN,0.1573
2015-09-21 22:00:00,NaN,1.3724,NaN,0.1452
2015-09-21 23:00:00,NaN,1.4454,NaN,0.0968
2015-09-22 00:00:00,NaN,1.4527,NaN,0.121
2015-09-22 01:00:00,4.1019,1.5622,NaN,0.0968
2015-09-22 02:00:00,NaN,1.5914,NaN,0.121
2015-09-22 03:00:00,NaN,1.6352,NaN,0.0968
2015-09-22 04:00:00,NaN,1.7301,NaN,0.0968
2015-09-22 05:00:00,NaN,1.6863,NaN,0.0968
2015-09-22 06:00:00,NaN,1.7301,NaN,0.0968
2015-09-22 07:00:00,NaN,1.7447,NaN,0.0605
2015-09-22 08:00:00,NaN,1.7812,NaN,0.0726
2015-09-22 09:00:00,NaN,1.6863,NaN,0.121
2015-09-22 10:00:00,NaN,1.7009,NaN,0.1089
2015-09-22 11:00:00,NaN,1.6498,NaN,0.121
2015-09-22 12:00:00,NaN,1.7009,NaN,0.1331
2015-09-22 13:00:00,NaN,1.679,NaN,0.0605
2015-09-22 14:00:00,NaN,1.6498,NaN,0.0726
2015-09-22 15:00:00,NaN,1.4454,NaN,0.1452
2015-09-22 16:00:00,NaN,1.4892,NaN,0.3751
2015-09-22 17:00:00,NaN,1.3505,NaN,0.0726
2015-09-22 18:00:00,NaN,1.3578,NaN,1.4883
2015-09-22 19:00:00,NaN,1.2921,NaN,0.0726
2015-09-22 20:00:00,NaN,1.3578,NaN,0.1694
2015-09-22 21:00:00,NaN,1.3286,NaN,0.1452
2015-09-22 22:00:00,NaN,1.3651,NaN,0.1331
2015-09-22 23:00:00,NaN,1.5768,NaN,0.1089
2015-09-23 00:00:00,NaN,1.7082,NaN,0.1331
2015-09-23 01:00:00,3.5211,1.5768,NaN,0.0847
2015-09-23 02:00:00,NaN,1.6571,NaN,0.0726
2015-09-23 03:00:00,NaN,1.752,NaN,0.0968
2015-09-23 04:00:00,NaN,1.8323,NaN,0.0726
2015-09-23 05:00:00,NaN,1.7739,NaN,0.0847
2015-09-23 06:00:00,NaN,1.8323,NaN,0.1089
2015-09-23 07:00:00,NaN,1.7812,NaN,0.1089
2015-09-23 08:00:00,NaN,1.8615,NaN,0.1089
2015-09-23 09:00:00,NaN,1.7374,NaN,0.0968
2015-09-23 10:00:00,NaN,1.7447,NaN,0.1331
2015-09-23 11:00:00,NaN,1.7228,NaN,0.1573
2015-09-23 12:00:00,NaN,1.6571,NaN,0.0847
2015-09-23 13:00:00,NaN,1.7812,NaN,0.4961
2015-09-23 14:00:00,NaN,NaN,NaN,0.6413
2015-09-23 15:00:00,NaN,NaN,NaN,-0.4356
2015-09-23 16:00:00,NaN,NaN,NaN,-0.0242
2015-09-23 17:00:00,NaN,NaN,NaN,1.4278
2015-09-23 18:00:00,NaN,NaN,NaN,0.0484
2015-09-23 19:00:00,NaN,NaN,NaN,0.8349
2015-09-23 20:00:00,NaN,NaN,NaN,0.0968
2015-09-23 21:00:00,NaN,NaN,NaN,0.0726
2015-09-23 22:00:00,NaN,NaN,NaN,0.0726
2015-09-23 23:00:00,NaN,NaN,NaN,0.0242
2015-09-24 00:00:00,NaN,NaN,1.3068,0.1089
2015-09-24 01:00:00,2.7467,NaN,1.2584,0.0726
2015-09-24 02:00:00,NaN,NaN,1.21,0.0605
2015-09-24 03:00:00,NaN,NaN,1.21,0.6776
2015-09-24 04:00:00,NaN,NaN,1.2342,-0.0121
2015-09-24 05:00:00,NaN,NaN,1.1737,0.0363
2015-09-24 06:00:00,NaN,NaN,1.2342,0.0484
2015-09-24 07:00:00,NaN,NaN,1.2584,0.0242
2015-09-24 08:00:00,NaN,NaN,1.2947,0.0363
2015-09-24 09:00:00,NaN,NaN,1.2826,0.0605
2015-09-24 10:00:00,NaN,NaN,1.331,0.0847
2015-09-24 11:00:00,NaN,NaN,1.3189,0.0847
2015-09-24 12:00:00,NaN,NaN,1.4762,0.0363
2015-09-24 13:00:00,NaN,NaN,1.3673,0.1089
2015-09-24 14:00:00,NaN,NaN,1.3794,1.0043
2015-09-24 15:00:00,NaN,NaN,1.4036,0.5324
2015-09-24 16:00:00,NaN,NaN,1.3068,1.3189
2015-09-24 17:00:00,NaN,NaN,1.3068,0.9196
2015-09-24 18:00:00,NaN,NaN,1.3794,0.8591
2015-09-24 19:00:00,NaN,NaN,1.3431,0.1089
2015-09-24 20:00:00,NaN,NaN,1.5125,0.0605
2015-09-24 21:00:00,NaN,NaN,1.4399,0.0726
2015-09-24 22:00:00,NaN,NaN,1.4278,0.0847
2015-09-24 23:00:00,NaN,NaN,1.3794,0.0605
2015-09-25 00:00:00,NaN,NaN,1.3915,0.121
2015-09-25 01:00:00,2.9887,NaN,1.5004,0.0726
2015-09-25 02:00:00,NaN,NaN,1.4762,0.0968
2015-09-25 03:00:00,NaN,NaN,1.21,0.0363
2015-09-25 04:00:00,NaN,NaN,1.1737,0.0605
2015-09-25 05:00:00,NaN,NaN,1.1616,0.0968
2015-09-25 06:00:00,NaN,NaN,1.1979,0.0726
2015-09-25 07:00:00,NaN,NaN,1.1858,0.0726
2015-09-25 08:00:00,NaN,NaN,1.1979,0.0968
2015-09-25 09:00:00,NaN,NaN,1.21,0.0726
2015-09-25 10:00:00,NaN,NaN,1.2584,0.0605
2015-09-25 11:00:00,NaN,NaN,1.2584,0.0847
2015-09-25 12:00:00,NaN,NaN,1.2705,0.1089
2015-09-25 13:00:00,NaN,NaN,1.2463,0.4719
2015-09-25 14:00:00,NaN,NaN,1.2705,1.0164
2015-09-25 15:00:00,NaN,NaN,1.2342,2.2022
2015-09-25 16:00:00,NaN,NaN,1.2221,-0.0242
2015-09-25 17:00:00,NaN,NaN,1.1858,0.9075
2015-09-25 18:00:00,NaN,NaN,1.1737,-0.3388
2015-09-25 19:00:00,NaN,NaN,1.21,0.8228
2015-09-25 20:00:00,NaN,NaN,1.3068,0.1331
2015-09-25 21:00:00,NaN,NaN,1.2463,0.1089
2015-09-25 22:00:00,NaN,NaN,1.2342,0.0847
2015-09-25 23:00:00,NaN,NaN,1.2463,0.0968
2015-09-26 00:00:00,NaN,NaN,1.2463,0.0726
2015-09-26 01:00:00,3.4606,NaN,1.2221,0.121
2015-09-26 02:00:00,NaN,NaN,1.21,0.0726
2015-09-26 03:00:00,NaN,NaN,1.2342,0.0968
2015-09-26 04:00:00,NaN,NaN,1.1979,0.0484
2015-09-26 05:00:00,NaN,NaN,1.21,0.0847
2015-09-26 06:00:00,NaN,NaN,1.2463,0.0968
2015-09-26 07:00:00,NaN,NaN,1.2584,0.1089
2015-09-26 08:00:00,NaN,NaN,1.2342,0.0847
2015-09-26 09:00:00,NaN,NaN,1.1858,0.0968
2015-09-26 10:00:00,NaN,NaN,1.2463,0.0847
2015-09-26 11:00:00,NaN,NaN,1.2342,0.0847
2015-09-26 12:00:00,NaN,NaN,1.2584,0.1089
2015-09-26 13:00:00,NaN,NaN,1.2705,0.0726
2015-09-26 14:00:00,NaN,NaN,1.2826,0.1815
2015-09-26 15:00:00,NaN,NaN,1.21,-0.1694
2015-09-26 16:00:00,NaN,NaN,1.2463,0.7018
2015-09-26 17:00:00,NaN,NaN,1.3189,1.2584
2015-09-26 18:00:00,NaN,NaN,1.2705,0.1573
2015-09-26 19:00:00,NaN,NaN,1.3673,1.0285
2015-09-26 20:00:00,NaN,NaN,1.4036,0.0847
2015-09-26 21:00:00,NaN,NaN,1.3915,0.1452
2015-09-26 22:00:00,NaN,NaN,1.2947,0.0968
2015-09-26 23:00:00,NaN,NaN,1.2826,0.1089
2015-09-27 00:00:00,NaN,NaN,1.3068,0.1089
2015-09-27 01:00:00,3.3638,NaN,NaN,0.1331
2015-09-27 02:00:00,NaN,NaN,NaN,0.0847
2015-09-27 03:00:00,NaN,NaN,NaN,0.0968
2015-09-27 04:00:00,NaN,NaN,NaN,0.0968
2015-09-27 05:00:00,NaN,NaN,NaN,0.0726
2015-09-27 06:00:00,NaN,NaN,NaN,0.0968
2015-09-27 07:00:00,NaN,NaN,NaN,0.1089
2015-09-27 08:00:00,NaN,NaN,NaN,0.1089
2015-09-27 09:00:00,NaN,NaN,NaN,0.1089
2015-09-27 10:00:00,NaN,NaN,NaN,0.0968
2015-09-27 11:00:00,NaN,NaN,NaN,0.1089
2015-09-27 12:00:00,NaN,NaN,NaN,0.1089
2015-09-27 13:00:00,NaN,NaN,NaN,-0.0242
2015-09-27 14:00:00,NaN,NaN,NaN,0
2015-09-27 15:00:00,NaN,NaN,NaN,-0.5929
2015-09-27 16:00:00,NaN,NaN,NaN,0.0484
2015-09-27 17:00:00,NaN,NaN,NaN,-0.0242
2015-09-27 18:00:00,NaN,NaN,NaN,1.0164
2015-09-27 19:00:00,NaN,NaN,NaN,0.0968
2015-09-27 20:00:00,NaN,NaN,NaN,0.0484
2015-09-27 21:00:00,NaN,NaN,NaN,0.1089
2015-09-27 22:00:00,NaN,NaN,NaN,0.0847
2015-09-27 23:00:00,NaN,NaN,NaN,0.1694
2015-09-28 00:00:00,NaN,NaN,1.2947,0.0847
2015-09-28 01:00:00,3.7631,NaN,1.2463,0.121
2015-09-28 02:00:00,NaN,NaN,1.2584,0.0847
2015-09-28 03:00:00,NaN,NaN,1.3068,0.0968
2015-09-28 04:00:00,NaN,NaN,1.2947,0.0968
2015-09-28 05:00:00,NaN,NaN,1.2584,0.1089
2015-09-28 06:00:00,NaN,NaN,1.2705,0.0847
2015-09-28 07:00:00,NaN,NaN,1.21,0.1331
2015-09-28 08:00:00,NaN,NaN,1.2221,0.0968
2015-09-28 09:00:00,NaN,NaN,1.2221,0.0726
2015-09-28 10:00:00,NaN,NaN,1.2342,0.0847
2015-09-28 11:00:00,NaN,NaN,1.2463,0.121
2015-09-28 12:00:00,NaN,NaN,1.2584,0.1089
2015-09-28 13:00:00,NaN,NaN,1.2221,0.121
2015-09-28 14:00:00,NaN,NaN,1.2463,0.0484
2015-09-28 15:00:00,NaN,NaN,1.1979,-0.2541
2015-09-28 16:00:00,NaN,NaN,1.2221,0.0968
2015-09-28 17:00:00,NaN,NaN,1.2221,0.2904
2015-09-28 18:00:00,NaN,NaN,1.2342,0.0847
2015-09-28 19:00:00,NaN,NaN,1.2221,-0.5687
2015-09-28 20:00:00,NaN,NaN,1.1979,0.0968
2015-09-28 21:00:00,NaN,NaN,1.2705,0.0847
2015-09-28 22:00:00,NaN,NaN,1.2342,0.1089
2015-09-28 23:00:00,NaN,NaN,1.2584,0.0847
2015-09-29 00:00:00,NaN,NaN,1.2221,0.0605
2015-09-29 01:00:00,3.1339,NaN,1.3189,0.0847
2015-09-29 02:00:00,NaN,NaN,1.2705,0.0726
2015-09-29 03:00:00,NaN,NaN,1.1979,0.0363
2015-09-29 04:00:00,NaN,NaN,1.21,0.0484
2015-09-29 05:00:00,NaN,NaN,1.2584,0.0484
2015-09-29 06:00:00,NaN,NaN,1.2584,0.1452
2015-09-29 07:00:00,NaN,NaN,1.1858,0.0726
2015-09-29 08:00:00,NaN,NaN,1.1979,0.0726
2015-09-29 09:00:00,NaN,NaN,1.21,0.0484
2015-09-29 10:00:00,NaN,NaN,1.21,0.0605
2015-09-29 11:00:00,NaN,NaN,1.2221,0.0484
2015-09-29 12:00:00,NaN,NaN,1.2463,0.0484
2015-09-29 13:00:00,NaN,NaN,1.2705,0.0726
2015-09-29 14:00:00,NaN,NaN,1.2584,0.0968
2015-09-29 15:00:00,NaN,NaN,1.1858,0.0605
2015-09-29 16:00:00,NaN,NaN,1.1858,-0.0242
2015-09-29 17:00:00,NaN,NaN,1.21,-0.3267
2015-09-29 18:00:00,NaN,NaN,1.2342,1.8392
2015-09-29 19:00:00,NaN,NaN,1.1979,-0.2904
2015-09-29 20:00:00,NaN,NaN,1.2221,0.0242
2015-09-29 21:00:00,NaN,NaN,1.1858,0.0847
2015-09-29 22:00:00,NaN,NaN,1.1737,0.0605
2015-09-29 23:00:00,NaN,NaN,1.1979,0.0605
2015-09-30 00:00:00,NaN,NaN,1.2342,0.0726
2015-09-30 01:00:00,3.1218,NaN,1.1979,0.1089
2015-09-30 02:00:00,NaN,NaN,1.2342,0.0726
2015-09-30 03:00:00,NaN,NaN,1.2221,0.0968
2015-09-30 04:00:00,NaN,NaN,1.1979,0.0847
2015-09-30 05:00:00,NaN,NaN,1.1616,0.0968
2015-09-30 06:00:00,NaN,NaN,1.21,0.0847
2015-09-30 07:00:00,NaN,NaN,1.1979,0.1089
2015-09-30 08:00:00,NaN,NaN,1.1979,0.1573
2015-09-30 09:00:00,NaN,NaN,1.1858,0.1089
2015-09-30 10:00:00,NaN,NaN,1.21,0.0726
2015-09-30 11:00:00,NaN,NaN,1.21,0.0605
2015-09-30 12:00:00,NaN,NaN,1.1979,0.1089
2015-09-30 13:00:00,NaN,NaN,1.2342,0.0968
2015-09-30 14:00:00,NaN,NaN,1.2947,0.0847
2015-09-30 15:00:00,NaN,NaN,1.2584,0.1331
2015-09-30 16:00:00,NaN,NaN,1.2463,0.0484
2015-09-30 17:00:00,NaN,NaN,1.2584,0.1573
2015-09-30 18:00:00,NaN,NaN,1.2584,0.121
2015-09-30 19:00:00,NaN,NaN,1.3068,0.121
2015-09-30 20:00:00,NaN,NaN,1.2947,0.1694
2015-09-30 21:00:00,NaN,NaN,1.331,0.1452
2015-09-30 22:00:00,NaN,NaN,1.2947,0.1573
2015-09-30 23:00:00,NaN,NaN,1.3189,0.1573
2015-10-01 00:00:00,NaN,NaN,1.3189,0.1331
2015-10-01 01:00:00,3.2065,NaN,1.2947,0.121
2015-10-01 02:00:00,NaN,NaN,1.2826,0.121
2015-10-01 03:00:00,NaN,NaN,1.2584,0.1694
2015-10-01 04:00:00,NaN,NaN,1.2705,0.1331
2015-10-01 05:00:00,NaN,NaN,1.2584,0.1694
2015-10-01 06:00:00,NaN,NaN,1.2584,0.1573
2015-10-01 07:00:00,NaN,NaN,1.2342,0.1694
2015-10-01 08:00:00,NaN,NaN,1.2463,0.1694
2015-10-01 09:00:00,NaN,NaN,1.2584,0.1452
2015-10-01 10:00:00,NaN,NaN,1.21,0.1089
2015-10-01 11:00:00,NaN,NaN,1.2463,0.1331
2015-10-01 12:00:00,NaN,NaN,1.331,0.1331
2015-10-01 13:00:00,NaN,NaN,1.2947,0.1452
2015-10-01 14:00:00,NaN,NaN,1.2947,0.1573
2015-10-01 15:00:00,NaN,NaN,1.2947,0.1815
2015-10-01 16:00:00,NaN,NaN,1.3552,0.2541
2015-10-01 17:00:00,NaN,NaN,1.3673,0.2299
2015-10-01 18:00:00,NaN,NaN,1.4036,0.2057
2015-10-01 19:00:00,NaN,NaN,1.4036,0.242
2015-10-01 20:00:00,NaN,NaN,1.4399,0.2783
2015-10-01 21:00:00,NaN,NaN,1.4157,0.2904
2015-10-01 22:00:00,NaN,NaN,1.3915,0.242
2015-10-01 23:00:00,NaN,NaN,1.3552,0.2178
2015-10-02 00:00:00,NaN,NaN,1.3915,0.2178
2015-10-02 01:00:00,2.5652,NaN,1.3915,0.2178
2015-10-02 02:00:00,NaN,NaN,1.3673,0.2662
2015-10-02 03:00:00,NaN,NaN,1.3673,0.2057
2015-10-02 04:00:00,NaN,NaN,1.3552,0.2299
2015-10-02 05:00:00,NaN,NaN,1.3673,0.2541
2015-10-02 06:00:00,NaN,NaN,1.3915,0.2541
2015-10-02 07:00:00,NaN,NaN,1.3552,0.1936
2015-10-02 08:00:00,NaN,NaN,1.3431,0.2057
2015-10-02 09:00:00,NaN,NaN,1.331,0.1815
2015-10-02 10:00:00,NaN,NaN,1.3915,0.1936
2015-10-02 11:00:00,NaN,NaN,1.331,0.1815
2015-10-02 12:00:00,NaN,NaN,1.3552,0.2057
2015-10-02 13:00:00,NaN,NaN,1.3552,0.2783
2015-10-02 14:00:00,NaN,NaN,1.3431,0.1936
2015-10-02 15:00:00,NaN,NaN,1.3552,0.2783
2015-10-02 16:00:00,NaN,NaN,1.3552,0.3025
2015-10-02 17:00:00,NaN,NaN,1.4399,0.3751
2015-10-02 18:00:00,NaN,NaN,1.4641,0.3509
2015-10-02 19:00:00,NaN,NaN,1.5004,0.3146
2015-10-02 20:00:00,NaN,NaN,1.4036,0.2904
2015-10-02 21:00:00,NaN,NaN,1.4036,0.2541
2015-10-02 22:00:00,NaN,NaN,1.3794,0.2541
2015-10-02 23:00:00,NaN,NaN,1.4036,0.2783
2015-10-03 00:00:00,NaN,NaN,1.4157,0.2299
2015-10-03 01:00:00,2.6378,NaN,1.3673,0.2541
2015-10-03 02:00:00,NaN,NaN,1.4036,0.2178
2015-10-03 03:00:00,NaN,NaN,1.4157,0.242
2015-10-03 04:00:00,NaN,NaN,1.3915,0.242
2015-10-03 05:00:00,NaN,NaN,1.3673,0.1936
2015-10-03 06:00:00,NaN,NaN,1.3552,0.2299
2015-10-03 07:00:00,NaN,NaN,1.3189,0.2299
2015-10-03 08:00:00,NaN,NaN,1.3915,0.1815
2015-10-03 09:00:00,NaN,NaN,1.331,0.2541
2015-10-03 10:00:00,NaN,NaN,1.331,0.3025
2015-10-03 11:00:00,NaN,NaN,1.3673,0.2299
2015-10-03 12:00:00,NaN,NaN,1.3431,0.2541
2015-10-03 13:00:00,NaN,NaN,1.3431,0.2904
2015-10-03 14:00:00,NaN,NaN,1.3915,0.3267
2015-10-03 15:00:00,NaN,NaN,1.3673,0.3388
2015-10-03 16:00:00,NaN,NaN,1.3915,0.3388
2015-10-03 17:00:00,NaN,NaN,1.4278,0.3993
2015-10-03 18:00:00,NaN,NaN,1.4278,0.4356
2015-10-03 19:00:00,NaN,NaN,1.4762,0.4235
2015-10-03 20:00:00,NaN,NaN,1.5246,0.4598
2015-10-03 21:00:00,NaN,NaN,1.452,0.4235
2015-10-03 22:00:00,NaN,NaN,1.4399,0.3993
2015-10-03 23:00:00,NaN,NaN,1.4641,0.3267
2015-10-04 00:00:00,NaN,NaN,1.4399,0.363
2015-10-04 01:00:00,2.9161,NaN,1.3794,0.3146
2015-10-04 02:00:00,NaN,NaN,1.4278,0.3146
2015-10-04 03:00:00,NaN,NaN,1.4399,0.3025
2015-10-04 04:00:00,NaN,NaN,1.4157,0.3267
2015-10-04 05:00:00,NaN,NaN,1.4036,0.3388
2015-10-04 06:00:00,NaN,NaN,1.4036,0.3388
2015-10-04 07:00:00,NaN,NaN,1.4157,0.3146
2015-10-04 08:00:00,NaN,NaN,1.4036,0.2662
2015-10-04 09:00:00,NaN,NaN,1.4278,0.2783
2015-10-04 10:00:00,NaN,NaN,1.3794,0.3025
2015-10-04 11:00:00,NaN,NaN,1.4036,0.3025
2015-10-04 12:00:00,NaN,NaN,1.331,0.3025
2015-10-04 13:00:00,NaN,NaN,1.3915,0.3509
2015-10-04 14:00:00,NaN,NaN,1.4036,0.3388
2015-10-04 15:00:00,NaN,NaN,1.3552,0.3267
2015-10-04 16:00:00,NaN,NaN,1.3431,0.4114
2015-10-04 17:00:00,NaN,NaN,1.4036,0.4235
2015-10-04 18:00:00,NaN,NaN,1.4036,0.3872
2015-10-04 19:00:00,NaN,NaN,1.5004,0.4477
2015-10-04 20:00:00,NaN,NaN,1.4883,0.484
2015-10-04 21:00:00,NaN,NaN,1.4883,0.5324
2015-10-04 22:00:00,NaN,NaN,1.4641,0.4719
2015-10-04 23:00:00,NaN,NaN,1.4399,0.4356
2015-10-05 00:00:00,NaN,NaN,1.4641,0.4598
2015-10-05 01:00:00,3.6784,NaN,1.3915,0.4235
2015-10-05 02:00:00,NaN,NaN,1.4278,0.3993
2015-10-05 03:00:00,NaN,NaN,1.4278,0.3993
2015-10-05 04:00:00,NaN,NaN,1.4762,0.4356
2015-10-05 05:00:00,NaN,NaN,1.4641,0.3872
2015-10-05 06:00:00,NaN,NaN,1.4883,0.4235
2015-10-05 07:00:00,NaN,NaN,1.5367,0.3872
2015-10-05 08:00:00,NaN,NaN,1.5609,0.363
2015-10-05 09:00:00,NaN,NaN,1.5246,0.4114
2015-10-05 10:00:00,NaN,NaN,1.5004,0.4114
2015-10-05 11:00:00,NaN,NaN,1.5125,0.1573
2015-10-05 12:00:00,NaN,NaN,1.5246,0.3751
2015-10-05 13:00:00,NaN,NaN,1.6214,0.4719
2015-10-05 14:00:00,NaN,NaN,1.6335,0.4477
2015-10-05 15:00:00,NaN,NaN,1.6214,0.4235
2015-10-05 16:00:00,NaN,NaN,1.6214,0.5324
2015-10-05 17:00:00,NaN,NaN,1.5488,0.5324
2015-10-05 18:00:00,NaN,NaN,1.4762,0.5687
2015-10-05 19:00:00,NaN,NaN,1.694,0.6413
2015-10-05 20:00:00,NaN,NaN,1.7545,0.5929
2015-10-05 21:00:00,NaN,NaN,1.7424,0.5203
2015-10-05 22:00:00,NaN,NaN,1.7303,0.484
2015-10-05 23:00:00,NaN,NaN,1.6698,0.4477
2015-10-06 00:00:00,NaN,NaN,1.6577,0.3993
2015-10-06 01:00:00,4.4891,NaN,1.5851,0.3872
2015-10-06 02:00:00,NaN,NaN,1.6214,0.4477
2015-10-06 03:00:00,NaN,NaN,1.6093,0.4356
2015-10-06 04:00:00,NaN,NaN,1.573,0.4356
2015-10-06 05:00:00,NaN,NaN,1.6214,0.4235
2015-10-06 06:00:00,NaN,NaN,1.5851,0.4598
