time,Barometric Pressure,Wind Speed,Significant Wave Height
2018-01-21T14:00:00Z,1021.013,3.016,1.3
2018-01-21T15:00:00Z,1021.124,2.38,1.33
2018-01-21T16:00:00Z,1020.758,2.975,1.38
2018-01-21T17:00:00Z,1020.212,3.873,1.11
2018-01-21T18:00:00Z,1020.044,2.631,0.99
2018-01-21T19:00:00Z,1020.292,2.074,1.31
2018-01-21T20:00:00Z,1020.705,1.674,0.93
2018-01-21T21:00:00Z,1020.995,1.652,1.15
2018-01-21T22:00:00Z,1021.259,1.445,1.03
2018-01-21T23:00:00Z,1021.696,2.088,0.9
2018-01-22T00:00:00Z,1022.073,1.801,0.9
2018-01-22T01:00:00Z,1022.481,2.249,0.76
2018-01-22T02:00:00Z,1022.763,2.51,0.88
2018-01-22T03:00:00Z,1022.684,2.561,0.85
2018-01-22T04:00:00Z,1022.363,1.143,0.75
2018-01-22T05:00:00Z,1022.717,2.338,0.64
2018-01-22T06:00:00Z,1022.61,1.46,0.71
2018-01-22T07:00:00Z,1022.625,0.59,0.77
2018-01-22T08:00:00Z,1022.685,0.747,0.6
2018-01-22T09:00:00Z,1022.502,2.457,0.68
2018-01-22T10:00:00Z,1022.74,3.077,0.8
2018-01-22T11:00:00Z,1022.814,4.529,0.63
2018-01-22T12:00:00Z,1022.964,5.427,0.64
2018-01-22T13:00:00Z,1023.287,5.763,0.7
2018-01-22T14:00:00Z,1023.826,4.402,0.72
2018-01-22T15:00:00Z,1023.889,4.028,0.72
2018-01-22T16:00:00Z,1022.816,4.875,0.68
2018-01-22T17:00:00Z,1022.021,5.156,0.73
2018-01-22T18:00:00Z,1021.689,4.179,0.68
2018-01-22T19:00:00Z,1021.444,3.676,0.64
2018-01-22T20:00:00Z,1021.746,3.262,0.7
2018-01-22T21:00:00Z,1021.976,2.754,0.72
2018-01-22T22:00:00Z,1022.191,3.225,0.72
2018-01-22T23:00:00Z,1022.357,3.58,0.69
2018-01-23T00:00:00Z,1022.212,5.177,0.66
2018-01-23T01:00:00Z,1021.873,5.139,0.62
2018-01-23T02:00:00Z,1021.413,5.443,0.65
2018-01-23T03:00:00Z,1020.564,5.431,0.61
2018-01-23T04:00:00Z,1019.665,5.45,0.62
2018-01-23T05:00:00Z,1018.795,5.509,0.67
2018-01-23T06:00:00Z,1018.705,4.865,0.68
2018-01-23T07:00:00Z,1017.907,5.428,0.62
2018-01-23T08:00:00Z,1016.679,6.963,0.65
2018-01-23T09:00:00Z,1015.785,6.971,0.73
2018-01-23T10:00:00Z,1014.921,7.237,0.85
2018-01-23T11:00:00Z,1014.55,6.604,1.04
2018-01-23T12:00:00Z,1014.317,6.43,0.97
2018-01-23T13:00:00Z,1013.415,6.687,1.09
2018-01-23T14:00:00Z,1012.671,6.984,0.98
2018-01-23T15:00:00Z,1011.309,7.756,1.06
2018-01-23T16:00:00Z,1008.984,7.066,1.06
2018-01-23T17:00:00Z,1006.776,7.986,1.12
2018-01-23T18:00:00Z,1005.217,8.912,1.43
2018-01-23T19:00:00Z,1003.056,10.074,1.73
2018-01-23T20:00:00Z,1002.125,9.715,1.7
2018-01-23T21:00:00Z,1003.232,8.09,2.3
2018-01-23T22:00:00Z,1002.315,6.512,2.66
2018-01-23T23:00:00Z,1001.956,6.418,2.79
2018-01-24T00:00:00Z,1002.312,6.781,3.03
2018-01-24T01:00:00Z,1002.774,6.847,2.7
2018-01-24T02:00:00Z,1003.029,8.056,2.85
2018-01-24T03:00:00Z,1003.756,7.525,2.78
2018-01-24T04:00:00Z,1004.574,9.236,2.74
2018-01-24T05:00:00Z,1005.064,10.521,2.44
2018-01-24T06:00:00Z,1005.884,9.6,2.83
2018-01-24T07:00:00Z,1006.312,9.657,3.21
2018-01-24T08:00:00Z,1006.716,9.801,3.37
2018-01-24T09:00:00Z,1007.389,9.66,2.93
2018-01-24T10:00:00Z,1008.255,9.888,2.99
2018-01-24T11:00:00Z,1009.095,9.725,2.7
2018-01-24T12:00:00Z,1010.031,10.187,2.78
2018-01-24T13:00:00Z,1010.684,9.893,2.84
2018-01-24T14:00:00Z,1011.384,9.315,2.79
2018-01-24T15:00:00Z,1011.754,9.856,2.44
2018-01-24T16:00:00Z,1011.643,9.963,2.78
2018-01-24T17:00:00Z,1011.056,9.982,2.96
2018-01-24T18:00:00Z,1011.181,9.391,2.72
2018-01-24T19:00:00Z,1011.703,9.421,2.81
2018-01-24T20:00:00Z,1012.439,9.742,2.7
2018-01-24T21:00:00Z,1013.14,9.529,2.59
2018-01-24T22:00:00Z,1014.011,8.201,2.46
2018-01-24T23:00:00Z,1014.85,8.547,2.73
2018-01-25T00:00:00Z,1015.762,7.845,2.7
2018-01-25T01:00:00Z,1016.52,7.249,2
2018-01-25T02:00:00Z,1017.12,6.898,2.21
2018-01-25T03:00:00Z,1017.465,7.155,2.17
2018-01-25T04:00:00Z,1017.298,7.428,2.34
2018-01-25T05:00:00Z,1016.94,8.018,2.11
2018-01-25T06:00:00Z,1017.061,6.627,2.21
2018-01-25T07:00:00Z,1017.613,5.257,1.68
2018-01-25T08:00:00Z,1018.204,5.796,1.8
2018-01-25T09:00:00Z,1018.91,7.013,1.75
2018-01-25T10:00:00Z,1020.091,7.445,1.47
2018-01-25T11:00:00Z,1021,7.837,1.57
2018-01-25T12:00:00Z,1021.588,8.332,1.46
2018-01-25T13:00:00Z,1022.568,8.799,1.76
2018-01-25T14:00:00Z,1023.348,8.755,1.4
2018-01-25T15:00:00Z,1023.906,8.195,1.66
2018-01-25T16:00:00Z,1024.091,8.451,1.53
2018-01-25T17:00:00Z,1024.035,9.141,2.14
2018-01-25T18:00:00Z,1024.282,9.761,2.09
2018-01-25T19:00:00Z,1024.861,9.749,2.17
2018-01-25T20:00:00Z,1025.751,9.959,2.11
2018-01-25T21:00:00Z,1026.773,10.424,2.38
2018-01-25T22:00:00Z,1027.706,10.586,2.01
2018-01-25T23:00:00Z,1028.527,10.845,2.26
2018-01-26T00:00:00Z,1029.507,11.205,2.45
2018-01-26T01:00:00Z,1030.63,10.528,2.2
2018-01-26T02:00:00Z,1031.472,10.346,2.18
2018-01-26T03:00:00Z,1032.126,10.021,2.45
2018-01-26T04:00:00Z,1032.25,9.598,2.35
2018-01-26T05:00:00Z,1032.544,10.009,2.3
2018-01-26T06:00:00Z,1033.006,9.155,2.25
2018-01-26T07:00:00Z,1033.547,9.062,1.86
2018-01-26T08:00:00Z,1033.888,9.066,2.01
2018-01-26T09:00:00Z,1034.338,9.192,1.59
2018-01-26T10:00:00Z,1035.248,9.504,1.67
2018-01-26T11:00:00Z,1036.197,9.651,1.84
2018-01-26T12:00:00Z,1037.073,9.438,1.68
2018-01-26T13:00:00Z,1037.863,8.959,1.87
2018-01-26T14:00:00Z,1038.528,8.359,2.01
2018-01-26T15:00:00Z,1038.832,7.463,2
2018-01-26T16:00:00Z,1038.362,6.908,1.6
2018-01-26T17:00:00Z,1037.94,6.255,1.53
2018-01-26T18:00:00Z,1037.689,5.848,1.54
2018-01-26T19:00:00Z,1037.674,5.224,1.31
2018-01-26T20:00:00Z,1037.719,4.109,1.21
2018-01-26T21:00:00Z,1038.026,2.353,1.2
2018-01-26T22:00:00Z,1038.501,2.094,1.09
2018-01-26T23:00:00Z,1038.814,1.289,0.88
2018-01-27T00:00:00Z,1038.927,1.093,0.88
2018-01-27T01:00:00Z,1039.057,1.755,0.73
2018-01-27T02:00:00Z,1038.836,2.34,0.73
2018-01-27T03:00:00Z,1038.596,3.279,0.61
2018-01-27T04:00:00Z,1038.365,4.047,0.57
2018-01-27T05:00:00Z,1037.913,5.113,0.6
2018-01-27T06:00:00Z,1037.573,5.662,0.56
2018-01-27T07:00:00Z,1037.111,6.35,0.64
2018-01-27T08:00:00Z,1036.608,6.396,0.72
2018-01-27T09:00:00Z,1036.283,6.822,0.84
2018-01-27T10:00:00Z,1035.987,7.584,0.88
2018-01-27T11:00:00Z,1035.915,7.437,0.93
2018-01-27T12:00:00Z,1035.913,7.249,1.07
2018-01-27T13:00:00Z,1035.797,7.582,1.05
2018-01-27T14:00:00Z,1035.734,7.523,1.21
2018-01-27T15:00:00Z,1035.039,6.948,1.17
2018-01-27T16:00:00Z,1033.968,6.555,1.14
2018-01-27T17:00:00Z,1032.59,7.416,1.23
2018-01-27T18:00:00Z,1031.47,7.739,1.39
2018-01-27T19:00:00Z,1030.632,7.88,1.68
2018-01-27T20:00:00Z,1030.107,8.234,1.41
2018-01-27T21:00:00Z,1029.752,7.794,1.49
2018-01-27T22:00:00Z,1029.659,7.714,1.44
2018-01-27T23:00:00Z,1029.434,7.661,1.64
2018-01-28T00:00:00Z,1029.299,7.724,1.65
2018-01-28T01:00:00Z,1029.021,7.083,1.45
2018-01-28T02:00:00Z,1028.498,7.568,1.82
2018-01-28T03:00:00Z,1027.901,8.998,1.65
2018-01-28T04:00:00Z,1027.489,7.35,1.52
2018-01-28T05:00:00Z,1026.831,7.341,1.86
2018-01-28T06:00:00Z,1026.358,7.333,1.54
2018-01-28T07:00:00Z,1025.948,6.205,1.69
2018-01-28T08:00:00Z,1025.642,6.298,2.09
2018-01-28T09:00:00Z,1025.122,7.137,1.88
2018-01-28T10:00:00Z,1024.997,6.482,1.87
2018-01-28T11:00:00Z,1025.267,6.111,1.78
2018-01-28T12:00:00Z,1025.47,5.762,1.68
2018-01-28T13:00:00Z,1025.697,6.097,1.61
2018-01-28T14:00:00Z,1025.641,5.548,1.64
2018-01-28T15:00:00Z,1025.316,5.247,2.05
2018-01-28T16:00:00Z,1024.557,4.59,2.11
2018-01-28T17:00:00Z,1023.639,2.656,2.21
2018-01-28T18:00:00Z,1022.939,2.358,1.81
2018-01-28T19:00:00Z,1023.106,3.598,1.86
2018-01-28T20:00:00Z,1023.085,2.872,1.63
2018-01-28T21:00:00Z,1022.8,3.504,1.58
2018-01-28T22:00:00Z,1023.128,2.623,1.49
2018-01-28T23:00:00Z,1023.194,2.542,1.3
2018-01-29T00:00:00Z,1023.042,2.472,1.37
2018-01-29T01:00:00Z,1022.78,3.103,1.22
2018-01-29T02:00:00Z,1022.574,2.751,1.36
2018-01-29T03:00:00Z,1022.96,2.789,1.3
2018-01-29T04:00:00Z,1022.565,4.631,1.54
2018-01-29T05:00:00Z,1022.098,4.005,1.04
2018-01-29T06:00:00Z,1021.467,5.156,1.29
2018-01-29T07:00:00Z,1021.257,6.121,1.47
2018-01-29T08:00:00Z,1020.886,7.032,1.07
2018-01-29T09:00:00Z,1020.673,8.386,1.34
2018-01-29T10:00:00Z,1020.564,7.8,1.25
2018-01-29T11:00:00Z,1021.087,6.805,1.53
2018-01-29T12:00:00Z,1021.144,6.367,1.61
2018-01-29T13:00:00Z,1021.056,7.492,1.45
2018-01-29T14:00:00Z,1020.607,8.432,1.64
2018-01-29T15:00:00Z,1020.048,8.271,1.9
2018-01-29T16:00:00Z,1019.031,8.451,1.79
2018-01-29T17:00:00Z,1017.694,9.73,1.97
2018-01-29T18:00:00Z,1016.659,10.024,2.36
2018-01-29T19:00:00Z,1015.414,10.711,2.19
2018-01-29T20:00:00Z,1014.654,11.411,2.27
2018-01-29T21:00:00Z,1014.474,11.334,2.93
2018-01-29T22:00:00Z,1013.906,11.44,2.83
2018-01-29T23:00:00Z,1013.274,12.342,3.15
2018-01-30T00:00:00Z,1012.617,12.992,3.44
2018-01-30T01:00:00Z,1011.572,13.156,3.14
2018-01-30T02:00:00Z,1010.502,13.868,3.87
2018-01-30T03:00:00Z,1009.173,14.293,3.38
2018-01-30T04:00:00Z,1008.15,14.538,3.85
2018-01-30T05:00:00Z,1007.167,13.659,4.2
2018-01-30T06:00:00Z,1006.382,13.758,3.93
2018-01-30T07:00:00Z,1006.696,13.353,3.8
2018-01-30T08:00:00Z,1005.669,13.707,4.25
2018-01-30T09:00:00Z,1005.628,12.938,4.14
2018-01-30T10:00:00Z,1005.946,12.901,4.77
2018-01-30T11:00:00Z,1006.347,13.675,5.58
2018-01-30T12:00:00Z,1007.106,13.552,5.13
2018-01-30T13:00:00Z,1007.342,13.508,5
2018-01-30T14:00:00Z,1007.646,13.606,4.46
2018-01-30T15:00:00Z,1008.639,12.621,5.03
2018-01-30T16:00:00Z,1009.268,12.148,4.62
2018-01-30T17:00:00Z,1009.202,10.535,4.98
2018-01-30T18:00:00Z,1008.962,9.729,3.87
2018-01-30T19:00:00Z,1009.525,9.777,4.17
2018-01-30T20:00:00Z,1010.339,11.119,3.56
2018-01-30T21:00:00Z,1011.186,10.731,4.21
2018-01-30T22:00:00Z,1012.195,9.054,3.69
2018-01-30T23:00:00Z,1013.053,8.962,3.35
2018-01-31T00:00:00Z,1013.546,9.523,3.54
2018-01-31T01:00:00Z,1013.944,9.142,3.56
2018-01-31T02:00:00Z,1014.348,9.509,3.16
2018-01-31T03:00:00Z,1014.787,9.78,2.53
2018-01-31T04:00:00Z,1014.934,9.716,2.95
2018-01-31T05:00:00Z,1015.273,9.836,2.8
2018-01-31T06:00:00Z,1016.109,10.295,2.76
2018-01-31T07:00:00Z,1017.1,9.774,3.45
2018-01-31T08:00:00Z,1018.031,9.312,3.07
2018-01-31T09:00:00Z,1019.277,9.418,3.29
2018-01-31T10:00:00Z,1020.461,8.674,3.09
2018-01-31T11:00:00Z,1021.431,7.056,2.63
2018-01-31T12:00:00Z,1022.53,6.681,2.5
2018-01-31T13:00:00Z,1023.183,6.117,2.4
2018-01-31T14:00:00Z,1024.12,7.269,2.72
2018-01-31T15:00:00Z,1023.908,6.842,2.4
2018-01-31T16:00:00Z,1023.367,5.336,2.26
2018-01-31T17:00:00Z,1023.071,4.925,2.69
2018-01-31T18:00:00Z,1022.555,5.804,2.18
2018-01-31T19:00:00Z,1021.976,5.432,1.9
2018-01-31T20:00:00Z,1021.498,5.122,1.58
2018-01-31T21:00:00Z,1021.875,6.331,1.83
2018-01-31T22:00:00Z,1021.445,6.308,1.49
2018-01-31T23:00:00Z,1021.004,6.303,1.31
2018-02-01T00:00:00Z,1020.44,6.767,1.62
2018-02-01T01:00:00Z,1020.382,8.06,1.16
2018-02-01T02:00:00Z,1020.025,8.887,1.36
2018-02-01T03:00:00Z,1019.487,9.943,1.56
2018-02-01T04:00:00Z,1019.327,10.085,1.62
2018-02-01T05:00:00Z,1018.886,10.354,2.07
2018-02-01T06:00:00Z,1019.116,9.968,1.92
2018-02-01T07:00:00Z,1019.316,9.699,2.21
2018-02-01T08:00:00Z,1018.964,9.808,2.46
2018-02-01T09:00:00Z,1018.82,8.46,2.85
2018-02-01T10:00:00Z,1018.3,8.908,2.27
2018-02-01T11:00:00Z,1018.103,9.377,2.45
2018-02-01T12:00:00Z,1017.684,9.534,3.23
2018-02-01T13:00:00Z,1017.846,9.798,2.58
2018-02-01T14:00:00Z,1017.729,9.687,2.35
2018-02-01T15:00:00Z,1017.429,9.743,2.81
2018-02-01T16:00:00Z,1016.765,7.253,3.21
2018-02-01T17:00:00Z,1015.945,6.101,2.92
2018-02-01T18:00:00Z,1015.382,5.902,2.83
2018-02-01T19:00:00Z,1014.926,6.322,2.72
2018-02-01T20:00:00Z,1014.928,6.477,3.18
2018-02-01T21:00:00Z,1014.993,7.598,3.05
2018-02-01T22:00:00Z,1015.029,8.329,3.34
2018-02-01T23:00:00Z,1015.017,7.967,3.36
2018-02-02T00:00:00Z,1014.873,7.218,3.18
2018-02-02T01:00:00Z,1014.29,6.719,2.57
2018-02-02T02:00:00Z,1013.585,7.265,3.03
2018-02-02T03:00:00Z,1012.804,6.706,2.55
2018-02-02T04:00:00Z,1011.38,6.165,3.18
2018-02-02T05:00:00Z,1010.134,6.458,2.77
2018-02-02T06:00:00Z,1009.207,6.89,2.54
2018-02-02T07:00:00Z,1007.895,6.407,2.18
2018-02-02T08:00:00Z,1006.555,8.401,2.73
2018-02-02T09:00:00Z,1005.974,10.396,2.37
2018-02-02T10:00:00Z,1006.067,9.145,2.64
2018-02-02T11:00:00Z,1006.763,9.009,2.35
2018-02-02T12:00:00Z,1007.97,9.233,2.39
2018-02-02T13:00:00Z,1009.089,9.775,2.29
2018-02-02T14:00:00Z,1009.801,11.212,2.65
2018-02-02T15:00:00Z,1010.798,11.646,3.15
2018-02-02T16:00:00Z,1011.688,11.722,3.16
2018-02-02T17:00:00Z,1011.586,11.103,3.74
2018-02-02T18:00:00Z,1011.999,10.854,3.24
2018-02-02T19:00:00Z,1012.725,11.28,3.39
2018-02-02T20:00:00Z,1013.761,11.765,3.57
2018-02-02T21:00:00Z,1014.89,11.997,3.42
2018-02-02T22:00:00Z,1016.092,12.011,3.34
2018-02-02T23:00:00Z,1017.244,11.782,3.17
2018-02-03T00:00:00Z,1018.353,11.798,3.98
2018-02-03T01:00:00Z,1019.617,12.196,3.42
2018-02-03T02:00:00Z,1020.932,12.988,3.07
2018-02-03T03:00:00Z,1022.164,12.495,3.49
2018-02-03T04:00:00Z,1023.187,11.752,3.12
2018-02-03T05:00:00Z,1023.907,11.057,3.29
2018-02-03T06:00:00Z,1024.816,10.574,2.85
2018-02-03T07:00:00Z,1025.317,9.959,2.71
2018-02-03T08:00:00Z,1026.056,9.746,2.68
2018-02-03T09:00:00Z,1026.956,9.784,2.68
2018-02-03T10:00:00Z,1027.835,10.121,2.79
2018-02-03T11:00:00Z,1028.979,9.172,2.34
2018-02-03T12:00:00Z,1029.612,7.766,2.36
2018-02-03T13:00:00Z,1030.381,6.314,2.25
2018-02-03T14:00:00Z,1030.877,5.422,1.92
2018-02-03T15:00:00Z,1030.932,4.461,1.59
2018-02-03T16:00:00Z,1030.571,5.223,1.31
2018-02-03T17:00:00Z,1030.138,6.068,1.38
2018-02-03T18:00:00Z,1029.667,6.244,1.34
2018-02-03T19:00:00Z,1029.327,6.343,1.19
2018-02-03T20:00:00Z,1029.27,6.897,1.1
2018-02-03T21:00:00Z,1029.483,7.476,1.15
2018-02-03T22:00:00Z,1029.56,8,1.04
2018-02-03T23:00:00Z,1030.152,7.96,1.14
2018-02-04T00:00:00Z,1030.328,8.415,1.45
2018-02-04T01:00:00Z,1030.123,8.274,1.28
2018-02-04T02:00:00Z,1030.08,8.028,1.68
2018-02-04T03:00:00Z,1030.165,8.042,1.77
2018-02-04T04:00:00Z,1029.819,8.465,1.59
2018-02-04T05:00:00Z,1029.618,8.773,1.58
2018-02-04T06:00:00Z,1029.424,8.374,1.63
2018-02-04T07:00:00Z,1029.452,8.114,1.7
2018-02-04T08:00:00Z,1028.979,8.301,1.76
2018-02-04T09:00:00Z,1028.68,8.753,1.63
2018-02-04T10:00:00Z,1028.149,8.727,1.51
2018-02-04T11:00:00Z,1027.741,7.125,1.53
2018-02-04T12:00:00Z,1027.394,5.931,1.78
2018-02-04T13:00:00Z,1027.164,5.482,1.45
2018-02-04T14:00:00Z,1026.471,7.497,1.53
2018-02-04T15:00:00Z,1025.681,6.378,1.59
2018-02-04T16:00:00Z,1024.141,7.775,1.27
2018-02-04T17:00:00Z,1022.134,9.281,1.35
2018-02-04T18:00:00Z,1020.743,9.319,2.03
2018-02-04T19:00:00Z,1019.062,9.434,2.18
2018-02-04T20:00:00Z,1017.865,8.768,2.41
2018-02-04T21:00:00Z,1017.417,5.947,2.25
2018-02-04T22:00:00Z,1016.449,4.516,2.49
2018-02-04T23:00:00Z,1015.223,4.385,2.52
2018-02-05T00:00:00Z,1012.966,6.077,2.7
2018-02-05T01:00:00Z,1010.548,6.541,2.09
2018-02-05T02:00:00Z,1007.985,6.653,3.13
2018-02-05T03:00:00Z,1006.045,6.789,3.08
2018-02-05T04:00:00Z,1003.977,7.788,2.92
2018-02-05T05:00:00Z,1001.446,9.183,3.03
2018-02-05T06:00:00Z,1000.9,9.464,3.32
2018-02-05T07:00:00Z,1000.873,8.911,3.49
2018-02-05T08:00:00Z,1001.186,8.978,3.71
2018-02-05T09:00:00Z,1001.73,7.735,3.62
2018-02-05T10:00:00Z,1002.965,9.303,4.13
2018-02-05T11:00:00Z,1004.111,9.368,3.39
2018-02-05T12:00:00Z,1005.292,10.708,3.35
2018-02-05T13:00:00Z,1006.441,11.033,3.91
2018-02-05T14:00:00Z,1007.786,10.63,3.13
2018-02-05T15:00:00Z,1009.362,10.413,3.3
2018-02-05T16:00:00Z,1010.621,11.853,3.57
2018-02-05T17:00:00Z,1011.523,11.959,3.08
2018-02-05T18:00:00Z,1012.624,11.163,3.77
2018-02-05T19:00:00Z,1014.413,11.443,3.05
2018-02-05T20:00:00Z,1016.22,11.087,3.35
2018-02-05T21:00:00Z,1017.499,10.467,3.1
2018-02-05T22:00:00Z,1018.723,9.785,2.93
2018-02-05T23:00:00Z,1020.279,8.574,2.78
2018-02-06T00:00:00Z,1021.647,7.99,3.03
2018-02-06T01:00:00Z,1022.692,7.908,3.09
2018-02-06T02:00:00Z,1023.38,7.231,3.07
2018-02-06T03:00:00Z,1024.16,6.715,2.44
2018-02-06T04:00:00Z,1024.599,5.384,2.47
2018-02-06T05:00:00Z,1025.165,4.411,2.1
2018-02-06T06:00:00Z,1025.509,4.229,1.68
2018-02-06T07:00:00Z,1025.799,3.629,2.04
2018-02-06T08:00:00Z,1026.015,2.899,1.76
2018-02-06T09:00:00Z,1026.369,1.235,1.85
2018-02-06T10:00:00Z,1026.851,1.313,1.31
2018-02-06T11:00:00Z,1026.878,2.721,1.4
2018-02-06T12:00:00Z,1027.457,3.375,1.4
2018-02-06T13:00:00Z,1027.984,4.458,1.31
2018-02-06T14:00:00Z,1028.573,6.473,1.38
2018-02-06T15:00:00Z,1029.081,5.922,1.23
2018-02-06T16:00:00Z,1028.478,5.851,1.32
2018-02-06T17:00:00Z,1027.586,5.295,1.52
2018-02-06T18:00:00Z,1027.034,4.602,1.33
2018-02-06T19:00:00Z,1026.779,4.279,1.44
2018-02-06T20:00:00Z,1027.677,4.475,1.39
2018-02-06T21:00:00Z,1028.009,2.586,1.63
2018-02-06T22:00:00Z,1028.375,2.514,1.39
2018-02-06T23:00:00Z,1029.513,2.411,1.24
2018-02-07T00:00:00Z,1029.878,2.001,1.14
2018-02-07T01:00:00Z,1030.316,2.598,1.44
2018-02-07T02:00:00Z,1030.652,2.629,1.36
2018-02-07T03:00:00Z,1030.876,1.757,1.33
2018-02-07T04:00:00Z,1031.348,4.333,1.28
2018-02-07T05:00:00Z,1031.415,6.43,1.32
2018-02-07T06:00:00Z,1031.396,6.966,1.17
2018-02-07T07:00:00Z,1031.433,7.168,1.44
2018-02-07T08:00:00Z,1031.341,7.565,1.19
2018-02-07T09:00:00Z,1031.191,7.336,1.27
2018-02-07T10:00:00Z,1031.436,6.706,1.36
2018-02-07T11:00:00Z,1030.831,6.758,1.17
2018-02-07T12:00:00Z,1030.361,6.811,1.31
2018-02-07T13:00:00Z,1029.496,7.02,1.22
2018-02-07T14:00:00Z,1027.915,7.789,1.29
2018-02-07T15:00:00Z,1026.636,6.91,1.31
2018-02-07T16:00:00Z,1024.528,5.75,1.4
2018-02-07T17:00:00Z,1022.063,4.783,1.27
2018-02-07T18:00:00Z,1019.69,6.504,1.05
2018-02-07T19:00:00Z,1017.681,7.803,1.07
2018-02-07T20:00:00Z,1016.851,8.301,1.19
2018-02-07T21:00:00Z,1016.551,8.212,1.44
2018-02-07T22:00:00Z,1016.616,7.253,1.33
2018-02-07T23:00:00Z,1015.904,8.453,1.73
2018-02-08T00:00:00Z,1014.448,10.564,1.91
2018-02-08T01:00:00Z,1012.636,9.861,2.15
2018-02-08T02:00:00Z,1011.913,9.653,2.54
2018-02-08T03:00:00Z,1011.21,10.294,3.39
2018-02-08T04:00:00Z,1013.108,8.839,3.89
2018-02-08T05:00:00Z,1013.777,9.031,3.37
2018-02-08T06:00:00Z,1014.84,10.101,3.67
2018-02-08T07:00:00Z,1016.125,10.907,3.12
2018-02-08T08:00:00Z,1017.477,11.272,3.44
2018-02-08T09:00:00Z,1018.441,10.699,3.36
2018-02-08T10:00:00Z,1019.245,9.938,3.57
2018-02-08T11:00:00Z,1020.741,9.164,3.46
2018-02-08T12:00:00Z,1021.991,8.841,2.99
2018-02-08T13:00:00Z,1022.808,8.645,3.52
2018-02-08T14:00:00Z,1023.504,7.832,2.56
2018-02-08T15:00:00Z,1024.418,7.037,2.73
2018-02-08T16:00:00Z,1024.254,6.409,2.62
2018-02-08T17:00:00Z,1024.049,6.136,2.25
2018-02-08T18:00:00Z,1024.288,5.635,2.38
2018-02-08T19:00:00Z,1024.619,5.838,1.78
2018-02-08T20:00:00Z,1025.052,5.423,1.91
2018-02-08T21:00:00Z,1025.731,4.759,1.63
2018-02-08T22:00:00Z,1026.655,5.063,1.69
2018-02-08T23:00:00Z,1027.324,5.496,1.49
2018-02-09T00:00:00Z,1027.859,6.045,1.33
2018-02-09T01:00:00Z,1028.527,6.666,1.24
2018-02-09T02:00:00Z,1029.101,7.196,1.43
2018-02-09T03:00:00Z,1029.219,7.572,1.47
2018-02-09T04:00:00Z,1029.862,7.335,1.21
2018-02-09T05:00:00Z,1030.212,8.164,1.27
2018-02-09T06:00:00Z,1030.87,8.164,1.22
2018-02-09T07:00:00Z,1031.44,7.954,1.26
2018-02-09T08:00:00Z,1031.747,7.532,1.38
2018-02-09T09:00:00Z,1032.495,6.977,1.32
2018-02-09T10:00:00Z,1032.749,5.599,1.52
2018-02-09T11:00:00Z,1033.266,4.07,1.18
2018-02-09T12:00:00Z,1033.659,2.061,1.33
2018-02-09T13:00:00Z,1034.192,1.032,1
2018-02-09T14:00:00Z,1034.821,1.266,1.03
2018-02-09T15:00:00Z,1035.136,1.892,1.06
2018-02-09T16:00:00Z,1035.049,2.918,0.93
2018-02-09T17:00:00Z,1034.812,4.172,0.98
2018-02-09T18:00:00Z,1034.316,4.474,0.98
2018-02-09T19:00:00Z,1033.757,4.179,0.82
2018-02-09T20:00:00Z,1033.616,4.209,0.75
2018-02-09T21:00:00Z,1033.479,4.318,0.79
2018-02-09T22:00:00Z,1033.508,5.086,0.79
2018-02-09T23:00:00Z,1033.429,4.479,0.71
2018-02-10T00:00:00Z,1032.902,5.093,0.7
2018-02-10T01:00:00Z,1032.58,6.211,0.65
2018-02-10T02:00:00Z,1032.297,6.183,0.77
2018-02-10T03:00:00Z,1031.851,6.524,0.75
2018-02-10T04:00:00Z,1031.549,6.88,0.9
2018-02-10T05:00:00Z,1030.85,6.71,0.9
2018-02-10T06:00:00Z,1030.547,5.775,1.01
2018-02-10T07:00:00Z,1029.872,5.395,1.05
2018-02-10T08:00:00Z,1029.302,3.991,1.02
2018-02-10T09:00:00Z,1029.069,3.887,1.1
2018-02-10T10:00:00Z,1028.911,4.539,0.98
2018-02-10T11:00:00Z,1029.088,4.368,1.04
2018-02-10T12:00:00Z,1028.848,4.281,1.05
2018-02-10T13:00:00Z,1028.814,4.223,0.91
2018-02-10T14:00:00Z,1028.298,4.542,1.03
2018-02-10T15:00:00Z,1027.732,4.658,1.06
2018-02-10T16:00:00Z,1026.525,5.669,0.97
2018-02-10T17:00:00Z,1025.474,5.126,0.9
2018-02-10T18:00:00Z,1024.533,5.522,1.03
2018-02-10T19:00:00Z,1023.678,5.726,0.95
2018-02-10T20:00:00Z,1023.199,5.879,0.88
2018-02-10T21:00:00Z,1022.771,5.81,0.91
2018-02-10T22:00:00Z,1022.549,5.695,0.97
2018-02-10T23:00:00Z,1022.376,5.338,0.96
2018-02-11T00:00:00Z,1021.738,5.538,1.04
2018-02-11T01:00:00Z,1020.665,5.978,1.19
2018-02-11T02:00:00Z,1019.677,6.751,1.08
2018-02-11T03:00:00Z,1018.642,6.969,1.04
2018-02-11T04:00:00Z,1018.036,8.524,1.18
2018-02-11T05:00:00Z,1018.127,8.322,1.37
2018-02-11T06:00:00Z,1018.333,7.032,1.74
2018-02-11T07:00:00Z,1018.346,5.072,1.91
2018-02-11T08:00:00Z,1018.049,4.038,2.12
