time,pH,pCO2 Air,pCO2 Seawater,Seawater Temperature,Salinity,East Winds,North Winds,Air Temperature,Surface Temperature,Surface Salinity
2017-06-16 05:00,8.130,406.396,310.191,13.191,31.220,3.073,5.213,13.935,-5.000,0.000
2017-06-16 06:00,8.141,406.389,315.332,13.208,31.210,3.344,4.776,13.842,-5.000,0.000
2017-06-16 07:00,8.146,406.389,318.004,13.281,31.156,3.224,3.805,13.739,-5.000,0.000
2017-06-16 08:00,8.136,406.020,318.464,13.353,31.107,2.635,4.253,13.685,-5.000,0.000
2017-06-16 09:00,8.147,405.957,319.619,13.443,31.060,3.560,4.081,13.593,-5.000,0.000
2017-06-16 10:00,8.158,405.679,320.753,13.481,31.039,2.777,2.194,13.396,-5.000,0.000
2017-06-16 11:00,8.134,406.114,322.308,13.517,31.010,3.055,1.825,13.196,-5.000,0.000
2017-06-16 12:00,8.136,406.145,322.078,13.549,30.978,3.721,2.249,13.101,-5.000,0.000
2017-06-16 13:00,8.135,406.100,322.233,13.594,30.895,2.436,2.678,13.111,-5.000,0.000
2017-06-16 14:00,8.137,405.981,318.295,13.600,30.860,1.717,3.035,13.341,-5.000,0.000
2017-06-16 15:00,8.152,406.398,316.014,13.598,30.818,1.476,4.246,13.347,-5.000,0.000
2017-06-16 16:00,8.153,406.042,314.967,13.552,30.826,1.807,3.855,13.477,-5.000,0.000
2017-06-16 17:00,8.145,406.526,307.978,13.546,30.827,1.637,3.884,13.504,-5.000,0.000
2017-06-16 18:00,8.162,406.607,305.481,13.526,30.838,1.419,3.353,13.525,-5.000,0.000
2017-06-16 19:00,8.165,406.584,302.459,13.337,30.918,2.028,1.941,13.588,-5.000,0.000
2017-06-16 20:00,8.168,406.554,298.566,13.113,31.067,1.556,1.927,13.694,-5.000,0.000
2017-06-16 21:00,8.163,407.384,295.591,13.064,31.107,2.032,-0.168,13.404,-5.000,0.000
2017-06-16 22:00,8.191,406.912,293.396,13.054,31.116,0.315,1.077,13.460,-5.000,0.000
2017-06-16 23:00,8.172,407.071,290.690,13.090,31.141,0.050,0.406,13.472,-5.000,0.000
2017-06-17 00:00,8.176,407.393,286.679,13.191,31.127,-0.061,-0.104,13.279,-5.000,0.000
2017-06-17 01:00,8.171,407.664,284.344,13.230,31.088,-0.816,0.163,13.003,-5.000,0.000
2017-06-17 02:00,8.164,407.525,283.604,13.246,31.070,-0.943,0.830,12.993,-5.000,0.000
2017-06-17 03:00,8.116,407.613,284.819,13.253,31.055,-0.299,0.854,13.011,-5.000,0.000
2017-06-17 04:00,8.142,407.619,284.141,13.266,31.040,0.460,-0.065,13.018,-5.000,0.000
2017-06-17 05:00,8.165,407.846,279.930,13.307,31.005,0.224,-0.193,13.077,-5.000,0.000
2017-06-17 06:00,8.170,407.865,288.669,13.351,30.976,0.113,-0.332,13.097,-5.000,0.000
2017-06-17 07:00,8.167,408.017,291.552,13.007,31.392,-0.172,-0.799,13.135,-5.000,0.000
2017-06-17 08:00,8.176,407.660,290.804,12.982,31.464,0.076,-1.036,13.152,-5.000,0.000
2017-06-17 09:00,8.174,407.931,291.663,12.975,31.503,0.558,-2.492,13.026,-5.000,0.000
2017-06-17 10:00,8.167,407.996,291.500,12.975,31.503,0.297,-3.462,12.866,-5.000,0.000
2017-06-17 11:00,8.180,408.038,288.024,12.987,31.466,0.005,-2.533,12.873,-5.000,0.000
2017-06-17 12:00,8.173,407.636,288.509,13.020,31.407,0.083,-1.901,13.063,-5.000,0.000
2017-06-17 13:00,8.165,407.583,288.882,13.072,31.320,0.229,-0.329,13.130,-5.000,0.000
2017-06-17 14:00,8.141,407.773,287.718,13.110,31.248,0.536,-0.474,13.247,-5.000,0.000
2017-06-17 15:00,8.176,407.429,288.204,13.129,31.197,1.326,0.050,13.313,-5.000,0.000
2017-06-17 16:00,8.180,407.504,289.438,13.046,31.321,1.939,-0.220,13.501,-5.000,0.000
2017-06-17 17:00,8.172,407.905,287.169,13.018,31.344,0.670,-0.144,14.180,-5.000,0.000
2017-06-17 18:00,8.316,407.785,292.903,13.021,31.340,1.357,-0.626,14.197,-5.000,0.000
2017-06-17 19:00,8.194,407.607,297.138,13.032,31.331,1.554,-0.521,14.317,-5.000,0.000
2017-06-17 20:00,8.194,408.042,300.398,12.986,31.375,1.231,-0.261,14.485,-5.000,0.000
2017-06-17 21:00,8.120,408.862,303.566,12.965,31.405,2.696,0.769,14.436,-5.000,0.000
2017-06-17 22:00,8.186,409.104,303.566,12.950,31.420,2.562,0.907,14.340,-5.000,0.000
2017-06-17 23:00,8.187,409.397,303.465,12.970,31.395,1.840,1.020,14.280,-5.000,0.000
2017-06-18 00:00,8.185,409.582,302.855,12.519,31.657,1.694,2.143,14.218,-5.000,0.000
2017-06-18 01:00,8.187,409.049,299.124,12.307,31.767,1.011,2.808,14.254,-5.000,0.000
2017-06-18 02:00,8.196,409.329,287.307,12.618,31.574,1.468,3.021,14.224,-5.000,0.000
2017-06-18 03:00,8.200,408.935,284.007,13.175,31.108,1.149,2.480,14.259,-5.000,0.000
2017-06-18 04:00,8.163,408.629,290.263,13.339,30.988,0.275,3.512,14.323,-5.000,0.000
2017-06-18 05:00,8.120,408.617,286.968,13.403,30.960,0.904,3.997,14.374,-5.000,0.000
2017-06-18 06:00,8.189,408.023,295.178,13.433,30.948,0.506,4.051,14.380,-5.000,0.000
2017-06-18 07:00,8.128,408.081,298.123,13.388,30.964,0.193,4.012,14.412,-5.000,0.000
2017-06-18 08:00,8.193,407.933,301.130,13.346,30.975,0.045,4.173,14.351,-5.000,0.000
2017-06-18 09:00,8.202,407.982,293.327,12.723,31.392,0.307,3.710,14.283,-5.000,0.000
2017-06-18 10:00,8.138,407.347,291.432,12.580,31.455,-0.042,3.485,14.178,-5.000,0.000
2017-06-18 11:00,8.192,407.562,294.665,12.585,31.402,-0.522,4.245,14.024,-5.000,0.000
2017-06-18 12:00,8.196,409.267,298.257,12.342,31.484,-0.171,3.465,13.928,-5.000,0.000
2017-06-18 13:00,8.194,408.963,300.059,11.505,32.060,-0.144,3.383,14.044,-5.000,0.000
2017-06-18 14:00,8.125,409.032,294.648,11.696,31.926,0.231,3.367,13.988,-5.000,0.000
2017-06-18 15:00,8.180,409.053,294.652,11.924,31.771,0.196,2.029,14.077,-5.000,0.000
2017-06-18 16:00,8.198,408.243,293.114,12.047,31.698,-0.361,1.389,14.331,-5.000,0.000
2017-06-18 17:00,8.202,407.777,289.932,12.147,31.612,-0.718,0.941,14.859,-5.000,0.000
2017-06-18 18:00,8.201,407.311,299.325,12.276,31.529,-0.091,0.139,15.582,-5.000,0.000
2017-06-18 19:00,8.192,407.092,307.667,12.399,31.425,1.636,-0.851,15.066,-5.000,0.000
2017-06-18 20:00,8.153,408.152,310.654,12.429,31.408,2.207,-2.168,14.603,-5.000,0.000
2017-06-18 21:00,8.169,408.363,312.060,12.437,31.393,2.468,-3.778,14.545,-5.000,0.000
2017-06-18 22:00,8.184,407.638,308.332,12.421,31.403,2.056,-5.271,14.882,-5.000,0.000
2017-06-18 23:00,8.191,408.033,301.869,11.639,32.006,1.480,-6.370,14.712,-5.000,0.000
2017-06-19 00:00,8.178,406.890,295.983,11.650,32.007,1.858,-6.265,14.524,-5.000,0.000
2017-06-19 01:00,8.205,406.301,294.052,12.032,31.758,1.767,-6.575,14.306,-5.000,0.000
2017-06-19 02:00,8.187,406.067,293.492,12.032,31.766,1.548,-7.203,14.111,-5.000,0.000
2017-06-19 03:00,8.195,405.813,294.110,12.030,31.778,2.299,-7.228,13.943,-5.000,0.000
2017-06-19 04:00,8.185,405.995,291.796,12.068,31.759,2.405,-7.362,13.808,-5.000,0.000
2017-06-19 05:00,8.187,406.413,286.714,12.108,31.718,2.144,-8.097,13.804,-5.000,0.000
2017-06-19 06:00,8.156,405.996,296.171,12.133,31.720,1.462,-8.106,13.702,-5.000,0.000
2017-06-19 07:00,8.169,405.817,307.697,12.124,31.691,0.790,-7.984,13.645,-5.000,0.000
2017-06-19 08:00,8.157,405.573,306.548,12.088,31.732,0.445,-7.759,13.752,-5.000,0.000
2017-06-19 09:00,8.161,405.011,303.240,11.784,31.929,-0.231,-7.250,13.640,-5.000,0.000
2017-06-19 10:00,8.134,405.065,301.867,11.304,32.198,-0.265,-6.356,13.594,-5.000,0.000
2017-06-19 11:00,8.160,404.831,301.473,10.499,32.668,0.321,-5.510,13.659,-5.000,0.000
2017-06-19 12:00,8.166,405.159,300.878,10.885,32.421,-0.348,-5.446,13.648,-5.000,0.000
2017-06-19 13:00,8.164,404.530,301.281,11.221,32.238,1.046,-5.535,13.839,-5.000,0.000
2017-06-19 14:00,8.142,405.425,299.908,10.854,32.456,1.273,-5.260,13.939,-5.000,0.000
2017-06-19 15:00,8.117,406.325,299.888,10.865,32.469,1.030,-3.963,13.994,-5.000,0.000
2017-06-19 16:00,8.160,404.608,299.444,10.843,32.490,2.102,-4.609,14.062,-5.000,0.000
2017-06-19 17:00,8.208,405.364,301.413,10.745,32.550,2.090,-5.019,13.887,-5.000,0.000
2017-06-19 18:00,8.254,405.534,305.754,10.829,32.492,0.964,-4.516,13.996,-5.000,0.000
2017-06-19 19:00,8.161,405.963,303.139,11.016,32.397,1.415,-4.152,14.315,-5.000,0.000
2017-06-19 20:00,8.167,407.752,301.495,11.070,32.372,1.778,-4.455,14.468,-5.000,0.000
2017-06-19 21:00,8.173,407.340,301.616,9.934,32.982,2.018,-3.473,14.597,-5.000,0.000
2017-06-19 22:00,8.169,407.606,301.365,9.530,33.199,2.000,-3.866,14.606,-5.000,0.000
2017-06-19 23:00,8.171,407.708,300.464,10.053,32.904,1.977,-3.553,14.715,-5.000,0.000
2017-06-20 00:00,8.270,406.709,297.938,10.348,32.763,2.238,-4.435,14.542,-5.000,0.000
2017-06-20 01:00,8.168,406.264,295.856,10.289,32.791,2.406,-4.226,14.232,-5.000,0.000
2017-06-20 02:00,8.170,406.628,292.321,10.130,32.883,1.247,-3.412,14.096,-5.000,0.000
2017-06-20 03:00,8.156,406.316,286.915,9.828,33.039,0.942,-2.526,13.959,-5.000,0.000
2017-06-20 04:00,8.172,405.927,284.333,10.004,32.950,1.863,-2.515,13.765,-5.000,0.000
2017-06-20 05:00,8.180,406.251,277.026,9.825,33.038,1.241,-1.850,13.410,-5.000,0.000
2017-06-20 06:00,8.188,406.457,280.435,9.715,33.099,0.045,-1.069,13.135,-5.000,0.000
2017-06-20 07:00,8.188,406.785,283.252,9.847,33.036,1.296,-0.818,13.098,-5.000,0.000
2017-06-20 08:00,8.176,406.716,281.468,9.671,33.124,1.915,-1.036,13.212,-5.000,0.000
2017-06-20 09:00,8.183,406.548,281.529,9.941,32.963,1.685,-1.338,13.370,-5.000,0.000
2017-06-20 10:00,8.173,406.855,281.529,10.256,32.819,2.163,-2.019,13.336,-5.000,0.000
2017-06-20 11:00,8.116,407.114,283.293,9.456,33.243,1.484,-2.007,13.493,-5.000,0.000
2017-06-20 12:00,8.142,406.781,284.033,9.200,33.348,0.058,-0.562,13.621,-5.000,0.000
2017-06-20 13:00,8.165,406.709,283.068,9.169,33.368,-0.041,-0.133,13.688,-5.000,0.000
2017-06-20 14:00,8.159,406.972,283.483,9.178,33.362,0.575,-0.737,13.793,-5.000,0.000
2017-06-20 15:00,8.164,406.903,283.358,9.324,33.292,2.024,-1.341,13.873,-5.000,0.000
2017-06-20 16:00,8.166,406.606,281.648,9.446,33.242,2.347,-2.357,13.932,-5.000,0.000
2017-06-20 17:00,8.192,406.889,277.087,9.359,33.281,1.397,-2.708,14.275,-5.000,0.000
2017-06-20 18:00,8.183,406.540,292.412,9.335,33.290,1.236,-3.154,14.619,-5.000,0.000
2017-06-20 19:00,8.143,406.628,286.440,9.468,33.228,1.723,-3.541,14.901,-5.000,0.000
2017-06-20 20:00,8.139,406.653,287.745,9.161,33.387,1.713,-6.342,15.151,-5.000,0.000
2017-06-20 21:00,8.137,406.412,295.180,9.044,33.435,2.294,-8.189,15.191,-5.000,0.000
2017-06-20 22:00,8.151,405.906,296.776,8.979,33.459,2.305,-9.381,14.948,-5.000,0.000
2017-06-20 23:00,8.167,406.167,288.053,8.957,33.470,1.833,-9.995,14.645,-5.000,0.000
2017-06-21 00:00,8.168,406.187,293.400,8.998,33.454,2.216,-10.335,14.738,-5.000,0.000
2017-06-21 01:00,8.159,406.172,301.598,9.076,33.418,1.851,-10.383,14.637,-5.000,0.000
2017-06-21 02:00,8.153,406.558,305.658,9.034,33.435,2.433,-10.810,14.485,-5.000,0.000
2017-06-21 03:00,8.151,407.267,304.517,8.972,33.463,2.218,-11.063,14.053,-5.000,0.000
2017-06-21 04:00,8.168,407.725,298.391,8.933,33.477,-0.148,-10.564,13.924,-5.000,0.000
2017-06-21 05:00,8.173,408.231,289.517,8.890,33.498,0.209,-10.656,13.914,-5.000,0.000
2017-06-21 06:00,8.161,408.051,305.311,8.860,33.513,1.422,-11.736,13.901,-5.000,0.000
2017-06-21 07:00,8.147,408.335,311.460,8.846,33.520,0.527,-11.261,13.813,-5.000,0.000
2017-06-21 08:00,8.131,407.845,322.265,8.825,33.533,1.601,-11.998,13.776,-5.000,0.000
2017-06-21 09:00,8.118,408.124,333.739,8.756,33.572,0.919,-11.071,13.679,-5.000,0.000
2017-06-21 10:00,8.111,407.740,338.102,8.726,33.587,-0.394,-10.537,13.608,-5.000,0.000
2017-06-21 11:00,8.107,407.534,340.168,8.698,33.600,-0.056,-10.954,13.604,-5.000,0.000
2017-06-21 12:00,8.097,408.684,352.643,8.688,33.606,-0.888,-9.611,13.442,-5.000,0.000
2017-06-21 13:00,8.083,410.596,366.700,8.671,33.614,-2.396,-7.365,13.050,-5.000,0.000
2017-06-21 14:00,8.072,409.279,374.509,8.639,33.634,-1.721,-7.559,13.242,-5.000,0.000
2017-06-21 15:00,8.075,409.118,369.037,8.585,33.662,-1.003,-7.864,13.403,-5.000,0.000
2017-06-21 16:00,8.083,408.428,366.922,8.501,33.698,0.040,-8.697,13.444,-5.000,0.000
2017-06-21 17:00,8.075,409.016,360.940,8.488,33.704,0.711,-10.214,13.657,-5.000,0.000
2017-06-21 18:00,8.092,408.925,358.276,8.492,33.702,0.723,-10.402,13.656,-5.000,0.000
2017-06-21 19:00,8.100,409.020,346.337,8.417,33.728,-0.047,-10.311,13.761,-5.000,0.000
2017-06-21 20:00,8.099,408.888,351.172,8.391,33.735,1.342,-10.688,13.763,-5.000,0.000
2017-06-21 21:00,8.090,408.568,351.638,8.480,33.707,1.021,-11.245,13.752,-5.000,0.000
2017-06-21 22:00,8.095,408.719,349.404,8.594,33.663,1.169,-11.271,13.854,-5.000,0.000
2017-06-21 23:00,8.095,408.253,354.760,8.603,33.657,1.946,-11.330,13.813,-5.000,0.000
2017-06-22 00:00,8.081,408.215,358.546,8.559,33.675,1.821,-11.439,13.692,-5.000,0.000
2017-06-22 01:00,8.058,408.186,368.212,8.296,33.766,0.788,-11.483,13.486,-5.000,0.000
2017-06-22 02:00,8.071,407.980,378.090,8.227,33.785,2.168,-12.027,13.286,-5.000,0.000
2017-06-22 03:00,8.058,408.058,389.334,8.133,33.812,1.543,-11.460,12.931,-5.000,0.000
2017-06-22 04:00,8.049,408.073,393.570,8.083,33.823,-0.075,-10.656,12.708,-5.000,0.000
2017-06-22 05:00,8.039,409.156,396.132,8.080,33.823,-0.407,-10.230,12.580,-5.000,0.000
2017-06-22 06:00,8.033,409.148,411.715,8.087,33.822,-0.421,-10.819,12.529,-5.000,0.000
2017-06-22 07:00,8.027,409.392,416.913,8.066,33.829,-0.654,-10.389,12.296,-5.000,0.000
2017-06-22 08:00,8.012,409.545,428.489,7.942,33.855,-0.989,-9.771,12.093,-5.000,0.000
2017-06-22 09:00,7.994,409.319,428.782,7.942,33.851,-0.522,-9.938,12.014,-5.000,0.000
2017-06-22 10:00,8.012,409.637,438.146,7.953,33.844,-0.628,-10.136,11.866,-5.000,0.000
2017-06-22 11:00,7.988,410.365,450.881,7.894,33.849,-0.429,-8.995,11.535,-5.000,0.000
2017-06-22 12:00,7.983,411.473,458.070,7.821,33.859,-1.561,-7.591,11.293,-5.000,0.000
2017-06-22 13:00,7.980,408.903,470.549,7.789,33.864,-1.316,-7.373,11.443,-5.000,0.000
2017-06-22 14:00,7.957,408.854,489.790,7.777,33.868,-0.666,-8.068,11.782,-5.000,0.000
2017-06-22 15:00,7.962,417.294,,7.773,33.866,-1.065,-6.790,11.377,-5.000,0.000
2017-06-22 16:00,7.954,418.304,484.132,7.730,33.875,0.091,-6.660,11.299,-5.000,0.000
2017-06-22 17:00,7.957,414.577,487.678,7.719,33.877,0.858,-7.399,11.992,-5.000,0.000
2017-06-22 18:00,7.947,413.385,491.512,7.727,33.877,0.133,-6.913,12.261,-5.000,0.000
2017-06-22 19:00,7.964,409.489,483.016,7.729,33.878,1.234,-8.271,12.619,-5.000,0.000
2017-06-22 20:00,7.981,408.213,467.575,7.738,33.877,1.301,-8.249,12.722,-5.000,0.000
2017-06-22 21:00,7.982,407.366,472.749,7.744,33.877,1.601,-9.321,13.001,-5.000,0.000
2017-06-22 22:00,7.973,407.118,469.279,7.753,33.876,0.466,-9.120,13.189,-5.000,0.000
2017-06-22 23:00,7.986,406.773,464.160,7.764,33.874,0.572,-9.388,13.338,-5.000,0.000
2017-06-23 00:00,7.978,407.039,461.366,7.762,33.872,0.685,-9.244,13.476,-5.000,0.000
2017-06-23 01:00,7.983,407.979,471.464,7.735,33.876,1.111,-10.161,13.421,-5.000,0.000
2017-06-23 02:00,7.970,408.402,478.292,7.721,33.879,0.898,-10.083,13.296,-5.000,0.000
2017-06-23 03:00,7.971,409.083,476.981,7.708,33.881,0.601,-10.269,13.170,-5.000,0.000
2017-06-23 04:00,7.971,409.389,487.260,7.703,33.882,0.257,-10.026,13.110,-5.000,0.000
2017-06-23 05:00,7.949,410.059,486.509,7.693,33.884,0.024,-10.028,12.969,-5.000,0.000
2017-06-23 06:00,7.958,409.989,488.017,7.673,33.886,-0.068,-10.127,12.705,-5.000,0.000
2017-06-23 07:00,7.962,409.622,487.914,7.633,33.893,-0.650,-9.449,12.679,-5.000,0.000
2017-06-23 08:00,7.965,408.614,482.386,7.593,33.899,0.249,-10.052,12.546,-5.000,0.000
2017-06-23 09:00,7.973,408.259,478.794,7.575,33.902,-0.124,-10.236,12.385,-5.000,0.000
2017-06-23 10:00,7.980,408.398,467.171,7.587,33.900,-0.499,-9.494,12.128,-5.000,0.000
2017-06-23 11:00,7.973,408.148,477.287,7.585,33.899,-0.409,-8.913,12.031,-5.000,0.000
2017-06-23 12:00,7.981,407.815,472.490,7.506,33.909,-0.596,-8.896,11.979,-5.000,0.000
2017-06-23 13:00,7.961,408.078,,7.465,33.914,-0.896,-7.535,11.851,-5.000,0.000
2017-06-23 14:00,7.934,411.622,,7.448,33.917,-2.158,-5.848,11.473,-5.000,0.000
2017-06-23 15:00,7.916,410.893,,7.438,33.919,-2.214,-5.091,11.239,-5.000,0.000
2017-06-23 16:00,7.920,416.638,,7.473,33.915,-2.181,-3.641,11.247,-5.000,0.000
2017-06-23 17:00,7.871,412.684,,7.416,33.923,-1.283,-2.850,11.429,-5.000,0.000
2017-06-23 18:00,7.857,418.300,,7.390,33.925,-1.004,-3.971,11.992,-5.000,0.000
2017-06-23 19:00,7.845,421.249,,7.380,33.927,-0.716,-3.899,12.061,-5.000,0.000
2017-06-23 20:00,7.838,416.723,,7.385,33.926,-0.373,-5.796,13.302,-5.000,0.000
2017-06-23 21:00,7.860,416.145,,7.394,33.926,-0.195,-7.607,13.491,-5.000,0.000
2017-06-23 22:00,7.890,413.320,,7.398,33.926,-0.735,-8.009,13.468,-5.000,0.000
2017-06-23 23:00,7.912,409.095,,7.392,33.927,-0.656,-7.538,13.511,-5.000,0.000
2017-06-24 00:00,7.918,405.609,,7.376,33.929,-0.423,-7.993,13.373,-5.000,0.000
2017-06-24 01:00,7.923,406.408,,7.369,33.929,-0.325,-8.221,13.112,-5.000,0.000
2017-06-24 02:00,7.892,408.080,,7.365,33.929,-0.393,-7.647,13.066,-5.000,0.000
2017-06-24 03:00,7.861,407.865,,7.363,33.930,-0.029,-8.065,13.396,-5.000,0.000
2017-06-24 04:00,7.812,407.768,,7.361,33.930,0.115,-8.587,13.544,-5.000,0.000
2017-06-24 05:00,7.802,410.136,,7.371,33.929,-0.048,-7.767,13.201,-5.000,0.000
2017-06-24 06:00,7.805,411.459,,7.407,33.925,-0.722,-6.953,12.763,-5.000,0.000
2017-06-24 07:00,7.812,411.983,,7.484,33.918,-0.494,-6.806,12.360,-5.000,0.000
2017-06-24 08:00,7.817,413.724,,7.704,33.908,-1.111,-6.128,12.047,-5.000,0.000
2017-06-24 09:00,7.826,416.487,,7.801,33.905,-1.274,-5.412,11.445,-5.000,0.000
2017-06-24 10:00,7.833,421.789,,7.843,33.902,-0.826,-4.856,11.424,-5.000,0.000
2017-06-24 11:00,7.844,420.896,,7.894,33.893,-0.825,-4.893,11.786,-5.000,0.000
2017-06-24 12:00,7.846,425.760,,7.945,33.886,-0.789,-5.049,12.058,-5.000,0.000
2017-06-24 13:00,7.828,428.812,,8.006,33.877,-0.491,-4.099,12.859,-5.000,0.000
2017-06-24 14:00,7.835,435.373,,8.056,33.870,-0.609,-3.353,13.583,-5.000,0.000
2017-06-24 15:00,7.819,443.205,,8.095,33.872,0.003,-3.126,15.452,-5.000,0.000
2017-06-24 16:00,7.821,434.744,,8.161,33.863,0.999,-3.073,14.710,-5.000,0.000
2017-06-24 17:00,7.835,429.174,,8.407,33.818,0.783,-3.484,15.428,-5.000,0.000
2017-06-24 18:00,7.827,425.970,,8.488,33.777,0.927,-4.038,15.402,-5.000,0.000
2017-06-24 19:00,7.799,421.371,,8.595,33.739,0.652,-3.565,15.293,-5.000,0.000
2017-06-24 20:00,7.780,418.406,,8.720,33.694,0.103,-1.913,15.555,-5.000,0.000
2017-06-24 21:00,7.764,418.185,,8.750,33.692,0.727,-2.792,16.031,-5.000,0.000
2017-06-24 22:00,7.731,409.659,,8.689,33.715,0.381,-3.406,15.945,-5.000,0.000
2017-06-24 23:00,7.744,406.810,,8.816,33.673,-0.286,-4.120,15.686,-5.000,0.000
2017-06-25 00:00,7.747,404.845,,8.830,33.661,-0.144,-4.318,15.243,-5.000,0.000
