date,Washington Chl-a,Washington Nitrate,Irminger Chl-a,Irminger Nitrate
2019-01-12 12:00:00,0.548,7.911,0.222,15.992
2019-01-12 14:00:00,0.510,7.939,0.222,15.888
2019-01-12 16:00:00,0.491,7.967,0.222,16.001
2019-01-12 18:00:00,0.467,8.075,0.249,15.935
2019-01-12 20:00:00,0.486,8.042,0.211,15.954
2019-01-12 22:00:00,0.541,8.209,0.164,15.887
2019-01-13 00:00:00,0.515,8.344,0.117,15.929
2019-01-13 02:00:00,0.486,8.974,0.226,15.924
2019-01-13 04:00:00,0.491,8.922,0.254,15.830
2019-01-13 06:00:00,0.484,8.782,0.230,15.925
2019-01-13 08:00:00,0.513,8.571,0.246,15.784
2019-01-13 10:00:00,0.614,8.348,0.230,15.935
2019-01-13 12:00:00,0.638,8.341,0.226,15.922
2019-01-13 14:00:00,0.662,8.444,0.230,16.646
2019-01-13 16:00:00,0.704,8.547,0.230,16.593
2019-01-13 18:00:00,0.521,8.668,0.234,16.616
2019-01-13 20:00:00,0.449,8.695,0.242,16.519
2019-01-13 22:00:00,0.539,8.529,0.172,16.483
2019-01-14 00:00:00,0.669,8.698,0.144,16.544
2019-01-14 02:00:00,0.653,9.051,0.226,16.499
2019-01-14 04:00:00,0.645,9.251,0.226,16.401
2019-01-14 06:00:00,0.583,9.142,0.195,16.405
2019-01-14 08:00:00,0.550,8.997,0.199,16.402
2019-01-14 10:00:00,0.482,8.969,0.207,16.465
2019-01-14 12:00:00,0.464,9.327,0.222,16.271
2019-01-14 14:00:00,0.433,9.251,0.215,16.266
2019-01-14 16:00:00,0.570,9.274,0.211,16.306
2019-01-14 18:00:00,0.561,9.098,0.207,16.350
2019-01-14 20:00:00,0.409,8.932,0.231,16.275
2019-01-14 22:00:00,0.473,9.609,0.238,16.399
2019-01-15 00:00:00,0.469,9.327,0.246,16.282
2019-01-15 02:00:00,0.440,9.304,0.222,16.323
2019-01-15 04:00:00,0.645,9.212,0.226,16.267
2019-01-15 06:00:00,0.550,9.240,0.207,16.283
2019-01-15 08:00:00,0.539,9.203,0.218,16.274
2019-01-15 10:00:00,0.480,9.168,0.207,16.211
2019-01-15 12:00:00,0.460,9.324,0.207,16.257
2019-01-15 14:00:00,0.449,9.509,0.215,16.141
2019-01-15 16:00:00,0.477,9.732,0.211,16.123
2019-01-15 18:00:00,0.389,9.484,0.211,15.956
2019-01-15 20:00:00,0.442,9.772,0.211,16.058
2019-01-15 22:00:00,0.592,9.803,0.238,15.956
2019-01-16 00:00:00,0.592,9.967,0.218,15.995
2019-01-16 02:00:00,0.592,9.811,0.254,16.108
2019-01-16 04:00:00,0.680,9.732,0.269,16.016
2019-01-16 06:00:00,0.706,9.593,0.261,15.988
2019-01-16 08:00:00,0.768,9.439,0.242,15.998
2019-01-16 10:00:00,0.755,9.222,0.207,15.967
2019-01-16 12:00:00,0.763,9.222,0.218,16.041
2019-01-16 14:00:00,0.695,9.333,0.199,15.978
2019-01-16 16:00:00,0.673,9.492,0.215,16.065
2019-01-16 18:00:00,0.649,9.381,0.218,15.982
2019-01-16 20:00:00,0.602,9.038,0.219,16.064
2019-01-16 22:00:00,0.605,9.304,0.172,16.057
2019-01-17 00:00:00,0.557,9.403,0.148,16.003
2019-01-17 02:00:00,0.392,9.546,0.215,15.966
2019-01-17 04:00:00,0.372,9.505,0.277,15.945
2019-01-17 06:00:00,0.409,9.339,0.273,15.917
2019-01-17 08:00:00,0.374,9.037,0.269,16.081
2019-01-17 10:00:00,0.350,8.989,0.277,16.041
2019-01-17 12:00:00,0.343,9.192,0.277,15.946
2019-01-17 14:00:00,0.370,9.328,0.254,16.087
2019-01-17 16:00:00,0.438,9.425,0.265,15.886
2019-01-17 18:00:00,0.453,9.590,0.265,15.958
2019-01-17 20:00:00,0.403,9.643,0.300,16.030
2019-01-17 22:00:00,0.455,9.555,0.300,15.935
2019-01-18 00:00:00,0.400,9.573,0.316,16.011
2019-01-18 02:00:00,0.328,9.405,0.300,15.904
2019-01-18 04:00:00,0.317,9.239,0.277,15.941
2019-01-18 06:00:00,0.306,9.179,0.281,15.744
2019-01-18 08:00:00,0.427,9.552,0.261,15.812
2019-01-18 10:00:00,0.436,10.047,0.257,15.912
2019-01-18 12:00:00,0.444,10.738,0.269,15.861
2019-01-18 14:00:00,0.510,10.698,0.265,15.862
2019-01-18 16:00:00,0.440,10.251,0.265,15.905
2019-01-18 18:00:00,0.460,9.725,0.269,15.860
2019-01-18 20:00:00,0.571,9.464,0.287,15.842
2019-01-18 22:00:00,0.592,8.759,0.269,15.833
2019-01-19 00:00:00,0.506,8.849,0.187,15.857
2019-01-19 02:00:00,0.411,9.100,0.187,15.913
2019-01-19 04:00:00,0.339,9.811,0.312,15.873
2019-01-19 06:00:00,0.449,9.849,0.277,16.065
2019-01-19 08:00:00,0.530,8.225,0.269,16.360
2019-01-19 10:00:00,0.510,7.922,0.281,16.319
2019-01-19 12:00:00,0.411,8.140,0.257,16.364
2019-01-19 14:00:00,0.330,7.996,0.273,16.263
2019-01-19 16:00:00,0.418,7.753,0.261,16.209
2019-01-19 18:00:00,0.537,7.560,0.265,16.256
2019-01-19 20:00:00,0.653,7.520,0.246,16.215
2019-01-19 22:00:00,0.664,7.624,0.179,16.223
2019-01-20 00:00:00,0.605,7.766,0.140,16.208
2019-01-20 02:00:00,0.587,7.817,0.176,16.214
2019-01-20 04:00:00,0.570,7.980,0.304,16.321
2019-01-20 06:00:00,0.585,7.992,0.308,16.353
2019-01-20 08:00:00,0.568,7.816,0.304,16.175
2019-01-20 10:00:00,0.592,7.818,0.304,16.138
2019-01-20 12:00:00,0.583,7.866,0.289,16.202
2019-01-20 14:00:00,0.579,7.933,0.257,16.143
2019-01-20 16:00:00,0.592,7.977,0.250,16.363
2019-01-20 18:00:00,0.565,8.032,0.242,16.199
2019-01-20 20:00:00,0.640,8.188,0.275,16.136
2019-01-20 22:00:00,0.693,8.245,0.211,16.032
2019-01-21 00:00:00,0.664,8.276,0.179,16.200
2019-01-21 02:00:00,0.678,8.230,0.285,16.139
2019-01-21 04:00:00,0.618,8.205,0.273,16.193
2019-01-21 06:00:00,0.614,8.222,0.250,16.112
2019-01-21 08:00:00,0.612,8.170,0.238,16.098
2019-01-21 10:00:00,0.594,7.975,0.254,16.171
2019-01-21 12:00:00,0.614,8.019,0.246,16.242
2019-01-21 14:00:00,0.574,8.109,0.246,16.145
2019-01-21 16:00:00,0.585,8.154,0.222,16.365
2019-01-21 18:00:00,0.449,8.209,0.215,16.296
2019-01-21 20:00:00,0.693,8.229,0.254,16.386
2019-01-21 22:00:00,0.761,8.074,0.218,16.388
2019-01-22 00:00:00,0.722,8.114,0.168,16.388
2019-01-22 02:00:00,0.722,8.253,0.156,16.402
2019-01-22 04:00:00,0.686,8.340,0.261,16.406
2019-01-22 06:00:00,0.671,8.512,0.269,16.443
2019-01-22 08:00:00,0.581,8.508,0.265,16.438
2019-01-22 10:00:00,0.546,8.509,0.261,16.463
2019-01-22 12:00:00,0.495,8.612,0.281,16.400
2019-01-22 14:00:00,0.440,8.636,0.308,16.429
2019-01-22 16:00:00,0.422,8.634,0.281,16.496
2019-01-22 18:00:00,0.405,8.516,0.265,16.493
2019-01-22 20:00:00,0.462,8.578,0.295,16.531
2019-01-22 22:00:00,0.506,8.146,0.308,16.458
2019-01-23 00:00:00,0.458,8.092,0.203,16.453
2019-01-23 02:00:00,0.438,8.094,0.218,16.475
2019-01-23 04:00:00,0.427,8.177,0.304,16.492
2019-01-23 06:00:00,0.453,8.260,0.277,16.410
2019-01-23 08:00:00,0.499,8.343,0.285,16.489
2019-01-23 10:00:00,0.484,8.266,0.273,16.514
2019-01-23 12:00:00,0.471,8.182,0.296,16.531
2019-01-23 14:00:00,0.462,8.085,0.281,16.529
2019-01-23 16:00:00,0.473,8.044,0.277,16.506
2019-01-23 18:00:00,0.447,8.072,0.269,16.533
2019-01-23 20:00:00,0.370,8.021,0.269,16.424
2019-01-23 22:00:00,0.583,7.887,0.222,16.401
2019-01-24 00:00:00,0.543,7.540,0.179,16.514
2019-01-24 02:00:00,0.530,7.546,0.257,16.536
2019-01-24 04:00:00,0.524,7.561,0.304,16.429
2019-01-24 06:00:00,0.517,7.758,0.304,16.470
2019-01-24 08:00:00,0.537,7.781,0.281,16.509
2019-01-24 10:00:00,0.563,7.756,0.246,16.417
2019-01-24 12:00:00,0.539,7.631,0.269,16.467
2019-01-24 14:00:00,0.528,7.428,0.261,16.448
2019-01-24 16:00:00,0.550,7.499,0.246,16.469
2019-01-24 18:00:00,0.554,7.508,0.238,16.422
2019-01-24 20:00:00,0.576,7.559,0.250,16.464
2019-01-24 22:00:00,0.642,7.584,0.272,16.411
2019-01-25 00:00:00,0.647,7.626,0.269,16.458
2019-01-25 02:00:00,0.669,7.609,0.234,16.363
2019-01-25 04:00:00,0.647,7.706,0.242,16.319
2019-01-25 06:00:00,0.653,7.786,0.250,16.288
2019-01-25 08:00:00,0.612,7.766,0.246,16.334
2019-01-25 10:00:00,0.596,7.913,0.242,16.205
2019-01-25 12:00:00,0.576,7.512,0.230,16.243
2019-01-25 14:00:00,0.532,7.587,0.261,16.273
2019-01-25 16:00:00,0.563,8.176,0.234,16.222
2019-01-25 18:00:00,0.497,8.446,0.246,16.187
2019-01-25 20:00:00,0.396,8.642,0.265,16.240
2019-01-25 22:00:00,0.576,8.312,0.199,16.317
2019-01-26 00:00:00,0.678,8.057,0.191,16.303
2019-01-26 02:00:00,0.590,7.982,0.242,16.324
2019-01-26 04:00:00,0.519,7.898,0.269,16.393
2019-01-26 06:00:00,0.521,8.481,0.246,16.444
2019-01-26 08:00:00,0.537,8.509,0.234,16.493
2019-01-26 10:00:00,0.603,8.599,0.218,16.461
2019-01-26 12:00:00,0.565,8.485,0.226,16.393
2019-01-26 14:00:00,0.504,8.933,0.242,16.518
2019-01-26 16:00:00,0.464,9.399,0.230,16.399
2019-01-26 18:00:00,0.497,9.501,0.246,16.473
2019-01-26 20:00:00,0.702,9.587,0.254,16.443
2019-01-26 22:00:00,1.086,9.415,0.254,16.485
2019-01-27 00:00:00,0.981,9.217,0.269,16.481
2019-01-27 02:00:00,0.774,9.100,0.254,16.490
2019-01-27 04:00:00,0.700,8.886,0.222,16.523
2019-01-27 06:00:00,0.761,8.646,0.246,16.407
2019-01-27 08:00:00,0.944,8.622,0.242,16.392
2019-01-27 10:00:00,1.153,8.572,0.242,16.410
2019-01-27 12:00:00,1.089,8.401,0.254,16.486
2019-01-27 14:00:00,1.045,8.360,0.230,16.493
2019-01-27 16:00:00,1.109,8.302,0.238,16.449
2019-01-27 18:00:00,1.316,8.368,0.226,16.422
2019-01-27 20:00:00,1.606,8.335,0.242,16.500
2019-01-27 22:00:00,1.824,8.454,0.148,16.431
2019-01-28 00:00:00,1.421,9.146,0.140,16.553
2019-01-28 02:00:00,1.452,8.966,0.160,16.515
2019-01-28 04:00:00,1.593,9.288,0.246,16.481
2019-01-28 06:00:00,1.496,9.414,0.222,16.457
2019-01-28 08:00:00,1.430,9.651,0.230,16.440
2019-01-28 10:00:00,1.520,9.330,0.230,16.510
2019-01-28 12:00:00,1.481,9.215,0.226,16.423
2019-01-28 14:00:00,1.448,8.488,0.218,16.515
2019-01-28 16:00:00,1.410,7.969,0.230,16.616
2019-01-28 18:00:00,1.593,8.313,0.226,16.702
2019-01-28 20:00:00,1.819,8.997,0.226,16.594
2019-01-28 22:00:00,1.912,9.431,0.193,16.621
2019-01-29 00:00:00,1.452,9.626,0.172,16.567
2019-01-29 02:00:00,1.577,9.265,0.164,16.618
2019-01-29 04:00:00,1.549,8.727,0.207,16.416
2019-01-29 06:00:00,1.870,7.947,0.273,16.589
2019-01-29 08:00:00,1.727,7.822,0.269,16.651
2019-01-29 10:00:00,1.784,7.891,0.265,16.613
2019-01-29 12:00:00,1.588,8.283,0.246,16.531
2019-01-29 14:00:00,1.410,8.182,0.246,16.567
2019-01-29 16:00:00,1.505,7.838,0.269,16.565
2019-01-29 18:00:00,1.522,7.529,0.242,16.578
2019-01-29 20:00:00,2.015,7.513,0.246,16.629
2019-01-29 22:00:00,2.284,7.534,0.191,16.586
2019-01-30 00:00:00,2.068,7.628,0.156,16.603
2019-01-30 02:00:00,1.738,7.739,0.211,16.528
2019-01-30 04:00:00,1.586,7.501,0.179,16.628
2019-01-30 06:00:00,1.725,7.284,0.273,16.600
2019-01-30 08:00:00,1.734,7.135,0.261,16.563
2019-01-30 10:00:00,1.916,7.290,0.250,16.453
2019-01-30 12:00:00,1.987,7.098,0.254,16.473
2019-01-30 14:00:00,1.844,6.228,0.238,16.576
2019-01-30 16:00:00,2.000,6.384,0.218,16.499
2019-01-30 18:00:00,2.501,6.836,0.211,16.459
2019-01-30 20:00:00,2.862,6.703,0.234,16.547
2019-01-30 22:00:00,3.140,6.524,0.243,16.602
2019-01-31 00:00:00,3.060,7.749,0.230,16.481
2019-01-31 02:00:00,2.642,7.748,0.257,16.386
2019-01-31 04:00:00,2.985,7.572,0.242,16.460
2019-01-31 06:00:00,2.814,8.531,0.254,16.392
2019-01-31 08:00:00,2.706,7.848,0.230,16.281
2019-01-31 10:00:00,2.114,7.265,0.246,16.423
2019-01-31 12:00:00,2.081,7.975,0.242,16.374
2019-01-31 14:00:00,1.635,10.168,0.242,16.358
2019-01-31 16:00:00,1.542,6.599,0.238,16.383
2019-01-31 18:00:00,1.918,8.038,0.218,16.414
2019-01-31 20:00:00,4.068,8.773,0.222,16.420
2019-01-31 22:00:00,2.655,9.172,0.179,16.363
2019-02-01 00:00:00,2.774,9.350,0.152,16.259
2019-02-01 02:00:00,3.769,9.193,0.117,16.207
2019-02-01 04:00:00,2.594,9.349,0.148,16.148
2019-02-01 06:00:00,2.823,8.791,0.222,16.078
2019-02-01 08:00:00,2.713,8.730,0.250,16.207
2019-02-01 10:00:00,2.781,8.631,0.257,16.131
2019-02-01 12:00:00,2.677,8.236,0.250,16.094
2019-02-01 14:00:00,2.818,7.801,0.234,16.119
2019-02-01 16:00:00,2.629,7.478,0.226,15.817
2019-02-01 18:00:00,2.607,8.224,0.234,15.658
2019-02-01 20:00:00,3.417,8.322,0.215,15.668
2019-02-01 22:00:00,4.050,8.493,0.179,15.610
2019-02-02 00:00:00,3.869,8.256,0.149,15.635
2019-02-02 02:00:00,3.225,8.025,0.109,15.698
2019-02-02 04:00:00,2.895,7.818,0.144,15.673
2019-02-02 06:00:00,2.776,7.333,0.261,15.768
2019-02-02 08:00:00,2.717,7.437,0.226,15.651
2019-02-02 10:00:00,2.838,7.621,0.215,15.591
2019-02-02 12:00:00,2.825,6.780,0.261,15.714
2019-02-02 14:00:00,2.805,6.502,0.308,15.675
2019-02-02 16:00:00,3.498,6.356,0.304,15.720
2019-02-02 18:00:00,3.280,6.427,0.289,15.864
2019-02-02 20:00:00,3.617,6.340,0.289,16.044
2019-02-02 22:00:00,4.849,6.192,0.265,16.069
2019-02-03 00:00:00,4.833,6.137,0.218,16.144
2019-02-03 02:00:00,4.404,7.051,0.136,16.053
2019-02-03 04:00:00,4.512,5.609,0.133,16.032
2019-02-03 06:00:00,4.567,5.981,0.215,16.153
2019-02-03 08:00:00,4.607,5.864,0.265,16.213
2019-02-03 10:00:00,3.971,8.533,0.269,16.025
2019-02-03 12:00:00,3.914,8.010,0.246,16.088
2019-02-03 14:00:00,4.998,7.199,0.234,16.183
2019-02-03 16:00:00,5.185,7.481,0.222,16.021
2019-02-03 18:00:00,4.869,5.394,0.222,16.092
2019-02-03 20:00:00,4.607,5.514,0.222,16.023
2019-02-03 22:00:00,2.834,4.502,0.203,16.036
2019-02-04 00:00:00,2.637,5.382,0.173,16.074
2019-02-04 02:00:00,3.227,8.445,0.230,16.003
2019-02-04 04:00:00,3.989,6.974,0.254,16.033
2019-02-04 06:00:00,4.701,8.197,0.254,16.035
2019-02-04 08:00:00,2.763,8.937,0.226,15.957
2019-02-04 10:00:00,5.080,6.326,0.218,16.044
2019-02-04 12:00:00,2.710,5.898,0.218,16.250
2019-02-04 14:00:00,2.708,6.168,0.234,16.180
2019-02-04 16:00:00,2.328,6.136,0.215,16.104
2019-02-04 18:00:00,4.453,6.303,0.215,16.093
2019-02-04 20:00:00,5.938,7.564,0.207,16.152
2019-02-04 22:00:00,6.433,6.406,0.218,16.076
2019-02-05 00:00:00,6.252,6.392,0.172,16.044
2019-02-05 02:00:00,5.614,6.222,0.191,16.099
2019-02-05 04:00:00,4.655,6.778,0.129,16.230
2019-02-05 06:00:00,5.588,6.210,0.250,16.216
2019-02-05 08:00:00,5.577,6.401,0.269,16.091
2019-02-05 10:00:00,4.950,5.889,0.257,16.219
2019-02-05 12:00:00,4.589,5.968,0.277,16.120
2019-02-05 14:00:00,4.180,6.100,0.261,16.111
2019-02-05 16:00:00,3.637,7.634,0.242,16.049
2019-02-05 18:00:00,5.260,8.287,0.230,16.178
2019-02-05 20:00:00,5.436,9.247,0.242,16.171
2019-02-05 22:00:00,6.081,2.709,0.207,16.133
2019-02-06 00:00:00,5.757,5.751,0.137,16.141
2019-02-06 02:00:00,3.390,6.728,0.179,16.000
2019-02-06 04:00:00,2.779,6.082,0.203,16.030
2019-02-06 06:00:00,4.910,5.225,0.230,16.027
2019-02-06 08:00:00,5.317,6.215,0.246,15.914
2019-02-06 10:00:00,4.781,5.774,0.242,15.985
2019-02-06 12:00:00,3.887,6.591,0.242,16.001
2019-02-06 14:00:00,4.618,5.870,0.238,16.079
2019-02-06 16:00:00,5.078,5.027,0.254,16.056
2019-02-06 18:00:00,5.837,5.462,0.250,15.999
2019-02-06 20:00:00,6.406,5.668,0.234,16.043
2019-02-06 22:00:00,5.861,3.970,0.168,16.064
2019-02-07 00:00:00,4.954,7.550,0.113,16.010
2019-02-07 02:00:00,3.934,7.328,0.117,15.981
2019-02-07 04:00:00,4.847,5.304,0.113,15.978
2019-02-07 06:00:00,6.294,5.931,0.168,15.922
2019-02-07 08:00:00,6.285,5.449,0.238,16.162
2019-02-07 10:00:00,5.386,8.543,0.203,16.005
2019-02-07 12:00:00,4.939,5.685,0.211,15.994
2019-02-07 14:00:00,6.153,6.043,0.211,15.928
2019-02-07 16:00:00,4.231,5.582,0.195,15.997
2019-02-07 18:00:00,3.885,6.902,0.199,15.856
2019-02-07 20:00:00,4.644,6.593,0.207,15.736
2019-02-07 22:00:00,6.943,5.026,0.234,15.766
2019-02-08 00:00:00,7.296,6.372,0.137,15.776
2019-02-08 02:00:00,4.811,6.916,0.133,15.785
2019-02-08 04:00:00,4.198,6.601,0.187,15.881
2019-02-08 06:00:00,4.565,5.577,0.238,15.891
2019-02-08 08:00:00,3.969,5.653,0.226,15.802
2019-02-08 10:00:00,5.727,6.141,0.211,15.768
2019-02-08 12:00:00,5.086,7.157,0.207,15.738
2019-02-08 14:00:00,4.792,6.463,0.215,15.774
2019-02-08 16:00:00,4.484,6.430,0.203,15.759
2019-02-08 18:00:00,4.946,6.239,0.191,15.775
2019-02-08 20:00:00,5.214,6.315,0.218,15.829
2019-02-08 22:00:00,6.582,6.146,0.211,15.873
2019-02-09 00:00:00,7.249,5.395,0.156,15.792
2019-02-09 02:00:00,6.543,6.525,0.144,15.855
2019-02-09 04:00:00,5.366,6.336,0.109,15.878
2019-02-09 06:00:00,5.009,6.297,0.160,15.883
2019-02-09 08:00:00,5.181,6.457,0.242,15.877
2019-02-09 10:00:00,5.238,6.544,0.215,15.855
2019-02-09 12:00:00,4.347,6.653,0.207,15.908
2019-02-09 14:00:00,4.112,6.818,0.199,16.065
2019-02-09 16:00:00,4.292,6.909,0.207,15.984
2019-02-09 18:00:00,3.942,6.898,0.199,15.894
2019-02-09 20:00:00,3.348,6.970,0.191,16.002
2019-02-09 22:00:00,2.983,6.944,0.183,15.981
2019-02-10 00:00:00,2.787,6.863,0.117,15.967
2019-02-10 02:00:00,2.105,6.845,0.152,16.174
2019-02-10 04:00:00,2.042,6.959,0.183,16.502
2019-02-10 06:00:00,2.202,6.981,0.195,16.453
2019-02-10 08:00:00,2.193,6.880,0.222,16.386
2019-02-10 10:00:00,1.960,6.798,0.230,16.425
2019-02-10 12:00:00,2.064,6.675,0.222,16.403
2019-02-10 14:00:00,1.890,6.821,0.215,16.353
2019-02-10 16:00:00,2.033,6.969,0.211,16.312
2019-02-10 18:00:00,1.932,6.739,0.215,16.332
2019-02-10 20:00:00,2.086,6.591,0.211,16.352
2019-02-10 22:00:00,2.152,6.542,0.172,16.176
2019-02-11 00:00:00,1.973,6.624,0.105,16.191
2019-02-11 02:00:00,1.661,6.617,0.101,16.205
2019-02-11 04:00:00,1.929,6.706,0.097,15.996
2019-02-11 06:00:00,2.365,6.686,0.133,15.922
2019-02-11 08:00:00,2.363,6.301,0.242,15.867
2019-02-11 10:00:00,2.248,6.239,0.222,15.915
2019-02-11 12:00:00,2.204,6.378,0.199,15.840
2019-02-11 14:00:00,2.251,6.382,0.215,15.937
2019-02-11 16:00:00,1.813,6.305,0.207,15.904
2019-02-11 18:00:00,2.237,6.548,0.211,15.795
2019-02-11 20:00:00,2.451,6.622,0.211,15.847
2019-02-11 22:00:00,2.303,6.417,0.211,15.812
2019-02-12 00:00:00,2.308,6.599,0.218,15.880
2019-02-12 02:00:00,1.927,6.992,0.202,15.871
2019-02-12 04:00:00,1.734,6.289,0.207,16.011
2019-02-12 06:00:00,1.833,6.878,0.250,16.314
2019-02-12 08:00:00,1.938,6.998,0.226,16.517
2019-02-12 10:00:00,1.756,6.757,0.242,16.361
2019-02-12 12:00:00,1.870,6.272,0.238,16.225
2019-02-12 14:00:00,2.064,5.945,0.230,16.312
2019-02-12 16:00:00,2.141,5.949,0.238,16.176
2019-02-12 18:00:00,2.198,5.942,0.246,15.972
2019-02-12 20:00:00,2.270,5.922,0.230,15.868
2019-02-12 22:00:00,2.501,5.837,0.215,15.913
2019-02-13 00:00:00,2.675,5.842,0.156,15.917
2019-02-13 02:00:00,2.207,5.661,0.117,15.911
2019-02-13 04:00:00,2.176,5.642,0.101,15.906
2019-02-13 06:00:00,2.611,5.957,0.203,15.912
2019-02-13 08:00:00,3.043,5.901,0.285,15.925
2019-02-13 10:00:00,2.728,5.647,0.238,15.928
2019-02-13 12:00:00,2.743,5.753,0.242,15.981
2019-02-13 14:00:00,2.871,5.761,0.230,15.976
2019-02-13 16:00:00,2.922,5.880,0.211,15.991
2019-02-13 18:00:00,3.007,6.150,0.222,15.936
2019-02-13 20:00:00,3.619,6.299,0.199,15.923
2019-02-13 22:00:00,3.181,5.787,0.226,15.959
2019-02-14 00:00:00,3.073,6.120,0.218,16.031
2019-02-14 02:00:00,3.274,5.684,0.143,15.933
2019-02-14 04:00:00,2.974,7.556,0.257,15.963
2019-02-14 06:00:00,2.581,7.137,0.218,15.936
2019-02-14 08:00:00,2.400,7.042,0.242,15.810
2019-02-14 10:00:00,2.266,7.135,0.230,15.877
2019-02-14 12:00:00,2.273,7.001,0.215,15.864
2019-02-14 14:00:00,1.905,7.222,0.218,15.951
2019-02-14 16:00:00,1.918,7.599,0.222,15.888
2019-02-14 18:00:00,2.081,7.509,0.203,15.735
2019-02-14 20:00:00,2.178,7.596,0.195,15.735
2019-02-14 22:00:00,2.600,7.537,0.211,15.688
2019-02-15 00:00:00,2.196,7.709,0.172,15.574
2019-02-15 02:00:00,1.619,7.698,0.140,15.647
2019-02-15 04:00:00,1.527,7.533,0.129,15.684
2019-02-15 06:00:00,1.470,7.613,0.148,15.667
2019-02-15 08:00:00,1.454,7.588,0.238,15.655
2019-02-15 10:00:00,1.366,7.525,0.222,15.620
2019-02-15 12:00:00,1.313,7.749,0.203,15.417
2019-02-15 14:00:00,1.395,7.148,0.195,15.541
2019-02-15 16:00:00,1.377,7.298,0.183,15.402
2019-02-15 18:00:00,1.555,7.247,0.195,15.333
2019-02-15 20:00:00,1.643,7.397,0.211,15.413
2019-02-15 22:00:00,1.870,7.244,0.183,15.478
2019-02-16 00:00:00,1.745,6.744,0.144,15.371
2019-02-16 02:00:00,1.327,6.750,0.097,15.415
2019-02-16 04:00:00,0.946,7.139,0.097,15.378
2019-02-16 06:00:00,0.823,7.562,0.129,15.434
2019-02-16 08:00:00,1.313,7.396,0.195,15.344
2019-02-16 10:00:00,1.261,6.866,0.207,15.491
2019-02-16 12:00:00,1.357,6.903,0.191,15.402
2019-02-16 14:00:00,1.085,6.646,0.187,15.419
2019-02-16 16:00:00,0.898,6.539,0.195,15.414
2019-02-16 18:00:00,1.157,6.545,0.207,15.360
2019-02-16 20:00:00,1.228,6.425,0.187,15.333
2019-02-16 22:00:00,1.560,6.750,0.218,15.399
2019-02-17 00:00:00,1.687,6.560,0.191,15.377
2019-02-17 02:00:00,1.628,7.182,0.144,15.361
2019-02-17 04:00:00,1.353,6.733,0.125,15.363
2019-02-17 06:00:00,1.331,6.952,0.199,15.315
2019-02-17 08:00:00,1.287,7.112,0.242,15.323
2019-02-17 10:00:00,1.184,7.513,0.211,15.351
2019-02-17 12:00:00,1.166,7.234,0.211,15.426
2019-02-17 14:00:00,1.087,7.196,0.218,15.415
2019-02-17 16:00:00,1.212,7.004,0.211,15.464
2019-02-17 18:00:00,0.803,7.141,0.211,15.462
2019-02-17 20:00:00,0.748,7.036,0.218,15.446
2019-02-17 22:00:00,1.155,7.659,0.242,15.397
2019-02-18 00:00:00,1.316,7.746,0.133,15.442
2019-02-18 02:00:00,1.082,7.711,0.117,15.401
2019-02-18 04:00:00,1.130,7.255,0.193,15.474
2019-02-18 06:00:00,0.950,6.893,0.250,15.463
2019-02-18 08:00:00,0.873,6.774,0.254,15.424
2019-02-18 10:00:00,0.858,6.967,0.257,15.453
2019-02-18 12:00:00,1.012,6.873,0.230,15.404
2019-02-18 14:00:00,0.990,6.669,0.215,15.426
2019-02-18 16:00:00,1.349,6.449,0.215,15.375
2019-02-18 18:00:00,1.485,6.451,0.230,15.493
2019-02-18 20:00:00,1.514,6.305,0.207,15.486
2019-02-18 22:00:00,1.802,5.989,0.191,15.491
2019-02-19 00:00:00,1.800,5.880,0.125,15.554
2019-02-19 02:00:00,1.467,5.701,0.133,15.517
2019-02-19 04:00:00,1.423,5.655,0.094,15.543
2019-02-19 06:00:00,1.355,5.604,0.098,15.543
2019-02-19 08:00:00,1.632,6.328,0.129,15.496
2019-02-19 10:00:00,1.767,5.818,0.218,15.541
2019-02-19 12:00:00,1.657,5.806,0.234,15.512
2019-02-19 14:00:00,1.628,5.534,0.207,15.515
2019-02-19 16:00:00,1.562,6.123,0.211,15.528
2019-02-19 18:00:00,2.099,6.150,0.191,15.478
2019-02-19 20:00:00,2.163,6.576,0.218,15.536
2019-02-19 22:00:00,2.288,7.214,0.199,15.449
2019-02-20 00:00:00,2.295,7.745,0.156,15.398
2019-02-20 02:00:00,1.828,9.463,0.094,15.430
2019-02-20 04:00:00,2.053,6.590,0.070,15.351
2019-02-20 06:00:00,1.443,6.889,0.176,15.372
2019-02-20 08:00:00,1.305,6.119,0.246,15.453
2019-02-20 10:00:00,1.089,7.697,0.234,15.491
2019-02-20 12:00:00,1.443,5.194,0.234,15.527
2019-02-20 14:00:00,1.232,5.875,0.238,15.564
2019-02-20 16:00:00,1.239,8.759,0.234,15.482
2019-02-20 18:00:00,1.344,9.969,0.234,15.578
2019-02-20 20:00:00,1.712,7.146,0.234,15.391
2019-02-20 22:00:00,1.575,8.975,0.234,15.229
2019-02-21 00:00:00,1.520,7.204,0.230,15.290
2019-02-21 02:00:00,1.102,5.375,0.152,15.291
2019-02-21 04:00:00,1.118,5.044,0.226,15.372
2019-02-21 06:00:00,1.393,7.737,0.242,15.307
2019-02-21 08:00:00,1.349,6.217,0.273,15.334
2019-02-21 10:00:00,1.146,6.712,0.261,15.315
2019-02-21 12:00:00,1.470,5.926,0.257,15.280
