time,Pressure (psi),Depth (m),Temperature
2015-04-22 07:15,2253.9115,1509.8114,2.8672619
2015-04-22 07:30,2254.0834,1509.8094,2.8693765
2015-04-22 07:45,2254.2585,1509.8108,2.8705608
2015-04-22 08:00,2254.4171,1509.8043,2.8715197
2015-04-22 08:15,2254.5775,1509.8042,2.8719127
2015-04-22 08:30,2254.7323,1509.8072,2.8713428
2015-04-22 08:45,2254.8669,1509.8052,2.8720491
2015-04-22 09:00,2254.9876,1509.804,2.8729921
2015-04-22 09:15,2255.0967,1509.8065,2.8728307
2015-04-22 09:30,2255.1859,1509.8087,2.8726856
2015-04-22 09:45,2255.2615,1509.8158,2.8722951
2015-04-22 10:00,2255.3024,1509.8147,2.8714178
2015-04-22 10:15,2255.3149,1509.8105,2.8699787
2015-04-22 10:30,2255.3225,1509.8194,2.8690392
2015-04-22 10:45,2255.2923,1509.8198,2.8688816
2015-04-22 11:00,2255.2384,1509.8215,2.8701866
2015-04-22 11:15,2255.1513,1509.8175,2.8721279
2015-04-22 11:30,2255.0438,1509.8161,2.872709
2015-04-22 11:45,2254.9189,1509.8189,2.8733565
2015-04-22 12:00,2254.7589,1509.8127,2.8745514
2015-04-22 12:15,2254.5848,1509.8105,2.8800585
2015-04-22 12:30,2254.3944,1509.8093,2.8856534
2015-04-22 12:45,2254.1861,1509.8065,2.898867
2015-04-22 13:00,2253.9676,1509.8052,2.8915909
2015-04-22 13:15,2253.7345,1509.8004,2.8804764
2015-04-22 13:30,2253.5004,1509.7993,2.8741423
2015-04-22 13:45,2253.2674,1509.8009,2.8722717
2015-04-22 14:00,2253.032,1509.8009,2.8727823
2015-04-22 14:15,2252.7932,1509.7964,2.873281
2015-04-22 14:30,2252.5701,1509.7978,2.8746496
2015-04-22 14:45,2252.3573,1509.7996,2.8759223
2015-04-22 15:00,2252.1592,1509.8028,2.8757269
2015-04-22 15:15,2251.9723,1509.8032,2.8749689
2015-04-22 15:30,2251.8036,1509.8037,2.8741565
2015-04-22 15:45,2251.6619,1509.8089,2.8736012
2015-04-22 16:00,2251.5388,1509.8117,2.8732837
2015-04-22 16:15,2251.4397,1509.8147,2.8713851
2015-04-22 16:30,2251.3581,1509.8127,2.8697022
2015-04-22 16:45,2251.3118,1509.8171,2.8691168
2015-04-22 17:00,2251.2892,1509.8197,2.8692194
2015-04-22 17:15,2251.2873,1509.8184,2.8700719
2015-04-22 17:30,2251.3184,1509.8215,2.8718676
2015-04-22 17:45,2251.3707,1509.8219,2.8733779
2015-04-22 18:00,2251.4531,1509.826,2.8744108
2015-04-22 18:15,2251.547,1509.8223,2.8758127
2015-04-22 18:30,2251.6702,1509.8241,2.876273
2015-04-22 18:45,2251.8126,1509.8258,2.8765957
2015-04-22 19:00,2251.9665,1509.824,2.877133
2015-04-22 19:15,2252.1415,1509.8267,2.8787759
2015-04-22 19:30,2252.3209,1509.8247,2.8808355
2015-04-22 19:45,2252.5155,1509.8269,2.8803001
2015-04-22 20:00,2252.7146,1509.8282,2.8814645
2015-04-22 20:15,2252.9149,1509.8283,2.8864552
2015-04-22 20:30,2253.1145,1509.8279,2.8884885
2015-04-22 20:45,2253.3133,1509.8288,2.8966109
2015-04-22 21:00,2253.5115,1509.8329,2.8988849
2015-04-22 21:15,2253.6973,1509.8342,2.8919536
2015-04-22 21:30,2253.8667,1509.8317,2.8878539
2015-04-22 21:45,2254.0293,1509.8331,2.886624
2015-04-22 22:00,2254.181,1509.8373,2.8845766
2015-04-22 22:15,2254.3068,1509.8354,2.8829023
2015-04-22 22:30,2254.4072,1509.8287,2.8821791
2015-04-22 22:45,2254.4921,1509.8249,2.8829243
2015-04-22 23:00,2254.5661,1509.8276,2.8846536
2015-04-22 23:15,2254.6081,1509.823,2.8911288
2015-04-22 23:30,2254.626,1509.8167,2.8937905
2015-04-22 23:45,2254.6292,1509.8149,2.8924773
2015-04-23 00:00,2254.6085,1509.8112,2.888388
2015-04-23 00:15,2254.571,1509.8096,2.8847233
2015-04-23 00:30,2254.5188,1509.8107,2.8864172
2015-04-23 00:45,2254.4462,1509.8098,2.8938459
2015-04-23 01:00,2254.3586,1509.8093,2.8997667
2015-04-23 01:15,2254.2535,1509.8058,2.8971283
2015-04-23 01:30,2254.1402,1509.8044,2.8913708
2015-04-23 01:45,2254.0244,1509.8071,2.8913059
2015-04-23 02:00,2253.9021,1509.8093,2.9076898
2015-04-23 02:15,2253.7709,1509.8078,2.9080689
2015-04-23 02:30,2253.6352,1509.8038,2.8957435
2015-04-23 02:45,2253.5087,1509.8046,2.890027
2015-04-23 03:00,2253.3874,1509.8059,2.8906696
2015-04-23 03:15,2253.2769,1509.8097,2.9035023
2015-04-23 03:30,2253.1655,1509.8068,2.9104729
2015-04-23 03:45,2253.0669,1509.8049,2.9019425
2015-04-23 04:00,2252.9797,1509.8017,2.8956045
2015-04-23 04:15,2252.9119,1509.8017,2.8959074
2015-04-23 04:30,2252.864,1509.804,2.8986045
2015-04-23 04:45,2252.8305,1509.8043,2.89555
2015-04-23 05:00,2252.8156,1509.8051,2.8945761
2015-04-23 05:15,2252.8185,1509.8053,2.9009074
2015-04-23 05:30,2252.8377,1509.8039,2.9073354
2015-04-23 05:45,2252.8786,1509.8047,2.9045206
2015-04-23 06:00,2252.9365,1509.8049,2.9046821
2015-04-23 06:15,2253.0078,1509.8027,2.8999105
2015-04-23 06:30,2253.1039,1509.8066,2.8921603
2015-04-23 06:45,2253.2042,1509.8038,2.8872632
2015-04-23 07:00,2253.3198,1509.8029,2.884939
2015-04-23 07:15,2253.444,1509.8008,2.8835806
2015-04-23 07:30,2253.5841,1509.8037,2.8826353
2015-04-23 07:45,2253.7285,1509.8056,2.8825442
2015-04-23 08:00,2253.8754,1509.8066,2.8867583
2015-04-23 08:15,2254.0215,1509.8065,2.8890766
2015-04-23 08:30,2254.1598,1509.802,2.8869141
2015-04-23 08:45,2254.3009,1509.8018,2.8871599
2015-04-23 09:00,2254.4404,1509.8047,2.8941431
2015-04-23 09:15,2254.5587,1509.799,2.9039721
2015-04-23 09:30,2254.6815,1509.8034,2.9003073
2015-04-23 09:45,2254.7828,1509.8018,2.8953898
2015-04-23 10:00,2254.8748,1509.8037,2.891065
2015-04-23 10:15,2254.9528,1509.8071,2.8905135
2015-04-23 10:30,2255.0126,1509.8102,2.8906826
2015-04-23 10:45,2255.053,1509.813,2.8875685
2015-04-23 11:00,2255.0704,1509.814,2.8832968
2015-04-23 11:15,2255.0606,1509.8107,2.880547
2015-04-23 11:30,2255.0348,1509.8112,2.8798251
2015-04-23 11:45,2254.9849,1509.81,2.8800573
2015-04-23 12:00,2254.9186,1509.8123,2.8815267
2015-04-23 12:15,2254.8253,1509.8104,2.8839178
2015-04-23 12:30,2254.7141,1509.8103,2.8889485
2015-04-23 12:45,2254.5883,1509.8131,2.8931959
2015-04-23 13:00,2254.4369,1509.8105,2.89072
2015-04-23 13:15,2254.2658,1509.8051,2.8914672
2015-04-23 13:30,2254.086,1509.803,2.901678
2015-04-23 13:45,2253.8994,1509.8038,2.8964782
2015-04-23 14:00,2253.697,1509.7998,2.8895523
2015-04-23 14:15,2253.4999,1509.8034,2.8892656
2015-04-23 14:30,2253.287,1509.7983,2.8893714
2015-04-23 14:45,2253.0824,1509.7989,2.8857468
2015-04-23 15:00,2252.8813,1509.8003,2.882499
2015-04-23 15:15,2252.6875,1509.8028,2.8809351
2015-04-23 15:30,2252.5041,1509.8071,2.8795577
2015-04-23 15:45,2252.325,1509.8071,2.879859
2015-04-23 16:00,2252.1635,1509.8102,2.8803532
2015-04-23 16:15,2252.0158,1509.8124,2.8805836
2015-04-23 16:30,2251.8763,1509.8087,2.8804172
2015-04-23 16:45,2251.7661,1509.8121,2.8801128
2015-04-23 17:00,2251.664,1509.8073,2.8792725
2015-04-23 17:15,2251.5961,1509.8114,2.8781479
2015-04-23 17:30,2251.5451,1509.8119,2.8762655
2015-04-23 17:45,2251.5101,1509.808,2.8702294
2015-04-23 18:00,2251.5081,1509.8108,2.8656214
2015-04-23 18:15,2251.5235,1509.8103,2.862734
2015-04-23 18:30,2251.561,1509.8096,2.8606501
2015-04-23 18:45,2251.6277,1509.8142,2.8609841
2015-04-23 19:00,2251.7131,1509.8177,2.8623471
2015-04-23 19:15,2251.817,1509.821,2.8644059
2015-04-23 19:30,2251.9308,1509.8193,2.866004
2015-04-23 19:45,2252.0637,1509.8203,2.8670267
2015-04-23 20:00,2252.2105,1509.8218,2.8645497
2015-04-23 20:15,2252.3628,1509.8196,2.8622613
2015-04-23 20:30,2252.5228,1509.8168,2.8605259
2015-04-23 20:45,2252.6924,1509.8164,2.860317
2015-04-23 21:00,2252.867,1509.817,2.859366
2015-04-23 21:15,2253.0374,1509.8139,2.8575155
2015-04-23 21:30,2253.2084,1509.8122,2.8561921
2015-04-23 21:45,2253.3745,1509.8097,2.855762
2015-04-23 22:00,2253.5403,1509.8111,2.8557424
2015-04-23 22:15,2253.6978,1509.8123,2.8562255
2015-04-23 22:30,2253.8422,1509.8117,2.8573733
2015-04-23 22:45,2253.9758,1509.8118,2.8607876
2015-04-23 23:00,2254.0953,1509.8115,2.8618758
2015-04-23 23:15,2254.2021,1509.813,2.8688428
2015-04-23 23:30,2254.2899,1509.8126,2.8795092
2015-04-23 23:45,2254.3595,1509.8113,2.8869162
2015-04-24 00:00,2254.4102,1509.8094,2.8792443
2015-04-24 00:15,2254.4477,1509.8108,2.8690584
2015-04-24 00:30,2254.4644,1509.8104,2.8624143
2015-04-24 00:45,2254.4637,1509.8104,2.8578895
2015-04-24 01:00,2254.4436,1509.8088,2.8547147
2015-04-24 01:15,2254.4072,1509.8074,2.8531563
2015-04-24 01:30,2254.3503,1509.8024,2.8540113
2015-04-24 01:45,2254.2945,1509.8074,2.8567596
2015-04-24 02:00,2254.2142,1509.8042,2.8564646
2015-04-24 02:15,2254.1306,1509.8056,2.8543571
2015-04-24 02:30,2254.039,1509.8072,2.8535045
2015-04-24 02:45,2253.9367,1509.8058,2.8534761
2015-04-24 03:00,2253.8243,1509.8003,2.8533936
2015-04-24 03:15,2253.7256,1509.8051,2.8530961
2015-04-24 03:30,2253.6112,1509.7992,2.8554508
2015-04-24 03:45,2253.508,1509.799,2.8596328
2015-04-24 04:00,2253.4046,1509.7957,2.8613028
2015-04-24 04:15,2253.3144,1509.7968,2.8584856
2015-04-24 04:30,2253.2303,1509.7964,2.8569888
2015-04-24 04:45,2253.1562,1509.796,2.8644955
2015-04-24 05:00,2253.0971,1509.7981,2.8624623
2015-04-24 05:15,2253.0395,1509.7927,2.8548006
2015-04-24 05:30,2253.0036,1509.7926,2.8526053
2015-04-24 05:45,2252.982,1509.7925,2.851736
2015-04-24 06:00,2252.971,1509.7897,2.8516281
2015-04-24 06:15,2252.9796,1509.7899,2.850836
2015-04-24 06:30,2253.0045,1509.7908,2.8520684
2015-04-24 06:45,2253.074,1509.8119,2.8561869
2015-04-24 07:00,2253.193,1509.8565,2.8586451
2015-04-24 07:15,2253.3114,1509.892,2.8611693
2015-04-24 07:30,2253.6149,1510.0433,2.8646327
2015-04-24 07:45,2253.9463,1510.206,2.8682665
2015-04-24 08:00,2254.2775,1510.3623,2.8700679
2015-04-24 08:15,2254.5872,1510.499,2.8662135
2015-04-24 08:30,2254.8779,1510.6192,2.8664435
2015-04-24 08:45,2255.1528,1510.7261,2.8668396
2015-04-24 09:00,2255.4056,1510.8168,2.8640261
2015-04-24 09:15,2255.6482,1510.9008,2.8612159
2015-04-24 09:30,2255.8835,1510.9814,2.8593931
2015-04-24 09:45,2256.1071,1511.0566,2.8587321
2015-04-24 10:00,2256.3083,1511.1211,2.8584734
2015-04-24 10:15,2256.5105,1511.1913,2.8588342
2015-04-24 10:30,2256.6917,1511.254,2.8566062
2015-04-24 10:45,2256.8545,1511.3118,2.8565913
2015-04-24 11:00,2257.0003,1511.3669,2.860035
2015-04-24 11:15,2257.1307,1511.4211,2.8625102
2015-04-24 11:30,2257.2301,1511.4647,2.8626189
2015-04-24 11:45,2257.3034,1511.5018,2.8622547
2015-04-24 12:00,2257.3575,1511.5375,2.8630073
2015-04-24 12:15,2257.3905,1511.5707,2.8648482
2015-04-24 12:30,2257.3909,1511.5942,2.8675175
2015-04-24 12:45,2257.3818,1511.6233,2.8717888
2015-04-24 13:00,2257.3429,1511.6442,2.8704097
2015-04-24 13:15,2257.2924,1511.6689,2.8676761
2015-04-24 13:30,2257.217,1511.6877,2.8672369
2015-04-24 13:45,2257.1212,1511.703,2.8696698
2015-04-24 14:00,2257.0314,1511.7315,2.8717307
2015-04-24 14:15,2256.9049,1511.7435,2.870204
2015-04-24 14:30,2256.7644,1511.7529,2.870566
2015-04-24 14:45,2256.6272,1511.7699,2.8711685
2015-04-24 15:00,2256.478,1511.7828,2.8728472
2015-04-24 15:15,2256.3337,1511.8014,2.8724004
2015-04-24 15:30,2256.1693,1511.8074,2.8711618
2015-04-24 15:45,2256.0182,1511.8214,2.8709654
2015-04-24 16:00,2255.8653,1511.8319,2.8745063
2015-04-24 16:15,2255.7178,1511.8423,2.8767139
2015-04-24 16:30,2255.5787,1511.8529,2.877904
2015-04-24 16:45,2255.4457,1511.861,2.882533
2015-04-24 17:00,2255.323,1511.8681,2.8887704
2015-04-24 17:15,2255.2098,1511.8726,2.8898904
2015-04-24 17:30,2255.1236,1511.8851,2.8895377
2015-04-24 17:45,2255.0419,1511.8898,2.8876088
2015-04-24 18:00,2254.9756,1511.8931,2.8893631
2015-04-24 18:15,2254.9339,1511.9008,2.8921202
2015-04-24 18:30,2254.9047,1511.9044,2.8947178
2015-04-24 18:45,2254.9036,1511.914,2.8966798
2015-04-24 19:00,2254.9072,1511.914,2.8963153
2015-04-24 19:15,2254.9488,1511.9268,2.895755
2015-04-24 19:30,2254.9941,1511.9297,2.8952246
2015-04-24 19:45,2255.059,1511.934,2.8944387
2015-04-24 20:00,2255.1426,1511.9396,2.8940135
2015-04-24 20:15,2255.2369,1511.942,2.8941067
2015-04-24 20:30,2255.3499,1511.9476,2.8946132
2015-04-24 20:45,2255.4771,1511.9543,2.8943674
2015-04-24 21:00,2255.6134,1511.9601,2.894136
2015-04-24 21:15,2255.7493,1511.9599,2.8947979
2015-04-24 21:30,2255.8975,1511.9633,2.8963966
2015-04-24 21:45,2256.0497,1511.9664,2.8981366
2015-04-24 22:00,2256.2079,1511.9719,2.8974178
2015-04-24 22:15,2256.3531,1511.9685,2.8977222
2015-04-24 22:30,2256.5147,1511.9772,2.8964336
2015-04-24 22:45,2256.6788,1511.99,2.8941519
2015-04-24 23:00,2256.8241,1511.994,2.8939585
2015-04-24 23:15,2256.9524,1511.9913,2.8957702
2015-04-24 23:30,2257.074,1511.9903,2.8964538
2015-04-24 23:45,2257.1893,1511.992,2.8962655
2015-04-25 00:00,2257.2948,1511.995,2.8956389
2015-04-25 00:15,2257.3922,1512.0012,2.8938333
2015-04-25 00:30,2257.4664,1512.0011,2.8899185
2015-04-25 00:45,2257.5382,1512.009,2.8852836
2015-04-25 01:00,2257.5784,1512.0057,2.8817323
2015-04-25 01:15,2257.6094,1512.0064,2.8755495
2015-04-25 01:30,2257.6307,1512.0108,2.871448
2015-04-25 01:45,2257.637,1512.015,2.8707094
2015-04-25 02:00,2257.6294,1512.0194,2.8679137
2015-04-25 02:15,2257.6058,1512.0223,2.8676376
2015-04-25 02:30,2257.5767,1512.03,2.8675497
2015-04-25 02:45,2257.5624,1512.0552,2.8684135
2015-04-25 03:00,2257.4676,1512.0332,2.8986709
2015-04-25 03:15,2257.4212,1512.0494,2.8927559
2015-04-25 03:30,2257.3474,1512.0519,2.9259697
2015-04-25 03:45,2257.2482,1512.0408,2.9407388
2015-04-25 04:00,2257.1683,1512.045,2.9380873
2015-04-25 04:15,2257.0695,1512.0375,2.9323342
2015-04-25 04:30,2256.9878,1512.0413,2.9253251
2015-04-25 04:45,2256.8985,1512.0389,2.9136635
2015-04-25 05:00,2256.804,1512.0304,2.9035497
2015-04-25 05:15,2256.731,1512.033,2.8902441
2015-04-25 05:30,2256.6543,1512.0287,2.879487
2015-04-25 05:45,2256.5998,1512.0339,2.8737996
2015-04-25 06:00,2256.5412,1512.0303,2.8716693
2015-04-25 06:15,2256.5012,1512.0324,2.8650415
2015-04-25 06:30,2256.4802,1512.0398,2.8627181
2015-04-25 06:45,2256.4457,1512.0306,2.8619435
2015-04-25 07:00,2256.4365,1512.0304,2.8610951
2015-04-25 07:15,2256.4493,1512.0366,2.8605435
2015-04-25 07:30,2256.4635,1512.0359,2.8613812
2015-04-25 07:45,2256.5057,1512.0457,2.8660578
2015-04-25 08:00,2256.5499,1512.0493,2.8719723
2015-04-25 08:15,2256.6071,1512.0543,2.878482
2015-04-25 08:30,2256.6688,1512.0557,2.8830715
2015-04-25 08:45,2256.7457,1512.0613,2.8862928
2015-04-25 09:00,2256.8189,1512.0593,2.8866409
2015-04-25 09:15,2256.9048,1512.0614,2.8869718
2015-04-25 09:30,2256.9925,1512.0615,2.888711
2015-04-25 09:45,2257.0817,1512.0603,2.8889392
2015-04-25 10:00,2257.1714,1512.0583,2.8906977
2015-04-25 10:15,2257.2646,1512.0585,2.8938292
2015-04-25 10:30,2257.3687,1512.0672,2.8966976
2015-04-25 10:45,2257.4638,1512.0718,2.8993966
2015-04-25 11:00,2257.5537,1512.0764,2.9004616
2015-04-25 11:15,2257.6388,1512.0819,2.9026793
2015-04-25 11:30,2257.716,1512.0875,2.9040386
2015-04-25 11:45,2257.7729,1512.0855,2.9040664
2015-04-25 12:00,2257.8174,1512.0822,2.8992041
2015-04-25 12:15,2257.8603,1512.0855,2.8948447
2015-04-25 12:30,2257.884,1512.0844,2.8908046
2015-04-25 12:45,2257.8964,1512.0847,2.886854
2015-04-25 13:00,2257.8996,1512.0881,2.8814425
2015-04-25 13:15,2257.8713,1512.0802,2.8773513
2015-04-25 13:30,2257.854,1512.0894,2.8755467
2015-04-25 13:45,2257.8108,1512.0911,2.8757897
2015-04-25 14:00,2257.7469,1512.0884,2.8742551
2015-04-25 14:15,2257.6691,1512.0859,2.8701288
2015-04-25 14:30,2257.5846,1512.0878,2.866041
2015-04-25 14:45,2257.5168,1512.109,2.8629301
2015-04-25 15:00,2257.4062,1512.1091,2.8648215
2015-04-25 15:15,2257.2881,1512.1107,2.8691858
2015-04-25 15:30,2257.1589,1512.1104,2.8748621
2015-04-25 15:45,2257.0217,1512.1089,2.8814937
2015-04-25 16:00,2256.8824,1512.1093,2.878996
2015-04-25 16:15,2256.7476,1512.1145,2.87551
2015-04-25 16:30,2256.6092,1512.1179,2.8717752
2015-04-25 16:45,2256.4629,1512.1152,2.8695495
2015-04-25 17:00,2256.32,1512.1127,2.8656742
2015-04-25 17:15,2256.182,1512.1103,2.8630189
2015-04-25 17:30,2256.056,1512.1114,2.8558943
2015-04-25 17:45,2255.9392,1512.1132,2.8458275
2015-04-25 18:00,2255.8244,1512.1097,2.8415804
2015-04-25 18:15,2255.7291,1512.1117,2.8408386
2015-04-25 18:30,2255.6385,1512.1085,2.8489885
2015-04-25 18:45,2255.5693,1512.1106,2.8464333
2015-04-25 19:00,2255.5151,1512.1131,2.8430223
2015-04-25 19:15,2255.475,1512.115,2.8390996
2015-04-25 19:30,2255.4464,1512.1139,2.8345354
2015-04-25 19:45,2255.4389,1512.1163,2.832961
2015-04-25 20:00,2255.4535,1512.1227,2.8316093
2015-04-25 20:15,2255.4763,1512.1239,2.8297994
2015-04-25 20:30,2255.5153,1512.1255,2.827379
2015-04-25 20:45,2255.5645,1512.1238,2.8243859
2015-04-25 21:00,2255.6333,1512.1256,2.8218858
2015-04-25 21:15,2255.7128,1512.1258,2.8199784
2015-04-25 21:30,2255.8025,1512.1246,2.819431
2015-04-25 21:45,2255.906,1512.1254,2.8214902
2015-04-25 22:00,2256.0136,1512.1229,2.8257186
2015-04-25 22:15,2256.1318,1512.1223,2.8264142
2015-04-25 22:30,2256.2558,1512.1217,2.8231056
2015-04-25 22:45,2256.3845,1512.1215,2.8214472
2015-04-25 23:00,2256.5187,1512.1234,2.8195169
2015-04-25 23:15,2256.6549,1512.1264,2.8176413
2015-04-25 23:30,2256.7907,1512.1299,2.8157329
2015-04-25 23:45,2256.9208,1512.1315,2.8162401
2015-04-26 00:00,2257.0468,1512.1334,2.8161954
2015-04-26 00:15,2257.1677,1512.136,2.8178371
2015-04-26 00:30,2257.2794,1512.1375,2.8168972
2015-04-26 00:45,2257.3855,1512.141,2.8157006
2015-04-26 01:00,2257.4812,1512.1441,2.8158916
2015-04-26 01:15,2257.5673,1512.148,2.8172784
2015-04-26 01:30,2257.6433,1512.1529,2.8205267
2015-04-26 01:45,2257.7034,1512.1555,2.8259758
2015-04-26 02:00,2257.7555,1512.1612,2.8245926
2015-04-26 02:15,2257.7858,1512.1611,2.8213372
2015-04-26 02:30,2257.7982,1512.1578,2.8191326
2015-04-26 02:45,2257.8009,1512.1567,2.8185971
2015-04-26 03:00,2257.7988,1512.1609,2.8209314
2015-04-26 03:15,2257.7725,1512.1571,2.8226507
2015-04-26 03:30,2257.7431,1512.1589,2.8261657
2015-04-26 03:45,2257.6919,1512.1531,2.8290626
2015-04-26 04:00,2257.6416,1512.1543,2.8351694
2015-04-26 04:15,2257.5807,1512.1538,2.8418517
2015-04-26 04:30,2257.5092,1512.1511,2.8454093
2015-04-26 04:45,2257.4507,1512.1606,2.8579693
2015-04-26 05:00,2257.3681,1512.1566,2.8951399
2015-04-26 05:15,2257.2788,1512.1498,2.9104621
2015-04-26 05:30,2257.1955,1512.1476,2.9124135
2015-04-26 05:45,2257.1167,1512.148,2.9068564
2015-04-26 06:00,2257.0371,1512.1464,2.8995715
2015-04-26 06:15,2256.9631,1512.1461,2.8929994
2015-04-26 06:30,2256.8935,1512.1457,2.8866831
2015-04-26 06:45,2256.8283,1512.1442,2.8836487
2015-04-26 07:00,2256.7696,1512.1422,2.8816052
2015-04-26 07:15,2256.716,1512.1382,2.8801582
2015-04-26 07:30,2256.6763,1512.1375,2.8799459
2015-04-26 07:45,2256.6478,1512.138,2.8794632
2015-04-26 08:00,2256.6369,1512.1434,2.8792113
2015-04-26 08:15,2256.6216,1512.139,2.8781341
2015-04-26 08:30,2256.6211,1512.1374,2.8774635
2015-04-26 08:45,2256.6336,1512.1373,2.8751391
2015-04-26 09:00,2256.6572,1512.1378,2.8734312
2015-04-26 09:15,2256.6893,1512.1374,2.8722945
2015-04-26 09:30,2256.7305,1512.1368,2.8704582
2015-04-26 09:45,2256.7768,1512.1339,2.8693805
2015-04-26 10:00,2256.8355,1512.1343,2.8675073
2015-04-26 10:15,2256.9034,1512.1365,2.8656767
2015-04-26 10:30,2256.9742,1512.1371,2.8651947
2015-04-26 10:45,2257.0527,1512.1401,2.8647817
2015-04-26 11:00,2257.1282,1512.1394,2.8666215
2015-04-26 11:15,2257.2134,1512.1444,2.8671608
2015-04-26 11:30,2257.296,1512.1478,2.8654422
2015-04-26 11:45,2257.3715,1512.1476,2.8635367
2015-04-26 12:00,2257.4464,1512.1491,2.8625745
2015-04-26 12:15,2257.5196,1512.1524,2.8616731
2015-04-26 12:30,2257.5816,1512.1522,2.8615162
2015-04-26 12:45,2257.6429,1512.1561,2.8598278
2015-04-26 13:00,2257.6907,1512.1564,2.8586854
2015-04-26 13:15,2257.752,1512.1719,2.8579295
2015-04-26 13:30,2257.7898,1512.1786,2.8579376
2015-04-26 13:45,2257.8031,1512.1761,2.8580811
2015-04-26 14:00,2257.8115,1512.1781,2.8580806
2015-04-26 14:15,2257.8024,1512.1765,2.8573781
2015-04-26 14:30,2257.7849,1512.1775,2.8576903
2015-04-26 14:45,2257.7607,1512.1825,2.8560865
2015-04-26 15:00,2257.7121,1512.1795,2.8559981
2015-04-26 15:15,2257.6643,1512.1852,2.8552138
2015-04-26 15:30,2257.597,1512.1857,2.8581045
2015-04-26 15:45,2257.5226,1512.1889,2.8627224
2015-04-26 16:00,2257.436,1512.1905,2.8653358
2015-04-26 16:15,2257.3397,1512.1917,2.8670409
2015-04-26 16:30,2257.2387,1512.1949,2.8648102
2015-04-26 16:45,2257.126,1512.1946,2.8635149
2015-04-26 17:00,2257.0043,1512.1914,2.8628832
2015-04-26 17:15,2256.8805,1512.1888,2.8713162
2015-04-26 17:30,2256.7564,1512.1872,2.8832358
2015-04-26 17:45,2256.6361,1512.188,2.8852005
2015-04-26 18:00,2256.5111,1512.1843,2.8769035
2015-04-26 18:15,2256.3918,1512.1823,2.8694181
2015-04-26 18:30,2256.2766,1512.1795,2.862942
2015-04-26 18:45,2256.1705,1512.1785,2.8597189
2015-04-26 19:00,2256.0732,1512.1782,2.8576524
2015-04-26 19:15,2255.9866,1512.1787,2.8560472
2015-04-26 19:30,2255.912,1512.1804,2.8542647
2015-04-26 19:45,2255.8427,1512.178,2.853017
2015-04-26 20:00,2255.7906,1512.1788,2.8513574
2015-04-26 20:15,2255.7474,1512.1768,2.8503722
2015-04-26 20:30,2255.7217,1512.1773,2.8504862
2015-04-26 20:45,2255.7116,1512.1788,2.8525027
2015-04-26 21:00,2255.7141,1512.179,2.8582214
2015-04-26 21:15,2255.7312,1512.1794,2.8640376
2015-04-26 21:30,2255.765,1512.1814,2.862294
2015-04-26 21:45,2255.8091,1512.1811,2.8575645
2015-04-26 22:00,2255.86,1512.1764,2.8569632
2015-04-26 22:15,2255.928,1512.1747,2.8587979
2015-04-26 22:30,2256.0016,1512.1693,2.8607034
2015-04-26 22:45,2256.0911,1512.1675,2.8621538
2015-04-26 23:00,2256.1925,1512.1678,2.8551288
2015-04-26 23:15,2256.2994,1512.1667,2.850017
2015-04-26 23:30,2256.4049,1512.1608,2.8491828
2015-04-26 23:45,2256.5267,1512.1628,2.8507089
2015-04-27 00:00,2256.6506,1512.1644,2.8586431
2015-04-27 00:15,2256.7764,1512.1667,2.8600245
2015-04-27 00:30,2256.8972,1512.1658,2.8636152
2015-04-27 00:45,2257.0184,1512.1667,2.8710878
2015-04-27 01:00,2257.1331,1512.1657,2.8828636
2015-04-27 01:15,2257.2464,1512.167,2.8724033
2015-04-27 01:30,2257.3509,1512.1667,2.8649319
2015-04-27 01:45,2257.4567,1512.1723,2.8581941
2015-04-27 02:00,2257.5423,1512.1703,2.855654
2015-04-27 02:15,2257.6233,1512.1717,2.8576901
2015-04-27 02:30,2257.6956,1512.1744,2.85919
2015-04-27 02:45,2257.7496,1512.1725,2.861622
2015-04-27 03:00,2257.7953,1512.173,2.8648122
2015-04-27 03:15,2257.8346,1512.1777,2.8648791
2015-04-27 03:30,2257.8549,1512.1781,2.8627551
2015-04-27 03:45,2257.8696,1512.1833,2.8627379
2015-04-27 04:00,2257.8633,1512.183,2.8650933
2015-04-27 04:15,2257.84,1512.1795,2.8648815
2015-04-27 04:30,2257.8113,1512.1803,2.8613013
2015-04-27 04:45,2257.769,1512.1794,2.8606534
2015-04-27 05:00,2257.7168,1512.1785,2.8667803
2015-04-27 05:15,2257.6519,1512.1753,2.8741114
2015-04-27 05:30,2257.5853,1512.1761,2.8733064
2015-04-27 05:45,2257.5041,1512.1713,2.8669775
2015-04-27 06:00,2257.421,1512.1687,2.8595857
2015-04-27 06:15,2257.3341,1512.1658,2.8579161
2015-04-27 06:30,2257.2469,1512.1641,2.8592734
2015-04-27 06:45,2257.158,1512.1617,2.8567702
2015-04-27 07:00,2257.0671,1512.1572,2.8551761
2015-04-27 07:15,2256.9791,1512.153,2.8570624
2015-04-27 07:30,2256.8978,1512.1507,2.8556193
2015-04-27 07:45,2256.8282,1512.153,2.854815
2015-04-27 08:00,2256.758,1512.1507,2.8553041
2015-04-27 08:15,2256.6999,1512.1515,2.8580675
2015-04-27 08:30,2256.6499,1512.1522,2.8612867
2015-04-27 08:45,2256.6093,1512.1531,2.8628567
