time,Endurance Salinity,Endurance Air Temp,Endurance SST,Endurance Rain,Pioneer Salinity,Pioneer Air Temp,Pioneer SST,Pioneer Rain,Irminger Salinity,Irminger Air Temp,Irminger SST,Irminger Rain
2016-03-08,32.29176915,8.757842,11.387251,12.161106,33.04897962,7.3989606,7.4528365,0.4046173,,,,
2016-03-09,32.29651334,11.027358,11.345313,4.6599007,33.0715659,9.618328,7.433679,0.4286661,,,,
2016-03-10,32.30375014,11.9222355,11.364448,4.494666,32.97573005,9.900356,7.2540092,0.3826542,,,,
2016-03-11,32.39585639,10.440867,11.337163,6.9349556,32.98015846,8.5383415,7.588298,1.573286,,,,
2016-03-12,32.38119595,9.074162,11.301683,14.22933,33.0211545,7.1504064,7.820012,0.372674,,,,
2016-03-13,32.33872079,9.675874,11.348459,14.152412,32.98250144,8.869201,7.6961474,0.37309647,,,,
2016-03-14,32.24722989,8.774752,11.368333,8.09861,33.03213204,7.7280664,7.618101,0.52333546,,,,
2016-03-15,32.23935672,9.171656,11.385533,9.450859,33.13421689,10.201445,7.7375126,0.40128708,,,,
2016-03-16,32.24032454,9.989719,11.400277,2.8553312,33.37211138,6.7709293,8.220713,0.38885403,,,,
2016-03-17,30.34230207,9.648223,11.534094,0.28466558,33.01031088,6.5670485,7.368906,1.4730654,,,,
2016-03-18,29.8084011,11.999642,11.658777,0.4796672,33.13087633,8.684531,7.9570246,0.37666416,,,,
2016-03-19,30.48895094,11.517796,11.723234,1.5913343,32.99984763,4.952804,7.669622,0.45599174,,,,
2016-03-20,30.74586958,11.645817,11.973216,3.475999,33.42938375,4.260755,8.591868,0.43661785,,,,
2016-03-21,31.63915225,11.073621,11.708295,6.850821,34.58468152,3.9234765,11.89314,0.92066574,,,,
2016-03-22,32.1520448,10.411829,11.457885,1.0227757,33.73538256,5.385672,9.10624,0.51939106,,,,
2016-03-23,32.12396833,10.577969,11.55338,0.56420994,33.92298083,11.422836,9.775644,0.34538746,,,,
2016-03-24,32.29525958,10.336803,11.36288,4.159869,33.68190088,8.073988,9.225146,0.42033386,,,,
2016-03-25,32.19531253,9.671184,11.563674,2.1575146,33.35923615,12.309146,8.537069,3.7466774,,,,
2016-03-26,31.37103558,9.785407,11.978622,5.404005,33.39697641,7.3312535,8.806145,0.32476997,,,,
2016-03-27,31.21569514,9.650436,11.928833,1.5740108,33.34692279,4.395413,8.632978,0.42066383,,,,
2016-03-28,31.10506479,8.902492,11.875603,3.9160004,33.13954709,7.7985992,8.299533,4.2913666,,,,
2016-03-29,30.59808853,10.48462,12.054653,0.69000053,33.09181483,8.360691,7.8224363,0.4501152,,,,
2016-03-30,30.51210345,11.870914,12.097299,0.7133255,33.12638297,6.327077,8.025366,0.29371262,,,,
2016-03-31,30.4535601,12.201772,12.386973,0.86265945,33.07499901,11.359205,7.925411,0.41322136,,,,
2016-04-01,30.76552984,10.766889,12.339401,0.6580105,32.98690795,13.644465,7.9546466,19.793983,,,,
2016-04-02,30.68059328,10.435595,12.526072,0.7486687,32.92613578,9.684857,8.061377,12.552658,,,,
2016-04-03,30.77966636,11.156535,12.532435,1.2413311,33.10572252,6.1013074,8.343699,8.679836,,,,
2016-04-04,31.17565735,11.144392,12.18628,6.7106647,33.20700389,6.594912,8.20799,0.99438095,,,,
2016-04-05,30.97602424,10.977784,12.233318,0.772007,33.26161866,2.5888302,8.355326,4.1796656,,,,
2016-04-06,30.02197063,11.685663,12.302051,0.87866974,33.1839868,3.3714767,8.100053,0.80861664,,,,
2016-04-07,29.04313293,15.185353,12.80182,0.86066246,33.31148359,11.606867,8.452103,9.553528,,,,
2016-04-08,29.01409799,12.1349325,13.058591,1.0453453,33.23911571,9.430565,8.395242,0.45771313,,,,
2016-04-09,31.40465018,10.84242,11.658517,0.34331322,33.14532062,5.839932,8.057705,1.9433336,,,,
2016-04-10,31.81658584,10.529933,11.276011,0.49267387,33.33518772,3.9827213,8.549628,0.89014816,,,,
2016-04-11,31.95980344,10.877145,11.275917,0.5570755,33.12564557,8.890163,8.0423,0.36491013,,,,
2016-04-12,31.74815971,10.919954,11.48769,4.736656,33.08956792,10.966675,8.075024,0.5994415,,,,
2016-04-13,31.29770158,10.784723,11.719641,1.8446693,33.10201442,7.172294,8.171916,0.22562218,,,,
2016-04-14,31.68787674,10.207692,11.560942,7.4980087,33.09407716,6.6525087,8.156983,0.2341919,,,,
2016-04-15,31.74443401,10.759694,11.510938,0.53666306,32.98223912,7.1551375,7.8327403,0.36109352,,,,
2016-04-16,31.6073251,11.079605,11.773318,0.54262924,33.19073243,6.956485,8.257345,0.24391747,,,,
2016-04-17,31.57870987,13.819525,12.094127,0.7993469,33.01577155,6.701157,7.585529,0.28355217,,,,
2016-04-18,31.5211123,15.693205,12.875076,0.886673,32.95938359,8.366571,7.922764,0.3781395,,,,
2016-04-19,31.47584788,12.631448,14.0674305,0.8726578,33.12286127,8.793525,8.616808,0.24326897,,,,
2016-04-20,29.99411306,10.935241,13.131546,0.5239868,33.1214153,7.881755,8.096052,0.3232231,,,,
2016-04-21,30.2477446,12.770075,12.857129,0.43336868,33.09220926,8.649129,8.156032,0.27162552,,,,
2016-04-22,31.1716336,12.883972,12.925572,3.0639877,32.91578079,10.336453,8.249613,0.2570591,,,,
2016-04-23,31.42965183,12.068211,12.693853,0.7620125,32.85784014,9.952558,8.31681,2.5948143,,,,
2016-04-24,31.45118761,10.39733,12.537815,11.172676,32.88278104,8.343107,8.337062,0.32933998,,,,
2016-04-25,31.4475469,10.6139345,12.615138,6.3180466,32.99219336,9.026493,8.6075325,0.3633728,,,,
2016-04-26,31.24898976,10.411595,13.001497,6.265991,33.00229714,9.960389,8.736925,2.3699856,,,,
2016-04-27,31.16725576,10.577049,13.192798,6.165367,32.84346484,6.67208,8.511804,0.38676262,,,,
2016-04-28,30.78581903,11.653082,13.424064,5.078041,32.88089311,8.025198,8.377497,0.2572651,,,,
2016-04-29,30.02972482,11.562356,13.156921,7.0973206,32.91091047,7.459687,8.291687,0.23045921,,,,
2016-04-30,30.31067257,11.720129,12.761642,6.112713,32.8817606,7.194654,8.382034,0.5436554,,,,
2016-05-01,31.6603907,12.517652,12.074922,4.7486534,32.84009008,7.5789866,8.255604,1.1323013,,,,
2016-05-02,31.71036758,13.969167,12.13827,3.6906548,32.89326325,8.880219,8.569724,1.2075615,,,,
2016-05-03,31.33181133,12.749008,12.699669,5.2486725,32.81184088,8.19229,8.4534,2.8579903,,,,
2016-05-04,31.59770005,12.265385,12.305105,5.7360153,32.88808352,7.685265,8.3081,2.3204536,,,,
2016-05-05,32.04727391,11.353085,11.119186,8.358025,32.91239552,7.515678,8.316536,6.558113,,,,
2016-05-06,32.1666059,11.745881,10.940253,5.547333,32.95476057,7.8742285,8.184062,0.34918594,,,,
2016-05-07,32.23835973,12.203605,10.73107,5.2973557,32.95424504,8.969128,8.479145,1.3961105,,,,
2016-05-08,32.4575197,11.448917,10.482541,2.476635,32.96009663,8.133963,8.817249,0.29433823,,,,
2016-05-09,32.54438028,11.33461,10.496421,0.9786682,32.96040367,10.796197,8.665949,0.31550217,,,,
2016-05-10,32.38983655,11.505952,10.811717,0.18001175,32.95686787,9.846425,8.925022,0.2843933,,,,
2016-05-11,32.31445195,12.259689,10.804754,0.13599014,32.9735742,10.402248,9.334425,0.32546997,,,,
2016-05-12,32.29485681,11.499538,11.118423,0.18263626,32.97953626,11.868012,10.474277,0.58461,,,,
2016-05-13,31.91971582,11.676752,12.071157,0.22263718,32.95987325,12.455778,10.866976,0.5308533,,,,
2016-05-14,31.46791615,11.8354645,12.400413,5.4526863,32.9285561,11.992412,11.158408,1.4004059,,,,
2016-05-15,30.89304121,12.583233,12.853955,5.6080093,,,,,,,,
2016-05-16,30.47355899,12.620574,13.16467,4.7153206,,,,,,,,
2016-05-17,31.85734851,12.499502,11.402933,0.014191151,,,,,,,,
2016-05-18,31.96649517,12.15526,11.198103,0.33824396,,,,,,,,
2016-05-19,31.93788705,11.14226,11.148535,1.220932,,,,,,,,
2016-05-20,31.85688358,10.379121,11.411643,0.38933706,,,,,,,,
2016-05-21,31.04484381,11.902904,12.581285,0.27647305,,,,,,,,
2016-05-22,28.95593759,12.73238,13.546772,3.5039988,,,,,,,,
2016-05-23,30.32949663,12.030282,12.819475,2.0966702,,,,,,,,
2016-05-24,29.98017345,12.87114,13.24126,0.19734573,,,,,,,,
2016-05-25,28.8412134,12.914187,13.938612,0.19467926,,,,,,,,
2016-05-26,29.15401689,12.743104,13.924525,0.19001007,,,,,,,,
2016-05-27,30.53975279,12.619935,13.078845,0.16067123,,,,,,,,
2016-05-28,31.31112745,12.418258,13.043768,0.2246685,32.80462209,15.270669,12.759985,1.4225874,,,,
2016-05-29,30.8225162,13.6136465,14.352694,0.9453325,32.79809443,15.316163,13.522059,3.4782934,,,,
2016-05-30,31.36924956,12.936068,13.086551,0.18933678,32.85794878,16.15199,14.02791,5.471843,,,,
2016-05-31,32.15805399,12.695133,11.625806,0.19335365,32.75891998,16.043587,14.054926,7.346019,,,,
2016-06-01,32.04228195,13.001546,11.885289,0.208004,32.67409836,15.400673,14.973183,2.8898697,,,,
2016-06-02,31.37296101,13.020749,13.022409,1.2953348,32.7314048,13.857541,14.474941,3.134842,,,,
2016-06-03,30.68435434,14.325427,14.167841,0.27933884,32.7933066,13.545909,14.446803,2.9718094,,,,
2016-06-04,31.3390897,14.892459,13.40527,0.21000671,32.85032875,14.370236,15.349558,3.0227146,,,,
2016-06-05,31.66734892,15.117998,13.598697,0.27734184,32.7181587,15.757812,15.51804,9.333162,,,,
2016-06-06,31.94002913,14.116998,12.823579,0.20733356,32.62329891,16.894276,15.117372,3.416645,,,,
2016-06-07,32.47428151,12.340821,10.863163,0.5699959,32.61996982,16.755745,15.457611,2.9174461,,,,
2016-06-08,32.62493036,12.016021,10.7184105,0.22600746,32.58521847,15.947955,15.319565,4.219013,,,,
2016-06-09,32.49753248,12.54636,12.215171,0.30666733,32.58016294,14.555138,14.062709,2.7962723,,,,
2016-06-10,32.07698299,11.743137,12.086473,6.5373373,32.6067607,14.633002,13.232026,2.6401215,,,,
2016-06-11,31.74199696,13.269609,12.6205225,0.31602478,32.57783848,14.52812,13.331774,2.850504,,,,
2016-06-12,31.20721294,13.586657,13.406356,0.16467667,32.54425209,16.157804,13.457493,2.2231483,,,,
2016-06-13,31.54108548,13.245651,12.566679,1.0246506,32.57478784,14.397758,13.212189,1.8800755,,,,
2016-06-14,31.26369147,12.633771,13.280913,1.4283848,32.59013986,14.789661,13.864951,2.16218,,,,
2016-06-15,31.11780124,11.905501,14.12909,15.014671,32.56995466,15.398136,14.365625,2.2154446,,,,
2016-06-16,31.19505102,12.581771,14.349143,0.2546692,32.50987062,15.679398,15.080553,1.7924099,,,,
2016-06-17,30.94372692,13.864284,14.944695,0.23467255,32.50987669,15.154458,15.077697,2.5232697,,,,
2016-06-18,30.19485338,14.630854,15.371772,0.16534042,32.48747363,15.686266,15.098394,2.2625713,,,,
2016-06-19,29.77750257,14.398636,15.607868,0.33267212,32.58249388,15.391382,15.070001,2.206728,,,,
2016-06-20,31.3868939,14.457376,13.646021,0.21334457,32.57707355,15.956228,15.276925,2.3233776,,,,
2016-06-21,31.53954414,14.285136,14.016349,0.28399658,32.47207411,17.093327,15.485982,11.233517,,,,
2016-06-22,31.86609586,13.906787,13.085542,0.15800858,32.40632567,16.974667,16.040266,2.3351326,,,,
2016-06-23,31.94559208,13.494192,13.193351,7.973316,32.44265131,16.914907,16.173195,1.480545,,,,
2016-06-24,31.67563044,14.011642,13.883128,0.52269363,32.43254312,16.378248,16.003664,1.3049316,,,,
2016-06-25,31.23617761,14.60182,14.434708,0.22134018,32.5084163,16.086235,16.207018,2.1307945,,,,
2016-06-26,32.55802754,13.470338,11.890012,0.32664108,32.71671192,16.486662,16.476345,2.248726,,,,
2016-06-27,32.87538668,13.300735,12.004809,0.29066086,32.79093101,18.032875,16.976736,2.174446,,,,
2016-06-28,33.03612445,12.540392,11.206359,0.32802582,32.79077349,19.162815,17.572649,2.0130043,,,,
2016-06-29,33.1241622,12.368202,10.227578,0.31000137,32.67340883,19.158567,17.716915,1.919178,,,,
2016-06-30,33.21306768,12.358698,10.08955,0.2706833,32.61925657,18.993706,18.911448,1.7034798,,,,
2016-07-01,33.13553292,12.378527,10.438962,0.5319824,32.61067968,19.73797,18.97388,2.461712,,,,
2016-07-02,32.56506967,13.821148,11.813729,0.30867767,32.60704548,19.994762,18.895647,1.767746,,,,
2016-07-03,32.13893471,14.404728,12.747401,0.18533707,32.58405891,19.618004,18.977722,1.4619141,,,,
2016-07-04,32.67368345,13.162587,11.122845,0.2666855,32.54454311,19.670628,19.309532,1.3820992,,,,
2016-07-05,32.75152831,13.033656,11.059729,0.24796677,32.50658529,20.25428,19.588104,14.459988,,,,
2016-07-06,32.60339549,13.565606,12.087162,0.24934387,32.40064084,21.613575,20.803967,1.5046387,,,,
2016-07-07,32.49664764,13.662868,13.010797,2.5833397,32.4537931,21.197226,21.033146,1.0207138,,,,
2016-07-08,31.82867739,13.076031,13.608695,1.2486725,32.41599757,20.397587,20.812738,1.3540726,,,,
2016-07-09,31.20956038,14.016638,14.870017,3.1653252,32.61610174,16.523129,18.343565,0.8353195,,,,
2016-07-10,31.79830063,14.592484,14.290238,11.572003,32.60565131,17.302696,17.959026,0.8380203,34.84475543,8.3223295,8.640127,0.16925049
2016-07-11,31.65356613,15.196417,15.187191,0.21200085,32.45934553,18.10158,18.348436,0.5486603,34.85140291,8.276167,8.794561,0.96694756
2016-07-12,31.74167382,15.419122,15.564285,0.42000484,32.37577279,19.038809,18.915825,0.45669556,34.85517978,8.607821,9.410445,0.49107933
2016-07-13,31.88249293,15.585601,15.639121,0.21199512,32.44379573,20.330793,19.747602,0.8587189,34.85855614,8.596436,9.463677,0.4893837
2016-07-14,32.44436095,15.093984,14.220745,0.22271729,32.61608931,21.770395,20.090212,0.6873627,34.84839038,8.550421,8.827166,0.88637733
2016-07-15,32.55693342,14.0065565,12.475454,0.21630287,32.52574633,22.038807,20.524446,0.7826843,34.85091184,8.005783,8.462527,1.0314865
2016-07-16,32.37502241,14.457008,13.383241,0.39052296,32.43083153,22.128874,21.108196,0.6013336,34.8557348,8.252671,8.399801,1.0503025
2016-07-17,32.22080448,15.122662,14.124894,0.26822853,32.451852,22.357506,21.951603,0.66599655,34.8496119,8.090425,8.402302,2.8194656
2016-07-18,31.94810568,15.247739,15.449534,0.23779678,32.47202916,22.600876,21.965076,0.6980095,34.84759932,7.896391,8.777004,0.7076607
2016-07-19,31.72799153,14.993597,16.163546,0.22846222,32.50561049,23.155897,22.281342,0.56064606,34.85200587,7.3906865,9.10665,0.7370987
2016-07-20,31.70114219,16.104559,16.508808,0.24259472,32.53677368,22.403276,22.517075,0.5999794,34.85214018,7.605981,9.112479,0.58971786
2016-07-21,31.57944507,16.604725,16.087473,0.1438036,32.54417194,22.843294,22.640102,1.3619995,34.85316553,7.8991313,9.368756,0.7775059
2016-07-22,31.15706808,15.914804,16.521471,0.20649338,32.51492578,23.33254,22.646196,1.8339806,34.85610947,8.896812,9.161374,1.1499386
2016-07-23,31.34765336,16.470049,16.456823,0.16304684,32.36177947,23.824797,22.59163,0.7826538,34.84517415,9.105127,8.959623,0.7755127
2016-07-24,32.26729689,14.945041,13.199476,0.19820595,32.40085227,23.331455,22.718359,0.95996475,34.8466059,9.347573,9.184706,0.84391785
2016-07-25,32.46059634,14.486707,12.638769,0.20233059,32.43859221,23.110964,22.299238,1.156662,34.84841279,9.3595295,9.312501,0.7964916
2016-07-26,32.43904827,14.091902,12.484433,0.22068977,32.33964954,23.43577,22.91319,1.277317,34.83517295,8.760801,9.289287,0.85276604
2016-07-27,32.69386854,12.912557,10.669911,0.27073956,32.40003434,24.427748,23.603054,1.0740242,34.82790383,9.40343,9.418587,0.7926998
2016-07-28,32.88939472,12.292888,10.112591,0.35937214,32.95306289,24.459068,24.29972,1.141304,34.83724307,8.781032,10.060442,0.70786285
2016-07-29,32.99748437,11.898283,9.843807,0.24186802,32.90140161,23.367188,24.317614,33.619343,34.875211,8.869881,10.467589,0.72135353
2016-07-30,32.8706067,12.842774,10.045695,0.22286558,32.90259742,22.131918,23.331781,2.1186295,34.88000315,9.055116,10.088511,0.66202164
2016-07-31,32.7807828,12.857045,10.583611,0.21383238,32.97763307,22.598776,23.405107,1.9959602,34.88420162,9.399563,9.894283,0.63739014
2016-08-01,32.96175019,12.639296,10.374509,0.22086096,32.89953434,21.686995,22.631115,12.583313,34.8824422,9.035654,9.745196,0.6644802
2016-08-02,33.02149477,12.697295,10.651027,0.23752117,33.88436197,21.204775,23.988232,2.298668,34.88107597,9.206012,9.748289,0.5260391
2016-08-03,33.17187435,13.042891,10.476257,0.21178436,34.52901671,20.91446,24.302189,0.6080036,34.87544799,8.84517,10.162532,1.428133
2016-08-04,33.25134867,11.964077,9.697455,0.2580924,34.92221223,20.384521,24.341179,2.2580051,34.82294019,8.894933,9.918073,1.8979187
2016-08-05,33.50187704,11.188706,8.949314,0.19411659,34.23966007,21.242237,23.398571,2.357998,34.8400979,9.894444,9.881208,2.0707302
2016-08-06,33.40582278,11.753163,9.471548,0.16313076,33.72782548,23.352219,22.198462,1.8993568,34.85360836,10.032455,10.261076,0.6332588
2016-08-07,33.01722193,11.997889,10.7524805,0.2653551,33.37733472,23.211805,22.260498,1.625454,34.85565079,9.2716675,10.107217,0.68278694
2016-08-08,32.76797702,12.446485,11.885026,1.324532,33.92623355,22.90956,23.111687,1.9141598,34.86805905,10.280489,9.9959135,2.2515793
2016-08-09,31.88524301,14.824775,13.999678,0.1846695,33.97713708,23.74141,23.579937,1.9247589,34.85590537,10.2362995,10.174846,6.6106834
2016-08-10,31.53982138,15.677657,15.434594,0.22401333,33.50595587,24.274576,22.915625,2.2539806,34.70233207,9.738455,10.247958,13.364002
2016-08-11,32.49542559,13.363426,12.103413,0.21995354,33.22855514,24.401142,22.94453,1.6731834,34.82406009,9.389858,9.898778,11.378487
2016-08-12,32.72769543,13.143666,11.928958,0.17598724,33.4038383,24.679403,23.503288,1.6808071,34.78156835,9.523448,9.903537,4.8563623
2016-08-13,32.76597986,13.932866,12.571409,0.23940182,33.12037729,24.674997,23.39356,1.3973656,34.78602298,10.044808,9.95116,11.185165
2016-08-14,32.78049853,12.506178,10.903244,0.3152132,32.6422634,24.905682,23.617105,1.5840244,34.75807972,10.175018,9.981626,12.287723
2016-08-15,32.97751767,11.481992,9.666799,0.26454067,32.6747887,24.903042,24.093307,1.5815201,34.76847945,9.736739,9.940299,0.5668678
2016-08-16,33.05914163,11.57903,9.345864,0.26049614,32.711175,24.708664,24.229359,1.6907215,34.76667082,8.818654,9.67037,0.51989555
2016-08-17,33.05018325,11.590133,9.573445,0.22961426,32.66064689,25.302584,23.936855,1.5188694,34.75927094,8.503765,9.702412,0.40332985
2016-08-18,33.10398356,11.074535,9.992817,0.2547884,32.67965741,23.945099,23.757933,1.6982899,34.7152229,9.007577,9.59802,0.5284958
2016-08-19,33.04448536,12.729387,10.33904,0.2230568,32.6534924,23.78658,23.87523,1.7080593,34.74991466,8.623226,9.696106,0.60640526
2016-08-20,32.93474907,10.519937,10.69363,0.29328537,32.52484859,23.408895,23.655376,1.4252243,34.74272885,9.6735735,9.840054,0.54442596
2016-08-21,32.86334634,12.38896,11.672252,0.26681805,32.81149155,23.697367,23.925192,1.5780144,34.77504545,9.822743,10.239766,0.67533684
2016-08-22,33.01964116,12.884997,10.978428,0.3050661,33.22621148,24.060171,24.490002,2.442196,34.77727741,9.575461,10.199379,0.9939976
2016-08-23,32.88155605,11.876153,10.103585,0.2959795,33.40865135,21.992956,23.91434,1.6548347,34.72874072,9.525191,10.171164,0.74199486
2016-08-24,32.88690596,11.720307,9.945749,0.31584644,33.50733758,23.05456,23.66853,2.0603008,34.73658651,9.599047,10.3032055,0.6833477
2016-08-25,33.0335278,13.110254,10.186659,0.31087017,33.17893858,23.692707,23.597338,1.7477169,34.74112745,10.038782,10.235587,0.6613426
2016-08-26,33.08053802,12.700426,10.263627,0.29020405,32.97875003,24.374346,23.718546,1.648077,34.77699712,9.575922,10.341774,0.5126686
2016-08-27,32.9527369,10.686899,10.215117,0.29375935,32.79711827,23.880095,23.65235,1.4366531,34.73928471,10.068521,10.236891,0.5120125
2016-08-28,32.69093977,12.024764,11.231214,0.19649601,32.77367337,22.295105,23.10987,1.9056053,34.74583081,10.1027775,10.436815,0.70801353
2016-08-29,32.69663932,12.212753,11.551771,0.34196186,32.79161027,22.858082,23.272442,1.5244904,34.74465848,10.083182,10.482909,0.72532463
2016-08-30,32.73214121,12.769737,12.003928,0.38609505,32.86753765,22.855148,23.366795,1.3896866,34.74894735,9.085317,10.425977,0.37599182
2016-08-31,32.64938494,13.605295,12.587579,1.3521614,32.88636527,23.232325,23.242296,1.1610298,34.74939436,9.6870775,10.494896,1.4066677
2016-09-01,32.63270442,13.33632,12.926069,0.24388695,32.86758444,22.584858,23.089062,8.054136,34.77209633,10.489426,10.803987,0.5526447
2016-09-02,32.56580668,13.804971,13.160121,1.8803186,32.83693201,21.616306,22.645275,0.77869797,34.77589533,7.925418,10.555786,0.45199013
2016-09-03,32.51187744,13.750016,13.910886,0.24599934,32.80841028,20.306694,22.485199,0.38565636,34.77827748,7.6604548,10.242097,0.47600555
2016-09-04,32.87210074,14.458962,13.834028,0.13399982,32.90704914,20.179745,21.2604,0.20913506,34.7964262,8.31494,10.38395,0.52135086
2016-09-05,32.99954926,14.450761,14.564087,0.23199749,33.0361507,18.799023,19.99013,9.735586,34.79842191,9.123329,10.458008,0.57465744
2016-09-06,33.09253394,14.89454,14.369863,0.49333572,33.59285096,20.528358,19.451435,3.8284225,34.80622812,8.620567,10.417918,1.7566776
2016-09-07,33.18106528,14.986968,13.533777,0.18200397,33.70085695,21.342648,20.0413,0.93305206,34.79679186,8.913606,10.2586775,1.0433426
2016-09-08,32.62338853,15.37706,14.46757,0.17934132,33.7193581,20.608454,20.593473,0.84197235,34.77148998,8.06056,10.037754,0.7660122
2016-09-09,32.84138809,14.30823,13.249076,0.17666912,33.74963072,21.748562,20.9632,0.5533447,34.77486056,7.9140406,9.96955,0.5139713
2016-09-10,33.01497805,13.598996,11.623194,0.2226677,33.69388946,21.789537,20.985786,0.6653786,34.77891558,8.824615,9.827112,0.4766674
2016-09-11,33.30125047,12.652493,10.4211235,0.18600368,33.5802386,22.059551,20.85735,0.7999649,34.78726225,8.666942,9.768882,0.4139843
2016-09-12,33.16668339,12.133393,10.402689,0.20399284,33.40348982,19.925396,20.36438,0.8893013,34.83527627,7.9418497,9.407044,0.81201553
2016-09-13,33.10026062,13.534337,10.357569,0.13533497,33.61974113,19.680534,20.744514,0.9426079,34.80708632,8.965471,9.470901,1.0773354
2016-09-14,33.16109745,11.688024,9.956939,0.21133614,33.3778444,21.084175,20.354023,1.054657,34.7688728,9.361045,9.845021,1.1026611
2016-09-15,33.11071288,11.622716,10.703694,0.208004,33.40968218,18.853153,20.260073,0.76997757,34.76282936,8.66028,9.744883,0.61201286
2016-09-16,33.17994359,12.812372,12.2079525,0.2093277,33.86977217,17.29609,20.504343,1.0159721,34.7624049,7.5014067,9.511135,0.8613205
2016-09-17,33.3252604,13.053727,13.05072,1.1286631,33.98518767,20.146486,20.890076,1.2773323,34.77503296,7.33171,9.502391,0.83867073
2016-09-18,33.0437729,12.938631,12.005097,1.0033321,34.02501176,21.943945,20.943615,0.9146652,34.81172488,7.3012357,9.233219,1.0473385
2016-09-19,32.83658326,12.489553,12.477228,0.25866318,33.99920124,22.358442,21.227964,0.5726433,34.86041249,7.1404824,9.130325,0.52734566
2016-09-20,32.85610809,13.25463,12.420924,0.212677,34.00071196,22.368317,21.45187,0.7512665,34.77691851,6.6875596,9.214683,1.8993568
2016-09-21,32.93785319,13.270155,12.276107,0.26599884,34.03881769,21.253431,21.691135,0.8073425,34.78306269,7.5202894,9.164566,0.43600845
2016-09-22,32.771456,14.14154,12.951798,0.22667313,34.52352254,21.802496,22.344034,0.9680176,34.80168594,6.4696317,9.094159,1.4733257
2016-09-23,32.76807985,13.037929,12.537187,0.50867844,34.54653099,21.961185,22.627674,0.99731827,34.82025688,7.0912127,8.877388,0.5739918
2016-09-24,32.44973613,12.299881,13.017158,0.15666103,34.82572288,18.269283,22.816,0.49200058,34.82402432,7.8213134,8.655474,0.48065758
2016-09-25,32.74777577,13.781234,12.615796,0.21133804,34.59553052,16.256144,21.809408,0.40467453,34.84037081,7.666272,8.534341,0.6566639
2016-09-26,32.50137924,14.790688,13.388877,0.17200851,34.26850958,17.474092,21.041037,0.4560318,34.83074036,7.6331577,8.524824,0.5033436
2016-09-27,32.3805954,14.270655,13.650708,0.29567146,34.03444536,20.445076,20.041267,14.646671,34.81610863,8.005233,8.674754,0.6433315
2016-09-28,32.61530093,13.254278,12.793523,0.3133353,33.92106469,18.842619,19.489725,3.5459955,34.80076532,6.9427733,8.790325,0.9186516
2016-09-29,33.19213339,12.387345,11.162604,0.35999972,34.42587088,17.105753,20.814493,0.28200173,34.80106089,6.968282,8.759265,0.5686512
2016-09-30,32.88924114,11.316936,11.824048,0.3953339,34.69606409,17.939117,21.155132,7.430667,34.80662788,7.285302,8.694782,0.5980015
2016-10-01,32.55262231,12.423073,12.669373,0.4653331,34.74467854,20.588264,21.51489,9.857343,34.8078702,6.5121136,8.553055,0.9039974
2016-10-02,32.51361924,11.86843,12.587823,11.535999,34.6896098,18.139236,21.366547,0.36265945,34.82361751,6.216367,8.288201,0.8186474
2016-10-03,32.60788346,11.774408,12.239144,1.1473293,34.79870208,18.627731,21.690277,0.75933266,34.86009261,7.582287,8.07703,0.8660259
2016-10-04,32.56237905,12.501938,12.3188505,7.434675,34.99378669,17.688625,22.134045,0.4220066,34.83905017,7.040244,8.022807,1.2739697
2016-10-05,32.53172326,13.268576,12.2188425,9.403341,35.26575124,17.019594,22.062012,0.36468697,34.79183403,7.174634,7.935505,0.72732544
2016-10-06,32.44874099,12.820149,12.451579,2.3466759,35.3420396,16.436281,21.867874,0.44400024,34.81662502,6.4508424,7.6827745,0.6373348
2016-10-07,32.43752907,12.462492,12.207286,8.230675,35.18264114,18.45386,21.587523,0.49468422,34.80380785,7.610957,7.6825953,0.5913677
2016-10-08,32.45846007,12.934464,12.26061,0.3999977,35.15958569,20.954042,21.920422,0.47665977,34.8232323,7.188044,7.663417,3.9166336
2016-10-09,32.35647314,12.959652,12.614512,2.1973305,35.18679436,18.901709,21.574867,48.873337,34.82396967,6.84526,7.8069067,0.8486481
2016-10-10,32.50663689,11.733192,12.463206,4.8566284,34.95511211,13.692916,20.30447,2.3826752,34.78508439,7.1267905,7.7405834,2.5079918
2016-10-11,32.68209752,11.7524,12.429694,0.48796463,34.91476982,14.434237,20.009943,0.5283413,34.78513752,5.641865,7.746776,0.42331696
2016-10-12,32.65161694,11.754633,12.583062,0.3660164,35.13711832,16.068195,20.377607,0.5239773,34.78778201,5.2113376,7.6905375,0.67934036
2016-10-13,32.39216889,13.131772,12.36202,17.000006,35.38220916,19.76328,20.870823,0.77941513,34.7830383,6.678789,7.5111055,0.48735428
2016-10-14,32.42062764,13.525936,12.259044,2.9126635,35.33559325,14.905096,20.687035,0.9646721,34.80984843,6.142114,7.467049,0.78268814
2016-10-15,32.55052246,13.441086,12.235981,5.782654,35.48669888,13.872745,20.905582,0.7743187,34.8012017,6.200316,7.7828083,0.71463394
2016-10-16,32.60160284,13.155566,12.748539,3.4786606,35.13528131,16.203524,20.109701,0.9540043,34.79955866,5.821737,7.7321873,1.219307
2016-10-17,32.54352944,13.582454,13.172432,9.486008,34.75575649,19.261284,19.232723,0.9579983,34.80850883,5.7426095,7.41904,0.60731125
