time,GP Salinity,GP Temperature,GP Pressure,GP Density,CE06 Salinity,CE06 Temperature,CE06 Pressure,CE06 Density,CP04 Salinity,CP04 Temperature,CP04 Pressure,CP04 Density,GI Salinity,GI Temperature,GI Pressure,GI Density,GP DenCS,GP DenCT,GP DenCTS,CE06 DenCS,CE06 DenCT,CE06 DenCTS,CP04 DenCS,CP04 DenCT,CP04 DenCTS,GI DenCS,GI DenCT,GI DenCTS,GP MeanS,GP MeanT,CE06 MeanS,CE06 MeanT,CP04 MeanS,CP04 MeanT,GI MeanS,GI MeanT
2018-09-13 15:00,32.24,13.94,30.72,1024.208,29.23,14.06,1.02,1021.734,33.39,22.06,7.3,1023.018,34.93,7.07,45.95,1027.565,1024.273,1024.937,1025.007,1022.625,1022.041,1022.942,1023.358,1024.207,1024.555,1027.471,1027.772,1027.68,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-13 18:00,32.27,13.2,30.78,1024.376,29.26,14.36,1.03,1021.696,33.28,21.79,7.25,1023.002,34.97,6.52,48.98,1027.687,1024.422,1024.963,1025.007,1022.565,1022.062,1022.942,1023.432,1024.116,1024.555,1027.56,1027.819,1027.694,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-13 21:00,32.26,14.25,31.9,1024.165,28.96,15.26,1.05,1021.278,33.3,21.47,7.26,1023.11,34.99,6.34,53.48,1027.747,1024.213,1024.958,1025.013,1022.375,1021.831,1022.942,1023.522,1024.135,1024.555,1027.605,1027.854,1027.715,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-14 00:00,32.27,13.7,32.04,1024.288,28.97,14.89,1,1021.366,33.29,21.6,7.24,1023.067,34.98,6.41,47.59,1027.708,1024.328,1024.971,1025.013,1022.455,1021.839,1022.942,1023.485,1024.128,1024.555,1027.569,1027.824,1027.687,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-14 03:00,32.25,14.23,31.02,1024.163,29.03,14.44,1.01,1021.503,33.3,21.6,7.23,1023.07,34.95,6.78,42.12,1027.606,1024.213,1024.952,1025.008,1022.549,1021.884,1022.942,1023.484,1024.133,1024.555,1027.493,1027.774,1027.662,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-14 06:00,32.31,12.08,30.36,1024.693,29.12,14.24,0.99,1021.609,33.3,21.58,7.28,1023.079,35,6.49,43.58,1027.693,1024.637,1024.989,1025.006,1022.589,1021.951,1022.942,1023.49,1024.136,1024.555,1027.539,1027.821,1027.669,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-14 09:00,32.27,13.97,31.57,1024.227,29.08,14.23,0.99,1021.585,33.37,21.51,7.26,1023.149,34.98,6.23,50.05,1027.741,1024.271,1024.964,1025.011,1022.592,1021.924,1022.942,1023.509,1024.187,1024.555,1027.604,1027.833,1027.699,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-14 12:00,32.27,13.89,31.82,1024.287,29.06,14.26,0.99,1021.56,33.43,21.64,7.27,1023.164,34.98,6.4,45.9,1027.698,1024.287,1024.967,1025.012,1022.585,1021.906,1022.942,1023.475,1024.236,1024.555,1027.562,1027.814,1027.68,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-14 15:00,32.28,14.02,30.94,1024.227,29.01,14.37,1.05,1021.499,33.49,21.82,7.27,1023.158,34.96,6.55,38.57,1027.628,1024.257,1024.973,1025.008,1022.563,1021.867,1022.942,1023.426,1024.28,1024.555,1027.509,1027.764,1027.646,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-14 18:00,32.32,12.95,30.8,1024.425,28.91,14.54,1.02,1021.386,33.51,21.89,7.26,1023.152,34.97,6.53,39.95,1027.647,1024.472,1025.002,1025.007,1022.528,1021.788,1022.942,1023.406,1024.294,1024.555,1027.517,1027.781,1027.652,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-14 21:00,32.22,13.68,31.76,1024.209,28.83,14.73,1.01,1021.291,33.5,21.85,7.28,1023.158,34.96,6.54,45.74,1027.663,1024.331,1024.927,1025.012,1022.488,1021.731,1022.942,1023.417,1024.289,1024.555,1027.542,1027.798,1027.679,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-15 00:00,32.27,13.84,32.08,1024.254,28.88,14.79,0.99,1021.313,33.53,21.87,7.27,1023.17,34.87,6.97,42.49,1027.522,1024.299,1024.967,1025.013,1022.476,1021.765,1022.942,1023.41,1024.308,1024.555,1027.47,1027.714,1027.664,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-15 03:00,32.33,13.48,31.04,1024.365,28.91,14.66,1,1021.362,33.53,21.87,7.28,1023.176,34.75,7.69,36.1,1027.293,1024.367,1025.007,1025.009,1022.502,1021.789,1022.942,1023.412,1024.312,1024.555,1027.336,1027.588,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-15 06:00,32.22,13.87,30.43,1024.208,28.9,14.55,1.01,1021.382,33.51,21.78,7.29,1023.183,34.75,7.61,36.89,1027.305,1024.285,1024.923,1025.006,1022.526,1021.785,1022.942,1023.435,1024.296,1024.555,1027.352,1027.588,1027.638,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-15 09:00,32.26,14.2,31.02,1024.174,28.93,14.52,0.98,1021.412,33.5,21.76,7.31,1023.184,34.75,7.29,41.38,1027.371,1024.22,1024.956,1025.009,1022.532,1021.809,1022.942,1023.442,1024.29,1024.555,1027.418,1027.61,1027.659,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-15 12:00,32.27,14.01,31.68,1024.221,28.83,14.62,0.99,1021.31,33.5,21.76,7.28,1023.186,34.76,7.07,40.37,1027.404,1024.262,1024.966,1025.011,1022.511,1021.727,1022.942,1023.442,1024.292,1024.555,1027.445,1027.611,1027.654,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-15 15:00,32.24,13.74,31.09,1024.251,28.8,14.59,1.01,1021.294,33.54,21.94,7.3,1023.162,34.78,7.25,35.87,1027.373,1024.314,1024.942,1025.009,1022.516,1021.706,1022.942,1023.391,1024.32,1024.555,1027.399,1027.605,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-15 18:00,32.32,13.68,30.83,1024.322,29.21,14.21,1.03,1021.688,33.54,22.12,7.31,1023.113,34.75,7.46,35.75,1027.325,1024.326,1025.004,1025.008,1022.596,1022.023,1022.942,1023.342,1024.32,1024.555,1027.368,1027.587,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-15 21:00,32.26,14.21,31.48,1024.175,29.03,14.32,1.03,1021.523,33.52,22.07,7.3,1023.109,34.75,7.24,37.56,1027.365,1024.219,1024.96,1025.011,1022.572,1021.881,1022.942,1023.356,1024.301,1024.555,1027.408,1027.595,1027.641,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-16 00:00,32.29,12.73,31.95,1024.428,29.18,14.31,1.09,1021.645,33.51,21.98,7.3,1023.131,34.85,7,36.83,1027.471,1024.52,1024.982,1025.013,1022.574,1022.002,1022.943,1023.38,1024.3,1024.555,1027.439,1027.669,1027.638,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-16 03:00,32.27,13.94,31.35,1024.233,29.09,14.3,1.06,1021.574,33.56,22.14,7.3,1023.121,34.75,7.5,34.54,1027.311,1024.276,1024.965,1025.01,1022.576,1021.929,1022.942,1023.337,1024.333,1024.555,1027.356,1027.578,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-16 06:00,32.25,14.2,30.36,1024.162,29.05,14.29,1.05,1021.549,33.61,22.5,7.31,1023.06,34.77,7.41,34.29,1027.338,1024.217,1024.943,1025.005,1022.58,1021.9,1022.942,1023.234,1024.375,1024.555,1027.369,1027.592,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-16 09:00,32.26,14.22,30.74,1024.169,28.33,14.39,1.27,1020.972,33.6,22.39,7.33,1023.079,34.74,7.53,35.64,1027.307,1024.215,1024.954,1025.007,1022.559,1021.342,1022.943,1023.266,1024.362,1024.555,1027.358,1027.579,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-16 12:00,32.27,13.21,31.36,1024.37,28.49,14.39,1.08,1021.092,33.56,22.11,7.32,1023.129,34.78,7.46,36.01,1027.346,1024.423,1024.962,1025.01,1022.559,1021.462,1022.942,1023.342,1024.335,1024.555,1027.37,1027.607,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-16 15:00,32.36,13.32,31.52,1024.419,28.28,14.42,1.01,1020.925,33.61,22.49,7.33,1023.059,34.78,7.41,34.57,1027.347,1024.402,1025.033,1025.011,1022.552,1021.301,1022.942,1023.237,1024.371,1024.555,1027.37,1027.603,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-16 18:00,32.26,14.21,31.18,1024.175,27.87,14.64,1.05,1020.571,33.61,22.55,7.34,1023.044,34.79,7.1,34.52,1027.396,1024.218,1024.959,1025.009,1022.508,1020.989,1022.942,1023.221,1024.372,1024.555,1027.414,1027.607,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-16 21:00,32.25,14.18,31.29,1024.167,27.37,14.95,1.05,1020.121,33.6,22.64,7.34,1023.009,34.77,7.21,34.97,1027.367,1024.224,1024.946,1025.01,1022.442,1020.6,1022.942,1023.194,1024.364,1024.555,1027.401,1027.593,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-17 00:00,32.3,13.37,32.01,1024.422,27.3,14.93,1.06,1020.072,33.61,22.6,7.32,1023.032,34.76,7.27,34.87,1027.355,1024.394,1024.993,1025.013,1022.446,1020.548,1022.942,1023.206,1024.375,1024.555,1027.392,1027.59,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-17 03:00,32.34,13.09,31.65,1024.32,27.5,14.65,1.07,1020.281,33.84,22.52,7.32,1023.226,34.76,7.19,34.38,1027.363,1024.448,1025.018,1025.011,1022.505,1020.699,1022.942,1023.227,1024.55,1024.555,1027.401,1027.587,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-17 06:00,32.32,13.32,30.8,1024.387,27.34,14.75,1.09,1020.141,34.03,22.97,7.34,1023.241,34.75,7.23,34,1027.345,1024.397,1025.002,1025.007,1022.484,1020.58,1022.943,1023.102,1024.692,1024.555,1027.394,1027.573,1027.625,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-17 09:00,32.26,14.22,30.58,1024.171,27.14,14.64,1.09,1020.007,33.95,22.85,7.32,1023.216,34.75,7.31,35,1027.339,1024.214,1024.956,1025.007,1022.508,1020.422,1022.943,1023.135,1024.632,1024.555,1027.387,1027.579,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-17 12:00,32.26,14.23,31.15,1024.169,27.09,14.6,1.06,1019.977,33.85,22.59,7.31,1023.216,34.74,7.51,35.65,1027.307,1024.214,1024.957,1025.009,1022.515,1020.384,1022.942,1023.207,1024.56,1024.555,1027.36,1027.576,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-17 15:00,32.26,13.68,31.54,1024.241,26.65,14.74,1.09,1019.611,33.99,22.9,7.29,1023.232,34.78,7.23,35.19,1027.379,1024.33,1024.957,1025.011,1022.486,1020.045,1022.943,1023.121,1024.663,1024.555,1027.399,1027.609,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-17 18:00,32.3,13.32,31.01,1024.372,26.65,14.95,1.06,1019.562,34.2,23.26,7.27,1023.29,34.85,6.78,35.77,1027.494,1024.398,1024.989,1025.008,1022.441,1020.039,1022.942,1023.018,1024.826,1024.555,1027.465,1027.662,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-17 21:00,32.28,13.56,31.36,1024.32,26.8,15.19,1.07,1019.636,34.22,23.29,7.27,1023.292,34.86,7.02,35.67,1027.472,1024.352,1024.975,1025.01,1022.392,1020.161,1022.942,1023.008,1024.838,1024.555,1027.431,1027.673,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-18 00:00,32.27,14.25,31.79,1024.173,27.09,15.14,1.05,1019.867,34.26,23.23,7.26,1023.344,34.93,6.4,36.83,1027.614,1024.213,1024.965,1025.012,1022.401,1020.384,1022.942,1023.027,1024.872,1024.555,1027.521,1027.729,1027.638,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-18 03:00,32.33,13.41,31.77,1024.334,27.29,15.01,1.02,1020.048,34.14,23.22,7.24,1023.253,34.93,6.58,37.68,1027.593,1024.385,1025.016,1025.012,1022.429,1020.539,1022.942,1023.03,1024.777,1024.555,1027.501,1027.732,1027.642,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-18 06:00,32.3,13.02,31.08,1024.431,27.26,14.87,1.04,1020.049,34.12,23.37,7.24,1023.2,34.96,6.62,38.84,1027.619,1024.459,1024.99,1025.009,1022.458,1020.512,1022.942,1022.986,1024.767,1024.555,1027.5,1027.764,1027.647,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-18 09:00,32.27,13.87,30.45,1024.246,27.51,14.71,1.06,1020.28,34.17,23.35,7.21,1023.239,34.97,6.63,38.62,1027.627,1024.286,1024.965,1025.006,1022.492,1020.711,1022.942,1022.992,1024.8,1024.555,1027.498,1027.773,1027.646,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-18 12:00,32.27,14.11,30.82,1024.199,27.78,14.47,1.05,1020.531,34.13,23.39,7.17,1023.197,34.97,6.52,38.22,1027.642,1024.239,1024.961,1025.008,1022.541,1020.916,1022.942,1022.979,1024.771,1024.554,1027.512,1027.772,1027.644,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-18 15:00,32.33,12.82,31.54,1024.486,27.86,14.42,1.05,1020.602,34.22,23.33,7.14,1023.282,34.91,7.16,37.92,1027.5,1024.499,1025.01,1025.011,1022.553,1020.976,1022.942,1022.995,1024.841,1024.554,1027.422,1027.719,1027.643,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-18 18:00,32.23,13.76,31.22,1024.241,27.73,14.88,1.08,1020.407,34.16,23.49,7.1,1023.188,34.93,7.06,36.62,1027.523,1024.312,1024.935,1025.009,1022.456,1020.874,1022.942,1022.951,1024.791,1024.554,1027.429,1027.729,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-18 21:00,32.3,13.89,31.38,1024.195,27.69,15.53,1.04,1020.242,34.15,23.55,7.11,1023.164,34.94,6.76,36.79,1027.574,1024.286,1024.985,1025.01,1022.318,1020.844,1022.942,1022.933,1024.783,1024.554,1027.471,1027.738,1027.638,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-19 00:00,32.32,13.39,31.51,1024.418,27.69,15.16,1.05,1020.321,34.14,23.52,7.13,1023.165,34.85,7.14,36.05,1027.448,1024.387,1025.004,1025.011,1022.398,1020.845,1022.942,1022.941,1024.777,1024.554,1027.415,1027.667,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-19 03:00,32.24,12.98,31.78,1024.394,27.74,15.11,1.08,1020.368,34.16,23.42,7.14,1023.215,34.76,8.16,35.54,1027.225,1024.47,1024.941,1025.012,1022.409,1020.882,1022.942,1022.971,1024.797,1024.554,1027.263,1027.59,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-19 06:00,32.27,14.16,31.35,1024.195,27.75,15.11,1.07,1020.376,34.15,23.46,7.14,1023.189,34.78,7.98,35.75,1027.271,1024.231,1024.968,1025.01,1022.409,1020.889,1022.942,1022.96,1024.783,1024.554,1027.292,1027.609,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-19 09:00,32.26,13.53,30.6,1024.302,27.74,14.95,1.02,1020.403,34.38,23.83,7.15,1023.255,34.82,7.65,35.82,1027.348,1024.356,1024.953,1025.007,1022.441,1020.884,1022.942,1022.85,1024.961,1024.554,1027.341,1027.638,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-19 12:00,32.27,14.1,30.61,1024.2,27.76,14.93,1.03,1020.421,34.44,23.89,7.14,1023.281,34.75,8.25,35.23,1027.2,1024.239,1024.961,1025.007,1022.446,1020.899,1022.942,1022.832,1025.004,1024.554,1027.248,1027.579,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-19 15:00,32.35,12.84,31.21,1024.512,27.68,14.87,1.03,1020.377,34.51,23.89,7.11,1023.334,34.75,8.22,35.47,1027.208,1024.495,1025.026,1025.009,1022.458,1020.842,1022.942,1022.831,1025.06,1024.554,1027.254,1027.582,1027.631,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-19 18:00,32.32,13.86,31.66,1024.296,27.69,14.85,1.05,1020.388,34.59,23.8,7.1,1023.42,34.73,8.34,35.25,1027.175,1024.294,1025.009,1025.011,1022.462,1020.849,1022.942,1022.858,1025.119,1024.554,1027.234,1027.567,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-19 21:00,32.29,13.92,31.22,1024.254,27.71,14.93,1.05,1020.385,34.59,23.63,7.14,1023.474,34.74,8.32,35.12,1027.183,1024.28,1024.978,1025.009,1022.446,1020.862,1022.942,1022.908,1025.124,1024.554,1027.238,1027.572,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-20 00:00,32.27,14.13,31.3,1024.199,27.75,15.07,1.03,1020.39,34.38,23.3,7.13,1023.41,34.73,8.32,35.09,1027.177,1024.236,1024.966,1025.01,1022.417,1020.895,1022.942,1023.004,1024.961,1024.554,1027.237,1027.566,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-20 03:00,32.33,12.12,31.63,1024.632,27.78,14.96,1.04,1020.43,34.34,23.17,7.11,1023.423,34.72,8.38,34.68,1027.16,1024.635,1025.014,1025.011,1022.44,1020.913,1022.942,1023.043,1024.934,1024.554,1027.226,1027.558,1027.628,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-20 06:00,32.33,12.38,31.58,1024.576,27.81,14.88,1.04,1020.473,34.51,23.13,7.17,1023.556,34.72,8.37,34.31,1027.16,1024.585,1025.01,1025.011,1022.457,1020.94,1022.942,1023.053,1025.059,1024.554,1027.226,1027.557,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-20 09:00,32.27,14.09,30.85,1024.204,27.91,14.74,1.02,1020.576,34.54,23.13,7.23,1023.581,34.72,8.35,34.57,1027.166,1024.242,1024.963,1025.008,1022.486,1021.015,1022.942,1023.055,1025.083,1024.555,1027.23,1027.559,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-20 12:00,32.28,14.1,30.48,1024.205,27.95,14.68,1.07,1020.622,34.33,22.94,7.24,1023.481,34.72,8.37,34.55,1027.161,1024.239,1024.965,1025.006,1022.498,1021.049,1022.942,1023.109,1024.926,1024.555,1027.226,1027.558,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-20 15:00,32.26,12.79,31.04,1024.493,,,,,34.32,22.94,7.24,1023.469,34.72,8.38,35.05,1027.161,1024.504,1024.958,1025.009,,,,1023.109,1024.915,1024.555,1027.227,1027.56,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-20 18:00,32.34,13.12,31.63,1024.453,,,,,34.52,22.94,7.23,1023.621,34.73,8.34,35.02,1027.174,1024.441,1025.021,1025.011,,,,1023.109,1025.068,1024.555,1027.233,1027.567,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-20 21:00,32.26,14.1,31.31,1024.198,,,,,34.51,22.89,7.25,1023.626,34.74,8.3,34.57,1027.183,1024.242,1024.959,1025.01,,,,1023.122,1025.061,1024.555,1027.238,1027.569,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-21 00:00,32.26,14.14,31.06,1024.186,,,,,34.57,23.09,7.27,1023.616,34.73,8.38,35.2,1027.165,1024.233,1024.955,1025.009,,,,1023.067,1025.106,1024.555,1027.228,1027.564,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-21 03:00,32.28,13.93,31.61,1024.246,,,,,34.57,22.98,7.29,1023.649,34.73,8.38,35.39,1027.171,1024.278,1024.975,1025.011,,,,1023.097,1025.109,1024.555,1027.229,1027.569,1027.631,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-21 06:00,32.26,13.86,31.66,1024.19,,,,,34.55,22.8,7.31,1023.683,34.75,8.13,35.1,1027.224,1024.293,1024.963,1025.011,,,,1023.148,1025.092,1024.555,1027.266,1027.585,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-21 09:00,32.32,13.24,31,1024.41,,,,,34.59,22.83,7.32,1023.712,34.77,8,35.72,1027.257,1024.415,1025.005,1025.008,,,,1023.142,1025.127,1024.555,1027.288,1027.599,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-21 12:00,32.28,14.07,30.25,1024.21,,,,,34.62,22.82,7.34,1023.728,34.74,8.22,37.04,1027.204,1024.243,1024.965,1025.005,,,,1023.142,1025.143,1024.555,1027.261,1027.579,1027.639,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-21 15:00,32.31,13.99,30.82,1024.252,,,,,34.61,22.81,7.31,1023.726,34.81,7.75,36.46,1027.333,1024.263,1024.99,1025.008,,,,1023.147,1025.137,1024.555,1027.329,1027.638,1027.636,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-21 18:00,32.3,13.68,31.64,1024.356,,,,,34.59,22.92,7.3,1023.685,34.84,7.5,36.21,1027.392,1024.329,1024.988,1025.011,,,,1023.116,1025.127,1024.555,1027.365,1027.661,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-21 21:00,32.34,13.16,31.41,1024.438,,,,,34.58,22.95,7.29,1023.665,34.82,7.57,37.57,1027.368,1024.432,1025.019,1025.01,,,,1023.107,1025.114,1024.555,1027.36,1027.647,1027.641,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-22 00:00,32.27,14.06,30.87,1024.214,,,,,34.59,22.99,7.26,1023.664,34.87,7.16,39.27,1027.474,1024.248,1024.967,1025.008,,,,1023.095,1025.127,1024.555,1027.428,1027.694,1027.649,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-22 03:00,32.28,13.89,31.3,1024.258,,,,,34.59,22.86,7.24,1023.699,34.82,7.47,37.02,1027.383,1024.285,1024.977,1025.01,,,,1023.13,1025.125,1024.555,1027.373,1027.647,1027.639,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-22 06:00,32.28,14.04,31.92,1024.226,,,,,34.63,22.78,7.22,1023.748,34.86,7.12,35.65,1027.46,1024.257,1024.975,1025.013,,,,1023.154,1025.151,1024.555,1027.417,1027.674,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-22 09:00,32.28,14.04,31.45,1024.223,,,,,34.65,22.76,7.15,1023.772,34.88,7.16,35.42,1027.466,1024.255,1024.972,1025.01,,,,1023.158,1025.17,1024.554,1027.409,1027.686,1027.631,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-22 12:00,32.28,14.03,30.36,1024.221,,,,,34.65,22.81,7.18,1023.759,34.88,7.09,36.38,1027.48,1024.252,1024.968,1025.006,,,,1023.144,1025.172,1024.554,1027.424,1027.69,1027.636,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-22 15:00,32.29,13.88,30.67,1024.264,,,,,34.66,22.86,7.2,1023.752,34.83,7.37,35.61,1027.398,1024.285,1024.98,1025.007,,,,1023.132,1025.177,1024.555,1027.381,1027.647,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-22 18:00,32.28,14.01,31.73,1024.231,,,,,34.63,22.81,7.23,1023.743,34.85,6.97,35.24,1027.469,1024.262,1024.974,1025.012,,,,1023.147,1025.154,1024.555,1027.436,1027.661,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-22 21:00,32.3,13.58,31.69,1024.332,,,,,34.59,22.75,7.26,1023.73,34.79,7.27,34.55,1027.378,1024.35,1024.992,1025.012,,,,1023.163,1025.124,1024.555,1027.39,1027.613,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-23 00:00,32.28,14.02,30.79,1024.225,,,,,34.6,22.69,7.26,1023.755,34.78,7.49,34.68,1027.335,1024.257,1024.969,1025.007,,,,1023.18,1025.132,1024.555,1027.36,1027.6,1027.628,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-23 03:00,32.28,14.01,31.13,1024.229,,,,,34.6,22.64,7.27,1023.77,34.77,7.44,35.31,1027.337,1024.259,1024.972,1025.009,,,,1023.195,1025.131,1024.555,1027.369,1027.596,1027.631,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-23 06:00,32.27,13.93,31.81,1024.24,,,,,34.62,22.63,7.29,1023.786,34.77,7.34,35.51,1027.354,1024.279,1024.966,1025.012,,,,1023.197,1025.146,1024.555,1027.384,1027.598,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-23 09:00,32.28,13.99,31.42,1024.232,,,,,34.66,22.65,7.29,1023.81,34.77,7.32,34.67,1027.352,1024.264,1024.971,1025.01,,,,1023.192,1025.175,1024.555,1027.384,1027.593,1027.628,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-23 12:00,32.28,14.01,30.29,1024.227,,,,,34.63,22.56,7.31,1023.817,34.76,7.42,35.02,1027.337,1024.257,1024.968,1025.005,,,,1023.216,1025.157,1024.555,1027.371,1027.592,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-23 15:00,32.28,14,30.57,1024.229,,,,,34.73,22.73,7.32,1023.841,34.77,7.66,34.95,1027.307,1024.259,1024.969,1025.006,,,,1023.168,1025.231,1024.555,1027.336,1027.597,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-23 18:00,32.28,13.98,31.59,1024.236,,,,,34.83,22.91,7.33,1023.868,34.76,7.57,35.51,1027.313,1024.268,1024.972,1025.011,,,,1023.118,1025.309,1024.555,1027.352,1027.589,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-23 21:00,32.28,14,31.77,1024.234,,,,,34.85,22.99,7.34,1023.862,34.77,7.31,35.27,1027.358,1024.264,1024.975,1025.012,,,,1023.095,1025.326,1024.555,1027.388,1027.597,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-09-24 00:00,32.28,14.01,30.82,1024.226,,,,,34.84,22.89,7.34,1023.879,34.76,7.43,35.85,1027.335,1024.258,1024.969,1025.008,,,,1023.124,1025.314,1024.555,1027.374,1027.592,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
