time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-09-08T15:00:47.860Z,43.0202,-126.3867,10,2.9,ml,,219,1.514,0.95,us,us10006n12,2016-12-03T02:54:49.040Z,"157km WNW of Port Orford, Oregon",earthquake,7.2,2,0.045,66,reviewed,us,us
2016-09-08T08:40:50.450Z,40.5148333,-124.1015,22.12,2.87,md,20,59,0.08198,0.07,nc,nc72691826,2017-02-10T23:36:54.550Z,"1km NNE of Rio Dell, California",earthquake,0.29,0.52,0.137,50,reviewed,nc,nc
2016-09-06T09:39:03.390Z,43.0277,-126.5652,10,3,ml,,248,1.645,0.72,us,us10006mcz,2016-12-03T02:54:45.040Z,"171km W of Port Orford, Oregon",earthquake,9.8,2,0.048,56,reviewed,us,us
2016-09-04T16:35:21.630Z,40.7776667,-124.2201667,23.81,2.77,md,22,177,0.04414,0.07,nc,nc72689911,2017-02-10T23:13:06.457Z,"3km W of Bayview, California",earthquake,0.35,0.27,0.116,39,reviewed,nc,nc
2016-09-03T03:27:57.250Z,40.3208333,-125.6876667,28.57,5.64,mw,21,313,1.041,0.28,nc,nc72689331,2017-03-18T00:02:38.459Z,"100km W of Ferndale, California",earthquake,3.32,31.61,,6,reviewed,nc,nc
2016-09-02T21:25:22.370Z,41.4923,-126.1941,11.12,3,ml,,243,1.636,1.07,us,us10006jsb,2017-02-10T23:02:13.707Z,"168km W of Crescent City, California",earthquake,8.2,9.4,0.129,12,reviewed,us,nc
2016-08-28T22:02:10.900Z,40.3483333,-125.2901667,22.95,2.7,md,19,284,0.7378,0.23,nc,nc72686721,2017-02-10T22:39:12.838Z,"90km WSW of Ferndale, California",earthquake,4.88,16.13,0.203,21,reviewed,nc,nc
2016-08-27T13:45:43.640Z,40.2906667,-124.4315,17.73,2.92,ml,20,241,0.1153,0.16,nc,nc72685956,2017-02-10T22:27:18.155Z,"34km SSW of Ferndale, California",earthquake,0.86,0.43,0.204,13,reviewed,nc,nc
2016-08-22T05:58:28.740Z,43.9174,-128.8754,10,3.2,ml,,252,3.47,0.83,us,us20006u8m,2016-11-19T04:58:34.040Z,Off the coast of Oregon,earthquake,6.6,2,0.059,38,reviewed,us,us
2016-08-20T08:33:20.380Z,43.9078,-127.4593,10,3.2,ml,,241,2.472,1.27,us,us10006fdl,2016-11-19T04:58:32.040Z,"261km WNW of Bandon, Oregon",earthquake,10.5,2,0.05,52,reviewed,us,us
2016-08-20T02:47:09.190Z,43.8136,-127.5987,10,3.2,ml,,250,2.56,1.36,us,us10006fc9,2016-11-19T04:58:32.040Z,"269km WNW of Bandon, Oregon",earthquake,11.5,2,0.051,50,reviewed,us,us
2016-08-18T17:31:51.990Z,40.2936667,-124.5785,9.67,2.9,mh,12,286,0.2261,0.06,nc,nc72679606,2017-02-10T21:27:26.045Z,"41km SW of Ferndale, California",earthquake,0.54,0.89,,0,reviewed,nc,nc
2016-08-17T12:38:48.440Z,40.2963333,-124.499,19.91,2.67,md,22,242,0.1658,0.09,nc,nc72678786,2017-02-10T21:21:44.963Z,"36km SSW of Ferndale, California",earthquake,0.75,0.26,0.187,33,reviewed,nc,nc
2016-08-11T23:28:52.120Z,41.6399,-127.0412,9.48,3,ml,,245,2.177,0.76,us,us10006d4x,2016-10-26T03:10:26.040Z,"233km W of Brookings, Oregon",earthquake,10.4,9.1,0.049,54,reviewed,us,us
2016-08-10T02:21:34.110Z,43.8623,-129.4009,10,3.3,ml,,278,3.824,1.46,us,us10006dc2,2016-10-26T03:10:24.040Z,Off the coast of Oregon,earthquake,13.6,2,0.057,40,reviewed,us,us
2016-08-09T18:02:52.330Z,40.391,-125.0896667,4.53,2.67,md,16,304,0.5802,0.26,nc,nc72672520,2017-02-10T20:14:11.055Z,"72km WSW of Ferndale, California",earthquake,1.65,1.12,0.138,20,reviewed,nc,nc
2016-08-08T09:35:01.130Z,43.0534,-126.5235,10,2.9,ml,,232,1.617,0.76,us,us10006c10,2016-10-26T03:10:22.040Z,"168km WNW of Port Orford, Oregon",earthquake,8.8,2,0.045,66,reviewed,us,us
2016-08-06T23:51:33.480Z,44.3421,-129.4701,10,3.9,mb,,201,3.952,0.86,us,us10006bwe,2016-10-26T03:10:21.040Z,Off the coast of Oregon,earthquake,11.1,2,0.148,12,reviewed,us,us
2016-08-06T05:13:14.910Z,40.6655,-125.3436667,18.48,3.17,ml,61,250,0.7622,0.19,nc,nc72671150,2017-02-10T19:55:36.489Z,"91km W of Ferndale, California",earthquake,1.59,3.16,0.19,22,reviewed,nc,nc
2016-07-27T23:22:24.910Z,40.2971667,-124.5011667,19.98,2.5,md,22,242,0.1676,0.09,nc,nc72667156,2017-02-10T18:19:46.284Z,"36km SSW of Ferndale, California",earthquake,1.08,0.29,0.1,25,reviewed,nc,nc
2016-07-27T08:10:09.040Z,43.9147,-128.8695,10,3.3,ml,,257,3.465,0.94,us,us100069gf,2016-09-24T22:47:21.040Z,Off the coast of Oregon,earthquake,13,2,0.056,42,reviewed,us,us
2016-07-26T03:04:38.140Z,40.3166667,-124.6455,17.79,2.86,md,37,232,0.2757,0.2,nc,nc72666376,2017-02-10T17:59:37.560Z,"43km SW of Ferndale, California",earthquake,0.75,0.53,0.218,42,reviewed,nc,nc
2016-07-21T23:09:05.780Z,40.7243333,-123.8918333,26.24,4.73,mw,49,39,0.1396,0.17,nc,nc72664436,2017-03-17T23:54:27.194Z,"19km SE of Bayside, California",earthquake,0.26,0.81,,5,reviewed,nc,nc
2016-07-20T03:04:59.580Z,40.4245,-125.9265,23.03,2.74,md,22,284,1.213,0.28,nc,nc72663661,2017-02-10T17:12:01.351Z,"141km W of Ferndale, California",earthquake,2.39,31.61,0.129,16,reviewed,nc,nc
2016-07-16T01:58:23.480Z,43.4517,-126.7387,10,4,mb,,195,1.852,0.91,us,us20006f4q,2016-09-17T01:27:46.040Z,"192km WNW of Bandon, Oregon",earthquake,8.7,2,0.102,26,reviewed,us,us
2016-07-10T01:51:48.760Z,40.8068333,-126.97,4.57,2.81,md,11,341,2.028,0.12,nc,nc72659916,2017-02-10T16:07:28.774Z,"230km W of Ferndale, California",earthquake,9.71,8.01,0.055,7,reviewed,nc,nc
2016-07-05T23:39:17.400Z,44.1711,-128.9045,10,4.3,mb,,167,3.53,1.3,us,us1000614m,2016-09-02T21:36:39.040Z,Off the coast of Oregon,earthquake,9,1.9,0.046,132,reviewed,us,us
2016-07-05T14:23:56.380Z,43.3339,-126.6451,10,3.1,ml,,255,1.754,1.06,us,us1000603j,2016-09-02T21:36:38.040Z,"183km W of Bandon, Oregon",earthquake,5.6,2,0.046,62,reviewed,us,us
2016-07-01T16:49:49.820Z,40.388,-125.0601667,17.31,3.69,mw,57,237,0.5577,0.24,nc,nc72657351,2017-02-10T15:35:43.630Z,"70km WSW of Ferndale, California",earthquake,2.56,4.14,,8,reviewed,nc,nc
2016-06-30T14:25:12.920Z,40.4501667,-125.8178333,9.03,2.82,md,22,308,1.129,0.25,nc,nc72657056,2017-02-10T15:32:44.356Z,"132km W of Ferndale, California",earthquake,2.35,31.61,0.115,14,reviewed,nc,nc
2016-06-27T22:04:28.370Z,42.394,-124.4921667,21.07,2.89,ml,16,210,0.07558,0.35,uw,uw61159352,2016-08-31T03:08:20.040Z,"5km WSW of Gold Beach, Oregon",earthquake,1.23,0.67,0.157,33,reviewed,uw,uw
2016-06-24T05:09:49.970Z,42.005,-126.1879,10,3,ml,,241,1.474,1.1,us,us200066eh,2016-08-31T03:08:13.040Z,"152km WSW of Gold Beach, Oregon",earthquake,8.6,2,0.045,66,reviewed,us,us
2016-06-23T07:34:44.890Z,43.5908333,-126.6935,4.15,2.61,md,22,296,2.175,3.16,uw,uw61172491,2016-08-01T17:50:53.330Z,off the coast of Oregon,earthquake,28.33,31.61,0.031,4,reviewed,uw,uw
2016-06-18T13:26:14.190Z,40.6485,-126.8238333,4.63,2.88,md,17,314,1.9,0.18,nc,nc72652641,2017-02-10T14:33:42.323Z,"216km W of Ferndale, California",earthquake,6.01,31.61,0.115,12,reviewed,nc,nc
2016-06-16T15:35:57.470Z,40.7555,-124.4308333,28.97,2.76,md,25,216,0.1838,0.09,nc,nc72651961,2017-02-10T14:23:28.013Z,"20km W of Humboldt Hill, California",earthquake,0.44,0.36,0.166,31,reviewed,nc,nc
2016-06-13T16:36:57.790Z,41.979,-126.0527,10.17,2.8,ml,,233,1.379,0.72,us,us200065iw,2016-08-25T01:22:54.040Z,"142km WSW of Gold Beach, Oregon",earthquake,8.7,8.9,0.045,64,reviewed,us,us
2016-06-13T16:26:48.770Z,41.9949,-125.9695,10,3.2,ml,,249,1.315,0.44,us,us2000643d,2016-08-25T01:22:54.040Z,"135km WSW of Gold Beach, Oregon",earthquake,4.7,2,0.045,64,reviewed,us,us
2016-06-13T14:27:43.960Z,42.0045,-126.528,4.82,2.56,ml,17,311,1.63,0.67,uw,uw61167456,2016-08-01T17:50:17.660Z,off the coast of Oregon,earthquake,3.57,31.61,0.176,3,reviewed,uw,uw
2016-06-12T18:47:04.130Z,43.5282,-127.3825,10,4.6,mb,,180,2.323,1.06,us,us200063z1,2016-08-25T01:22:53.040Z,"245km WNW of Bandon, Oregon",earthquake,8.4,2,0.078,49,reviewed,us,us
2016-06-12T02:21:50.370Z,40.4481667,-125.9006667,18.62,2.87,md,24,288,1.24,0.24,nc,nc72650196,2017-02-10T14:03:17.254Z,"139km W of Ferndale, California",earthquake,7.1,10.57,0.215,15,reviewed,nc,nc
2016-06-08T17:49:13.930Z,40.4451667,-123.7458333,25.51,2.65,md,26,55,0.06036,0.11,nc,nc72647906,2017-02-10T13:40:21.980Z,"31km E of Rio Dell, California",earthquake,0.36,0.82,0.184,35,reviewed,nc,nc
2016-06-08T06:17:52.910Z,40.5316667,-124.6046667,23.83,2.56,md,22,246,0.191,0.09,nc,nc72647696,2017-02-10T13:37:38.452Z,"29km W of Ferndale, California",earthquake,0.79,0.53,0.223,28,reviewed,nc,nc
2016-06-04T16:58:24.880Z,40.5201,-126.8635,8.96,3.1,ml,,261,2.08,0.63,us,us2000622c,2017-02-10T13:18:59.569Z,"220km W of Ferndale, California",earthquake,10.2,14.5,0.06,36,reviewed,us,us
2016-06-04T00:35:32.890Z,43.9967,-125.8417,10,2.8,ml,,226,1.319,1.01,us,us200061z4,2016-08-18T00:36:29.040Z,"139km W of Florence, Oregon",earthquake,6.1,2,0.048,58,reviewed,us,us
2016-05-27T22:03:08.950Z,40.4256667,-125.196,22.2,3.11,ml,21,259,0.6568,0.18,nc,nc72642541,2017-02-10T12:37:40.495Z,"80km WSW of Ferndale, California",earthquake,3.4,8.21,0.052,3,reviewed,nc,nc
2016-05-27T22:00:28.500Z,40.3955,-125.3781667,18.47,4.5,mw,33,261,0.7973,0.21,nc,nc72642536,2017-03-17T23:52:06.053Z,"96km WSW of Ferndale, California",earthquake,2.92,6.19,,4,reviewed,nc,nc
2016-05-27T01:07:10.240Z,43.5309,-128.4407,10,3.2,ml,,294,3.073,0.89,us,us20005yc5,2016-08-10T22:30:22.040Z,Off the coast of Oregon,earthquake,14.2,2,0.059,38,reviewed,us,us
2016-05-25T05:49:02.070Z,40.291,-124.6485,20.08,2.6,md,11,299,0.2802,0.08,nc,nc72641701,2017-02-10T12:25:02.037Z,"45km SW of Ferndale, California",earthquake,0.78,0.45,0.145,32,reviewed,nc,nc
2016-05-22T03:04:32.390Z,45.219,-126.7226667,11.82,3.03,ml,35,294,2.05,1.07,uw,uw61142262,2016-07-22T20:07:50.950Z,off the coast of Oregon,earthquake,9.58,86.14,0.125,3,reviewed,uw,uw
2016-05-21T08:41:10.320Z,40.3713,-127.5636,10,3.4,ml,,270,2.598,1.26,us,us10005j45,2016-08-03T22:33:40.040Z,"280km W of Ferndale, California",earthquake,11.7,2,0.06,36,reviewed,us,us
2016-05-20T07:01:05.090Z,43.7904,-128.4588,10,5,mww,,170,3.146,1.28,us,us10005ir2,2016-08-03T22:33:38.040Z,Off the coast of Oregon,earthquake,7.7,1.9,,,reviewed,us,us
2016-05-19T22:21:44.620Z,40.3748333,-124.1436667,29.64,2.56,md,19,66,0.04595,0.09,nc,nc72637875,2017-02-10T11:54:40.006Z,"14km SSW of Rio Dell, California",earthquake,0.46,0.6,0.172,29,reviewed,nc,nc
2016-05-18T13:46:49.430Z,40.3205,-124.6428333,20.28,2.59,md,34,232,0.2739,0.17,nc,nc72637100,2017-02-10T11:47:46.380Z,"42km SW of Ferndale, California",earthquake,0.64,0.37,0.123,28,reviewed,nc,nc
2016-05-14T21:40:24.500Z,40.2693333,-123.7643333,28.27,2.72,md,26,64,0.05315,0.11,nc,nc72635760,2017-02-10T11:25:33.370Z,"17km NNE of Redway, California",earthquake,0.31,0.52,0.174,51,reviewed,nc,nc
2016-05-12T20:30:46.690Z,42.4276,-127.2403,10,2.7,ml,,279,2.189,0.74,us,us10005gwx,2016-07-20T18:10:55.040Z,"227km W of Port Orford, Oregon",earthquake,10.3,2,0.062,34,reviewed,us,us
2016-05-08T08:19:44.290Z,40.3758,-126.1792,23.68,3.2,ml,,,,1.63,us,us10005fu7,2017-02-10T10:37:35.789Z,"163km W of Ferndale, California",earthquake,8.8,9.2,0.248,10,reviewed,nc,nc
2016-05-06T19:27:01.520Z,40.3991667,-124.6643333,22.53,2.66,md,37,233,0.2604,0.12,nc,nc72631730,2017-02-10T10:26:58.020Z,"39km WSW of Ferndale, California",earthquake,0.42,0.47,0.165,39,reviewed,nc,nc
2016-05-02T11:34:24.650Z,41.7811,-126.2016,11.28,3,md,,253,1.751,0.61,us,us10005d78,2017-02-10T10:00:34.194Z,"161km W of Brookings, Oregon",earthquake,8.7,9.7,0.118,14,reviewed,us,nc
2016-05-02T07:34:35.930Z,43.5507,-126.7981,10,3.8,mb,,194,2.005,1.29,us,us10005cz7,2016-07-19T20:03:09.040Z,"199km WNW of Bandon, Oregon",earthquake,8.3,2,0.153,11,reviewed,us,us
2016-05-01T11:24:13.750Z,43.7561667,-126.5531667,6.28,3.18,md,21,305,1.118,0.93,uw,uw61148496,2016-07-22T20:06:20.680Z,off the coast of Oregon,earthquake,5.29,77.83,0.127,3,reviewed,uw,uw
2016-04-30T07:00:19.480Z,40.364,-124.4521667,16.33,3.16,ml,17,269,0.1351,0.1,nc,nc72628955,2017-02-10T09:48:11.175Z,"28km SW of Ferndale, California",earthquake,0.63,0.36,0.18,19,reviewed,nc,nc
2016-04-29T14:13:16.260Z,43.734,-126.695,5,2.88,ml,17,315,1.21,0.46,uw,uw61147811,2016-07-22T20:06:12.670Z,off the coast of Oregon,earthquake,3.39,39.34,0.162,15,reviewed,uw,uw
2016-04-25T12:29:52.020Z,40.9963333,-124.0815,20.51,2.9,ml,28,162,0.06216,0.21,nc,nc72627190,2017-02-10T09:20:43.370Z,"5km NNE of McKinleyville, California",earthquake,0.63,0.38,0.119,16,reviewed,nc,nc
2016-04-24T11:07:40.740Z,40.3183333,-124.7596667,16.27,2.53,md,38,268,0.3586,0.16,nc,nc72626795,2017-02-10T09:13:34.163Z,"50km SW of Ferndale, California",earthquake,0.61,0.36,0.225,33,reviewed,nc,nc
2016-04-21T17:41:44.480Z,40.8566667,-124.8213333,23.27,3.1,ml,67,242,0.473,0.16,nc,nc72625485,2017-02-10T08:57:28.762Z,"54km W of Bayview, California",earthquake,1,4.49,0.209,13,reviewed,nc,nc
2016-04-21T14:24:00.140Z,43.3428,-126.838,10,4.1,mb,,197,2.068,0.93,us,us20005kh7,2016-06-27T23:02:34.040Z,"198km W of Bandon, Oregon",earthquake,8.8,2,0.109,23,reviewed,us,us
2016-04-19T21:30:35.450Z,40.4284,-126.8158,14.51,2.6,ml,,267,2.057,0.81,us,us20005jy5,2016-06-27T23:02:20.040Z,"216km W of Ferndale, California",earthquake,10.5,15.7,0.06,36,reviewed,us,us
2016-04-17T19:39:38.650Z,41.0123333,-125.2201667,22.95,2.62,md,19,303,0.8595,0.24,nc,nc72623360,2017-02-10T08:31:09.167Z,"91km WNW of Bayview, California",earthquake,5.69,17.59,0.349,21,reviewed,nc,nc
2016-04-15T08:36:50.960Z,40.4725,-126.1268333,9.62,2.7,md,23,309,1.364,0.25,nc,nc72622490,2017-02-10T08:17:28.158Z,"158km W of Ferndale, California",earthquake,2.2,31.61,0.157,19,reviewed,nc,nc
2016-04-14T22:27:14.210Z,40.2266667,-125.008,3.28,2.68,md,17,314,0.5613,0.24,nc,nc72622325,2017-02-10T08:14:23.658Z,"74km WSW of Ferndale, California",earthquake,1.57,0.81,0.13,30,reviewed,nc,nc
2016-04-12T01:04:25.990Z,40.3283333,-124.5198333,20.59,2.56,md,27,242,0.1802,0.1,nc,nc72620965,2017-02-10T07:53:32.681Z,"35km SW of Ferndale, California",earthquake,1.2,0.31,0.199,41,reviewed,nc,nc
2016-04-11T19:12:41.190Z,43.6516,-127.5786,10,3.7,mb,,197,2.561,1.13,us,us20005h1p,2016-06-21T01:14:08.040Z,"263km WNW of Bandon, Oregon",earthquake,8.1,2,0.178,8,reviewed,us,us
2016-04-10T07:32:32.510Z,43.831,-126.7343333,3.93,2.73,md,18,302,2.178,1.36,uw,uw61140796,2016-07-22T20:05:09.520Z,off the coast of Oregon,earthquake,61.95,31.61,,1,reviewed,uw,uw
2016-04-10T06:50:59.570Z,40.8891667,-124.0836667,4.62,2.9,mh,8,254,0.5045,0.08,nc,nc72620265,2017-02-10T07:41:06.188Z,"2km N of Arcata, California",earthquake,2,1.13,,0,reviewed,nc,nc
2016-04-09T05:48:50.920Z,40.1553333,-125.7351667,4.75,2.55,md,16,318,1.114,0.14,nc,nc72619965,2017-02-10T07:36:19.061Z,"133km WSW of Ferndale, California",earthquake,10.35,8.98,0.219,16,reviewed,nc,nc
2016-04-05T12:47:12.700Z,44.4254,-129.6357,10,3.6,ml,,238,4.08,0.67,us,us20005hhd,2016-06-17T21:45:36.040Z,Off the coast of Oregon,earthquake,4.8,2,0.06,37,reviewed,us,us
2016-04-04T00:54:36.730Z,43.9643,-128.4627,10,4.3,mb,,138,3.199,1.15,us,us20005ee0,2016-06-17T21:45:22.040Z,Off the coast of Oregon,earthquake,7.6,1.8,0.039,189,reviewed,us,us
2016-03-31T21:59:29.630Z,44.3591667,-126.1928333,10.42,2.56,md,14,329,2.26,3.77,uw,uw61121662,2016-07-22T20:04:32.490Z,off the coast of Oregon,earthquake,76.68,31.61,,1,reviewed,uw,uw
2016-03-31T13:29:05.080Z,40.8396,-126.7769,11.5,3.1,ml,,281,2.065,0.72,us,us20005dnh,2017-02-10T06:34:28.741Z,"214km W of Ferndale, California",earthquake,14,16.7,0.095,4,reviewed,us,nc
2016-03-31T04:52:48.560Z,41.1825,-127.2883,9.01,2.8,ml,,251,2.464,0.63,us,us20005fv3,2016-06-10T23:32:58.040Z,"263km WNW of Ferndale, California",earthquake,12.8,9.1,0.069,28,reviewed,us,us
2016-03-31T04:49:30.700Z,41.1202,-127.175,8.23,2.9,ml,,257,2.38,0.73,us,us20005dld,2016-06-10T23:32:58.040Z,"252km WNW of Ferndale, California",earthquake,13.1,9.2,0.059,38,reviewed,us,us
2016-03-31T04:23:40.340Z,41.1377,-127.1573,10.18,2.8,ml,,224,2.366,0.83,us,us20005dl9,2016-06-10T23:32:58.040Z,"251km WNW of Ferndale, California",earthquake,11.8,8.3,0.06,36,reviewed,us,us
2016-03-30T19:47:45.150Z,40.9986,-127.1611,10,4.6,mb,,175,2.377,1.24,us,us20005dh8,2017-02-10T06:28:36.260Z,"248km WNW of Ferndale, California",earthquake,5,1.9,0.057,92,reviewed,us,us
2016-03-30T14:20:44.440Z,41.1046,-126.7299,10,2.7,ml,,274,2.045,0.93,us,us20005fm6,2016-06-10T23:32:58.040Z,"216km WNW of Ferndale, California",earthquake,11.3,2,0.055,44,reviewed,us,us
2016-03-26T08:54:03.790Z,40.7736667,-124.3406667,32.61,2.66,md,24,208,0.1081,0.12,nc,nc72612940,2017-02-10T05:52:49.646Z,"13km WNW of Humboldt Hill, California",earthquake,0.57,0.48,0.156,29,reviewed,nc,nc
2016-03-20T18:15:08.030Z,43.9847,-128.6507,10,3.4,ml,,235,3.335,0.67,us,us20005b9f,2016-06-09T21:41:53.040Z,Off the coast of Oregon,earthquake,8.8,2,0.053,46,reviewed,us,us
2016-03-14T09:00:46.490Z,40.4631667,-124.4898333,26.72,3.3,ml,22,246,0.1171,0.16,nc,nc72606405,2017-02-10T04:07:05.501Z,"22km WSW of Ferndale, California",earthquake,0.75,0.57,0.25,20,reviewed,nc,nc
2016-03-09T22:52:01.440Z,40.2556667,-123.7971667,29.52,2.54,md,26,48,0.02523,0.08,nc,nc72604565,2017-02-10T03:37:35.080Z,"15km N of Redway, California",earthquake,0.27,0.53,0.189,27,reviewed,nc,nc
2016-03-06T11:50:45.010Z,42.9961667,-126.861,4.852,2.82,ml,19,295,1.844,0.42,uw,uw61113747,2016-07-22T20:03:46.220Z,off the coast of Oregon,earthquake,2.61,35.75,0.212,5,reviewed,uw,uw
2016-03-03T09:34:48.650Z,43.9515,-126.93,3.87,3.08,md,21,306,2.316,1.28,uw,uw61113232,2016-07-22T20:03:39.720Z,off the coast of Oregon,earthquake,52.91,31.61,0.369,2,reviewed,uw,uw
2016-03-03T09:34:31.990Z,44.0172,-128.2925,10,3.8,mb,,207,3.079,0.8,us,us10004uae,2016-05-06T23:34:25.040Z,Off the coast of Oregon,earthquake,11.1,2,0.295,4,reviewed,us,us
2016-03-02T22:08:41.070Z,40.4618333,-126.4565,9.62,2.82,md,16,324,1.615,0.24,nc,nc72601195,2017-02-10T02:28:44.668Z,"186km W of Ferndale, California",earthquake,4.12,31.61,0.116,10,reviewed,nc,nc
2016-02-26T00:51:40.760Z,40.4416667,-124.6321667,21.35,2.61,md,35,245,0.227,0.2,nc,nc72598015,2017-02-10T01:34:02.429Z,"34km WSW of Ferndale, California",earthquake,1.71,0.61,0.175,42,reviewed,nc,nc
2016-02-20T12:51:20.090Z,40.5041667,-124.3078333,18.93,2.86,md,21,159,0.03604,0.14,nc,nc72594740,2017-02-10T00:33:17.900Z,"8km SSW of Ferndale, California",earthquake,0.66,0.33,0.144,40,reviewed,nc,nc
2016-02-20T00:38:16.060Z,41.0601667,-125.9448333,13.44,2.81,md,31,299,1.353,0.16,nc,nc72594475,2017-02-10T00:28:43.896Z,"151km WNW of Bayview, California",earthquake,5.48,6.38,0.168,22,reviewed,nc,nc
2016-02-19T15:18:38.080Z,40.5736667,-125.1766667,7.27,2.62,md,16,322,0.6468,0.14,nc,nc72594215,2017-02-10T00:25:06.697Z,"77km W of Ferndale, California",earthquake,4.09,3.77,0.209,13,reviewed,nc,nc
2016-02-17T00:58:18.260Z,40.3863333,-124.9503333,17.14,2.77,ml,33,262,0.4757,0.16,nc,nc72592755,2017-02-09T23:57:36.488Z,"61km WSW of Ferndale, California",earthquake,0.93,1.28,0.207,12,reviewed,nc,nc
2016-02-16T22:22:47.070Z,41.3693333,-124.0095,34.65,2.57,md,33,184,0.2126,0.19,nc,nc72592650,2017-02-09T23:54:37.750Z,"36km NNE of Westhaven-Moonstone, California",earthquake,0.85,0.46,0.17,25,reviewed,nc,nc
2016-02-12T06:28:18.170Z,40.34,-124.6518333,24.53,2.57,md,30,235,0.2757,0.1,nc,nc72589715,2017-02-09T23:02:57.760Z,"42km SW of Ferndale, California",earthquake,0.59,1.36,0.182,25,reviewed,nc,nc
2016-02-12T05:49:40.980Z,43.2545,-127.0169,10,3.1,ml,,265,2.002,0.67,us,us200050lm,2016-04-26T23:28:17.040Z,"212km W of Bandon, Oregon",earthquake,11.6,2,0.055,44,reviewed,us,us
2016-02-10T08:41:57.570Z,41.0922,-127.2914,8.17,3.4,ml,,179,2.469,0.93,us,us20004z8u,2016-04-19T01:33:28.040Z,"261km WNW of Ferndale, California",earthquake,9.1,5.8,0.049,54,reviewed,us,us
2016-02-06T06:49:55.070Z,40.3301667,-124.6306667,22.97,2.71,md,29,243,0.2649,0.14,nc,nc72589381,2017-02-09T22:24:18.086Z,"41km SW of Ferndale, California",earthquake,0.51,0.77,0.088,19,reviewed,nc,nc
2016-02-01T12:38:20.610Z,40.4118333,-125.3003333,10.77,2.74,md,24,270,0.7369,0.28,nc,nc72587111,2017-02-09T21:39:40.489Z,"89km WSW of Ferndale, California",earthquake,6.56,7.67,0.152,31,reviewed,nc,nc
2016-01-30T03:42:23.980Z,43.4443,-127.2908,10,4.6,mb,,179,2.237,0.68,us,us20004wvh,2016-04-14T22:51:35.040Z,"236km W of Bandon, Oregon",earthquake,7.7,1.9,0.173,10,reviewed,us,us
2016-01-30T00:30:52.570Z,41.0363,-127.3842,10,5,mww,,106,2.542,0.89,us,us20004vq9,2017-02-09T21:26:43.960Z,"268km WNW of Ferndale, California",earthquake,7.2,1.9,,,reviewed,us,us
2016-01-30T00:28:53.270Z,42.4613333,-126.7803333,4.63,3.93,ml,11,310,1.91,4.73,uw,uw61105502,2016-07-22T20:02:29.310Z,off the coast of Oregon,earthquake,53.16,31.61,0.131,11,reviewed,uw,uw
2016-01-30T00:28:41.960Z,40.9167,-127.2074,10,5.1,mww,,73,2.354,1.13,us,us20004vq3,2017-02-09T21:26:29.410Z,"251km W of Ferndale, California",earthquake,6.3,1.8,,,reviewed,us,us
2016-01-29T14:38:25.220Z,40.9316,-127.1335,12.92,3.2,ml,,282,2.348,0.7,us,us20004wuz,2016-04-14T22:51:33.040Z,"245km W of Ferndale, California",earthquake,11.7,10.4,0.055,44,reviewed,us,us
2016-01-29T14:06:40.890Z,40.9241,-127.2332,15.32,3.4,ml,,266,2.42,1.01,us,us20004via,2017-02-09T21:23:06.963Z,"253km W of Ferndale, California",earthquake,9.7,9.8,0.05,52,reviewed,us,us
2016-01-29T10:21:31.000Z,40.8348,-127.2047,10,4.1,mb,,106,2.383,1.19,us,us20004vhd,2017-02-09T21:21:54.409Z,"250km W of Ferndale, California",earthquake,5.9,1.9,0.131,16,reviewed,us,us
2016-01-29T10:08:59.830Z,41.0179,-127.4591,10,3.2,ml,,271,2.6,0.81,us,us20004wuv,2016-04-14T22:51:33.040Z,"274km WNW of Ferndale, California",earthquake,13.3,2,0.064,32,reviewed,us,us
2016-01-29T10:05:42.090Z,40.9027,-127.2796,10,3.2,ml,,211,2.451,1.11,us,us20004wua,2016-04-14T22:51:33.040Z,"257km W of Ferndale, California",earthquake,4.6,2,0.057,40,reviewed,us,us
2016-01-29T09:35:09.960Z,40.7634,-127.3127,10,4.1,mb,,194,2.455,1,us,us20004vh5,2017-02-09T21:21:14.366Z,"258km W of Ferndale, California",earthquake,9.1,2,0.144,13,reviewed,us,us
2016-01-28T09:22:14.400Z,40.8285,-127.194,10,4.3,mb,,180,2.374,1.47,us,us20004v9m,2017-02-09T21:14:35.960Z,"249km W of Ferndale, California",earthquake,5.1,1.9,0.134,16,reviewed,us,us
2016-01-27T21:43:21.050Z,41.0531667,-125.2095,21.57,2.68,md,42,274,0.8793,0.23,nc,nc72585251,2017-02-09T21:10:58.652Z,"91km WNW of Bayview, California",earthquake,3.65,7.77,0.203,32,reviewed,nc,nc
2016-01-25T17:11:14.600Z,40.7065,-126.7482,10,2.9,ml,,259,2.022,0.95,us,us20004uja,2017-02-09T20:58:03.124Z,"210km W of Ferndale, California",earthquake,5.6,2,0.05,52,reviewed,us,us
2016-01-23T18:05:39.580Z,43.1417,-126.3146,20.45,4.9,mww,,166,1.477,1.45,us,us10004gmw,2016-11-10T22:09:40.781Z,"154km WNW of Port Orford, Oregon",earthquake,5.2,4.6,,,reviewed,us,us
