time,latitude,longitude,depth,mag
2015-04-24T09:44:29Z,45.96397,-130.00088,2.806,1.9
2015-04-24T09:44:56Z,45.94839,-129.9831,1.439,2.1
2015-04-24T09:45:42Z,45.96229,-129.98888,0.916,1.8
2015-04-24T09:45:54Z,45.94624,-129.98221,1.71,2.6
2015-04-24T09:47:38Z,45.94261,-129.98054,1.308,2
2015-04-24T09:47:46Z,45.94398,-129.98038,1.496,1.5
2015-04-24T09:48:03Z,45.94672,-129.9861,1,1.9
2015-04-24T09:48:22Z,45.95176,-129.98858,1.816,1.7
2015-04-24T09:49:14Z,45.95332,-129.99159,1.353,2
2015-04-24T09:49:48Z,45.95433,-129.98889,1.862,2.1
2015-04-24T09:50:59Z,45.93822,-130.01221,0.444,1.5
2015-04-24T09:51:02Z,45.94925,-129.99212,0.891,1.8
2015-04-24T09:52:39Z,45.95677,-129.98639,1.94,1.7
2015-04-24T09:53:19Z,45.94373,-129.98782,1.175,1.7
2015-04-24T09:53:21Z,45.94626,-129.98936,1.523,1.7
2015-04-24T09:54:21Z,45.95085,-129.99013,2.031,2.1
2015-04-24T09:54:38Z,45.95377,-129.98124,1.895,2
2015-04-24T09:54:50Z,45.95179,-130.02656,1.795,1.8
2015-04-24T09:55:19Z,45.96679,-129.99405,1.595,2.8
2015-04-24T09:55:37Z,45.94711,-129.98564,1.191,2
2015-04-24T09:55:51Z,45.94236,-130.01564,0.705,1.7
2015-04-24T09:56:11Z,45.92372,-129.96707,1.099,1.8
2015-04-24T09:56:35Z,45.94942,-129.99327,1.002,1.5
2015-04-24T09:56:38Z,45.95097,-129.9851,1.605,1.7
2015-04-24T09:57:08Z,45.9566,-129.99297,1.224,1.7
2015-04-24T09:58:15Z,45.94411,-129.9813,1.48,1.9
2015-04-24T09:58:21Z,45.94296,-130.02146,1.988,1.8
2015-04-24T09:58:40Z,45.94951,-129.98675,0.942,2.4
2015-04-24T09:58:54Z,45.94328,-129.98661,0.751,1.5
2015-04-24T09:59:37Z,45.94595,-129.98275,1.422,1.6
2015-04-24T09:59:48Z,45.94261,-129.9799,1.312,1.9
2015-04-24T10:00:29Z,45.93615,-129.97405,1.722,1.6
2015-04-24T10:00:32Z,45.95054,-129.98826,1.802,2.3
2015-04-24T10:01:42Z,45.96117,-129.99417,1.574,1.9
2015-04-24T10:01:56Z,45.94388,-129.98873,1.581,1.6
2015-04-24T10:02:16Z,45.93411,-129.97669,1.544,1.8
2015-04-24T10:02:24Z,45.94486,-129.97946,1.978,2.3
2015-04-24T10:02:29Z,45.93289,-129.97535,1.732,2.6
2015-04-24T10:02:39Z,45.94231,-129.98509,0.983,1.8
2015-04-24T10:03:20Z,45.94897,-129.99001,1.479,1.9
2015-04-24T10:03:38Z,45.95236,-129.99204,1.588,2.3
2015-04-24T10:04:06Z,45.95218,-129.99085,1.168,1.6
2015-04-24T10:04:22Z,45.95285,-129.98929,1.491,1.7
2015-04-24T10:05:09Z,45.93919,-130.02308,1.843,1.6
2015-04-24T10:05:33Z,45.94924,-129.99019,1.758,1.8
2015-04-24T10:06:09Z,45.93077,-129.97259,1.622,2
2015-04-24T10:06:41Z,45.9562,-129.99166,1.949,2
2015-04-24T10:07:13Z,45.9475,-129.99114,0.087,1.5
2015-04-24T10:07:44Z,45.95155,-129.99085,1.162,2.3
2015-04-24T10:09:10Z,45.95185,-129.99147,0.915,1.7
2015-04-24T10:09:16Z,45.94642,-129.98343,1.443,1.9
2015-04-24T10:09:29Z,45.94289,-129.97883,0.979,1.6
2015-04-24T10:09:49Z,45.95604,-130.0271,1.931,1.9
2015-04-24T10:10:01Z,45.94989,-129.99955,1.484,1.6
2015-04-24T10:10:09Z,45.94665,-129.98684,1.331,1.9
2015-04-24T10:10:32Z,45.95408,-129.99147,1.116,2.4
2015-04-24T10:11:14Z,45.9447,-129.98396,1.501,2.7
2015-04-24T10:11:51Z,45.94252,-129.97901,1.219,1.6
2015-04-24T10:11:54Z,45.94727,-129.98588,1.809,2
2015-04-24T10:12:35Z,45.94235,-129.98657,1.322,1.8
2015-04-24T10:13:30Z,45.9619,-129.99067,1.433,2
2015-04-24T10:14:08Z,45.9517,-129.9882,0.879,1.6
2015-04-24T10:14:23Z,45.94181,-129.9867,1.221,1.3
2015-04-24T10:14:47Z,45.93523,-130.01838,1.377,1.5
2015-04-24T10:15:29Z,45.97355,-129.99094,1.235,1.7
2015-04-24T10:15:45Z,45.95284,-129.99101,1.123,1.3
2015-04-24T10:16:18Z,45.9529,-129.98272,1.715,1.8
2015-04-24T10:16:29Z,45.93727,-129.97968,1.292,1.7
2015-04-24T10:16:43Z,45.922,-129.98056,0.808,1.7
2015-04-24T10:16:48Z,45.94726,-129.9883,1.215,2
2015-04-24T10:17:22Z,45.95359,-129.98657,1.752,1.8
2015-04-24T10:17:36Z,45.94132,-130.01627,0.822,1.9
2015-04-24T10:18:26Z,45.94729,-129.98023,1.806,1.6
2015-04-24T10:19:01Z,45.93064,-129.96995,1.842,1.9
2015-04-24T10:19:27Z,45.95431,-129.98907,1.502,1.6
2015-04-24T10:19:40Z,45.94777,-129.99009,1.471,1.7
2015-04-24T10:20:26Z,45.95457,-129.98588,1.671,2.1
2015-04-24T10:20:49Z,45.93677,-129.98154,1.136,1.5
2015-04-24T10:21:49Z,45.94457,-129.98276,1.397,1.9
2015-04-24T10:22:10Z,45.92353,-129.97645,1.41,1.4
2015-04-24T10:22:25Z,45.9358,-129.97536,1.63,1.7
2015-04-24T10:23:23Z,45.94912,-129.99525,0.389,1.5
2015-04-24T10:23:35Z,45.94768,-129.99176,1.884,1.6
2015-04-24T10:25:07Z,45.94167,-129.98523,1.8,1.3
2015-04-24T10:25:36Z,45.95104,-129.98385,1.623,1.7
2015-04-24T10:26:11Z,45.9433,-129.98098,1.325,1.9
2015-04-24T10:26:32Z,45.93702,-129.97954,2.077,1.8
2015-04-24T10:26:35Z,45.94132,-129.97836,1.518,1.9
2015-04-24T10:26:56Z,45.95137,-129.99785,1.373,1.5
2015-04-24T10:27:28Z,45.9357,-130.01025,0.616,1.6
2015-04-24T10:29:03Z,45.95174,-129.99033,1.516,2
2015-04-24T10:29:35Z,45.96183,-129.99185,1.316,2
2015-04-24T10:30:19Z,45.94447,-130.02303,1.207,2
2015-04-24T10:30:37Z,45.95195,-129.98719,1.466,1.3
2015-04-24T10:31:10Z,45.94724,-129.98245,1.868,1.6
2015-04-24T10:31:54Z,45.92765,-130.0035,1.298,1.2
2015-04-24T10:32:13Z,45.94297,-129.98368,1.384,1.8
2015-04-24T10:32:38Z,45.93881,-129.98051,1.224,2.3
2015-04-24T10:32:46Z,45.95336,-129.99226,1.299,2
2015-04-24T10:32:59Z,45.95078,-129.99254,0.639,2.2
2015-04-24T10:32:59Z,45.95084,-129.99257,0.633,2.2
2015-04-24T10:34:16Z,45.95445,-129.98805,1.746,1.8
2015-04-24T10:34:32Z,45.94702,-129.98515,1.278,1.7
2015-04-24T10:35:29Z,45.94797,-129.98387,1.715,2.3
2015-04-24T10:35:40Z,45.96953,-129.99473,1.556,2.5
2015-04-24T10:36:15Z,45.94287,-129.98688,0.891,1.8
2015-04-24T10:36:58Z,45.948,-129.98911,1.319,2.3
2015-04-24T10:37:14Z,45.94534,-130.01892,1.392,1.7
2015-04-24T10:38:37Z,45.95364,-129.99368,0.659,1.9
2015-04-24T10:38:53Z,45.95366,-129.99069,1.163,1.6
2015-04-24T10:39:00Z,45.95059,-129.9863,0.658,1.5
2015-04-24T10:39:04Z,45.95717,-129.9931,1.48,1.9
2015-04-24T10:40:45Z,45.9458,-129.98518,1.452,1.6
2015-04-24T10:41:08Z,45.94221,-129.98018,1.352,1.7
2015-04-24T10:41:19Z,45.94614,-130.02607,1.742,2
2015-04-24T10:41:30Z,45.9453,-129.98536,1.598,2.2
2015-04-24T10:42:08Z,45.9355,-129.97825,1.608,1.6
2015-04-24T10:42:10Z,45.94608,-129.9928,1.52,1.8
2015-04-24T10:42:23Z,45.94661,-129.99438,1.602,1.8
2015-04-24T10:42:40Z,45.94396,-129.98548,0.568,1.6
2015-04-24T10:44:12Z,45.9441,-129.9847,1.084,1.9
2015-04-24T10:44:17Z,45.93637,-129.9742,1.366,1.8
2015-04-24T10:44:35Z,45.95212,-129.99269,1.3,2
2015-04-24T10:45:00Z,45.94228,-129.9831,1.426,1.6
2015-04-24T10:45:05Z,45.95103,-130.02335,1.122,1.7
2015-04-24T10:46:07Z,45.95695,-129.98903,1.871,1.6
2015-04-24T10:46:10Z,45.94188,-129.98672,0.607,1.6
2015-04-24T10:46:45Z,45.95791,-129.98323,1.67,1.4
2015-04-24T10:47:07Z,45.95559,-129.99262,1.12,1.4
2015-04-24T10:47:19Z,45.95324,-129.99287,1.407,2.1
2015-04-24T10:47:24Z,45.95571,-129.98835,2.089,2.5
2015-04-24T10:48:06Z,45.95041,-129.98727,1.729,1.7
2015-04-24T10:48:22Z,45.94994,-130.01213,1.962,1.5
2015-04-24T10:48:50Z,45.93345,-129.97646,1.394,1.3
2015-04-24T10:49:06Z,45.9427,-129.9872,0.677,1.6
2015-04-24T10:49:17Z,45.9511,-129.98839,1.454,1.8
2015-04-24T10:50:39Z,45.94286,-129.98765,1.225,1.7
2015-04-24T10:51:24Z,45.94429,-129.98435,1.921,1.6
2015-04-24T10:52:18Z,45.94096,-129.9807,1.564,1.5
2015-04-24T10:53:23Z,45.95456,-129.99144,1.549,1.7
2015-04-24T10:53:45Z,45.9472,-129.97697,1.646,1.5
2015-04-24T10:54:03Z,45.95258,-129.99296,0.586,2.2
2015-04-24T10:54:20Z,45.95569,-129.98344,1.804,1.7
2015-04-24T10:54:36Z,45.9593,-129.99758,1.64,2
2015-04-24T10:54:59Z,45.9505,-129.9765,2.925,1.5
2015-04-24T10:55:16Z,45.94997,-129.98774,0.99,1.6
2015-04-24T10:55:36Z,45.95498,-129.99006,1.355,1.9
2015-04-24T10:55:52Z,45.96134,-129.99615,2.044,1.7
2015-04-24T10:56:03Z,45.95542,-129.98867,2.008,1.6
2015-04-24T10:56:25Z,45.9518,-129.98599,2.25,1.5
2015-04-24T10:56:34Z,45.94203,-129.98513,1.123,1.8
2015-04-24T10:56:59Z,45.94787,-129.98759,2.114,1.8
2015-04-24T10:57:51Z,45.94168,-130.01297,0.591,1.7
2015-04-24T10:58:45Z,45.95313,-129.98834,1.842,1.9
2015-04-24T10:58:53Z,45.94673,-129.98857,1.568,1.9
2015-04-24T10:59:05Z,45.94771,-129.98252,1.545,1.6
2015-04-24T10:59:27Z,45.95413,-129.99474,1.36,1.8
2015-04-24T10:59:50Z,45.93913,-129.97397,1.545,1.9
2015-04-24T11:00:16Z,45.95078,-129.99294,1.024,1.8
2015-04-24T11:00:27Z,45.93511,-129.97738,1.727,2.4
2015-04-24T11:00:39Z,45.93675,-129.97427,1.892,2
2015-04-24T11:01:26Z,45.94727,-129.98916,1.709,1.8
2015-04-24T11:01:29Z,45.94426,-130.02201,0.84,1.7
2015-04-24T11:01:55Z,45.94502,-129.998,1.92,1.7
2015-04-24T11:01:55Z,45.94468,-129.99949,1.943,1.7
2015-04-24T11:02:06Z,45.94982,-129.98721,0.983,1.5
2015-04-24T11:02:11Z,45.95122,-129.98857,1.092,1.9
2015-04-24T11:02:31Z,45.9418,-130.02062,1.31,1.9
2015-04-24T11:02:55Z,45.96664,-129.99055,1.641,1.6
2015-04-24T11:03:39Z,45.94209,-129.98256,1.324,1.3
2015-04-24T11:04:18Z,45.94573,-129.97973,1.595,1.4
2015-04-24T11:04:51Z,45.95429,-129.99354,1.404,1.8
2015-04-24T11:05:14Z,45.94919,-129.98721,1.69,1.3
2015-04-24T11:05:31Z,45.95064,-129.98336,1.613,1.8
2015-04-24T11:05:44Z,45.95272,-129.98861,0.972,1.5
2015-04-24T11:05:58Z,45.95749,-129.99076,1.778,2.2
2015-04-24T11:06:27Z,45.93474,-129.97875,1.327,1.5
2015-04-24T11:06:50Z,45.95375,-129.99316,0.826,1.7
2015-04-24T11:07:15Z,45.94331,-129.986,0.594,1.2
2015-04-24T11:07:44Z,45.93551,-129.97324,1.781,2.7
2015-04-24T11:08:30Z,45.94944,-129.98946,1.305,1.6
2015-04-24T11:08:37Z,45.9296,-129.97051,1.694,1.9
2015-04-24T11:08:52Z,45.94641,-129.98753,1.334,1.9
2015-04-24T11:08:53Z,45.95016,-129.99073,1.157,1.9
2015-04-24T11:09:16Z,45.94243,-129.98211,1.652,2
2015-04-24T11:09:31Z,45.95306,-129.99029,1.252,1.7
2015-04-24T11:09:42Z,45.93584,-130.01646,1.365,1.7
2015-04-24T11:09:44Z,45.95985,-129.99309,1.198,1.9
2015-04-24T11:10:10Z,45.94523,-129.99117,1.562,1.5
2015-04-24T11:11:09Z,45.96612,-129.99156,0.504,2.8
2015-04-24T11:12:03Z,45.95341,-129.9944,0.897,1.8
2015-04-24T11:12:17Z,45.94371,-129.98225,1.62,2.3
2015-04-24T11:12:59Z,45.94547,-129.98359,1.334,2.6
2015-04-24T11:13:25Z,45.95319,-129.98991,1.412,2.2
2015-04-24T11:13:55Z,45.94255,-129.98477,1.786,1.6
2015-04-24T11:14:20Z,45.94945,-129.97911,1.455,1.3
2015-04-24T11:14:36Z,45.92851,-129.96854,1.591,1.6
2015-04-24T11:15:16Z,45.93832,-130.01386,0.79,1.6
2015-04-24T11:15:36Z,45.94932,-129.99331,0.753,1.9
2015-04-24T11:16:06Z,45.96757,-129.99263,1.665,1.8
2015-04-24T11:16:54Z,45.9549,-129.99182,1.54,1.7
2015-04-24T11:17:07Z,45.94922,-129.99134,1.012,1.5
2015-04-24T11:17:32Z,45.94451,-129.98187,1.321,1.4
2015-04-24T11:17:57Z,45.95739,-129.99281,1.614,1.7
2015-04-24T11:18:49Z,45.95494,-129.99293,1.13,1.4
2015-04-24T11:19:03Z,45.98904,-129.97614,2.302,1.8
2015-04-24T11:19:31Z,45.94923,-130.02193,0.888,1.5
2015-04-24T11:20:26Z,45.95879,-129.9796,1.833,1.2
2015-04-24T11:20:33Z,45.95017,-129.99519,0.552,2
2015-04-24T11:20:48Z,45.9297,-130.01604,1.405,1.2
2015-04-24T11:21:04Z,45.93977,-129.97866,1.492,1.8
2015-04-24T11:21:10Z,45.94114,-129.97795,2.064,2.1
2015-04-24T11:22:02Z,45.94916,-129.98775,1.542,2.5
2015-04-24T11:22:40Z,45.95569,-129.99084,2.021,2.2
2015-04-24T11:22:54Z,45.94093,-129.97746,1.686,2.2
2015-04-24T11:23:26Z,45.94934,-130.01412,0.5,1.6
2015-04-24T11:23:39Z,45.94387,-129.98562,1.578,1.9
2015-04-24T11:23:53Z,45.95215,-129.98647,1.352,1.6
2015-04-24T11:24:08Z,45.95473,-130.03316,1.777,1.7
2015-04-24T11:24:28Z,45.94609,-129.98925,0.553,1.5
2015-04-24T11:24:41Z,45.95084,-130.02681,1.374,1.8
2015-04-24T11:25:15Z,45.93474,-129.97875,1.528,1.4
2015-04-24T11:25:17Z,45.94212,-130.01954,0.847,1.6
2015-04-24T11:25:24Z,45.93778,-130.01691,1.057,1.7
2015-04-24T11:25:56Z,45.94252,-129.98603,0.494,1.1
2015-04-24T11:25:59Z,45.94169,-130.01984,1.4,1.5
2015-04-24T11:26:14Z,45.94683,-129.98594,1.431,1.4
2015-04-24T11:26:23Z,45.9431,-129.98009,1.435,1.5
2015-04-24T11:26:56Z,45.91885,-129.97662,1.156,1.8
2015-04-24T11:27:06Z,45.96257,-129.99609,0.805,1.8
2015-04-24T11:28:07Z,45.95216,-129.99063,1.112,1.6
2015-04-24T11:28:11Z,45.9518,-129.99178,1.281,1.8
2015-04-24T11:28:26Z,45.96062,-129.99137,1.846,1.7
2015-04-24T11:29:04Z,45.94237,-129.98032,1.676,1.9
2015-04-24T11:29:30Z,45.95325,-130.02249,1.275,1.8
2015-04-24T11:30:50Z,45.93467,-129.9777,1.691,2.4
2015-04-24T11:31:41Z,45.93846,-130.01181,0.744,1.4
2015-04-24T11:32:12Z,45.9544,-129.98363,1.998,1.4
2015-04-24T11:32:30Z,45.95855,-129.9845,3.359,1.6
2015-04-24T11:32:40Z,45.94855,-129.98781,0.881,1.4
2015-04-24T11:32:54Z,45.94379,-129.9866,0.65,1.2
2015-04-24T11:33:11Z,45.94408,-129.98766,2.001,1.2
2015-04-24T11:33:34Z,45.95202,-130.00122,1.002,1
2015-04-24T11:34:04Z,45.95132,-129.9914,1.838,1.3
2015-04-24T11:34:19Z,45.9292,-129.97989,2.11,1.3
2015-04-24T11:35:21Z,45.93523,-130.01219,1.202,1.7
2015-04-24T11:35:35Z,45.93957,-130.01632,1.099,1.5
2015-04-24T11:35:50Z,45.94521,-129.98683,1.399,1.5
2015-04-24T11:36:10Z,45.95244,-130.02522,1.829,1.2
2015-04-24T11:36:12Z,45.94158,-130.02151,1.446,1.3
2015-04-24T11:36:26Z,45.94324,-129.98404,1.351,1.8
2015-04-24T11:38:08Z,45.94626,-130.02609,1.667,1.8
2015-04-24T11:38:28Z,45.94443,-130.01719,1.082,1.4
2015-04-24T11:38:31Z,45.94398,-129.97424,1.594,1.7
2015-04-24T11:38:58Z,45.95654,-129.99295,1.7,2.3
2015-04-24T11:39:25Z,45.98178,-130.02559,0.807,2
2015-04-24T11:39:45Z,45.95683,-129.99276,1.351,1.5
2015-04-24T11:39:47Z,45.94325,-129.98095,1.495,2.1
2015-04-24T11:40:00Z,45.9485,-129.99005,1.02,1.6
2015-04-24T11:40:30Z,45.94482,-129.98707,1.344,2
2015-04-24T11:41:04Z,45.94652,-129.97984,1.567,2
2015-04-24T11:41:19Z,45.94931,-129.97554,2.357,1.9
2015-04-24T11:41:29Z,45.9464,-129.99107,0.028,1.3
2015-04-24T11:41:37Z,45.94747,-129.98449,1.575,2.1
2015-04-24T11:42:20Z,45.94999,-129.98942,1.104,1.8
2015-04-24T11:42:31Z,45.94791,-129.99317,0.652,1.6
2015-04-24T11:42:39Z,45.95509,-129.9818,2.413,2.3
2015-04-24T11:44:06Z,45.94647,-129.98814,0.878,1.5
2015-04-24T11:44:11Z,45.90879,-129.98464,2.338,1.6
2015-04-24T11:44:25Z,45.94357,-130.02039,0.628,1.6
2015-04-24T11:44:40Z,45.94826,-130.0211,0.814,2
2015-04-24T11:44:54Z,45.95287,-129.98629,2.061,1.7
2015-04-24T11:45:35Z,45.94595,-129.98596,1.639,2.1
2015-04-24T11:45:52Z,45.92599,-129.96293,2.256,2.1
2015-04-24T11:46:12Z,45.94366,-129.97721,1.637,1.6
2015-04-24T11:46:33Z,45.9495,-129.99091,1.448,1.7
2015-04-24T11:46:58Z,45.94235,-129.98529,0.852,1.3
2015-04-24T11:47:03Z,45.94011,-129.9798,1.227,1.3
2015-04-24T11:47:07Z,45.93951,-129.98121,0.792,2.4
2015-04-24T11:47:48Z,45.92712,-129.97197,1.16,1.5
2015-04-24T11:48:17Z,45.94348,-129.9822,1.695,2.1
2015-04-24T11:48:29Z,45.94503,-129.9847,0.197,1.3
2015-04-24T11:48:35Z,45.94415,-129.98426,2.095,1.5
2015-04-24T11:48:54Z,45.94464,-129.9853,1.564,2.1
2015-04-24T11:49:23Z,45.94628,-129.991,2.191,1.4
2015-04-24T11:49:26Z,45.94634,-129.99516,1.848,1.9
2015-04-24T11:50:10Z,45.95676,-129.97953,1.543,1.7
2015-04-24T11:50:32Z,45.94484,-129.98328,1.487,1.7
2015-04-24T11:50:43Z,45.95483,-129.99147,1.867,2.1
2015-04-24T11:51:08Z,45.94765,-129.98564,1.28,2.1
2015-04-24T11:51:42Z,45.96031,-129.99578,1.416,1.8
2015-04-24T11:52:01Z,45.9478,-129.98669,1.369,1.7
2015-04-24T11:52:03Z,45.95104,-129.98948,0.993,1.7
2015-04-24T11:52:19Z,45.97117,-129.9932,1.776,1.9
2015-04-24T11:52:48Z,45.9283,-130.00594,0.945,1.6
2015-04-24T11:52:59Z,45.95778,-129.99778,1.936,2
2015-04-24T11:53:59Z,45.95666,-129.99166,1.488,1.2
2015-04-24T11:54:03Z,45.95329,-129.99361,1.308,1.7
2015-04-24T11:54:12Z,45.95074,-129.98831,1.566,1.6
2015-04-24T11:54:25Z,45.94241,-129.98532,0.826,1.3
2015-04-24T11:54:40Z,45.94758,-129.99773,0.164,1.1
2015-04-24T11:54:53Z,45.9448,-129.98769,1.336,1.1
2015-04-24T11:55:12Z,45.95337,-129.99188,1.436,1.6
2015-04-24T11:55:31Z,45.95952,-129.98965,1.78,2
2015-04-24T11:56:14Z,45.93717,-130.01187,0.575,1.9
2015-04-24T11:57:12Z,45.9508,-129.99453,0.729,1.8
2015-04-24T11:57:17Z,45.94323,-129.98022,1.419,2.1
2015-04-24T11:58:07Z,45.956,-129.98698,1.568,1.6
2015-04-24T11:58:22Z,45.96336,-129.99359,1.646,1.7
2015-04-24T11:58:30Z,45.94267,-129.98169,1.489,2
2015-04-24T11:58:57Z,45.95081,-129.99116,0.297,1.6
2015-04-24T11:59:21Z,45.93982,-129.98262,0.039,0.9
2015-04-24T11:59:41Z,45.95269,-129.99132,1.524,2.1
2015-04-24T12:00:02Z,45.95097,-129.99184,1.899,1.8
2015-04-24T12:00:15Z,45.95246,-129.98619,0.439,1.2
2015-04-24T12:00:38Z,45.9494,-130.01986,0.817,1.4
2015-04-24T12:00:57Z,45.95235,-129.99068,1.045,1.4
2015-04-24T12:00:59Z,45.94452,-129.98613,0.675,1.9
2015-04-24T12:01:17Z,45.96378,-129.9918,0.968,1.4
2015-04-24T12:01:36Z,45.93466,-129.97937,1.125,1.3
2015-04-24T12:02:28Z,45.96343,-129.97118,1.706,1.5
2015-04-24T12:02:48Z,45.94502,-129.9857,0.94,1.8
2015-04-24T12:03:15Z,45.94435,-129.99431,0.23,1.3
2015-04-24T12:03:33Z,45.94216,-129.98232,1.353,1.6
2015-04-24T12:03:45Z,45.96014,-129.99092,1.738,1.4
2015-04-24T12:03:48Z,45.93303,-129.97526,1.532,2.3
2015-04-24T12:03:57Z,45.9501,-129.98667,1.458,2
2015-04-24T12:04:19Z,45.9517,-129.99242,1.018,1.8
2015-04-24T12:04:47Z,45.93485,-129.98036,1.22,1.6
2015-04-24T12:06:00Z,45.95484,-129.98929,1.543,1.9
2015-04-24T12:06:18Z,45.95149,-130.0232,0.683,1.6
2015-04-24T12:06:29Z,45.95019,-129.99264,0.933,2.2
2015-04-24T12:06:53Z,45.95081,-129.98887,1.035,1.3
2015-04-24T12:07:18Z,45.94427,-129.98527,1.536,1.6
2015-04-24T12:07:53Z,45.94491,-129.98902,1.193,1.4
2015-04-24T12:08:26Z,45.94063,-129.97517,2.064,1.3
2015-04-24T12:08:40Z,45.94387,-130.01661,1.549,1.4
2015-04-24T12:08:43Z,45.95755,-130.00343,2.476,1.7
2015-04-24T12:08:46Z,45.94364,-129.98305,0.897,1.7
2015-04-24T12:09:11Z,45.94049,-129.98277,1.156,1.6
2015-04-24T12:09:17Z,45.95569,-130.03493,1.624,2
2015-04-24T12:10:27Z,45.95252,-130.02366,1.204,1.6
2015-04-24T12:10:42Z,45.94517,-129.98687,1.898,1.6
2015-04-24T12:11:57Z,45.94358,-129.98461,0.746,1.2
2015-04-24T12:12:10Z,45.9664,-129.99673,1.905,2.4
2015-04-24T12:13:09Z,45.94644,-129.99185,2.387,1.9
2015-04-24T12:13:27Z,45.94812,-129.98555,1.324,2
2015-04-24T12:13:49Z,45.94622,-129.97904,0.514,1.6
2015-04-24T12:14:34Z,45.94463,-129.98199,1.288,1.7
2015-04-24T12:15:11Z,45.9297,-130.005,1.225,1.5
2015-04-24T12:15:25Z,45.92978,-130.01623,1.213,1.1
2015-04-24T12:15:54Z,45.94938,-129.99482,0.772,1.9
2015-04-24T12:16:20Z,45.94257,-129.9828,1.254,2.1
2015-04-24T12:16:48Z,45.92216,-129.9674,1.314,2.1
2015-04-24T12:17:08Z,45.94917,-129.99233,1.465,2
2015-04-24T12:17:33Z,45.9457,-129.98014,1.662,1.8
2015-04-24T12:18:05Z,45.95399,-129.9869,1.361,1
2015-04-24T12:18:08Z,45.9486,-129.98849,1.937,1.7
2015-04-24T12:18:33Z,45.94242,-129.98185,1.213,1.4
2015-04-24T12:19:06Z,45.95181,-129.98919,1.257,1.6
2015-04-24T12:19:28Z,45.94588,-129.98548,1.675,1.5
2015-04-24T12:19:42Z,45.94333,-129.98286,1.598,1.9
2015-04-24T12:19:44Z,45.94893,-129.98376,2.407,2
2015-04-24T12:20:06Z,45.95644,-130.02447,1.787,1.7
2015-04-24T12:20:49Z,45.94266,-130.02008,1.011,1.7
2015-04-24T12:21:48Z,45.94691,-129.98981,1.853,2
2015-04-24T12:22:14Z,45.95404,-129.98381,1.785,1.3
2015-04-24T12:22:37Z,45.94846,-129.98741,1.922,1.8
2015-04-24T12:23:11Z,45.94496,-130.02543,1.812,1.8
2015-04-24T12:24:20Z,45.95113,-129.98936,1.338,1.5
2015-04-24T12:24:38Z,45.93973,-129.97871,1.751,2.4
2015-04-24T12:24:56Z,45.94494,-129.98652,1.416,2
2015-04-24T12:25:50Z,45.95653,-130.03567,2.15,2.1
2015-04-24T12:26:13Z,45.94923,-129.98922,1.126,2
2015-04-24T12:26:28Z,45.94721,-129.9886,1.223,2.1
2015-04-24T12:26:44Z,45.969,-129.99097,1.264,1.9
2015-04-24T12:27:01Z,45.97136,-129.99662,1.846,1.8
2015-04-24T12:27:39Z,45.94325,-129.98144,1.499,1.6
2015-04-24T12:27:58Z,45.95673,-129.98986,1.943,1.6
2015-04-24T12:28:14Z,45.96109,-129.99388,1.504,1.6
2015-04-24T12:28:46Z,45.94548,-129.98499,1.904,1.6
2015-04-24T12:29:01Z,45.94134,-129.98277,1.456,1.9
2015-04-24T12:29:15Z,45.94879,-130.02236,0.926,1.3
2015-04-24T12:29:18Z,45.95496,-129.99336,0.976,1.4
2015-04-24T12:29:52Z,45.96662,-129.99504,2.076,1.7
2015-04-24T12:30:18Z,45.9294,-129.96756,1.84,1.9
2015-04-24T12:30:30Z,45.94574,-129.98675,0.321,1.6
2015-04-24T12:31:12Z,45.96141,-129.99166,1.01,1.9
2015-04-24T12:31:40Z,45.94205,-129.97974,1.366,1.4
2015-04-24T12:32:09Z,45.95227,-129.99882,1.34,1.4
2015-04-24T12:32:59Z,45.96575,-129.99491,1.378,1.3
2015-04-24T12:33:23Z,45.95416,-129.98985,1.484,1.3
2015-04-24T12:34:13Z,45.95458,-129.99442,1.292,1.4
2015-04-24T12:34:19Z,45.94475,-129.98811,0.911,2.1
2015-04-24T12:35:54Z,45.9348,-129.97904,1.102,1.5
2015-04-24T12:36:44Z,45.93578,-129.97478,1.807,1.8
2015-04-24T12:37:01Z,45.9472,-129.98967,0.47,1.8
2015-04-24T12:37:04Z,45.94718,-129.98414,1.556,2
2015-04-24T12:37:20Z,45.95087,-129.9918,0.803,1.9
2015-04-24T12:37:56Z,45.96781,-129.99311,1.952,1.3
2015-04-24T12:38:56Z,45.94322,-130.01717,1.041,2
2015-04-24T12:39:11Z,45.93677,-130.01348,0.788,1.4
2015-04-24T12:39:22Z,45.942,-129.98123,1.287,1.8
2015-04-24T12:39:53Z,45.93935,-129.98141,1.352,1.6
2015-04-24T12:40:14Z,45.98449,-129.99729,2.894,2.1
2015-04-24T12:41:42Z,45.95549,-129.99275,1.475,1.5
2015-04-24T12:42:04Z,45.94729,-129.99413,0.24,1
2015-04-24T12:42:16Z,45.95609,-129.99248,1.716,1.7
2015-04-24T12:42:50Z,45.94064,-130.01629,0.887,1.5
2015-04-24T12:43:07Z,45.96708,-129.99424,1.711,2.1
2015-04-24T12:43:31Z,45.94883,-129.98908,1.639,1.3
2015-04-24T12:43:57Z,45.94197,-129.98691,1.439,1.6
2015-04-24T12:44:02Z,45.94304,-129.98454,0.508,1.1
