Date,ID Temperature,EC Temperature,CC Temperature
3/5/15 22:00,3.2271836,3.3665492,2.8687131
3/5/15 23:00,3.2301589,3.3434076,2.8734965
3/6/15 0:00,3.2220913,3.3460501,2.8795839
3/6/15 1:00,3.2263684,3.3472368,2.8726829
3/6/15 2:00,3.2221469,3.3276839,2.8821217
3/6/15 3:00,3.2460745,3.3057661,2.8825454
3/6/15 4:00,3.2562601,3.3081252,2.8695458
3/6/15 5:00,3.2250641,3.3204282,2.8693857
3/6/15 6:00,3.2273126,3.3227611,2.8938869
3/6/15 7:00,3.2419876,3.3185329,2.8888645
3/6/15 8:00,3.2350104,3.3136389,2.8757148
3/6/15 9:00,3.2186619,3.3154134,2.8665599
3/6/15 10:00,3.2080522,3.3295109,2.8684276
3/6/15 11:00,3.224327,3.3351288,2.8777179
3/6/15 12:00,3.211606,3.3171415,2.8926566
3/6/15 13:00,3.1984329,3.3267814,2.8748303
3/6/15 14:00,3.2045259,3.3311469,2.8961393
3/6/15 15:00,3.2273441,3.3336071,2.8944178
3/6/15 16:00,3.2544826,3.3432545,2.8718348
3/6/15 17:00,3.2679996,3.366532,2.8707302
3/6/15 18:00,3.2824279,3.3763885,2.8756274
3/6/15 19:00,3.2685229,3.3728451,2.8826659
3/6/15 20:00,3.2578257,3.3471356,2.873989
3/6/15 21:00,3.2455339,3.3362687,2.8837177
3/6/15 22:00,3.2375421,3.3545072,2.873027
3/6/15 23:00,3.2223975,3.3312197,2.8898436
3/7/15 0:00,3.1980608,3.3252545,2.8738397
3/7/15 1:00,3.2132442,3.3299316,2.8750502
3/7/15 2:00,3.1987462,3.3252611,2.8683136
3/7/15 3:00,3.2099027,3.326906,2.8649131
3/7/15 4:00,3.2119728,3.3418192,2.8657585
3/7/15 5:00,3.2230984,3.37,2.8846998
3/7/15 6:00,3.2534472,3.3779565,2.8700052
3/7/15 7:00,3.2275937,3.3673631,2.8633701
3/7/15 8:00,3.2387062,3.3706298,2.8762339
3/7/15 9:00,3.2374693,3.3791662,2.8748372
3/7/15 10:00,3.2128227,3.3681697,2.8857697
3/7/15 11:00,3.2096776,3.361665,2.8695156
3/7/15 12:00,3.2263,3.3562343,2.881561
3/7/15 13:00,3.2127537,3.3514081,2.8737862
3/7/15 14:00,3.2257186,3.3538243,2.8712629
3/7/15 15:00,3.2114753,3.3565868,2.8714779
3/7/15 16:00,3.2214514,3.3659389,2.8742385
3/7/15 17:00,3.2216317,3.3726541,2.8808816
3/7/15 18:00,3.2503636,3.3807127,2.8799391
3/7/15 19:00,3.2638054,3.4061007,2.873193
3/7/15 20:00,3.2851098,3.4124376,2.8856756
3/7/15 21:00,3.2693399,3.3832245,2.8838701
3/7/15 22:00,3.272009,3.3863426,2.8732375
3/7/15 23:00,3.2631272,3.3726578,2.8838033
3/9/15 13:00,3.2233733,3.3391902,2.9072129
3/9/15 14:00,3.2143243,3.3373692,2.8817783
3/9/15 15:00,3.2299051,3.3343185,2.8812447
3/9/15 16:00,3.2363189,3.3317069,2.8791575
3/9/15 17:00,3.2309182,3.3684111,2.8878688
3/9/15 18:00,3.2407335,3.3733401,2.8818975
3/9/15 19:00,3.2386153,3.3417176,2.8787665
3/9/15 20:00,3.2445269,3.3398884,2.8818159
3/9/15 21:00,3.2412771,3.3614515,2.8978876
3/9/15 22:00,3.2359843,3.3410409,2.8870626
3/9/15 23:00,3.224105,3.3479101,2.8797816
3/10/15 0:00,3.2221497,3.3408242,2.8870385
3/10/15 1:00,3.2061805,3.3377591,2.8932993
3/10/15 2:00,3.2180903,3.3599825,2.8820398
3/10/15 3:00,3.2198241,3.3370978,2.8820805
3/10/15 4:00,3.2266793,3.337235,2.8802934
3/10/15 5:00,3.2199116,3.3485174,2.9040866
3/10/15 6:00,3.2371049,3.3473184,2.9011345
3/10/15 7:00,3.2372129,3.3683308,2.8896798
3/10/15 8:00,3.2243268,3.3710981,2.8777142
3/10/15 9:00,3.25293,3.3774997,2.8818339
3/10/15 10:00,3.2356076,3.3672354,2.8976933
3/10/15 11:00,3.2366076,3.3658296,2.8772987
3/10/15 12:00,3.244404,3.3700447,2.8883373
3/10/15 13:00,3.2391416,3.3604682,2.8976636
3/10/15 14:00,3.2286387,3.3714209,2.8849362
3/10/15 15:00,3.2263869,3.3659156,2.8814394
3/10/15 16:00,3.2221384,3.3440863,2.8751309
3/10/15 17:00,3.2388483,3.3514067,2.8729946
3/10/15 18:00,3.2474083,3.3638032,2.8753148
3/10/15 19:00,3.2525041,3.3902583,2.8855424
3/10/15 20:00,3.2571226,3.3694374,2.9089738
3/10/15 21:00,3.2581644,3.3693782,2.8967112
3/10/15 22:00,3.2545187,3.3704654,2.8939398
3/10/15 23:00,3.2514252,3.374634,2.893985
3/11/15 0:00,3.2695543,3.3662502,2.8956929
3/11/15 1:00,3.249043,3.3616328,2.9280951
3/11/15 2:00,3.2389567,3.3593222,2.8885433
3/11/15 3:00,3.2514278,3.3657495,2.8894906
3/11/15 4:00,3.2331682,3.3728208,2.8824772
3/11/15 5:00,3.228345,3.3663789,2.8883936
3/11/15 6:00,3.2334772,3.3731205,2.89023
3/11/15 7:00,3.2313145,3.3762734,2.8930633
3/11/15 8:00,3.23205,3.3899525,2.8861258
3/11/15 9:00,3.25537,3.3817389,2.886921
3/11/15 10:00,3.2530306,3.3781756,2.8902452
3/11/15 11:00,3.2479298,3.3777822,2.8938514
3/11/15 12:00,3.248511,3.3648317,2.8881357
3/11/15 13:00,3.2681496,3.374209,2.9046805
3/11/15 14:00,3.2478223,3.3689584,2.9081051
3/11/15 15:00,3.256669,3.3666623,2.9072268
3/11/15 16:00,3.2365397,3.3869462,2.9160022
3/11/15 17:00,3.2398637,3.3570732,2.9232252
3/11/15 18:00,3.2443204,3.3511731,2.9106195
3/11/15 19:00,3.2566896,3.3539426,2.8869403
3/11/15 20:00,3.2767572,3.3684389,2.9039308
3/11/15 21:00,3.2841901,3.3871232,2.9046294
3/11/15 22:00,3.2687134,3.3684561,2.902485
3/11/15 23:00,3.2573889,3.3613741,2.8820141
3/12/15 0:00,3.2543166,3.3647538,2.8870472
3/12/15 1:00,3.240194,3.3649115,2.8982481
3/12/15 2:00,3.2291272,3.3640706,2.9004601
3/12/15 3:00,3.240132,3.359552,2.9136717
3/12/15 4:00,3.2545775,3.386494,2.9144259
3/12/15 5:00,3.2282656,3.375338,2.9268361
3/12/15 6:00,3.2490955,3.3566428,2.9244357
3/12/15 7:00,3.2518774,3.3669825,2.9192538
3/12/15 8:00,3.2527677,3.3595442,2.8982931
3/12/15 9:00,3.267028,3.3735999,2.909559
3/12/15 10:00,3.244482,3.3665543,2.8913989
3/12/15 11:00,3.2403201,3.3584617,2.8932909
3/12/15 12:00,3.2382128,3.3432195,2.8959317
3/12/15 13:00,3.2127589,3.350927,2.8994045
3/12/15 14:00,3.2129261,3.3379662,2.9016058
3/12/15 15:00,3.2138941,3.3382519,2.9005101
3/12/15 16:00,3.2118713,3.3315707,2.876559
3/12/15 17:00,3.228799,3.3550304,2.8613369
3/12/15 18:00,3.2147809,3.3402062,2.8552572
3/12/15 19:00,3.2182992,3.3251116,2.8585122
3/12/15 20:00,3.215596,3.349911,2.8476159
3/12/15 21:00,3.2262681,3.3363274,2.8427439
3/12/15 22:00,3.2167904,3.3517403,2.8663704
3/12/15 23:00,3.2165499,3.3483594,2.8415871
3/13/15 0:00,3.212145,3.3518618,2.8397225
3/13/15 1:00,3.208182,3.3494589,2.8461931
3/13/15 2:00,3.2016659,3.3525892,2.8669202
3/13/15 3:00,3.1935873,3.3403729,2.8454154
3/13/15 4:00,3.1784709,3.3353578,2.8290133
3/13/15 5:00,3.1847693,3.3283383,2.8330335
3/13/15 6:00,3.1808354,3.3385444,2.8356541
3/13/15 7:00,3.2034865,3.3414217,2.8461879
3/13/15 8:00,3.1924487,3.3548591,2.8514525
3/13/15 9:00,3.1918203,3.3706748,2.863084
3/13/15 10:00,3.1966988,3.3626561,2.8814274
3/13/15 11:00,3.2057389,3.3467711,2.8627053
3/13/15 12:00,3.1979161,3.3579422,2.8613763
3/13/15 13:00,3.1887361,3.3415274,2.857267
3/13/15 14:00,3.2074051,3.338565,2.8541425
3/13/15 15:00,3.2035004,3.3560255,2.8636858
3/13/15 16:00,3.2133603,3.3549279,2.8596987
3/13/15 17:00,3.1988324,3.3615328,2.8482706
3/13/15 18:00,3.2173916,3.359206,2.8425968
3/13/15 19:00,3.2015279,3.3447118,2.8443534
3/13/15 20:00,3.1993494,3.3269472,2.8431765
3/13/15 21:00,3.2156317,3.3215823,2.8494264
3/13/15 22:00,3.23123,3.3332634,2.8436404
3/13/15 23:00,3.2067175,3.3399697,2.8709825
3/14/15 0:00,3.2032998,3.3463961,2.8610779
3/14/15 1:00,3.2170331,3.3603462,2.8611214
3/14/15 2:00,3.226644,3.3738469,2.8671848
3/14/15 3:00,3.2406108,3.3821606,2.8655828
3/14/15 4:00,3.2513635,3.3860534,2.864779
3/14/15 5:00,3.2548113,3.3964718,2.8558106
3/14/15 6:00,3.2728119,3.4034297,2.8378793
3/14/15 7:00,3.2766062,3.3991924,2.8348789
3/14/15 8:00,3.2819324,3.3997514,2.8264646
3/14/15 9:00,3.2872827,3.4073183,2.8184171
3/14/15 10:00,3.2828778,3.4108639,2.830126
3/14/15 11:00,3.2765463,3.3918105,2.8331698
3/14/15 12:00,3.2755867,3.3788241,2.8330087
3/14/15 13:00,3.2814915,3.3762211,2.8676257
3/14/15 14:00,3.3001445,3.3781334,2.8539357
3/14/15 15:00,3.289452,3.3692338,2.8620401
3/14/15 16:00,3.306507,3.3636544,2.8647865
3/14/15 17:00,3.3061376,3.3660934,2.8452738
3/14/15 18:00,3.2936499,3.3612151,2.8407409
3/14/15 19:00,3.2869207,3.3550616,2.8254691
3/14/15 20:00,3.2789009,3.3527601,2.8204162
3/14/15 21:00,3.2645183,3.3542047,2.8169793
3/14/15 22:00,3.2521534,3.3577556,2.8241279
3/14/15 23:00,3.2492244,3.3570342,2.8148651
3/15/15 0:00,3.2468616,3.3640708,2.8108168
3/15/15 1:00,3.2478252,3.3612987,2.8089492
3/15/15 2:00,3.2506543,3.3752484,2.8379233
3/15/15 3:00,3.2491526,3.3692298,2.8286029
3/15/15 4:00,3.2579768,3.3786305,2.8246902
3/15/15 5:00,3.2578265,3.3743383,2.8140834
3/15/15 6:00,3.2556966,3.3520792,2.8134734
3/15/15 7:00,3.2481127,3.3358596,2.8266839
3/15/15 8:00,3.2475411,3.3214699,2.8331659
3/15/15 9:00,3.2415811,3.3168305,2.8508228
3/15/15 10:00,3.2452683,3.3148208,2.8253546
3/15/15 11:00,3.2253036,3.3289022,2.8135078
3/15/15 12:00,3.2132972,3.307394,2.802499
3/15/15 13:00,3.2038226,3.3039118,2.7966103
3/15/15 14:00,3.1931933,3.2955901,2.7937599
3/15/15 15:00,3.2018159,3.2942538,2.7921737
3/15/15 16:00,3.1850332,3.3017031,2.7885474
3/15/15 17:00,3.1784756,3.2989135,2.78789
3/15/15 18:00,3.1652404,3.3164989,2.790097
3/15/15 19:00,3.1627762,3.3283031,2.8057792
3/15/15 20:00,3.1851786,3.2856397,2.8094171
3/15/15 21:00,3.1721601,3.2864859,2.8258448
3/15/15 22:00,3.1609024,3.2856111,2.8210324
3/15/15 23:00,3.1688085,3.2918391,2.8364282
3/16/15 0:00,3.1783779,3.2949496,2.820994
3/16/15 1:00,3.1989432,3.3040233,2.8467285
3/16/15 2:00,3.1922877,3.3275934,2.84649
3/16/15 3:00,3.2085576,3.3175762,2.8375242
3/16/15 4:00,3.21771,3.3156528,2.8286219
3/16/15 5:00,3.1967368,3.3051471,2.8269346
3/16/15 6:00,3.1870067,3.3081553,2.8374066
3/16/15 7:00,3.1884552,3.2976233,2.8232718
3/16/15 8:00,3.1931812,3.3234909,2.8172991
3/16/15 9:00,3.1929431,3.3253696,2.816631
3/16/15 10:00,3.1927304,3.3035026,2.8194992
3/16/15 11:00,3.2023236,3.3277275,2.8185358
3/16/15 12:00,3.204794,3.3124688,2.811418
3/16/15 13:00,3.191943,3.3131917,2.8161695
3/16/15 14:00,3.1970672,3.312052,2.8181776
3/16/15 15:00,3.1981815,3.3015513,2.8244783
3/16/15 16:00,3.1892602,3.3108979,2.8095871
3/16/15 17:00,3.2057128,3.300191,2.8139029
3/16/15 18:00,3.2002368,3.3040128,2.8141188
3/16/15 19:00,3.1931262,3.3109226,2.8202629
3/16/15 20:00,3.1950344,3.308516,2.8286322
3/16/15 21:00,3.1926833,3.3093204,2.8401246
3/16/15 22:00,3.1922284,3.3046023,2.8223574
3/16/15 23:00,3.2006065,3.3218648,2.8255119
3/17/15 0:00,3.207329,3.3431913,2.845631
3/17/15 1:00,3.2044359,3.3475098,2.8527031
3/17/15 2:00,3.2074902,3.3528738,2.8566392
3/17/15 3:00,3.2159372,3.3577483,2.8559939
3/17/15 4:00,3.2438082,3.3550959,2.8492898
3/17/15 5:00,3.2395568,3.3606154,2.8734623
3/17/15 6:00,3.2405889,3.3762791,2.8630978
3/17/15 7:00,3.2414816,3.3830833,2.8490673
3/17/15 8:00,3.238697,3.3695272,2.8485179
3/17/15 9:00,3.2616164,3.3661451,2.8570451
3/17/15 10:00,3.2253573,3.358858,2.8594437
3/17/15 11:00,3.2184307,3.3493177,2.8518942
3/17/15 12:00,3.2468993,3.3402685,2.8466319
3/17/15 13:00,3.2691051,3.3505651,2.8500287
3/17/15 14:00,3.2817736,3.3514154,2.8530405
3/17/15 15:00,3.2786024,3.3632229,2.8408638
3/17/15 16:00,3.2880855,3.3642595,2.8393371
3/17/15 17:00,3.2667928,3.380778,2.8532233
3/17/15 18:00,3.26431,3.3694298,2.841211
3/17/15 19:00,3.2886319,3.3621342,2.8469122
3/17/15 20:00,3.2703978,3.3575472,2.8426176
3/17/15 21:00,3.2578896,3.3535011,2.8591442
3/17/15 22:00,3.2565704,3.3574874,2.8327099
3/17/15 23:00,3.2597882,3.3644884,2.8341276
3/18/15 0:00,3.2644469,3.3703094,2.8423921
3/18/15 1:00,3.2682349,3.3741706,2.8453334
3/18/15 2:00,3.2773505,3.3807796,2.83594
3/18/15 3:00,3.2955813,3.3889014,2.8349586
3/18/15 4:00,3.2948812,3.4122428,2.8484273
3/18/15 5:00,3.2857297,3.3917281,2.8583979
3/18/15 6:00,3.2772503,3.389918,2.8372922
3/18/15 7:00,3.2785223,3.3855455,2.8485352
3/18/15 8:00,3.2623943,3.3805063,2.8374571
3/18/15 9:00,3.2611593,3.3774372,2.8326079
3/18/15 10:00,3.2626624,3.3752606,2.8361243
3/18/15 11:00,3.2628054,3.3782151,2.8347139
3/18/15 12:00,3.2697096,3.3824861,2.8304725
3/18/15 13:00,3.2785819,3.4009949,2.8357494
3/18/15 14:00,3.2699053,3.3908867,2.8649061
3/18/15 15:00,3.2631052,3.4005789,2.8494355
3/18/15 16:00,3.2455689,3.3885153,2.8396634
3/18/15 17:00,3.2579916,3.3852175,2.8402428
3/18/15 18:00,3.2636793,3.3827631,2.8685396
3/18/15 19:00,3.254074,3.3803043,2.8476445
3/18/15 20:00,3.2635851,3.3966857,2.8430541
3/18/15 21:00,3.2535355,3.384972,2.8572458
3/18/15 22:00,3.2451499,3.3706636,2.8371146
3/18/15 23:00,3.2552654,3.3630849,2.8326119
3/19/15 0:00,3.2673783,3.3615457,2.8304425
3/19/15 1:00,3.2809494,3.3592591,2.8275007
3/19/15 2:00,3.2763332,3.3570771,2.8421377
3/19/15 3:00,3.280587,3.378518,2.8465731
3/19/15 4:00,3.2718996,3.3813193,2.839836
3/19/15 5:00,3.2712585,3.377796,2.8326426
3/19/15 6:00,3.2695761,3.4042833,2.8452097
3/19/15 7:00,3.2639648,3.3882587,2.8681704
3/19/15 8:00,3.2557712,3.3917773,2.8400084
3/19/15 9:00,3.2322163,3.4021348,2.8660761
3/19/15 10:00,3.2275636,3.3799717,2.8372396
3/19/15 11:00,3.2438985,3.3701881,2.8323629
3/19/15 12:00,3.2488351,3.3733113,2.8400432
3/19/15 13:00,3.2799373,3.3678285,2.8667905
3/19/15 14:00,3.2693057,3.372332,2.8638111
3/19/15 15:00,3.2948538,3.3755641,2.8495399
3/19/15 16:00,3.2810985,3.3838003,2.8638187
3/19/15 17:00,3.2862094,3.3718821,2.8457332
3/19/15 18:00,3.2716172,3.3643299,2.8413432
3/19/15 19:00,3.2721875,3.3541507,2.8515327
3/19/15 20:00,3.2625453,3.3499149,2.8618372
3/19/15 21:00,3.2415188,3.3475772,2.857917
3/19/15 22:00,3.2270023,3.366229,2.8593796
3/19/15 23:00,3.2400659,3.3475042,2.8440042
3/20/15 0:00,3.2283345,3.3427456,2.8407377
3/20/15 1:00,3.2301781,3.349095,2.8605807
3/20/15 2:00,3.2357615,3.3605766,2.8548998
3/20/15 3:00,3.2433192,3.3555899,2.8495901
3/20/15 4:00,3.2674126,3.3652259,2.8640052
3/20/15 5:00,3.2563012,3.379087,2.8937571
3/20/15 6:00,3.2713314,3.4055683,2.8773133
3/20/15 7:00,3.256003,3.383742,2.8627637
3/20/15 8:00,3.2416219,3.3659066,2.8595371
3/20/15 9:00,3.2262997,3.3568262,2.8533152
3/20/15 10:00,3.2231029,3.3402185,2.8588835
3/20/15 11:00,3.2011003,3.3156511,2.85495
3/20/15 12:00,3.2015193,3.3206788,2.8605245
3/20/15 13:00,3.2059426,3.3113284,2.8653286
3/20/15 14:00,3.2116509,3.3279399,2.8586475
3/20/15 15:00,3.2078583,3.3327263,2.8515193
3/20/15 16:00,3.2372301,3.3426625,2.8568989
3/20/15 17:00,3.2091651,3.3534461,2.872313
3/20/15 18:00,3.2309124,3.3576317,2.8622087
3/20/15 19:00,3.2387011,3.3894186,2.8566495
3/20/15 20:00,3.2207454,3.3714124,2.8647279
3/20/15 21:00,3.2054258,3.3673457,2.8578641
3/20/15 22:00,3.198406,3.3605093,2.8711915
3/20/15 23:00,3.1963719,3.3414417,2.8828599
3/21/15 0:00,3.1864911,3.3249173,2.8686608
3/21/15 1:00,3.1955945,3.3239791,2.872024
3/21/15 2:00,3.1815377,3.3147108,2.879281
3/21/15 3:00,3.183465,3.3120362,2.8709622
3/21/15 4:00,3.1784535,3.3206964,2.8659885
3/21/15 5:00,3.1816747,3.3388641,2.8689398
3/21/15 6:00,3.1699834,3.342694,2.8735405
3/21/15 7:00,3.1755005,3.3407609,2.8608483
3/21/15 8:00,3.1885028,3.3511761,2.8673217
3/21/15 9:00,3.1983839,3.3598708,2.8698876
3/21/15 10:00,3.1908645,3.3542358,2.8490292
3/21/15 11:00,3.1902835,3.3446763,2.8619015
3/21/15 12:00,3.1931908,3.3472325,2.8484308
3/21/15 13:00,3.2072379,3.3498521,2.8561623
3/21/15 14:00,3.212348,3.3679906,2.8573495
3/22/15 3:00,3.2463939,3.3794114,2.8511381
3/22/15 4:00,3.2648392,3.3768857,2.8711935
3/22/15 5:00,3.2867801,3.3780585,2.8632213
3/22/15 6:00,3.2632684,3.3775349,2.8554694
3/22/15 7:00,3.2640553,3.377911,2.8608371
3/22/15 8:00,3.2676446,3.382077,2.8516055
3/22/15 9:00,3.2650448,3.3949104,2.8423126
3/22/15 10:00,3.2778525,3.3929994,2.8406319
3/22/15 11:00,3.264103,3.3819121,2.8480018
3/22/15 12:00,3.2640453,3.3808669,2.8484873
3/22/15 13:00,3.2780565,3.3771435,2.8461845
3/22/15 14:00,3.2738535,3.3767459,2.8387621
3/22/15 15:00,3.2699391,3.3778559,2.8338878
3/22/15 16:00,3.2765631,3.3765781,2.8338306
3/22/15 17:00,3.2786687,3.3736684,2.8433913
3/22/15 18:00,3.2925586,3.3778091,2.865982
3/22/15 19:00,3.2990103,3.3811944,2.872153
3/22/15 20:00,3.3285482,3.3745018,2.8600807
3/22/15 21:00,3.2937381,3.3710003,2.8768276
3/22/15 22:00,3.291904,3.3708374,2.8679998
3/22/15 23:00,3.2878084,3.3818678,2.8562991
3/23/15 0:00,3.2816255,3.3965294,2.8570962
3/23/15 1:00,3.2837633,3.3998099,2.8660927
3/23/15 2:00,3.2792272,3.398885,2.865723
3/23/15 3:00,3.2794262,3.3834481,2.8649877
3/23/15 4:00,3.2817795,3.3761368,2.8911423
3/23/15 5:00,3.2875637,3.3678524,2.8811531
3/23/15 6:00,3.2844219,3.3704877,2.8714145
3/23/15 7:00,3.2683269,3.3757843,2.8742263
3/23/15 8:00,3.2712231,3.372886,2.8739468
3/23/15 9:00,3.2647088,3.3888483,2.8676557
3/23/15 10:00,3.2834626,3.3765542,2.8615873
3/23/15 11:00,3.2698718,3.3636559,2.8683995
3/23/15 12:00,3.2592303,3.3657939,2.8696156
3/23/15 13:00,3.2513535,3.3566667,2.8780214
3/23/15 14:00,3.2455558,3.3540494,2.8997033
3/23/15 15:00,3.2403796,3.3501176,2.8776001
3/23/15 16:00,3.2358612,3.3332129,2.8654008
3/23/15 17:00,3.2527971,3.3466448,2.8646401
3/23/15 18:00,3.24607,3.3382249,2.8620523
3/23/15 19:00,3.2401157,3.3348744,2.8840356
3/23/15 20:00,3.2412367,3.3409236,2.8711865
3/23/15 21:00,3.2327379,3.3474578,2.8647246
3/23/15 22:00,3.2555797,3.3545507,2.878546
3/23/15 23:00,3.2554542,3.3615284,2.8756331
3/24/15 0:00,3.2329813,3.3473409,2.8749357
3/24/15 1:00,3.2434012,3.3496822,2.873617
3/24/15 2:00,3.2322803,3.3586713,2.8739921
3/24/15 3:00,3.2387308,3.3538162,2.8792542
3/24/15 4:00,3.2413357,3.3600139,2.8824648
3/24/15 5:00,3.2667318,3.3768413,2.8771064
3/24/15 6:00,3.2752398,3.371449,2.8771287
3/24/15 7:00,3.2585893,3.3499944,2.8656383
3/24/15 8:00,3.2500101,3.3523107,2.8636687
3/24/15 9:00,3.2335856,3.3474636,2.8602281
3/24/15 10:00,3.2319551,3.3461628,2.8647378
3/24/15 11:00,3.214875,3.3465186,2.8798282
3/24/15 12:00,3.2192701,3.3548321,2.8742646
3/24/15 13:00,3.2007604,3.3600307,2.8771631
3/24/15 14:00,3.2091304,3.3599882,2.9057338
3/24/15 15:00,3.2165557,3.3473621,2.9227996
3/24/15 16:00,3.2125042,3.3550508,2.8797542
3/24/15 17:00,3.2204333,3.3665573,2.8816469
3/24/15 18:00,3.2446432,3.3746088,2.8794259
3/24/15 19:00,3.2658498,3.3805366,2.8795697
3/24/15 20:00,3.2669041,3.385884,2.8853957
3/24/15 21:00,3.2768364,3.3934515,2.8906599
3/24/15 22:00,3.2796309,3.3999275,2.8925289
3/24/15 23:00,3.2724065,3.3917802,2.8921182
3/25/15 0:00,3.2737253,3.3943212,2.8748689
3/25/15 1:00,3.2910521,3.3933321,2.8779038
3/25/15 2:00,3.2923219,3.3892163,2.8747226
3/25/15 3:00,3.3025136,3.3874948,2.8740744
3/25/15 4:00,3.2874587,3.4030075,2.8815468
3/25/15 5:00,3.2706784,3.4136582,2.8813769
3/25/15 6:00,3.2534037,3.4207467,2.8859982
3/25/15 7:00,3.2594016,3.4168984,2.8841356
3/25/15 8:00,3.2642678,3.4126374,2.8761659
3/25/15 9:00,3.2999403,3.4049424,2.8856474
3/25/15 10:00,3.3104685,3.4068896,2.8904287
3/25/15 11:00,3.3171942,3.4101626,2.8816641
3/25/15 12:00,3.3023392,3.4096552,2.8827243
3/25/15 13:00,3.2958074,3.3997397,2.8799853
3/25/15 14:00,3.2937393,3.4005041,2.8836396
3/25/15 15:00,3.298277,3.4001246,2.8841424
3/25/15 16:00,3.2894215,3.3970454,2.8751522
3/25/15 17:00,3.2908103,3.379245,2.8726984
3/25/15 18:00,3.3016267,3.3760366,2.8681843
3/25/15 19:00,3.3064584,3.3668375,2.8616804
3/25/15 20:00,3.301889,3.367474,2.8599306
3/25/15 21:00,3.3226522,3.3735477,2.8717864
3/25/15 22:00,3.3061331,3.3947075,2.8677236
3/25/15 23:00,3.3033114,3.3826762,2.8694948
3/26/15 0:00,3.2868428,3.3725497,2.8673362
3/26/15 1:00,3.2921855,3.3722707,2.8651558
3/26/15 2:00,3.2720299,3.3830147,2.864619
3/26/15 3:00,3.2656375,3.3977912,2.8708421
3/26/15 4:00,3.2695674,3.3895291,2.8702262
3/26/15 5:00,3.2883145,3.3854223,2.8807592
3/26/15 6:00,3.2672365,3.3971002,2.896221
3/26/15 7:00,3.2716155,3.3985269,2.8954819
3/26/15 8:00,3.2708291,3.394085,2.8985921
3/26/15 9:00,3.2659575,3.3878825,2.8831144
3/26/15 10:00,3.2542334,3.3771206,2.8776691
3/26/15 11:00,3.2684422,3.3726853,2.8793641
3/26/15 12:00,3.2525775,3.3766696,2.8833918
3/26/15 13:00,3.2578528,3.3727682,2.8733597
3/26/15 14:00,3.2429651,3.3672886,2.8570694
3/26/15 15:00,3.239993,3.3528037,2.8523019
3/26/15 16:00,3.2435448,3.3528502,2.855087
3/26/15 17:00,3.2492025,3.3443788,2.8509615
3/26/15 18:00,3.2312555,3.3453592,2.8675311
3/26/15 19:00,3.2350669,3.3585317,2.8887373
3/26/15 20:00,3.232066,3.3622884,2.8743584
3/26/15 21:00,3.2525138,3.371325,2.8737215
3/26/15 22:00,3.2569721,3.4058514,2.8783568
3/26/15 23:00,3.2467357,3.3854758,2.8768934
3/27/15 0:00,3.2522835,3.3742956,2.8795926
3/27/15 1:00,3.2560021,3.3521499,2.8826284
3/27/15 2:00,3.2424809,3.3368547,2.8775053
3/27/15 3:00,3.2468251,3.3328807,2.8928001
3/27/15 4:00,3.2523368,3.3427878,2.8943905
3/27/15 5:00,3.244571,3.3485144,2.8876429
3/27/15 6:00,3.2300926,3.3442267,2.8925121
3/27/15 7:00,3.2382396,3.3634521,2.8942339
3/27/15 8:00,3.2312086,3.369947,2.8901776
3/27/15 9:00,3.2428685,3.3752471,2.8808807
3/27/15 10:00,3.2523621,3.3757811,2.9041054
3/27/15 11:00,3.2556817,3.3881602,2.9091276
3/27/15 12:00,3.2682814,3.388772,2.893385
3/27/15 13:00,3.2797601,3.3858956,2.9209425
3/27/15 14:00,3.2950231,3.3685759,2.8862859
3/27/15 15:00,3.2938506,3.3674244,2.8938819
3/27/15 16:00,3.2952006,3.3669895,2.8881861
3/27/15 17:00,3.2998738,3.3715124,2.8893064
3/27/15 18:00,3.2818656,3.3833158,2.8805622
3/27/15 19:00,3.274896,3.3791064,2.881025
3/27/15 20:00,3.2763149,3.3768129,2.8826515
3/27/15 21:00,3.2818884,3.3847963,2.8820512
3/27/15 22:00,3.2865528,3.3798768,2.8813524
3/27/15 23:00,3.3090246,3.3854012,2.875524
3/28/15 0:00,3.2980584,3.3892806,2.8742704
3/28/15 1:00,3.2982196,3.3871787,2.8670462
3/28/15 2:00,3.2955627,3.3897146,2.8632003
3/28/15 3:00,3.292612,3.4058539,2.8569469
3/28/15 4:00,3.2915686,3.4035072,2.8580159
3/28/15 5:00,3.3088439,3.3956823,2.8637417
3/28/15 6:00,3.2909958,3.3925714,2.8677729
3/28/15 7:00,3.2933768,3.3928698,2.8547391
3/28/15 8:00,3.2856033,3.3990439,2.8615719
3/28/15 9:00,3.2922031,3.3824295,2.8585849
3/28/15 10:00,3.2873296,3.3592174,2.8850327
3/28/15 11:00,3.2823856,3.3592093,2.8827554
3/28/15 12:00,3.2709031,3.364248,2.8769378
3/28/15 13:00,3.267909,3.3509136,2.8646805
3/28/15 14:00,3.2465032,3.3525729,2.8793993
3/28/15 15:00,3.2318096,3.3396879,2.8833382
3/28/15 16:00,3.2302029,3.3317077,2.8818325
3/28/15 17:00,3.2171839,3.340283,2.882765
3/28/15 18:00,3.2078828,3.3302433,2.8653233
3/28/15 19:00,3.2101486,3.3241489,2.877338
3/28/15 20:00,3.2101773,3.3273635,2.8829046
3/28/15 21:00,3.2089107,3.3239156,2.874647
3/28/15 22:00,3.207987,3.3236163,2.8774468
